cohort,arm,method,horizon,code,signal_date,exec_date,end_date,break_date,pv,forward_return,complete
current_rank1_rerank,BOTH1,daily,750,000651,2015-03-26,2015-03-27,2018-12-03,,0.8814,0.9523546099119369,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-05-05,2015-05-06,2019-01-10,,1.0398,0.610099941232817,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-05-06,2015-05-07,2019-01-11,,1.0154,0.5850450546546029,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-05-07,2015-05-08,2019-01-14,,1.0306,0.5713337041992805,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-05-08,2015-05-11,2019-01-15,,1.0382,0.5633971193626972,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-05-14,2015-05-15,2019-01-21,,1.0404,0.6821473985101318,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-02,2015-12-03,2019-08-20,,0.8664,1.8251446603815467,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-03,2015-12-04,2019-08-21,,0.8408,1.85574267779146,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-04,2015-12-07,2019-08-22,,0.8594,1.8763069506180292,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-07,2015-12-08,2019-08-23,,0.8586,1.985878021863349,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-08,2015-12-09,2019-08-26,,0.8272,1.840460203193948,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-09,2015-12-10,2019-08-27,,0.8582,1.8843078047927801,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-10,2015-12-11,2019-08-28,,0.8635,1.8273590565283957,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-11,2015-12-14,2019-08-29,,0.8805,1.7660592908505297,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-14,2015-12-15,2019-08-30,,0.8912,1.8499135025563787,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-15,2015-12-16,2019-09-02,,0.8763,2.0134991301007235,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-16,2015-12-17,2019-09-03,,0.8582,1.9834691374378206,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-17,2015-12-18,2019-09-04,,0.8718,2.123281126978494,True
current_rank1_rerank,BOTH1,daily,750,000651,2015-12-18,2015-12-21,2019-09-05,,0.8623,1.7928542560222365,True
current_rank1_rerank,BOTH1,daily,750,000651,2016-09-20,2016-09-21,2019-11-22,,0.7690,1.8119445320987326,True
current_rank1_rerank,BOTH1,daily,750,000651,2016-09-28,2016-09-29,2019-12-03,,0.7648,2.0362963220582833,True
current_rank1_rerank,BOTH1,daily,750,000651,2016-12-06,2016-12-07,2020-01-14,,0.8221,1.9072029312266947,True
current_rank1_rerank,BOTH1,daily,750,000651,2016-12-07,2016-12-08,2020-01-15,,0.8178,1.8638390027789882,True
current_rank1_rerank,BOTH1,daily,750,000651,2016-12-12,2016-12-13,2020-01-20,,0.7912,1.9188436629983223,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-01-19,2017-01-20,2020-03-05,,0.7769,1.7079731216999563,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-01-20,2017-01-23,2020-03-06,,0.7922,1.6524670491172082,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-01-23,2017-01-24,2020-03-09,,0.7893,1.551357045889187,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-01-24,2017-01-25,2020-03-10,,0.7906,1.5992153563041565,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-02-24,2017-02-27,2020-04-03,,0.8696,1.0888755035260305,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-02-27,2017-02-28,2020-04-07,,0.8471,1.0954847414935531,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-03-09,2017-03-10,2020-04-17,,0.8868,1.0600699970434966,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-04-19,2017-04-20,2020-05-29,,1.0370,0.8807609636023472,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-04-20,2017-04-21,2020-06-01,,1.0310,0.9211825191748311,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-04-24,2017-04-25,2020-06-03,,1.0151,0.8699955728734794,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-04-26,2017-04-27,2020-06-05,,0.9551,0.9543058316205375,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-04-28,2017-05-02,2020-06-09,,0.9660,1.0483549173684512,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-02,2017-05-03,2020-06-10,,0.9651,1.048721793620167,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-03,2017-05-04,2020-06-11,,0.9557,1.0076869671103115,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-04,2017-05-05,2020-06-12,,0.9560,1.0009477066165018,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-05,2017-05-08,2020-06-15,,0.9592,1.0125333754059747,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-11,2017-05-12,2020-06-19,,0.9625,0.9801035899431434,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-12,2017-05-15,2020-06-22,,0.9680,0.9292664501350332,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-15,2017-05-16,2020-06-23,,0.9669,0.8635319098576917,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-16,2017-05-17,2020-06-24,,0.9830,0.9343607392089497,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-17,2017-05-18,2020-06-29,,0.9636,0.9250418071056974,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-19,2017-05-22,2020-07-01,,0.9689,0.8891367023201007,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-22,2017-05-23,2020-07-02,,0.9900,0.905881422079905,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-23,2017-05-24,2020-07-03,,0.9950,0.927018447034212,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-25,2017-05-26,2020-07-07,,0.9832,0.962489005831128,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-26,2017-05-31,2020-07-08,,0.9973,0.9426467006732475,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-05-31,2017-06-01,2020-07-09,,0.9976,0.9597483336136805,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-06-01,2017-06-02,2020-07-10,,0.9944,0.9596703923559822,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-06-02,2017-06-05,2020-07-13,,0.9806,0.988604876637895,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-06-05,2017-06-06,2020-07-14,,0.9739,0.9009312088093309,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-06-06,2017-06-07,2020-07-15,,1.0029,0.8873978169541534,True
current_rank1_rerank,BOTH1,daily,750,000651,2017-06-07,2017-06-08,2020-07-16,,1.0128,0.7189050938982686,True
current_rank1_rerank,BOTH1,daily,750,000651,2022-07-04,2022-07-05,2025-08-06,,0.8615,0.7247342866900524,True
current_rank1_rerank,BOTH1,daily,750,000651,2022-07-05,2022-07-06,2025-08-07,,0.8495,0.7473763495884911,True
current_rank1_rerank,BOTH1,daily,750,000651,2022-07-07,2022-07-08,2025-08-11,,0.8423,0.7249094620695784,True
current_rank1_rerank,BOTH1,daily,750,000651,2022-07-14,2022-07-15,2025-08-18,,0.8753,0.7247566570676325,True
current_rank1_rerank,BOTH1,daily,750,000651,2022-07-15,2022-07-18,2025-08-19,,0.8630,0.6736037047898544,True
current_rank1_rerank,BOTH1,daily,750,000651,2022-07-18,2022-07-19,2025-08-20,,0.8784,0.6887026162816678,True
current_rank1_rerank,BOTH1,daily,750,000651,2024-08-30,2024-09-02,,,0.7614,,False
current_rank1_rerank,BOTH1,daily,750,000651,2024-09-04,2024-09-05,,,0.7773,,False
current_rank1_rerank,BOTH1,daily,750,000651,2024-09-05,2024-09-06,,,0.7737,,False
current_rank1_rerank,BOTH1,daily,750,000651,2024-09-06,2024-09-09,,,0.7664,,False
current_rank1_rerank,BOTH1,daily,750,000651,2024-09-18,2024-09-19,,,0.7771,,False
current_rank1_rerank,BOTH1,daily,750,000651,2024-09-19,2024-09-20,,,0.7796,,False
current_rank1_rerank,BOTH1,daily,750,000651,2024-09-20,2024-09-23,,,0.7877,,False
current_rank1_rerank,BOTH1,daily,750,000651,2024-09-23,2024-09-24,,,0.7946,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-05-11,2026-05-12,,,0.5933,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-05-12,2026-05-13,,,0.5915,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-05-13,2026-05-14,,,0.5909,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-05-14,2026-05-15,,,0.5897,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-05-15,2026-05-18,,,0.5906,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-05-18,2026-05-19,,,0.5823,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-05-19,2026-05-20,,,0.5801,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-05-20,2026-05-21,,,0.5793,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-07-23,2026-07-24,,,0.5949,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-07-24,2026-07-27,,,0.5933,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-07-27,2026-07-28,,,0.5922,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-07-28,2026-07-29,,,0.5982,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-07-29,2026-07-30,,,0.6107,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-07-30,2026-07-31,,,0.6227,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-07-31,2026-08-03,,,0.6202,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-08-03,2026-08-04,,,0.6006,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-08-04,2026-08-05,,,0.5941,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-08-10,2026-08-11,,,0.5963,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-08-19,2026-08-20,,,0.6059,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-08-20,2026-08-21,,,0.6073,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-08-21,2026-08-24,,,0.6047,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-08-24,2026-08-25,,,0.6078,,False
current_rank1_rerank,BOTH1,daily,750,000651,2026-08-25,2026-08-26,,,0.6103,,False
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2012-02-22,2012-02-23,2015-04-01,2012-06-07,0.7049,1.537463514717675,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2012-06-13,2012-06-14,2015-07-17,2012-06-25,0.6323,1.7358774719465089,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2012-07-31,2012-08-01,2015-09-02,2012-08-02,0.6354,0.8978507009922059,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2012-10-31,2012-11-01,2015-12-07,2013-03-13,0.5635,1.0637966107017651,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2013-03-21,2013-03-22,2016-12-05,2013-04-10,0.7079,1.0665597843441574,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2013-08-06,2013-08-07,2017-04-20,2014-01-06,0.6566,1.7606462029949443,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2015-01-19,2015-01-20,2018-09-26,2015-03-05,0.8435,1.0130737724211598,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2015-03-26,2015-03-27,2018-12-03,2015-06-19,0.8814,0.9523546099119369,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2015-12-02,2015-12-03,2019-08-20,2016-01-07,0.8664,1.8251446603815467,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2016-09-20,2016-09-21,2019-11-22,2017-01-16,0.7690,1.8119445320987326,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2017-01-19,2017-01-20,2020-03-05,2017-08-31,0.7769,1.7079731216999563,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2022-07-04,2022-07-05,2025-08-06,2022-08-02,0.8615,0.7247342866900524,True
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2024-08-30,2024-09-02,,2024-11-18,0.7614,,False
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2026-05-11,2026-05-12,,2026-05-28,0.5933,,False
current_rank1_rerank,BOTH1,ma60_episode,750,000651,2026-07-23,2026-07-24,,,0.5949,,False
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,000651,2012-02-22,2012-02-23,2015-04-01,2012-06-07,0.7049,1.537463514717675,True
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,000651,2015-12-02,2015-12-03,2019-08-20,2016-01-07,0.8664,1.8251446603815467,True
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,000651,2022-07-04,2022-07-05,2025-08-06,2022-08-02,0.8615,0.7247342866900524,True
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,000651,2026-05-11,2026-05-12,,2026-05-28,0.5933,,False
current_rank1_rerank,BOTH1,stop_episode,750,000651,2012-02-22,2012-02-23,2015-04-01,,0.7049,1.537463514717675,True
current_rank1_rerank,BOTH1,daily,250,000661,2025-04-01,2025-04-02,2026-04-15,,0.6509,-0.12420775040432841,True
current_rank1_rerank,BOTH1,daily,250,000661,2025-04-03,2025-04-07,2026-04-17,,0.6500,-0.06393203126023628,True
current_rank1_rerank,BOTH1,ma60_episode,250,000661,2025-04-01,2025-04-02,2026-04-15,2025-04-07,0.6509,-0.12420775040432841,True
current_rank1_rerank,BOTH1,ma60_nonoverlap,250,000661,2025-04-01,2025-04-02,2026-04-15,2025-04-07,0.6509,-0.12420775040432841,True
current_rank1_rerank,BOTH1,stop_episode,250,000661,2025-04-01,2025-04-02,2026-04-15,2025-04-07,0.6509,-0.12420775040432841,True
current_rank1_rerank,BOTH1,daily,750,000661,2025-04-01,2025-04-02,,,0.6509,,False
current_rank1_rerank,BOTH1,daily,750,000661,2025-04-03,2025-04-07,,,0.6500,,False
current_rank1_rerank,BOTH1,ma60_episode,750,000661,2025-04-01,2025-04-02,,2025-04-07,0.6509,,False
current_rank1_rerank,BOTH1,ma60_nonoverlap,750,000661,2025-04-01,2025-04-02,,2025-04-07,0.6509,,False
current_rank1_rerank,BOTH1,stop_episode,750,000661,2025-04-01,2025-04-02,,2025-04-07,0.6509,,False
current_rank1_rerank,BASE,daily,250,000792,2012-07-11,2012-07-12,2013-07-26,,0.9660,-0.508585079491161,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-12,2012-07-13,2013-07-29,,0.9904,-0.5249363780939507,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-13,2012-07-16,2013-07-30,,0.9904,-0.48896633508637144,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-16,2012-07-17,2013-07-31,,0.9541,-0.5098920710461461,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-17,2012-07-18,2013-08-01,,0.9535,-0.5077177813827787,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-18,2012-07-19,2013-08-02,,0.9564,-0.5114496808924729,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-19,2012-07-20,2013-08-05,,0.9654,-0.5024073831056424,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-20,2012-07-23,2013-08-06,,0.9700,-0.5008862522099906,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-23,2012-07-24,2013-08-07,,0.9728,-0.5090625746782796,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-24,2012-07-25,2013-08-08,,0.9961,-0.5218914822069948,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-25,2012-07-26,2013-08-09,,1.0174,-0.4994005813135214,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-26,2012-07-27,2013-08-12,,1.0052,-0.4695188238293533,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-27,2012-07-30,2013-08-13,,0.9933,-0.4867710796394703,True
current_rank1_rerank,BASE,daily,250,000792,2012-07-30,2012-07-31,2013-08-14,,1.0131,-0.4540435887729165,True
current_rank1_rerank,BASE,daily,250,000792,2012-08-03,2012-08-06,2013-08-20,,0.9734,-0.4910634977549241,True
current_rank1_rerank,BASE,daily,250,000792,2012-08-06,2012-08-07,2013-08-21,,0.9944,-0.490336237820307,True
current_rank1_rerank,BASE,daily,250,000792,2012-08-07,2012-08-08,2013-08-22,,0.9930,-0.5040976714182084,True
current_rank1_rerank,BASE,daily,250,000792,2012-08-08,2012-08-09,2013-08-23,,1.0089,-0.5140866514080602,True
current_rank1_rerank,BASE,daily,250,000792,2012-08-09,2012-08-10,2013-08-26,,1.0046,-0.49529826931528353,True
current_rank1_rerank,BASE,daily,250,000792,2012-08-10,2012-08-13,2013-08-27,,0.9907,-0.48886246869811845,True
current_rank1_rerank,BASE,daily,250,000792,2012-08-13,2012-08-14,2013-08-28,,0.9822,-0.48974789155526943,True
current_rank1_rerank,BASE,daily,250,000792,2012-08-14,2012-08-15,2013-08-29,,0.9850,-0.472445815543845,True
current_rank1_rerank,BASE,daily,250,000792,2013-01-28,2013-01-29,2014-02-19,,0.7008,-0.39386893483535934,True
current_rank1_rerank,BASE,daily,250,000792,2013-03-06,2013-03-07,2014-03-21,,0.7426,-0.4468505997117018,True
current_rank1_rerank,BASE,daily,250,000792,2013-03-07,2013-03-08,2014-03-24,,0.7292,-0.44860611440028453,True
current_rank1_rerank,BASE,daily,250,000792,2013-03-08,2013-03-11,2014-03-25,,0.7407,-0.45244212078960055,True
current_rank1_rerank,BASE,daily,250,000792,2013-03-11,2013-03-12,2014-03-26,,0.7454,-0.4395484291606081,True
current_rank1_rerank,BASE,daily,250,000792,2013-03-18,2013-03-19,2014-04-02,,0.7368,-0.4545852044655708,True
current_rank1_rerank,BASE,daily,250,000792,2013-03-19,2013-03-20,2014-04-03,,0.7454,-0.46942153678434917,True
current_rank1_rerank,BASE,daily,250,000792,2015-01-21,2015-01-22,2016-02-05,,0.8177,-0.22089187632033802,True
current_rank1_rerank,BASE,daily,250,000792,2015-01-22,2015-01-23,2016-02-15,,0.8311,-0.22443644742732416,True
current_rank1_rerank,BASE,daily,250,000792,2015-01-23,2015-01-26,2016-02-16,,0.8213,-0.23153756368689227,True
current_rank1_rerank,BASE,daily,250,000792,2015-01-26,2015-01-27,2016-02-17,,0.8615,-0.2246619605868575,True
current_rank1_rerank,BASE,daily,250,000792,2015-01-27,2015-01-28,2016-02-18,,0.8604,-0.2106883101150815,True
current_rank1_rerank,BASE,daily,250,000792,2015-01-28,2015-01-29,2016-02-19,,0.8470,-0.2793274966503312,True
current_rank1_rerank,BASE,daily,250,000792,2015-02-02,2015-02-03,2016-02-24,,0.9951,-0.29439020122484694,True
current_rank1_rerank,BASE,daily,250,000792,2015-03-05,2015-03-06,2016-03-21,,0.9853,-0.29991061928069784,True
current_rank1_rerank,BASE,daily,250,000792,2015-03-06,2015-03-09,2016-03-22,,0.9643,-0.32192519250010865,True
current_rank1_rerank,BASE,daily,250,000792,2015-03-09,2015-03-10,2016-03-23,,0.9828,-0.31373977359640615,True
current_rank1_rerank,BASE,daily,250,000792,2015-03-10,2015-03-11,2016-03-24,,0.9726,-0.32439217906750417,True
current_rank1_rerank,BASE,daily,250,000792,2015-04-29,2015-04-30,2016-05-16,,0.7915,-0.3584482588212038,True
current_rank1_rerank,BASE,daily,250,000792,2015-06-09,2015-06-10,2016-06-27,,0.8660,-0.3412170436278621,True
current_rank1_rerank,BASE,daily,250,000792,2015-06-18,2015-06-19,2016-07-06,,0.8935,-0.3130702101808116,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-05,2015-11-06,2016-11-15,,0.5852,-0.08985566599427397,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-06,2015-11-09,2016-11-16,,0.5963,-0.13417617993370612,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-09,2015-11-10,2016-11-17,,0.6275,-0.16337192629088293,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-10,2015-11-11,2016-11-18,,0.6478,-0.18644262867647066,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-11,2015-11-12,2016-11-21,,0.6596,-0.1566950464396285,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-12,2015-11-13,2016-11-22,,0.6517,-0.19671820934256068,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-13,2015-11-16,2016-11-23,,0.6908,-0.21095239132145016,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-16,2015-11-17,2016-11-24,,0.6905,-0.17778994665121495,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-23,2015-11-24,2016-12-01,,0.6122,-0.1396448856588186,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-24,2015-11-25,2016-12-02,,0.6256,-0.16114974310854058,True
current_rank1_rerank,BASE,daily,250,000792,2015-11-25,2015-11-26,2016-12-05,,0.6306,-0.17143538717354156,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-15,2015-12-16,2016-12-23,,0.6304,-0.16618490036547162,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-16,2015-12-17,2016-12-26,,0.6243,-0.19669144443491682,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-18,2015-12-21,2016-12-28,,0.6414,-0.2025460058552908,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-21,2015-12-22,2016-12-29,,0.6309,-0.19759799416089963,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-22,2015-12-23,2016-12-30,,0.6280,-0.1996157695318279,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-28,2015-12-29,2017-01-06,,0.7071,-0.2565122603036999,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-29,2015-12-30,2017-01-09,,0.6884,-0.22991222070223438,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-30,2015-12-31,2017-01-10,,0.6808,-0.23138319689733367,True
current_rank1_rerank,BASE,daily,250,000792,2015-12-31,2016-01-04,2017-01-11,,0.6776,-0.14677408000738146,True
current_rank1_rerank,BASE,daily,250,000792,2016-04-08,2016-04-11,2017-04-20,,0.4918,-0.12441158590802248,True
current_rank1_rerank,BASE,daily,250,000792,2016-04-11,2016-04-12,2017-04-21,,0.5019,-0.10906999767636028,True
current_rank1_rerank,BASE,daily,250,000792,2016-04-12,2016-04-13,2017-04-24,,0.4926,-0.15894957846205782,True
current_rank1_rerank,BASE,daily,250,000792,2016-04-13,2016-04-14,2017-04-25,,0.5058,-0.1651335577948797,True
current_rank1_rerank,BASE,daily,250,000792,2016-04-14,2016-04-15,2017-04-26,,0.5092,-0.15506437679293017,True
current_rank1_rerank,BASE,daily,250,000792,2016-04-15,2016-04-18,2017-04-27,,0.5032,-0.1513083697512021,True
current_rank1_rerank,BASE,daily,250,000792,2016-04-18,2016-04-19,2017-04-28,,0.5034,-0.14815256379299602,True
current_rank1_rerank,BASE,daily,250,000792,2016-04-19,2016-04-20,2017-05-02,,0.4982,-0.13318420711780632,True
current_rank1_rerank,BASE,daily,250,000792,2023-08-08,2023-08-09,2024-08-20,,0.5311,-0.29168791432942376,True
current_rank1_rerank,BASE,daily,250,000792,2023-08-09,2023-08-10,2024-08-21,,0.5313,-0.2936386768447835,True
current_rank1_rerank,BASE,daily,250,000792,2024-03-21,2024-03-22,2025-04-07,,0.6151,-0.06847624922887119,True
current_rank1_rerank,BASE,daily,250,000792,2024-04-29,2024-04-30,2025-05-15,,0.5795,-0.035563592525617804,True
current_rank1_rerank,BASE,daily,250,000792,2024-05-06,2024-05-07,2025-05-19,,0.5996,-0.12850082372322902,True
current_rank1_rerank,BASE,daily,250,000792,2024-05-07,2024-05-08,2025-05-20,,0.6207,-0.12216694306246545,True
current_rank1_rerank,BASE,daily,250,000792,2024-05-08,2024-05-09,2025-05-21,,0.6166,-0.1146005509641872,True
current_rank1_rerank,BASE,daily,250,000792,2024-05-15,2024-05-16,2025-05-28,,0.6081,-0.10237556561085981,True
current_rank1_rerank,BASE,daily,250,000792,2024-05-16,2024-05-17,2025-05-29,,0.6026,-0.11758180809761509,True
current_rank1_rerank,BASE,daily,250,000792,2024-06-21,2024-06-24,2025-07-04,,0.5965,0.018890200708382432,True
current_rank1_rerank,BASE,daily,250,000792,2024-06-26,2024-06-27,2025-07-09,,0.5880,0.00809716599190291,True
current_rank1_rerank,BASE,daily,250,000792,2024-06-27,2024-06-28,2025-07-10,,0.5893,0.0011461318051575464,True
current_rank1_rerank,BASE,daily,250,000792,2024-09-30,2024-10-08,2025-10-17,,0.6084,0.16315789473684217,True
current_rank1_rerank,BASE,daily,250,000792,2024-10-08,2024-10-09,2025-10-20,,0.6228,0.2280701754385963,True
current_rank1_rerank,BASE,daily,250,000792,2025-09-10,2025-09-11,,,0.7013,,False
current_rank1_rerank,BASE,daily,250,000792,2025-09-11,2025-09-12,,,0.7072,,False
current_rank1_rerank,BASE,ma60_episode,250,000792,2012-07-11,2012-07-12,2013-07-26,2012-08-23,0.9660,-0.508585079491161,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2013-01-28,2013-01-29,2014-02-19,2013-04-12,0.7008,-0.39386893483535934,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2015-01-21,2015-01-22,2016-02-05,2015-05-06,0.8177,-0.22089187632033802,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2015-06-09,2015-06-10,2016-06-27,2015-06-26,0.8660,-0.3412170436278621,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2015-11-05,2015-11-06,2016-11-15,2016-01-05,0.5852,-0.08985566599427397,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2016-04-08,2016-04-11,2017-04-20,2016-04-25,0.4918,-0.12441158590802248,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2023-08-08,2023-08-09,2024-08-20,2023-08-11,0.5311,-0.29168791432942376,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2024-03-21,2024-03-22,2025-04-07,2024-06-14,0.6151,-0.06847624922887119,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2024-06-21,2024-06-24,2025-07-04,2024-06-24,0.5965,0.018890200708382432,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2024-06-26,2024-06-27,2025-07-09,2024-07-02,0.5880,0.00809716599190291,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2024-09-30,2024-10-08,2025-10-17,2024-12-11,0.6084,0.16315789473684217,True
current_rank1_rerank,BASE,ma60_episode,250,000792,2025-09-10,2025-09-11,,2026-04-23,0.7013,,False
current_rank1_rerank,BASE,ma60_nonoverlap,250,000792,2012-07-11,2012-07-12,2013-07-26,2012-08-23,0.9660,-0.508585079491161,True
current_rank1_rerank,BASE,ma60_nonoverlap,250,000792,2015-01-21,2015-01-22,2016-02-05,2015-05-06,0.8177,-0.22089187632033802,True
current_rank1_rerank,BASE,ma60_nonoverlap,250,000792,2016-04-08,2016-04-11,2017-04-20,2016-04-25,0.4918,-0.12441158590802248,True
current_rank1_rerank,BASE,ma60_nonoverlap,250,000792,2023-08-08,2023-08-09,2024-08-20,2023-08-11,0.5311,-0.29168791432942376,True
current_rank1_rerank,BASE,ma60_nonoverlap,250,000792,2024-09-30,2024-10-08,2025-10-17,2024-12-11,0.6084,0.16315789473684217,True
current_rank1_rerank,BASE,stop_episode,250,000792,2012-07-11,2012-07-12,2013-07-26,2012-08-24,0.9660,-0.508585079491161,True
current_rank1_rerank,BASE,stop_episode,250,000792,2013-01-28,2013-01-29,2014-02-19,2013-04-23,0.7008,-0.39386893483535934,True
