扫描标签,策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P10,滚动5年回撤中位,滚动5年Calmar中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化,强平次数,最低担保比例,滚动3年Sharpe中位,滚动3年年化P25,滚动5年年化P25,滚动5年年化最差,滚动5年Sharpe中位,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,前五赢家,前五赢家盈亏,前五赢家占正贡献,互不重叠5年块中位,互不重叠5年块数,前五赢家贡献,计量版本,首个净值日,末次净值日,滚动5年年化最差窗口末日,年化_交易日口径,最大回撤起日,最大回撤止日,rf覆盖率,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日
BL11000OP0920100501,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920100501,297598297.57301944,0.8416608667221119,0.0009798377721216525,1.3941999669854208,0.44669925318259995,0.3568102390738457,0.09433962264150944,159,0.365098293556507,0.0635190473566547,0.47306973560559573,0.7737194982196315,0.05925925925925926,135,0.3219155127354776,0.1963501973828068,0.7214182717052424,0.0,75,0.36828647829481853,0.42921349314509416,-0.29976569545866605,2.090273019394618,0.7333333333333333,15,98.19943252433981,0.32541897788210083,0.46694514319538116,0.7214182717052424,2015-06-12~2016-02-03,0.45108225095671095,0.7739195627352808,1.6535282579878292,290,0.35517241379310344,8.99720072534259,131.7793103448276,2047,633,7.129369292148472,1688875.1526199994,0.5629583842066664,2.75%（同期超额 +29.79%）,0,1.8781256357050584,0.8631057176056322,0.1401012458802846,0.2038019478406976,-0.0647184422925382,0.8390338583627832,6.0,5.0,0.6535096667112186,1.0473264805486933,1.3371777901184336,1.4366054351019095,1.6254229851113418,1.951210966388338,0.7824974411463664,0.13920163766632548,002128/000651/601088/000933/600585,,0.5555217346882403,0.44864636159672266,3,4.034360071798339,m2,2010-05-04,2026-08-28,2016-02-29,0.3268784020344204,2015-06-12,2016-02-03,1.0,2015-08-24,0.30782053378874563,2015-08-24,0.30782053378874563,2015-08-24
BL11000OP0920100501ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920100501ex5,491837316.35948193,0.9467991512452073,-0.2718203130804664,2.8527795126320368,0.5459531728289713,0.4670675141951406,0.11949685534591195,159,0.49407101058329883,-0.0028385465605221816,0.5459531728289713,0.8098751497023869,0.1037037037037037,135,0.44832132994656115,0.18593619476775336,0.6308297445120801,0.0,75,0.41944277756467696,0.47596323470735874,-0.33526080196590713,1.7151328806753954,0.6666666666666666,15,162.9457721198273,0.36686211791335266,0.4348040042740965,0.7798394278848257,2011-03-25~2014-03-20,0.4704328927153635,0.8690277381661924,1.5674880329460752,244,0.319672131147541,14.239013798382642,147.7377049180328,2237,617,6.318738993503388,1832343.5629715992,0.6107811876571997,2.75%（同期超额 +33.94%）,0,1.6786459193895888,1.0410414106584693,0.27757581248977625,0.33089518559603337,-0.18010337599743143,0.9926632541982308,6,5,0.6277411924828968,0.7466342817079922,0.9469683134902351,1.4068603235965305,1.664741485341694,2.1473859850897,0.6971739694062743,0.0,601225/002466/688516/600309/600585,,0.4749933075560252,0.663832694164392,3,3.607880636391089,m2,2010-05-04,2026-08-28,2016-02-29,0.3685317577916518,2011-03-25,2014-03-20,1.0,2020-03-23,0.2255662823326535,2020-03-23,0.22556628233265352,2020-03-23
BL11000OP0920101101,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920101101,511559954.09201556,0.9917926206386135,0.12026191926873091,1.7084426385471359,0.4412589694629765,0.42421771574126144,0.058823529411764705,153,0.4814024552550846,0.12235391529754724,0.4412589694629765,1.0909748890565643,0.023255813953488372,129,0.40968606231611404,0.2671236967641524,0.7096738927277193,0.0,69,0.31753418771038167,0.47457165719484634,-0.26250325843050615,1.8883419353424022,0.8,15,169.51998469733851,0.38374109951161395,0.483461382326944,0.7096738927277193,2015-06-09~2016-02-01,0.5407287818305639,0.8530103751855309,1.6546068824937443,283,0.38162544169611307,8.282956013094227,131.62544169611309,1986,564,6.74468664815534,2420792.5137759983,0.8069308379253327,1.93%（同期超额 +36.44%）,0,1.7750338449821161,0.917672281204329,0.24491440518670737,0.28531146103591665,-0.02175756383063343,0.9556177542685529,6,5.0,0.6810737727917873,0.9666367238205438,1.1904761951948453,1.470766918378379,1.6476123397891134,1.9623181543210992,0.8403951130751235,0.07616324408630101,000651/002128/601088/000933/000338,,0.5251199563251581,0.5947769660688593,3,4.110571524564301,m2,2010-11-01,2026-08-28,2016-06-30,0.38521088777257306,2015-06-09,2016-02-01,1.0,2015-08-26,0.26761959853610684,2015-08-26,0.26761959853610684,2015-08-26
BL11000OP0920101101ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920101101ex5,665653973.993701,0.9940771863200883,0.1341730460652994,2.7816613898178884,0.5219275393232905,0.4812642131980851,0.08496732026143791,153,0.499147049841854,0.07307178239432766,0.5443290980993896,0.8823113134946032,0.023255813953488372,129,0.4620842339647273,0.3013728939244742,0.6039604607278561,0.0,69,0.41944475481823784,0.49321621435841323,-0.27720373617582905,1.765673412735254,0.6666666666666666,15,220.88465799790032,0.4069615418326622,0.41267920994761403,0.6039604607278561,2015-06-15~2016-05-26,0.6738214970930665,0.9627004693690783,1.492807906527022,251,0.3386454183266932,14.194776674160662,136.69322709163347,2230,603,5.818516361181977,2275402.7483449997,0.7584675827816666,1.93%（同期超额 +38.77%）,0,1.6808044711206354,1.0590653125116225,0.2940090201368075,0.36214623137000435,-0.04212151754860427,1.0427718670396207,6,5,0.622243222454247,0.725275155929479,0.945566530543617,1.3747826148370075,1.6245498393685138,2.1614102133208273,0.672166621585069,0.0,601225/002466/600309/688516/600585,,0.49563530409275386,0.6600704892800493,3,3.821625307440092,m2,2010-11-01,2026-08-28,2016-02-29,0.4085326101802096,2015-06-15,2016-05-26,1.0,2020-03-23,0.2265608389694152,2020-03-23,0.22656083896941515,2020-03-23
BL11000OP0920110501,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920110501,428702671.7072261,0.942355538766924,0.17159458603358785,1.820855960237137,0.4701632296936974,0.41713546579815697,0.05442176870748299,147,0.5359529489753228,0.13035731074874501,0.54884914959126,0.9765031965057406,0.024390243902439025,123,0.428763314559619,0.342882568029107,0.6447180935875926,0.0,63,0.37891907187016893,0.50799826748333,-0.19874293094663864,1.8473527139497805,0.6428571428571429,14,141.90089056907536,0.3824797413458758,0.4753429644226711,0.6447180935875926,2015-06-12~2016-05-19,0.5932511358841078,0.858323428988724,1.5997624117986953,295,0.33220338983050846,10.065425130020888,117.66440677966102,2217,606,6.872466236177378,2020823.123191999,0.6736077077306664,2.52%（同期超额 +35.73%）,0,1.7918214870458455,0.9670279453042573,0.24374415781511782,0.2660395294659472,-0.03962322396733686,1.0123926879080325,6,5,0.677863955366381,0.8761365079651962,1.029371750464804,1.4805111618596598,1.6759284221634958,2.2512049291885883,0.8327303089340384,0.009184525466184246,000338/601088/000933/002128/600309,,0.4888175981862798,0.6275380850065189,3,3.7127102489074053,m2,2011-05-03,2026-08-28,2016-05-31,0.383961899830918,2015-06-12,2016-05-19,1.0,2015-08-24,0.27448129771939817,2015-08-24,0.2744812977193982,2015-08-24
BL11000OP0920110501ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920110501ex5,516736225.3602811,0.977557792744584,0.3257880832584777,2.6196780347022304,0.5127547132243802,0.4685231243321659,0.047619047619047616,147,0.47573581767182604,0.15161752356376845,0.5460658209676216,0.845578247147206,0.008130081300813009,123,0.44849032653582355,0.3205596755793976,0.6037481957872464,0.0,63,0.387811236288384,0.4940847428607899,-0.27714414293012013,1.7082134304923273,0.7142857142857143,14,171.24540845342705,0.3994358322370122,0.4198959302489282,0.6037481957872464,2015-06-15~2016-05-26,0.661593417626988,0.9412004529126344,1.5236097596097398,281,0.3238434163701068,11.24527850685759,119.86832740213524,2307,669,6.642866179600859,2172398.0185657996,0.7241326728552665,2.52%（同期超额 +37.42%）,0,1.6781947071500147,1.043107407826367,0.2960003623409939,0.3759294734886103,-0.0027008307810790777,1.0176729166385574,6,5.0,0.6281441039533933,0.7375620132049947,0.9474683584592296,1.396946967483956,1.5946204964464863,2.1797783282493013,0.712022630834512,0.0,601225/600309/688516/002466/600585,,0.47705849281824925,0.6342415315957923,3,3.6084062631987996,m2,2011-05-03,2026-08-28,2016-05-31,0.40099267151356743,2015-06-15,2016-05-26,1.0,2020-03-23,0.2253580621716307,2020-03-23,0.2253580621716308,2020-03-23
BL11000OP0920111101,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920111101,185442937.5075996,0.8212809215722866,0.11235215227606389,1.3292342186218096,0.4541890195847983,0.3653744184991934,0.03546099290780142,141,0.3858545204340589,0.14544690150954454,0.4711683562582015,0.827877207673631,0.0,117,0.3275540229500764,0.25862031792805107,0.7121552836104142,0.0,57,0.3025457692884088,0.42664150113208743,-0.2937998190246246,2.033913515607851,0.6428571428571429,14,60.8143125025332,0.32079069139023764,0.46939590456151675,0.7121552836104142,2015-06-09~2016-02-03,0.45045048288334644,0.7665511966911779,1.647344565666435,270,0.36666666666666664,9.35400094247066,130.74074074074073,1949,541,5.90062632219893,892597.7447159995,0.2975325815719998,3.82%（同期超额 +28.26%）,0,1.7516208579573331,0.8683730597023678,0.2239162464622524,0.2488290743466588,0.015839384043860427,0.8606349502791312,7,5,0.64987467257508,0.9686489172765146,1.1508555603166035,1.4366794842357116,1.6359807644522684,1.985351189683706,0.7956656346749226,0.06811145510835913,002128/601088/000933/000651/000338,,0.5869013556202486,0.5313379533264443,2,3.8665500383942497,m2,2011-11-01,2026-08-28,2016-12-30,0.3221933119330147,2015-06-09,2016-02-03,1.0,2015-08-25,0.2578302581324558,2015-08-25,0.25783025813245586,2015-08-25
BL11000OP0920111101ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920111101ex5,716356664.6968503,1.0365504856321037,0.4246521365123095,2.893175654013257,0.5178059018129496,0.4987596926546083,0.0070921985815602835,141,0.5041962262288355,0.2056897550780865,0.5461060806526651,0.9059621027992026,0.0,117,0.48644382943165354,0.3842907982250747,0.6320732806527749,0.0,57,0.4183640929448337,0.5275455608254247,-0.2771398469715741,1.7122714423316197,0.7142857142857143,14,237.7855548989501,0.4468712696321455,0.4331928437556021,0.6320732806527749,2015-06-15~2016-02-29,0.7069928176217769,1.003984784830516,1.5894845475213182,249,0.3293172690763052,15.283186416772097,142.87951807228916,2169,613,5.991443935271307,2437308.1643799995,0.8124360547933331,3.82%（同期超额 +40.86%）,0,1.6780452941611417,1.119510246811421,0.3346321233595033,0.3976945787567978,0.04004110488114998,1.0660850249320608,7,6.0,0.6241250488348885,0.7381175779410549,0.9475885619193187,1.4019290865770542,1.6242148839323742,2.157780782364662,0.6859246672330784,0.0,601225/002466/600309/688516/600585,,0.4936994296750033,0.6891509560885687,2,3.8516441981337315,m2,2011-11-01,2026-08-28,2016-12-30,0.4489116341986559,2015-06-15,2016-02-29,1.0,2020-03-23,0.22528908812924944,2020-03-23,0.22528908812924942,2020-03-23
BL11000OP0920120501,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920120501,341475723.065085,0.9734699526769183,0.21336904652003613,1.6264666090921982,0.4513153165189283,0.42094314496312135,0.014814814814814815,135,0.46493236274780525,0.24332630938475952,0.4513153165189283,1.0414195579277652,0.0,111,0.4104262155271299,0.3356052934913134,0.6671518124986311,0.0,51,0.3722160175371403,0.5069058099155207,-0.20962690320750443,1.881751072364645,0.7692307692307693,13,112.82524102169499,0.39179432191273933,0.4842453844233874,0.6671518124986311,2015-06-12~2016-02-01,0.5872641197591638,0.8660660484260835,1.6730356550083652,282,0.375886524822695,8.346570987424807,127.14893617021276,1952,562,6.58684866665461,1607745.1543799997,0.53591505146,4.00%（同期超额 +35.18%）,0,1.6976793512134343,0.9265983614944756,0.3028230279293298,0.3667022131110136,0.1144055035115743,0.9567215025243169,7.0,5.0,0.6620032332688348,0.8385803724335685,1.0131387534561396,1.4605765990427324,1.6149225517701766,2.1566643037594844,0.7920023014959724,0.0005753739930955121,601088/002128/000651/000933/688516,,0.5172687907294485,0.610887303499085,2,3.7408345382578627,m2,2012-05-02,2026-08-28,2017-05-31,0.3931809387029537,2015-06-12,2016-02-01,1.0,2015-08-25,0.23424880023968525,2015-08-25,0.2342488002396853,2015-08-25
BL11000OP0920120501ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920120501ex5,738787685.814476,1.0497796292482773,0.47151853761183915,2.8944208673404273,0.5460871607393327,0.4822703316270489,0.0,135,0.5002055574423816,0.34207730067003284,0.5460871607393327,0.8682460380598892,0.0,111,0.46695006643369097,0.39435607054761945,0.6016525879323344,0.0,51,0.41091592615264094,0.576757371414709,-0.24037886683847387,1.74115644504381,0.7692307692307693,13,245.26256193815868,0.4688495052284605,0.43153493451103825,0.6016525879323344,2015-06-15~2016-05-26,0.7792694897893303,1.0409589739794791,1.6208615451550261,248,0.33064516129032256,15.131862236764787,142.53225806451613,2092,599,5.806210689424606,2498912.9541202015,0.8329709847067338,4.00%（同期超额 +42.89%）,0,1.677984220620094,1.1054356990830205,0.352992638419082,0.41055772051479567,0.14649942855954579,1.0136723703740405,7,5.0,0.6227448130491011,0.7375927747421193,0.947242825860199,1.4027398989618296,1.6372124787088742,2.168390121600659,0.6738692019590896,0.0,601225/600309/688516/002466/600585,,0.47703343459822856,0.6587791868533127,2,3.6761048118008883,m2,2012-05-02,2026-08-28,2017-05-31,0.4705515554759083,2015-06-15,2016-05-26,1.0,2020-03-23,0.2252608909995655,2020-03-23,0.22526089099956548,2020-03-23
BL11000OP0920121101,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920121101,886858248.6000681,1.1691163803733517,0.2636768214494031,1.9155038129214585,0.5496279778824428,0.5348373657163068,0.015503875968992248,129,0.579120858103668,0.3393539742611895,0.5496279778824428,1.074822003130796,0.0,105,0.5070150595123883,0.41111117526923735,0.6855676719880348,0.0,45,0.4176155885590487,0.5869314345032473,-0.15588173174218334,1.871626935152022,0.7692307692307693,13,294.61941620002267,0.5092835627640337,0.5003363117454213,0.6855676719880348,2015-06-09~2016-02-01,0.7428640287065961,1.017886422583431,1.690707669630695,264,0.3371212121212121,9.988186711748256,126.20454545454545,1819,545,6.852612489947003,4110080.140269999,1.370026713423333,5.33%（同期超额 +45.60%）,0,1.6752417188963153,1.0806379599394766,0.36795989981283217,0.42969472074558035,0.18418604325720933,1.0834635914235962,6.0,5.0,0.6631464000785872,0.8432323474313245,1.0567534223219142,1.4761874497534273,1.6503758248089442,2.097617700904398,0.7954139368671829,0.014592019058963668,000651/601088/002128/000933/688516,,0.4752981183625083,0.7053083873113318,2,3.863241190302327,m2,2012-11-01,2026-08-28,2020-04-30,0.511735074594583,2015-06-09,2016-02-01,1.0,2015-08-25,0.2239925824814896,2015-08-25,0.22399258248148957,2015-08-25
BL11000OP0920121101ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920121101ex5,928414341.0534005,1.1027745801462134,0.4200113918566132,2.8785325725058533,0.5442573898089391,0.4843330918568418,0.0,129,0.5251809512597934,0.3459182999564383,0.5442573898089391,0.9649496012248129,0.0,105,0.482151219957063,0.39913509868547403,0.6425195150740683,0.0,45,0.4020653824441882,0.5645297006263751,-0.25217076523286097,1.6374156296382787,0.7692307692307693,13,308.4714470178002,0.5142926678285911,0.4413159187578929,0.6425195150740683,2015-06-15~2016-02-29,0.8004312021080082,1.0984864178661615,1.6469408300132704,246,0.3333333333333333,12.622958743949601,135.7520325203252,2102,634,6.523579560636744,3527410.2754800003,1.17580342516,5.33%（同期超额 +46.10%）,0,1.6666908981046822,1.125368011602321,0.3510224564836051,0.39699987955122995,0.1441414742979099,1.1288977255117125,7.0,6.0,0.6226586422347411,0.7290579526609846,0.9445653739600071,1.3955966752532312,1.5998311959053502,2.139242197813657,0.6593210244192972,0.0,601225/002466/600309/688516/600585,,0.4824373404257358,0.6579364729004751,2,3.7839528580781616,m2,2012-11-01,2026-08-28,2020-05-29,0.5167721304955741,2015-06-15,2016-02-29,1.0,2015-08-25,0.22001134014811843,2015-08-25,0.2200113401481184,2015-08-25
BL11000OP0920130501,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920130501,644701617.3181229,1.3110149011835877,0.40542174413687954,1.9171426021575337,0.48664440574104917,0.5467713263538676,0.008130081300813009,123,0.6341062806246494,0.29645829891163467,0.5054983398154442,1.264750425313935,0.0,99,0.5255503431128576,0.43862635033878417,0.6424941652535796,0.0,39,0.46388339256966427,0.6114901468040966,-0.1524869820513307,1.8982959850413663,0.8333333333333334,12,213.90053910604095,0.496447898267111,0.4952820309371453,0.6424941652535796,2015-06-12~2015-08-25,0.7726885707532813,1.0050036779331533,1.6832946399721957,269,0.4052044609665427,7.3367715915494705,121.61710037174721,1864,565,6.856908296840721,3056842.9240600006,1.0189476413533336,5.03%（同期超额 +44.62%）,0,1.6753228368669653,1.141102275894788,0.38392308154461774,0.44546976940370375,0.21468934566714482,1.144457187305873,7,5,0.6459152845670791,0.7875910319857361,0.9580900721906547,1.4592360706081984,1.655033265161235,2.075915976184109,0.818265967294045,0.0,002128/601088/000933/000338/000651,,0.4773114297248543,0.6998658722861058,2,3.670040990062334,m2,2013-05-02,2026-08-28,2020-04-30,0.4980602754830439,2015-06-12,2015-08-25,1.0,2015-08-25,0.22403015622282055,2015-08-25,0.22403015622282063,2015-08-25
BL11000OP0920130501ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920130501ex5,886547353.0927558,1.1831645346652397,0.47517276132443714,3.2116486427367588,0.5156869263596372,0.5160063891342701,0.0,123,0.5851660636011544,0.3281077007082127,0.5461163975424432,1.107504810840354,0.0,99,0.5108802558962982,0.4298005938675278,0.6245423737617146,0.0,39,0.4888422020639305,0.6243039595888918,-0.24669286629447185,1.7013805343264434,0.8333333333333334,12,294.51578436425194,0.5326601587800037,0.4379475402848095,0.6245423737617146,2015-06-15~2016-05-26,0.8528807350119573,1.1302381466043407,1.6340780064342446,213,0.3474178403755869,13.33076958930934,148.85915492957747,1912,565,6.363661178757287,3237572.2976296027,1.0791907658765343,5.03%（同期超额 +48.24%）,0,1.6778915348225616,1.1821717560869862,0.38420792151561534,0.4154296282116172,0.14502870688731018,1.2287517499207359,7,5,0.6206255663669187,0.7392912224339261,0.9475069018989272,1.4025190176186255,1.6204831737388694,2.150907562812308,0.6568960197469916,0.0,601225/600309/002466/688516/600585,,0.4802766541353542,0.6888335522991198,2,3.744614603151912,m2,2013-05-02,2026-08-28,2020-05-29,0.5344095665864654,2015-06-15,2016-05-26,1.0,2020-03-23,0.22521809484098973,2020-03-23,0.22521809484098976,2020-03-23
BL11000OP0920131101,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920131101,641770275.0001162,1.2238953393576049,0.5277825643670698,2.0726292757351357,0.43171747578445163,0.5713641867642147,0.0,117,0.6022202140577411,0.39081570748121863,0.5706986561618235,1.1039055089039347,0.0,93,0.5346418726817419,0.4460310432781214,0.6426598046911133,0.0,33,0.36464285990935086,0.6398066949257591,-0.18091066145748214,2.086372592906665,0.8333333333333334,12,212.92342500003875,0.5196662149253342,0.48957778339029445,0.6426598046911133,2015-06-12~2016-02-01,0.808617889483699,1.0427958538835702,1.6829620332218904,243,0.37037037037037035,9.218032714318428,129.29218106995884,1769,515,6.880884743328145,3016804.9527779985,1.0056016509259995,5.45%（同期超额 +46.52%）,0,1.8496867880084507,1.1246466149966547,0.408582843508561,0.47841789343540553,0.19673840030207446,1.1425563378406467,7.0,5.0,0.6554398385649084,0.8273840555240205,1.000463561515236,1.4801714141177231,1.6445445897852649,2.01473758649613,0.7682692307692308,0.0003205128205128205,601088/002128/000338/600309/000933,,0.47295476362224215,0.7191894711190258,2,3.6262442800427808,m2,2013-11-01,2026-08-28,2018-12-28,0.5211770392974837,2015-06-12,2016-02-01,1.0,2020-03-23,0.29717830692854535,2020-03-23,0.2971783069285454,2020-03-23
BL11000OP0920131101ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920131101ex5,836157184.9274746,1.2441307202723415,0.5574553783698897,3.4108124567316507,0.4643016623856505,0.5333642650077959,0.0,117,0.6178720434840186,0.364143953502736,0.5453576779657822,1.1329666170442845,0.0,93,0.5290389565449465,0.4372690392755636,0.6290757770166386,0.0,33,0.43754506842026053,0.6021602702076104,-0.22987677177949328,1.7938853519515385,0.8333333333333334,12,277.71906164249157,0.5513524256279214,0.4429746109042326,0.6290757770166386,2015-06-15~2016-02-29,0.8764483481508119,1.1498770210295992,1.6476689194358478,215,0.3395348837209302,13.814689525797649,136.62790697674419,1863,547,6.2820368198838255,3065185.448671997,1.0217284828906656,5.45%（同期超额 +49.69%）,0,1.6791489557411379,1.22158382634205,0.4066262457396783,0.444619616891355,0.1818037851797205,1.2404594476429587,6.0,5.0,0.6235939314994208,0.7236313346615117,0.9421318467488855,1.414724659290342,1.6181858711453594,2.096481661775454,0.675,0.0,601225/600309/002466/688516/600585,,0.5026047300071222,0.682908166701363,2,3.832041355615741,m2,2013-11-01,2026-08-28,2020-05-29,0.5529708457922391,2015-06-15,2016-02-29,1.0,2020-03-23,0.2257982857594609,2020-03-23,0.22579828575946093,2020-03-23
BL11000OP0920140501,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_BL11000OP0920140501,460529658.0744429,1.2300806823010049,0.4415207418382941,1.8195556296011202,0.42962209843468113,0.5167417831787979,0.0,111,0.5394220401085912,0.31249256752587806,0.44096153043877306,1.223285939641597,0.0,87,0.4684399339653105,0.35793463380664803,0.6198109799531919,0.0,27,0.3872238245173476,0.5553595051502397,-0.25461751425038215,1.8615323094622394,0.7272727272727273,11,152.5098860248143,0.504943855924316,0.4832721872401675,0.7040733489326678,2015-06-12~2016-02-01,0.7171750737189244,1.0307872805753555,1.6643980261910636,249,0.40160642570281124,7.684651498452471,127.47791164658635,1752,508,6.794940675164235,2155766.0347639984,0.7185886782546661,6.55%（同期超额 +43.94%）,0,1.9510581598903043,1.0614207836216976,0.36652922611470307,0.45384987508461205,0.15731618698783345,1.0666052566285396,7.0,5.0,0.6507033479081452,0.9030145514961411,1.113569525149576,1.420869638043241,1.5951016524044024,1.97870943358569,0.8278852568378919,0.05436957971981321,601088/002128/000933/000338/600585,,0.5875186599780133,0.6358500146187708,2,4.3083831561030825,m2,2014-05-05,2026-08-28,2020-04-30,0.5061389668933076,2015-06-12,2016-02-01,1.0,2020-03-23,0.3336949011950054,2020-03-23,0.33369490119500544,2020-03-23
BL11000OP0920140501ex5,trend_x5_w-0.1_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_BL11000OP0920140501ex5,822364870.7886374,1.2924691923284506,0.5689563196600349,2.7244361836928697,0.428095423608421,0.4941894084966463,0.0,111,0.5723258760212819,0.3449328804841141,0.48339399111449155,1.22708270452172,0.0,87,0.4886722205705665,0.37434336797780365,0.5797544503430323,0.0,27,0.4119388587080697,0.573021288152651,-0.2588742365690877,1.6111566880014148,0.8181818181818182,11,273.1216235962125,0.5774940013983432,0.4378756897943888,0.6730016624652775,2015-06-15~2015-08-25,0.8580870354508792,1.198848005426472,1.6633251549535975,193,0.37305699481865284,12.312132416926104,165.32124352331607,1778,472,6.009535314202798,2811944.0441500014,0.9373146813833337,6.55%（同期超额 +51.20%）,0,1.541632379266492,1.1875066355899708,0.41363913526318874,0.40557752029545857,0.12906671392396096,1.208626563280325,7.0,6.0,0.5901751918561884,0.7082879920031895,0.9277787878702317,1.2813792620816185,1.558744463800116,1.981808376411879,0.4506337558372248,0.0,600309/688516/600585/601225/002466,,0.4641867122350542,0.664257445434414,2,3.469333311709461,m2,2014-05-05,2026-08-28,2020-05-29,0.5788910832872054,2015-06-15,2015-08-25,1.0,2015-08-25,0.15673800220871112,2015-08-25,0.15673800220871115,2015-08-25
