group,arm,year,signal_days,company_days,selected_company_days,weighted_share,daily_share_min,daily_share_median,daily_share_max,cutoff_min,cutoff_p10,cutoff_median,cutoff_p90,cutoff_max,days_cutoff_above_base,execution_members_and_price,potential_new_entry_company_days,potential_addon_company_days
U3,BASE,2010,242,11438,360,0.03147403392201434,0.0,0.03333333333333333,0.06382978723404255,1.0454,1.0454,1.0454,1.0454,1.0454,0,358,67,140
U3,FIX110FR09,2010,242,11438,438,0.03829340793845078,0.0,0.03773584905660377,0.08,1.1,1.1,1.1,1.1,1.1,242,436,104,187
U3,PCT16OP09,2010,242,11438,1749,0.1529113481377863,0.13333333333333333,0.15555555555555556,0.16,1.3416,1.4215,1.56925,1.85255,1.9984,242,1735,401,743
U3,PCT17OP09,2010,242,11438,1820,0.1591187270501836,0.13793103448275862,0.16,0.16981132075471697,1.3416,1.46041,1.59055,1.87353,2.023,242,1805,413,769
U3,PCT18OP09,2010,242,11438,1976,0.17275747508305647,0.1590909090909091,0.17307692307692307,0.18,1.3675,1.49818,1.6403,1.90374,2.0652,242,1960,452,847
U3,PCT19OP09,2010,242,11438,2048,0.17905228186745933,0.16666666666666666,0.18,0.18867924528301888,1.3675,1.5071800000000002,1.66465,1.9953,2.1114,242,2031,462,878
U3,PCT20OP09,2010,242,11438,2209,0.1931281692603602,0.1724137931034483,0.1951219512195122,0.2,1.4604,1.5572199999999998,1.68385,2.0252,2.1379,242,2191,507,964
U3,PCT21OP09,2010,242,11438,2290,0.20020982689281344,0.19047619047619047,0.2,0.20930232558139536,1.4862,1.5649,1.69585,2.05649,2.2236,242,2270,534,1014
U3,PCT22OP09,2010,242,11438,2426,0.2121000174855744,0.2,0.21153846153846154,0.22,1.5318,1.59632,1.75,2.0691,2.2236,242,2405,570,1092
U3,PCT23OP09,2010,242,11438,2491,0.2177828291659381,0.2,0.22,0.22916666666666666,1.5318,1.5984500000000001,1.8545500000000001,2.12936,2.3198,242,2470,594,1139
U3,PCT24OP09,2010,242,11438,2656,0.23220842804686134,0.20689655172413793,0.23255813953488372,0.24,1.539,1.64639,1.99185,2.15729,2.4285,242,2635,667,1238
U3,BASE,2011,244,13161,482,0.03662335688777449,0.0,0.018867924528301886,0.14545454545454545,1.0454,1.0454,1.0454,1.0454,1.0454,0,478,38,93
U3,FIX110FR09,2011,244,13161,562,0.04270192234632627,0.017857142857142856,0.0196078431372549,0.1509433962264151,1.1,1.1,1.1,1.1,1.1,244,557,42,104
U3,PCT16OP09,2011,244,13161,1952,0.14831699718866348,0.14285714285714285,0.14814814814814814,0.16,1.032,1.18793,1.4764,1.6493700000000002,1.8728,242,1935,333,662
U3,PCT17OP09,2011,244,13161,2169,0.16480510599498518,0.15384615384615385,0.16363636363636364,0.16981132075471697,1.1152,1.21,1.5515,1.70028,1.8996,244,2151,365,728
U3,PCT18OP09,2011,244,13161,2197,0.16693260390547832,0.16363636363636364,0.16666666666666666,0.18,1.1152,1.21,1.556,1.70852,1.984,244,2178,369,733
U3,PCT19OP09,2011,244,13161,2413,0.18334473064356813,0.17307692307692307,0.18181818181818182,0.18867924528301888,1.1605,1.21521,1.6312,1.8516,2.041,244,2394,398,791
U3,PCT20OP09,2011,244,13161,2538,0.19284248917255528,0.18518518518518517,0.19230769230769232,0.2,1.1605,1.23247,1.65785,1.86993,2.0914,244,2519,408,820
U3,PCT21OP09,2011,244,13161,2657,0.20188435529215104,0.19230769230769232,0.2,0.20754716981132076,1.1641,1.32963,1.6843,1.9209500000000004,2.1381,244,2636,427,863
U3,PCT22OP09,2011,244,13161,2782,0.21138211382113822,0.2037037037037037,0.21153846153846154,0.22,1.1641,1.3325500000000001,1.70605,1.94051,2.2363,244,2759,445,903
U3,PCT23OP09,2011,244,13161,2901,0.22042397994073398,0.21153846153846154,0.21818181818181817,0.22641509433962265,1.2122,1.35767,1.7392,2.10529,2.2862,244,2878,464,954
U3,PCT24OP09,2011,244,13161,3026,0.22992173846972114,0.2222222222222222,0.23076923076923078,0.24,1.2122,1.3599999999999999,1.782,2.1249300000000004,2.2862,244,3002,475,994
U3,BASE,2012,243,14567,2197,0.1508203473604723,0.03636363636363636,0.16129032258064516,0.2459016393442623,1.0454,1.0454,1.0454,1.0454,1.0454,0,2184,279,571
U3,FIX110FR09,2012,243,14567,2862,0.19647147662524886,0.07272727272727272,0.21311475409836064,0.27419354838709675,1.1,1.1,1.1,1.1,1.1,243,2842,394,797
U3,PCT16OP09,2012,243,14567,2193,0.1505457541017368,0.14285714285714285,0.14754098360655737,0.15873015873015872,0.8664,0.92334,1.0309,1.16208,1.2377,104,2178,314,646
U3,PCT17OP09,2012,243,14567,2355,0.16166678108052449,0.15789473684210525,0.16129032258064516,0.16981132075471697,0.8928,0.93124,1.0354,1.18208,1.2655,110,2338,363,721
U3,PCT18OP09,2012,243,14567,2511,0.1723759181712089,0.16363636363636364,0.1746031746031746,0.17857142857142858,0.9015,0.94946,1.048,1.18922,1.2655,123,2493,396,769
U3,PCT19OP09,2012,243,14567,2598,0.17834832154870597,0.1746031746031746,0.1774193548387097,0.18867924528301888,0.9232,0.95592,1.0589,1.20404,1.3196,129,2578,429,822
U3,PCT20OP09,2012,243,14567,2814,0.19317635752042286,0.18518518518518517,0.1935483870967742,0.2,0.9488,0.99982,1.0722,1.252,1.3754,148,2792,478,899
U3,PCT21OP09,2012,243,14567,2983,0.20477792270199766,0.19298245614035087,0.20634920634920634,0.20967741935483872,0.9609,1.03544,1.0851,1.2569000000000001,1.3754,196,2961,513,968
U3,PCT22OP09,2012,243,14567,3057,0.20985789798860438,0.2033898305084746,0.20967741935483872,0.21818181818181817,0.9878,1.03774,1.0862,1.30576,1.4093,201,3035,532,1005
U3,PCT23OP09,2012,243,14567,3247,0.22290107777854054,0.21428571428571427,0.2222222222222222,0.22950819672131148,1.0171,1.04932,1.1003,1.31078,1.4093,227,3222,562,1059
U3,PCT24OP09,2012,243,14567,3382,0.23216860026086358,0.2222222222222222,0.23333333333333334,0.23809523809523808,1.0171,1.0537800000000002,1.1062,1.3314,1.5313,230,3354,580,1098
U3,BASE,2013,238,15780,3446,0.21837769328263626,0.11290322580645161,0.22058823529411764,0.3939393939393939,1.0454,1.0454,1.0454,1.0454,1.0454,0,3444,685,1281
U3,FIX110FR09,2013,238,15780,4052,0.2567807351077313,0.12698412698412698,0.2647058823529412,0.4264705882352941,1.1,1.1,1.1,1.1,1.1,238,4050,800,1475
U3,PCT16OP09,2013,238,15780,2390,0.1514575411913815,0.14516129032258066,0.14705882352941177,0.15942028985507245,0.8085,0.84958,0.92045,1.06993,1.18,38,2389,564,987
U3,PCT17OP09,2013,238,15780,2544,0.1612167300380228,0.15873015873015872,0.16129032258064516,0.16666666666666666,0.8146,0.87164,0.92985,1.14615,1.2106,48,2543,601,1054
U3,PCT18OP09,2013,238,15780,2771,0.1756020278833967,0.16666666666666666,0.17647058823529413,0.1791044776119403,0.835,0.8868,0.94735,1.17053,1.2399,52,2770,669,1167
U3,PCT19OP09,2013,238,15780,2835,0.1796577946768061,0.1746031746031746,0.1774193548387097,0.18840579710144928,0.8497,0.8932599999999999,0.97035,1.1728200000000002,1.2399,61,2834,683,1184
U3,PCT20OP09,2013,238,15780,3020,0.19138149556400508,0.18840579710144928,0.19117647058823528,0.2,0.859,0.92373,1.0059,1.19903,1.247,64,3019,712,1248
U3,PCT21OP09,2013,238,15780,3247,0.20576679340937895,0.19696969696969696,0.20588235294117646,0.20967741935483872,0.859,0.93549,1.0188,1.20312,1.2673,79,3246,756,1330
U3,PCT22OP09,2013,238,15780,3311,0.20982256020278833,0.20588235294117646,0.208955223880597,0.21739130434782608,0.8725,0.9357,1.0208,1.2048400000000001,1.2673,92,3310,767,1362
U3,PCT23OP09,2013,238,15780,3494,0.22141951837769328,0.21666666666666667,0.22058823529411764,0.22727272727272727,0.8877,0.94378,1.0383499999999999,1.2277600000000002,1.2765,113,3493,796,1425
U3,PCT24OP09,2013,238,15780,3682,0.23333333333333334,0.22580645161290322,0.23529411764705882,0.23880597014925373,0.8877,0.94826,1.05325,1.22951,1.2765,128,3681,828,1498
U3,BASE,2014,245,17610,4874,0.2767745599091425,0.12162162162162163,0.2702702702702703,0.3783783783783784,1.0454,1.0454,1.0454,1.0454,1.0454,0,4866,1975,2911
U3,FIX110FR09,2014,245,17610,5329,0.3026121521862578,0.13513513513513514,0.29411764705882354,0.3918918918918919,1.1,1.1,1.1,1.1,1.1,245,5320,2122,3110
U3,PCT16OP09,2014,245,17610,2680,0.1521862578080636,0.14705882352941177,0.1506849315068493,0.16,0.7891,0.81056,0.8518,0.90948,1.1085,5,2673,1017,1492
U3,PCT17OP09,2014,245,17610,2862,0.16252129471890972,0.15789473684210525,0.16216216216216217,0.16923076923076924,0.8106,0.823,0.8657,0.9162,1.1262,8,2855,1098,1626
U3,PCT18OP09,2014,245,17610,3074,0.17455990914253267,0.16666666666666666,0.17567567567567569,0.1791044776119403,0.8156,0.8341,0.8765,0.94616,1.1606,11,3067,1208,1779
U3,PCT19OP09,2014,245,17610,3247,0.1843838727995457,0.17647058823529413,0.18666666666666668,0.1891891891891892,0.8196,0.8397,0.8851,0.96092,1.2044,12,3240,1312,1917
U3,PCT20OP09,2014,245,17610,3408,0.19352640545144803,0.18840579710144928,0.1917808219178082,0.2,0.8259,0.84362,0.9094,0.9764999999999999,1.2044,14,3401,1387,2018
U3,PCT21OP09,2014,245,17610,3567,0.20255536626916526,0.19696969696969696,0.20270270270270271,0.208955223880597,0.8271,0.8495,0.9247,1.01396,1.2155,20,3560,1459,2125
U3,PCT22OP09,2014,245,17610,3765,0.21379897785349233,0.20588235294117646,0.21333333333333335,0.2191780821917808,0.8453,0.85808,0.9402,1.01462,1.2486,21,3758,1578,2289
U3,PCT23OP09,2014,245,17610,3967,0.22526973310618967,0.2153846153846154,0.22666666666666666,0.22972972972972974,0.8471,0.8648399999999999,0.9608,1.04382,1.2613,24,3960,1671,2424
U3,PCT24OP09,2014,245,17610,4116,0.23373083475298126,0.22727272727272727,0.2328767123287671,0.24,0.8471,0.87194,0.9674,1.0735999999999999,1.2613,29,4109,1729,2502
U3,BASE,2015,244,18079,1781,0.09851208584545605,0.0,0.10810810810810811,0.2054794520547945,1.0454,1.0454,1.0454,1.0454,1.0454,0,1777,442,833
U3,FIX110FR09,2015,244,18079,2262,0.1251175396869296,0.013157894736842105,0.13513513513513514,0.2602739726027397,1.1,1.1,1.1,1.1,1.1,244,2258,608,1135
U3,PCT16OP09,2015,244,18079,2789,0.1542673820454671,0.14545454545454545,0.1527777777777778,0.16,0.8852,1.00294,1.1202,1.2967,1.3917,194,2784,959,1675
U3,PCT17OP09,2015,244,18079,2916,0.16129210686431772,0.15714285714285714,0.16216216216216217,0.16901408450704225,0.8946,1.0199,1.138,1.30644,1.4101,203,2911,993,1725
U3,PCT18OP09,2015,244,18079,3148,0.17412467503733614,0.16363636363636364,0.17333333333333334,0.1794871794871795,0.9112,1.0342200000000001,1.17235,1.3258,1.462,213,3142,1075,1860
U3,PCT19OP09,2015,244,18079,3338,0.18463410586868742,0.17543859649122806,0.18619047619047618,0.1891891891891892,0.9112,1.0446,1.2,1.34249,1.5019,219,3332,1151,1996
U3,PCT20OP09,2015,244,18079,3518,0.19459040876154654,0.18840579710144928,0.19444444444444445,0.2,0.948,1.10906,1.2186,1.36162,1.6025,225,3512,1209,2100
U3,PCT21OP09,2015,244,18079,3643,0.2015045079926987,0.19298245614035087,0.20270270270270271,0.208955223880597,1.0296,1.12502,1.23235,1.37749,1.6025,242,3636,1257,2160
U3,PCT22OP09,2015,244,18079,3877,0.21444770175341557,0.20833333333333334,0.21333333333333335,0.2191780821917808,1.0604,1.15484,1.26695,1.42767,1.6533,244,3869,1336,2295
U3,PCT23OP09,2015,244,18079,4068,0.22501244537861606,0.21739130434782608,0.22666666666666666,0.22972972972972974,1.0604,1.16725,1.3054999999999999,1.4861400000000002,1.6606,244,4059,1412,2433
U3,PCT24OP09,2015,244,18079,4245,0.23480280988992755,0.22807017543859648,0.2361111111111111,0.24,1.064,1.19712,1.3216,1.4999900000000002,1.6752,244,4236,1470,2545
U3,BASE,2016,244,20551,2727,0.13269427278477933,0.056818181818181816,0.1348314606741573,0.25,1.0454,1.0454,1.0454,1.0454,1.0454,0,2722,727,1369
U3,FIX110FR09,2016,244,20551,3162,0.15386112597927107,0.07954545454545454,0.14121552604698673,0.27631578947368424,1.1,1.1,1.1,1.1,1.1,244,3157,918,1643
U3,PCT16OP09,2016,244,20551,3207,0.15605080044766678,0.14942528735632185,0.15789473684210525,0.16,0.8704,0.9668100000000001,1.16635,1.24498,1.3155,169,3202,1087,1872
U3,PCT17OP09,2016,244,20551,3320,0.16154931633497152,0.15789473684210525,0.1590909090909091,0.16883116883116883,0.8704,0.96757,1.1747999999999998,1.25292,1.3155,179,3315,1126,1943
U3,PCT18OP09,2016,244,20551,3539,0.17220573208116394,0.16883116883116883,0.17105263157894737,0.1797752808988764,0.9246,0.9929100000000001,1.2219,1.2973,1.3368,188,3532,1216,2097
U3,PCT19OP09,2016,244,20551,3751,0.18252153179893923,0.1794871794871795,0.18181818181818182,0.189873417721519,0.943,1.00811,1.22775,1.31039,1.3779,204,3744,1291,2217
U3,PCT20OP09,2016,244,20551,3990,0.19415113619775193,0.189873417721519,0.19318181818181818,0.2,0.9522,1.03371,1.26955,1.33726,1.4001,211,3983,1386,2388
U3,PCT21OP09,2016,244,20551,4194,0.2040776604544791,0.19736842105263158,0.20454545454545456,0.20930232558139536,0.9522,1.03371,1.2894,1.38971,1.4492,211,4186,1491,2544
U3,PCT22OP09,2016,244,20551,4411,0.21463675733540946,0.2077922077922078,0.2159090909090909,0.21839080459770116,0.977,1.03834,1.3204500000000001,1.42762,1.4666,214,4403,1556,2667
U3,PCT23OP09,2016,244,20551,4646,0.22607172400369813,0.21794871794871795,0.22727272727272727,0.22988505747126436,0.9852,1.05382,1.34275,1.4912,1.5239,223,4638,1642,2810
U3,PCT24OP09,2016,244,20551,4836,0.23531701620359108,0.22784810126582278,0.23684210526315788,0.24,1.0085,1.07145,1.37225,1.50627,1.5716,230,4828,1696,2903
U3,BASE,2017,244,23018,285,0.012381614388739248,0.0,0.01020408163265306,0.06818181818181818,1.0454,1.0454,1.0454,1.0454,1.0454,0,283,64,124
U3,FIX110FR09,2017,244,23018,503,0.021852463289599444,0.0,0.010309278350515464,0.09195402298850575,1.1,1.1,1.1,1.1,1.1,244,501,168,292
U3,PCT16OP09,2017,244,23018,3561,0.15470501346772092,0.14942528735632185,0.15463917525773196,0.1595744680851064,1.1783,1.2678,1.6164999999999998,1.75056,1.8113,244,3557,1631,2459
U3,PCT17OP09,2017,244,23018,3766,0.16361108697541055,0.1590909090909091,0.16326530612244897,0.16853932584269662,1.1783,1.2745600000000001,1.64235,1.77034,1.8275,244,3762,1705,2582
U3,PCT18OP09,2017,244,23018,4010,0.17421148666261188,0.1702127659574468,0.17346938775510204,0.1797752808988764,1.2295,1.2918500000000002,1.6569,1.7882000000000002,1.8857,244,4006,1795,2712
U3,PCT19OP09,2017,244,23018,4240,0.18420366669562951,0.1797752808988764,0.1836734693877551,0.18947368421052632,1.2623,1.3197699999999999,1.6795499999999999,1.8019,1.8915,244,4236,1874,2837
U3,PCT20OP09,2017,244,23018,4484,0.19480406638283082,0.19101123595505617,0.19387755102040816,0.2,1.3717,1.43686,1.69695,1.82519,1.9115,244,4480,1958,2969
U3,PCT21OP09,2017,244,23018,4714,0.20479624641584845,0.2,0.20454545454545456,0.20930232558139536,1.3755,1.47702,1.711,1.85101,1.9129,244,4710,2025,3082
U3,PCT22OP09,2017,244,23018,4955,0.21526631332001042,0.20930232558139536,0.21548142717497556,0.21978021978021978,1.3816,1.50126,1.74,1.8673199999999999,1.9306,244,4951,2116,3222
U3,PCT23OP09,2017,244,23018,5194,0.22564949170214615,0.21978021978021978,0.2247191011235955,0.22988505747126436,1.4046,1.516,1.75685,1.8906,1.9501,244,5189,2221,3377
U3,PCT24OP09,2017,244,23018,5419,0.2354244504300982,0.22988505747126436,0.23469387755102042,0.23958333333333334,1.4328,1.53684,1.7879,1.90791,1.9741,244,5414,2320,3514
U3,BASE,2018,243,23556,429,0.018211920529801324,0.0,0.01020408163265306,0.0707070707070707,1.0454,1.0454,1.0454,1.0454,1.0454,0,427,35,78
U3,FIX110FR09,2018,243,23556,555,0.02356087620988283,0.0,0.020202020202020204,0.09090909090909091,1.1,1.1,1.1,1.1,1.1,243,553,41,96
U3,PCT16OP09,2018,243,23556,3681,0.15626591951095262,0.15053763440860216,0.15625,0.16,1.1684,1.2396,1.3712,1.8056,1.9527,243,3678,424,907
U3,PCT17OP09,2018,243,23556,3878,0.16462896926473086,0.1595744680851064,0.16326530612244897,0.17,1.1815,1.2537,1.4148,1.8110199999999999,1.9801,243,3875,457,971
U3,PCT18OP09,2018,243,23556,4121,0.1749448123620309,0.1702127659574468,0.17346938775510204,0.18,1.1888,1.2634400000000001,1.441,1.8321,2.0151,243,4118,492,1064
U3,PCT19OP09,2018,243,23556,4364,0.18526065545933096,0.18085106382978725,0.1836734693877551,0.19,1.1997,1.27102,1.4706,1.85584,2.0438,243,4361,535,1158
U3,PCT20OP09,2018,243,23556,4607,0.195576498556631,0.19148936170212766,0.19387755102040816,0.2,1.2047,1.28638,1.5104,1.90852,2.0843,243,4604,591,1255
U3,PCT21OP09,2018,243,23556,4827,0.20491594498217014,0.2,0.20408163265306123,0.21,1.2222,1.2937800000000002,1.5356,1.9164400000000001,2.0843,243,4824,632,1329
U3,PCT22OP09,2018,243,23556,5070,0.2152317880794702,0.21052631578947367,0.21428571428571427,0.22,1.2249,1.30922,1.5645,1.9309,2.1107,243,5067,677,1428
U3,PCT23OP09,2018,243,23556,5313,0.22554763117677024,0.22105263157894736,0.22448979591836735,0.23,1.2372,1.3297400000000001,1.5893,1.9546000000000001,2.1168,243,5309,725,1532
U3,PCT24OP09,2018,243,23556,5556,0.2358634742740703,0.23157894736842105,0.23469387755102042,0.24,1.2909,1.34188,1.6041,1.9752,2.1447,243,5552,767,1636
U3,BASE,2019,244,26536,1870,0.07047030449201086,0.02,0.0625,0.12389380530973451,1.0454,1.0454,1.0454,1.0454,1.0454,0,1869,505,927
U3,FIX110FR09,2019,244,26536,2564,0.09662345492915285,0.0297029702970297,0.0986566924066924,0.14285714285714285,1.1,1.1,1.1,1.1,1.1,244,2563,642,1190
U3,PCT16OP09,2019,244,26536,4182,0.1575972264094061,0.15151515151515152,0.1592920353982301,0.16,1.1105,1.14228,1.18315,1.32274,1.4006,244,4181,1271,2233
U3,PCT17OP09,2019,244,26536,4462,0.16814892975580345,0.16161616161616163,0.168141592920354,0.17,1.1315,1.16213,1.2053,1.3383800000000001,1.402,244,4461,1365,2400
U3,PCT18OP09,2019,244,26536,4706,0.17734398552909256,0.17117117117117117,0.17699115044247787,0.18,1.1463,1.18129,1.22835,1.36533,1.4392,244,4705,1454,2545
U3,PCT19OP09,2019,244,26536,4957,0.1868028338860416,0.18181818181818182,0.18584070796460178,0.19,1.1566,1.2034500000000001,1.24705,1.4000000000000001,1.4727,244,4955,1534,2677
U3,PCT20OP09,2019,244,26536,5201,0.1959978896593307,0.1919191919191919,0.19469026548672566,0.2,1.1792,1.21723,1.26725,1.42009,1.5101,244,5198,1620,2806
U3,PCT21OP09,2019,244,26536,5445,0.20519294543261984,0.20202020202020202,0.20353982300884957,0.21,1.1844,1.2304,1.28625,1.4581500000000003,1.5469,244,5442,1695,2949
U3,PCT22OP09,2019,244,26536,5689,0.21438800120590895,0.21212121212121213,0.21238938053097345,0.22,1.1909,1.24788,1.30885,1.4820900000000001,1.5555,244,5686,1791,3108
U3,PCT23OP09,2019,244,26536,5933,0.22358305697919806,0.22123893805309736,0.22123893805309736,0.23,1.2245,1.26878,1.3272499999999998,1.5095000000000003,1.5768,244,5930,1872,3254
U3,PCT24OP09,2019,244,26536,6300,0.2374133252939403,0.23214285714285715,0.23893805309734514,0.24,1.2467,1.2977100000000001,1.3787,1.52773,1.6,244,6297,1984,3448
U3,BASE,2020,243,30039,4252,0.14154931921834948,0.07079646017699115,0.125,0.234375,1.0454,1.0454,1.0454,1.0454,1.0454,0,4252,882,1688
U3,FIX110FR09,2020,243,30039,4883,0.16255534471853259,0.09375,0.15625,0.25,1.1,1.1,1.1,1.1,1.1,243,4883,1022,1990
U3,PCT16OP09,2020,243,30039,4708,0.15672958487299843,0.15254237288135594,0.15625,0.15966386554621848,0.8856,0.8983599999999999,1.0962,1.1741,1.2333,163,4707,1063,2122
U3,PCT17OP09,2020,243,30039,4964,0.16525183927560838,0.1623931623931624,0.1640625,0.1694915254237288,0.8907,0.91518,1.1181,1.19374,1.2563,164,4963,1120,2226
U3,PCT18OP09,2020,243,30039,5364,0.17856786177968642,0.1724137931034483,0.1796875,0.1796875,0.9101,0.9571799999999999,1.1483,1.20934,1.2687,174,5363,1224,2422
U3,PCT19OP09,2020,243,30039,5617,0.18699024601351577,0.18253968253968253,0.1875,0.1896551724137931,0.9306,0.9648,1.1668,1.2350400000000001,1.2914,179,5616,1283,2525
U3,PCT20OP09,2020,243,30039,5869,0.1953793401910849,0.19298245614035087,0.1953125,0.2,0.949,0.98408,1.1813,1.2478,1.2986,182,5868,1350,2638
U3,PCT21OP09,2020,243,30039,6113,0.20350211391857254,0.20168067226890757,0.203125,0.20930232558139536,0.9494,1.0091599999999998,1.1978,1.2733400000000001,1.3769,184,6112,1429,2763
U3,PCT22OP09,2020,243,30039,6509,0.21668497619760976,0.211864406779661,0.21875,0.21929824561403508,0.9549,1.0417,1.2457,1.31278,1.4016,213,6507,1572,2974
U3,PCT23OP09,2020,243,30039,6774,0.22550684110656147,0.22123893805309736,0.2265625,0.2288135593220339,0.9718,1.0731600000000001,1.2751,1.3495199999999998,1.4124,224,6772,1654,3116
U3,PCT24OP09,2020,243,30039,7079,0.23566030826592096,0.23255813953488372,0.234375,0.23931623931623933,1.0297,1.10056,1.3077,1.38802,1.4923,240,7077,1730,3278
U3,BASE,2021,243,34319,3740,0.10897753431044029,0.061224489795918366,0.11486486486486487,0.140625,1.0454,1.0454,1.0454,1.0454,1.0454,0,3739,561,1217
U3,FIX110FR09,2021,243,34319,4445,0.12952009091173985,0.09523809523809523,0.12837837837837837,0.1796875,1.1,1.1,1.1,1.1,1.1,243,4444,689,1475
U3,PCT16OP09,2021,243,34319,5356,0.156065153413561,0.15384615384615385,0.15625,0.16,1.0643,1.1053,1.1631,1.27136,1.3226,243,5355,819,1763
U3,PCT17OP09,2021,243,34319,5695,0.1659430636090795,0.16326530612244897,0.1640625,0.16923076923076924,1.075,1.124,1.1848,1.2818,1.3461,243,5694,868,1854
U3,PCT18OP09,2021,243,34319,6082,0.17721961595617589,0.1732283464566929,0.17687074829931973,0.18,1.0773,1.15052,1.2143,1.3147199999999999,1.3666,243,6080,957,1995
U3,PCT19OP09,2021,243,34319,6421,0.1870975261516944,0.1836734693877551,0.1875,0.1891891891891892,1.1037,1.1707,1.2485,1.3351000000000002,1.3817,243,6419,1027,2147
U3,PCT20OP09,2021,243,34319,6739,0.1963635304058976,0.1953125,0.19594594594594594,0.2,1.1336,1.1959199999999999,1.2838,1.3785800000000001,1.5091,243,6737,1125,2296
U3,PCT21OP09,2021,243,34319,7075,0.2061540254669425,0.203125,0.20408163265306123,0.20945945945945946,1.1469,1.21506,1.3101,1.41656,1.5119,243,7073,1201,2448
U3,PCT22OP09,2021,243,34319,7457,0.21728488592324952,0.2125984251968504,0.21768707482993196,0.22,1.2173,1.26972,1.3491,1.4508400000000001,1.5273,243,7455,1280,2584
