group,arm,year,signal_days,company_days,selected_company_days,weighted_share,daily_share_min,daily_share_median,daily_share_max,cutoff_min,cutoff_p10,cutoff_median,cutoff_p90,cutoff_max,days_cutoff_above_base,execution_members_and_price,potential_new_entry_company_days,potential_addon_company_days
U2,PCT21OP09,2021,243,34562,7204,0.20843701174700538,0.203125,0.20930232558139536,0.20945945945945946,1.1469,1.21474,1.3026,1.4152600000000002,1.5119,243,7202,1200,2452
U2,PCT22OP09,2021,243,34562,7465,0.21598865806376946,0.21374045801526717,0.21621621621621623,0.2191780821917808,1.1905,1.23818,1.3232,1.43522,1.5245,243,7463,1273,2564
U2,PCT23OP09,2021,243,34562,7861,0.22744632833748046,0.22448979591836735,0.22818791946308725,0.22972972972972974,1.2181,1.28146,1.3554,1.46676,1.5306,243,7859,1328,2683
U2,PCT24OP09,2021,243,34562,8119,0.23491117412186796,0.23255813953488372,0.2348993288590604,0.23972602739726026,1.2505,1.29904,1.3739,1.4733800000000001,1.5354,243,8117,1372,2784
U2,BASE,2022,242,40424,7314,0.1809321195329507,0.11409395973154363,0.18120805369127516,0.26136363636363635,1.0454,1.0454,1.0454,1.0454,1.0454,0,7312,1396,2849
U2,FIX110FR09,2022,242,40424,8152,0.20166237878488028,0.12080536912751678,0.20114942528735633,0.2784090909090909,1.1,1.1,1.1,1.1,1.1,242,8150,1528,3115
U2,PCT16OP09,2022,242,40424,6390,0.15807441124084703,0.15436241610738255,0.1590909090909091,0.16,0.8355,0.88634,0.9736,1.1276,1.209,53,6388,1341,2701
U2,PCT17OP09,2022,242,40424,6710,0.16599050069265783,0.16477272727272727,0.1657142857142857,0.16891891891891891,0.8412,0.89647,0.98655,1.16314,1.2429,66,6708,1371,2766
U2,PCT18OP09,2022,242,40424,7127,0.17630615475954878,0.174496644295302,0.17613636363636365,0.18,0.8457,0.91857,1.0279500000000001,1.1781400000000002,1.2555,96,7125,1433,2891
U2,PCT19OP09,2022,242,40424,7601,0.18803186226004354,0.18666666666666668,0.18791946308724833,0.1896551724137931,0.8594,0.94123,1.0569,1.20465,1.3138,139,7599,1506,3047
U2,PCT20OP09,2022,242,40424,8007,0.1980754007520285,0.19463087248322147,0.19886363636363635,0.2,0.8672,0.98,1.0836999999999999,1.22186,1.3206,170,8005,1594,3209
U2,PCT21OP09,2022,242,40424,8327,0.2059914902038393,0.20454545454545456,0.2057142857142857,0.20945945945945946,0.884,0.99691,1.1044,1.2493,1.3436,181,8325,1655,3314
U2,PCT22OP09,2022,242,40424,8744,0.21630714427073025,0.21476510067114093,0.2159090909090909,0.22,0.9056,1.02281,1.12465,1.2587400000000002,1.3459,202,8740,1741,3495
U2,PCT23OP09,2022,242,40424,9218,0.228032851771225,0.22666666666666666,0.22818791946308725,0.22988505747126436,0.9111,1.03777,1.1535,1.29511,1.3917,214,9214,1840,3695
U2,PCT24OP09,2022,242,40424,9624,0.23807639026320998,0.2348993288590604,0.23863636363636365,0.24,0.9635,1.05362,1.1715,1.33368,1.4313,222,9620,1935,3873
U2,BASE,2023,242,44206,8936,0.20214450527077774,0.14516129032258066,0.19428571428571428,0.25806451612903225,1.0454,1.0454,1.0454,1.0454,1.0454,0,8932,2406,4344
U2,FIX110FR09,2023,242,44206,9992,0.2260326652490612,0.17613636363636365,0.22580645161290322,0.26344086021505375,1.1,1.1,1.1,1.1,1.1,242,9988,2674,4851
U2,PCT16OP09,2023,242,44206,6939,0.1569696421300276,0.15517241379310345,0.15591397849462366,0.16,0.8417,0.88311,0.9566,1.0019500000000001,1.0553,2,6935,2058,3612
U2,PCT17OP09,2023,242,44206,7347,0.1661991584852735,0.16477272727272727,0.16666666666666666,0.1694915254237288,0.8493,0.91123,0.9773499999999999,1.01916,1.0708,5,7343,2147,3780
U2,PCT18OP09,2023,242,44206,7830,0.17712527711170428,0.1751412429378531,0.1774193548387097,0.1783783783783784,0.8627,0.93252,0.9997,1.0438800000000001,1.0948,23,7826,2277,4017
U2,PCT19OP09,2023,242,44206,8314,0.1880740171017509,0.1864406779661017,0.1881720430107527,0.1896551724137931,0.877,0.95063,1.022,1.0742800000000001,1.1114,64,8310,2413,4248
U2,PCT20OP09,2023,242,44206,8797,0.1990001357281817,0.19540229885057472,0.1989247311827957,0.2,0.9004,0.9718300000000001,1.046,1.0992,1.127,124,8793,2526,4469
U2,PCT21OP09,2023,242,44206,9199,0.20809392390173279,0.20454545454545456,0.20967741935483872,0.20967741935483872,0.9142,0.9881,1.06425,1.11319,1.1904,159,9195,2605,4639
U2,PCT22OP09,2023,242,44206,9524,0.2154458670768674,0.21468926553672316,0.21505376344086022,0.21839080459770116,0.9206,0.99591,1.07355,1.13174,1.202,178,9520,2683,4785
U2,PCT23OP09,2023,242,44206,10008,0.226394607066914,0.22580645161290322,0.22580645161290322,0.22988505747126436,0.9401,1.0022,1.0943,1.16358,1.2225,193,10004,2783,5004
U2,PCT24OP09,2023,242,44206,10491,0.2373207256933448,0.23563218390804597,0.23655913978494625,0.24,0.9781,1.0259,1.116,1.18262,1.2452,202,10487,2903,5245
U2,BASE,2024,242,48117,11576,0.2405802523016813,0.2,0.23655913978494625,0.2975609756097561,1.0454,1.0454,1.0454,1.0454,1.0454,0,11573,4326,6793
U2,FIX110FR09,2024,242,48117,12271,0.25502421181702933,0.2146341463414634,0.24939024390243902,0.32195121951219513,1.1,1.1,1.1,1.1,1.1,242,12267,4526,7159
U2,PCT16OP09,2024,242,48117,7515,0.15618180684581334,0.15591397849462366,0.15609756097560976,0.1596244131455399,0.7607,0.8139,0.8494,0.90415,0.9395,0,7513,2760,4460
U2,PCT17OP09,2024,242,48117,7999,0.1662406218176528,0.16585365853658537,0.16585365853658537,0.16901408450704225,0.774,0.82958,0.86295,0.91457,0.9489,0,7997,2980,4794
U2,PCT18OP09,2024,242,48117,8483,0.17629943678949228,0.17560975609756097,0.17560975609756097,0.1793478260869565,0.7866,0.842,0.8801,0.93072,0.9712,0,8481,3184,5097
U2,PCT19OP09,2024,242,48117,8948,0.18596338092566037,0.18478260869565216,0.18536585365853658,0.1881720430107527,0.7927,0.85082,0.9021,0.9421900000000001,1.0093,0,8946,3380,5393
U2,PCT20OP09,2024,242,48117,9596,0.19943055468961074,0.1956521739130435,0.2,0.2,0.8069,0.87277,0.9177,0.9682900000000001,1.0435,0,9594,3700,5840
U2,PCT21OP09,2024,242,48117,10080,0.2094893696614502,0.20652173913043478,0.2097560975609756,0.2097560975609756,0.8269,0.88488,0.9388,0.9867,1.0605,1,10078,3916,6137
U2,PCT22OP09,2024,242,48117,10506,0.2183427894507139,0.21505376344086022,0.21951219512195122,0.21951219512195122,0.8323,0.89875,0.9600500000000001,1.0169899999999998,1.12,12,10504,4071,6379
U2,PCT23OP09,2024,242,48117,10990,0.22840160442255336,0.22535211267605634,0.22926829268292684,0.22926829268292684,0.8388,0.914,1.00535,1.07155,1.1334,49,10988,4247,6653
U2,PCT24OP09,2024,242,48117,11475,0.2384812020699545,0.23655913978494625,0.23902439024390243,0.23943661971830985,0.8763,0.93479,1.04515,1.13327,1.1954,120,11472,4409,6922
U2,BASE,2025,243,51438,10792,0.20980598001477507,0.16279069767441862,0.2146341463414634,0.2696078431372549,1.0454,1.0454,1.0454,1.0454,1.0454,0,10788,3890,6355
U2,FIX110FR09,2025,243,51438,12054,0.2343403709319958,0.17209302325581396,0.24186046511627907,0.2955665024630542,1.1,1.1,1.1,1.1,1.1,243,12050,4271,7014
U2,PCT16OP09,2025,243,51438,8110,0.15766553909561024,0.15609756097560976,0.15813953488372093,0.16,0.8153,0.83996,0.9201,0.98824,1.0301,0,8108,2877,4790
U2,PCT17OP09,2025,243,51438,8596,0.16711380691317704,0.16585365853658537,0.16744186046511628,0.16901408450704225,0.8164,0.85168,0.9353,1.02046,1.0722,6,8594,3106,5147
U2,PCT18OP09,2025,243,51438,9082,0.1765620747307438,0.17560975609756097,0.17674418604651163,0.1784037558685446,0.8293,0.8628199999999999,0.9472,1.0651599999999999,1.1014,54,9080,3302,5455
U2,PCT19OP09,2025,243,51438,9568,0.1860103425483106,0.18536585365853658,0.18604651162790697,0.18811881188118812,0.8426,0.87754,0.9695,1.091,1.1204,85,9565,3501,5765
U2,PCT20OP09,2025,243,51438,10257,0.1994051090633384,0.19607843137254902,0.2,0.2,0.87,0.91084,0.9978,1.11364,1.1456,93,10254,3747,6156
U2,PCT21OP09,2025,243,51438,10743,0.20885337688090516,0.205607476635514,0.20930232558139536,0.2097560975609756,0.8842,0.94902,1.0158,1.1357599999999999,1.161,103,10740,3886,6419
U2,PCT22OP09,2025,243,51438,11251,0.21872934406469924,0.21568627450980393,0.2186046511627907,0.21962616822429906,0.9157,0.9709599999999999,1.0476,1.16126,1.197,123,11247,4064,6727
U2,PCT23OP09,2025,243,51438,11737,0.22817761188226604,0.22535211267605634,0.22790697674418606,0.22926829268292684,0.9421,0.99886,1.0741,1.1940600000000001,1.2428,141,11733,4250,7034
U2,PCT24OP09,2025,243,51438,12227,0.23770364322096504,0.23529411764705882,0.2372093023255814,0.24,0.9913,1.01766,1.0938,1.22374,1.2646,171,12223,4394,7267
U2,BASE,2026,158,32815,6085,0.18543349078165472,0.13432835820895522,0.1712962962962963,0.25116279069767444,1.0454,1.0454,1.0454,1.0454,1.0454,0,6055,1126,1991
U2,FIX110FR09,2026,158,32815,6787,0.20682614657930826,0.15037593984962405,0.19489664082687339,0.26976744186046514,1.1,1.1,1.1,1.1,1.1,158,6756,1231,2196
U2,PCT16OP09,2026,158,32815,5182,0.15791558738381836,0.15566037735849056,0.15813953488372093,0.1596244131455399,0.8643,0.89798,0.9933000000000001,1.06377,1.1159,21,5156,1008,1767
U2,PCT17OP09,2026,158,32815,5488,0.16724059119305196,0.16417910447761194,0.16744186046511628,0.16981132075471697,0.8778,0.91345,1.0261,1.07753,1.1396,49,5461,1074,1874
U2,PCT18OP09,2026,158,32815,5795,0.17659606887094317,0.17293233082706766,0.17674418604651163,0.17972350230414746,0.9001,0.9322400000000001,1.06,1.10074,1.1749,94,5768,1130,1989
U2,PCT19OP09,2026,158,32815,6164,0.18784092640560718,0.18604651162790697,0.18779342723004694,0.18981481481481483,0.9097,0.95194,1.0803500000000001,1.11486,1.1967,97,6135,1186,2109
U2,PCT20OP09,2026,158,32815,6528,0.19893341459698308,0.19402985074626866,0.19907407407407407,0.2,0.922,0.97312,1.1023,1.15739,1.2044,102,6498,1252,2243
U2,PCT21OP09,2026,158,32815,6834,0.20825841840621667,0.20300751879699247,0.20833333333333334,0.20930232558139536,0.9262,0.9865499999999999,1.1246,1.17917,1.2308,119,6804,1324,2367
U2,PCT22OP09,2026,158,32815,7152,0.21794910863934178,0.215962441314554,0.21800947867298578,0.2196969696969697,0.932,1.00381,1.15445,1.2137,1.2567,128,7122,1383,2503
U2,PCT23OP09,2026,158,32815,7454,0.22715221697394483,0.22388059701492538,0.22685185185185186,0.22897196261682243,0.9518,1.0295400000000001,1.1844999999999999,1.23245,1.284,137,7423,1437,2625
U2,PCT24OP09,2026,158,32815,7775,0.23693432881304283,0.23308270676691728,0.2372093023255814,0.23963133640552994,0.962,1.0511199999999998,1.2124,1.26871,1.3051,144,7742,1483,2742
