security_code,security_name,ex_dividend_date,cash_per_share,share_ratio,plan,report_date,plan_notice_date,progress,rights_ratio,rights_price
0000001800,ABT,2008-01-11,0.325000,,cash dividend,,,,,
0000001800,ABT,2008-04-11,0.360000,,cash dividend,,,,,
0000001800,ABT,2008-07-11,0.360000,,cash dividend,,,,,
0000001800,ABT,2008-10-10,0.360000,,cash dividend,,,,,
0000001800,ABT,2009-01-13,0.360000,,cash dividend,,,,,
0000001800,ABT,2009-04-13,0.400000,,cash dividend,,,,,
0000001800,ABT,2009-07-13,0.400000,,cash dividend,,,,,
0000001800,ABT,2009-10-13,0.400000,,cash dividend,,,,,
0000001800,ABT,2010-01-13,0.400000,,cash dividend,,,,,
0000001800,ABT,2010-04-13,0.440000,,cash dividend,,,,,
0000001800,ABT,2010-07-13,0.440000,,cash dividend,,,,,
0000001800,ABT,2010-10-13,0.440000,,cash dividend,,,,,
0000001800,ABT,2011-01-12,0.440000,,cash dividend,,,,,
0000001800,ABT,2011-04-13,0.480000,,cash dividend,,,,,
0000001800,ABT,2011-07-13,0.480000,,cash dividend,,,,,
0000001800,ABT,2011-10-12,0.480000,,cash dividend,,,,,
0000001800,ABT,2012-01-11,0.480000,,cash dividend,,,,,
0000001800,ABT,2012-04-11,0.510000,,cash dividend,,,,,
0000001800,ABT,2012-07-11,0.510000,,cash dividend,,,,,
0000001800,ABT,2012-10-11,0.510000,,cash dividend,,,,,
0000001800,ABT,2013-01-02,,1.084202,split 2.0842:1,,,,,
0000001800,ABT,2013-01-11,0.140000,,cash dividend,,,,,
0000001800,ABT,2013-04-11,0.140000,,cash dividend,,,,,
0000001800,ABT,2013-07-11,0.140000,,cash dividend,,,,,
0000001800,ABT,2013-10-10,0.140000,,cash dividend,,,,,
0000001800,ABT,2014-01-13,0.220000,,cash dividend,,,,,
0000001800,ABT,2014-04-11,0.220000,,cash dividend,,,,,
0000001800,ABT,2014-07-11,0.220000,,cash dividend,,,,,
0000001800,ABT,2014-10-10,0.220000,,cash dividend,,,,,
0000001800,ABT,2015-01-13,0.240000,,cash dividend,,,,,
0000001800,ABT,2015-04-13,0.240000,,cash dividend,,,,,
0000001800,ABT,2015-07-13,0.240000,,cash dividend,,,,,
0000001800,ABT,2015-10-13,0.240000,,cash dividend,,,,,
0000001800,ABT,2016-01-13,0.260000,,cash dividend,,,,,
0000001800,ABT,2016-04-13,0.260000,,cash dividend,,,,,
0000001800,ABT,2016-07-13,0.260000,,cash dividend,,,,,
0000001800,ABT,2016-10-12,0.260000,,cash dividend,,,,,
0000001800,ABT,2017-01-11,0.265000,,cash dividend,,,,,
0000001800,ABT,2017-04-11,0.265000,,cash dividend,,,,,
0000001800,ABT,2017-07-12,0.265000,,cash dividend,,,,,
0000001800,ABT,2017-10-12,0.265000,,cash dividend,,,,,
0000001800,ABT,2018-01-11,0.280000,,cash dividend,,,,,
0000001800,ABT,2018-04-12,0.280000,,cash dividend,,,,,
0000001800,ABT,2018-07-12,0.280000,,cash dividend,,,,,
0000001800,ABT,2018-10-12,0.280000,,cash dividend,,,,,
0000001800,ABT,2019-01-14,0.320000,,cash dividend,,,,,
0000001800,ABT,2019-04-12,0.320000,,cash dividend,,,,,
0000001800,ABT,2019-07-12,0.320000,,cash dividend,,,,,
0000001800,ABT,2019-10-11,0.320000,,cash dividend,,,,,
0000001800,ABT,2020-01-14,0.360000,,cash dividend,,,,,
0000001800,ABT,2020-04-14,0.360000,,cash dividend,,,,,
0000001800,ABT,2020-07-14,0.360000,,cash dividend,,,,,
0000001800,ABT,2020-10-14,0.360000,,cash dividend,,,,,
0000001800,ABT,2021-01-14,0.450000,,cash dividend,,,,,
0000001800,ABT,2021-04-14,0.450000,,cash dividend,,,,,
0000001800,ABT,2021-07-14,0.450000,,cash dividend,,,,,
0000001800,ABT,2021-10-14,0.450000,,cash dividend,,,,,
0000001800,ABT,2022-01-13,0.470000,,cash dividend,,,,,
0000001800,ABT,2022-04-13,0.470000,,cash dividend,,,,,
0000001800,ABT,2022-07-14,0.470000,,cash dividend,,,,,
0000001800,ABT,2022-10-13,0.470000,,cash dividend,,,,,
0000001800,ABT,2023-01-12,0.510000,,cash dividend,,,,,
0000001800,ABT,2023-04-13,0.510000,,cash dividend,,,,,
0000001800,ABT,2023-07-13,0.510000,,cash dividend,,,,,
0000001800,ABT,2023-10-12,0.510000,,cash dividend,,,,,
0000001800,ABT,2024-01-11,0.550000,,cash dividend,,,,,
0000001800,ABT,2024-04-12,0.550000,,cash dividend,,,,,
0000001800,ABT,2024-07-15,0.550000,,cash dividend,,,,,
0000001800,ABT,2024-10-15,0.550000,,cash dividend,,,,,
0000001800,ABT,2025-01-15,0.590000,,cash dividend,,,,,
0000001800,ABT,2025-04-15,0.590000,,cash dividend,,,,,
0000001800,ABT,2025-07-15,0.590000,,cash dividend,,,,,
0000001800,ABT,2025-10-15,0.590000,,cash dividend,,,,,
0000001800,ABT,2026-01-15,0.630000,,cash dividend,,,,,
0000001800,ABT,2026-04-15,0.630000,,cash dividend,,,,,
0000001800,ABT,2026-07-15,0.630000,,cash dividend,,,,,
0000002969,APD,2007-12-28,0.380000,,cash dividend,,,,,
0000002969,APD,2008-03-28,0.440001,,cash dividend,,,,,
0000002969,APD,2008-06-27,0.440001,,cash dividend,,,,,
0000002969,APD,2008-09-29,0.440001,,cash dividend,,,,,
0000002969,APD,2008-12-30,0.440001,,cash dividend,,,,,
0000002969,APD,2009-03-30,0.450000,,cash dividend,,,,,
0000002969,APD,2009-06-29,0.450000,,cash dividend,,,,,
0000002969,APD,2009-09-29,0.450000,,cash dividend,,,,,
0000002969,APD,2009-12-30,0.450000,,cash dividend,,,,,
0000002969,APD,2010-03-30,0.490000,,cash dividend,,,,,
0000002969,APD,2010-06-29,0.490000,,cash dividend,,,,,
0000002969,APD,2010-09-29,0.490000,,cash dividend,,,,,
0000002969,APD,2010-12-30,0.490000,,cash dividend,,,,,
0000002969,APD,2011-03-30,0.580000,,cash dividend,,,,,
0000002969,APD,2011-06-29,0.580000,,cash dividend,,,,,
0000002969,APD,2011-09-29,0.580000,,cash dividend,,,,,
0000002969,APD,2011-12-29,0.580000,,cash dividend,,,,,
0000002969,APD,2012-03-29,0.640000,,cash dividend,,,,,
0000002969,APD,2012-06-28,0.640000,,cash dividend,,,,,
0000002969,APD,2012-09-27,0.640000,,cash dividend,,,,,
0000002969,APD,2012-12-28,0.640000,,cash dividend,,,,,
0000002969,APD,2013-03-27,0.710000,,cash dividend,,,,,
0000002969,APD,2013-06-27,0.710000,,cash dividend,,,,,
0000002969,APD,2013-09-27,0.710000,,cash dividend,,,,,
0000002969,APD,2013-12-30,0.710000,,cash dividend,,,,,
0000002969,APD,2014-03-28,0.770000,,cash dividend,,,,,
0000002969,APD,2014-06-27,0.770000,,cash dividend,,,,,
0000002969,APD,2014-09-29,0.770000,,cash dividend,,,,,
0000002969,APD,2014-12-30,0.770000,,cash dividend,,,,,
0000002969,APD,2015-03-30,0.810000,,cash dividend,,,,,
0000002969,APD,2015-06-29,0.810000,,cash dividend,,,,,
0000002969,APD,2015-09-29,0.810000,,cash dividend,,,,,
0000002969,APD,2015-12-30,0.810000,,cash dividend,,,,,
0000002969,APD,2016-03-30,0.860000,,cash dividend,,,,,
0000002969,APD,2016-06-29,0.860000,,cash dividend,,,,,
0000002969,APD,2016-10-03,,0.081000,split 1.081:1,,,,,
0000002969,APD,2016-10-06,0.860000,,cash dividend,,,,,
0000002969,APD,2016-12-29,0.860000,,cash dividend,,,,,
0000002969,APD,2017-03-30,0.950000,,cash dividend,,,,,
0000002969,APD,2017-06-29,0.950000,,cash dividend,,,,,
0000002969,APD,2017-10-06,0.950000,,cash dividend,,,,,
0000002969,APD,2017-12-29,0.950000,,cash dividend,,,,,
0000002969,APD,2018-03-29,1.100000,,cash dividend,,,,,
0000002969,APD,2018-06-29,1.100000,,cash dividend,,,,,
0000002969,APD,2018-09-28,1.100000,,cash dividend,,,,,
0000002969,APD,2018-12-31,1.100000,,cash dividend,,,,,
0000002969,APD,2019-03-29,1.160000,,cash dividend,,,,,
0000002969,APD,2019-06-28,1.160000,,cash dividend,,,,,
0000002969,APD,2019-09-30,1.160000,,cash dividend,,,,,
0000002969,APD,2019-12-31,1.160000,,cash dividend,,,,,
0000002969,APD,2020-03-31,1.340000,,cash dividend,,,,,
0000002969,APD,2020-06-30,1.340000,,cash dividend,,,,,
0000002969,APD,2020-09-30,1.340000,,cash dividend,,,,,
0000002969,APD,2020-12-31,1.340000,,cash dividend,,,,,
0000002969,APD,2021-03-31,1.500000,,cash dividend,,,,,
0000002969,APD,2021-06-30,1.500000,,cash dividend,,,,,
0000002969,APD,2021-09-30,1.500000,,cash dividend,,,,,
0000002969,APD,2021-12-31,1.500000,,cash dividend,,,,,
0000002969,APD,2022-03-31,1.620000,,cash dividend,,,,,
0000002969,APD,2022-06-30,1.620000,,cash dividend,,,,,
0000002969,APD,2022-09-30,1.620000,,cash dividend,,,,,
0000002969,APD,2022-12-30,1.620000,,cash dividend,,,,,
0000002969,APD,2023-03-31,1.750000,,cash dividend,,,,,
0000002969,APD,2023-06-30,1.750000,,cash dividend,,,,,
0000002969,APD,2023-09-29,1.750000,,cash dividend,,,,,
0000002969,APD,2023-12-29,1.750000,,cash dividend,,,,,
0000002969,APD,2024-03-28,1.770000,,cash dividend,,,,,
0000002969,APD,2024-07-01,1.770000,,cash dividend,,,,,
0000002969,APD,2024-10-01,1.770000,,cash dividend,,,,,
0000002969,APD,2025-01-02,1.770000,,cash dividend,,,,,
0000002969,APD,2025-04-01,1.790000,,cash dividend,,,,,
0000002969,APD,2025-07-01,1.790000,,cash dividend,,,,,
0000002969,APD,2025-10-01,1.790000,,cash dividend,,,,,
0000002969,APD,2026-01-02,1.790000,,cash dividend,,,,,
0000002969,APD,2026-04-01,1.810000,,cash dividend,,,,,
0000002969,APD,2026-07-01,1.810000,,cash dividend,,,,,
0000003673,AYE,2007-11-29,0.150000,,cash dividend,,,,,
0000003673,AYE,2008-03-06,0.150000,,cash dividend,,,,,
0000003673,AYE,2008-06-05,0.150000,,cash dividend,,,,,
0000003673,AYE,2008-09-11,0.150000,,cash dividend,,,,,
0000003673,AYE,2008-12-11,0.150000,,cash dividend,,,,,
0000003673,AYE,2009-03-05,0.150000,,cash dividend,,,,,
0000003673,AYE,2009-06-04,0.150000,,cash dividend,,,,,
0000003673,AYE,2009-09-10,0.150000,,cash dividend,,,,,
0000003673,AYE,2009-12-10,0.150000,,cash dividend,,,,,
0000003673,AYE,2010-03-04,0.150000,,cash dividend,,,,,
0000003673,AYE,2010-06-03,0.150000,,cash dividend,,,,,
0000003673,AYE,2010-09-09,0.150000,,cash dividend,,,,,
0000003673,AYE,2010-12-09,0.150000,,cash dividend,,,,,
0000003673,AYE,2011-02-22,0.120450,,cash dividend,,,,,
0000004127,SWKS,2014-05-09,0.110000,,cash dividend,,,,,
0000004127,SWKS,2014-08-05,0.110000,,cash dividend,,,,,
0000004127,SWKS,2014-11-14,0.130000,,cash dividend,,,,,
0000004127,SWKS,2015-02-03,0.130000,,cash dividend,,,,,
0000004127,SWKS,2015-05-12,0.130000,,cash dividend,,,,,
0000004127,SWKS,2015-08-04,0.260000,,cash dividend,,,,,
0000004127,SWKS,2015-11-17,0.260000,,cash dividend,,,,,
0000004127,SWKS,2016-02-09,0.260000,,cash dividend,,,,,
0000004127,SWKS,2016-05-10,0.260000,,cash dividend,,,,,
0000004127,SWKS,2016-08-02,0.280000,,cash dividend,,,,,
0000004127,SWKS,2016-11-15,0.280000,,cash dividend,,,,,
0000004127,SWKS,2017-01-31,0.280000,,cash dividend,,,,,
0000004127,SWKS,2017-05-12,0.280000,,cash dividend,,,,,
0000004127,SWKS,2017-08-04,0.320000,,cash dividend,,,,,
0000004127,SWKS,2017-11-20,0.320000,,cash dividend,,,,,
0000004127,SWKS,2018-02-21,0.320000,,cash dividend,,,,,
0000004127,SWKS,2018-05-21,0.320000,,cash dividend,,,,,
0000004127,SWKS,2018-08-06,0.380000,,cash dividend,,,,,
0000004127,SWKS,2018-11-26,0.380000,,cash dividend,,,,,
0000004127,SWKS,2019-02-25,0.380000,,cash dividend,,,,,
0000004127,SWKS,2019-05-20,0.380000,,cash dividend,,,,,
0000004127,SWKS,2019-08-26,0.440000,,cash dividend,,,,,
0000004127,SWKS,2019-12-02,0.440000,,cash dividend,,,,,
0000004127,SWKS,2020-02-10,0.440000,,cash dividend,,,,,
0000004127,SWKS,2020-05-20,0.440000,,cash dividend,,,,,
0000004127,SWKS,2020-08-10,0.500000,,cash dividend,,,,,
0000004127,SWKS,2020-11-18,0.500000,,cash dividend,,,,,
0000004127,SWKS,2021-02-12,0.500000,,cash dividend,,,,,
0000004127,SWKS,2021-05-17,0.500000,,cash dividend,,,,,
0000004127,SWKS,2021-08-16,0.560000,,cash dividend,,,,,
0000004127,SWKS,2021-11-22,0.560000,,cash dividend,,,,,
0000004127,SWKS,2022-02-18,0.560000,,cash dividend,,,,,
0000004127,SWKS,2022-05-23,0.560000,,cash dividend,,,,,
0000004127,SWKS,2022-08-24,0.620000,,cash dividend,,,,,
0000004127,SWKS,2022-11-21,0.620000,,cash dividend,,,,,
0000004127,SWKS,2023-02-27,0.620000,,cash dividend,,,,,
0000004127,SWKS,2023-05-26,0.620000,,cash dividend,,,,,
0000004127,SWKS,2023-08-28,0.680000,,cash dividend,,,,,
0000004127,SWKS,2023-11-20,0.680000,,cash dividend,,,,,
0000004127,SWKS,2024-02-16,0.680000,,cash dividend,,,,,
0000004127,SWKS,2024-05-20,0.680000,,cash dividend,,,,,
0000004127,SWKS,2024-08-20,0.700000,,cash dividend,,,,,
0000004127,SWKS,2024-12-03,0.700000,,cash dividend,,,,,
0000004127,SWKS,2025-02-24,0.700000,,cash dividend,,,,,
0000004127,SWKS,2025-05-27,0.700000,,cash dividend,,,,,
0000004127,SWKS,2025-08-26,0.710000,,cash dividend,,,,,
0000004127,SWKS,2025-11-18,0.710000,,cash dividend,,,,,
0000004127,SWKS,2026-02-24,0.710000,,cash dividend,,,,,
0000004127,SWKS,2026-05-26,0.710000,,cash dividend,,,,,
0000004281,ARNC,2016-11-08,0.069018,,cash dividend,,,,,
0000004281,ARNC,2017-02-01,0.046012,,cash dividend,,,,,
0000004281,ARNC,2017-05-03,0.046012,,cash dividend,,,,,
0000004281,ARNC,2017-08-02,0.046012,,cash dividend,,,,,
0000004281,ARNC,2017-11-02,0.046012,,cash dividend,,,,,
0000004281,ARNC,2018-02-01,0.046012,,cash dividend,,,,,
0000004281,ARNC,2018-05-03,0.046012,,cash dividend,,,,,
0000004281,ARNC,2018-08-02,0.046012,,cash dividend,,,,,
0000004281,ARNC,2018-11-01,0.046012,,cash dividend,,,,,
0000004281,ARNC,2019-02-07,0.046012,,cash dividend,,,,,
0000004281,ARNC,2019-05-02,0.015337,,cash dividend,,,,,
0000004281,ARNC,2019-08-01,0.015337,,cash dividend,,,,,
0000004281,ARNC,2019-11-07,0.015337,,cash dividend,,,,,
0000004281,ARNC,2020-02-06,0.015337,,cash dividend,,,,,
0000004281,ARNC,2021-08-05,0.020000,,cash dividend,,,,,
0000004281,ARNC,2021-11-04,0.020000,,cash dividend,,,,,
0000004281,ARNC,2022-02-03,0.020000,,cash dividend,,,,,
0000004281,ARNC,2022-05-05,0.020000,,cash dividend,,,,,
0000004281,ARNC,2022-08-04,0.020000,,cash dividend,,,,,
0000004281,ARNC,2022-11-03,0.040000,,cash dividend,,,,,
0000004281,ARNC,2023-02-09,0.040000,,cash dividend,,,,,
0000004281,ARNC,2023-05-04,0.040000,,cash dividend,,,,,
0000004281,ARNC,2023-08-03,0.040000,,cash dividend,,,,,
0000004281,ARNC,2023-11-09,0.050000,,cash dividend,,,,,
0000004281,ARNC,2024-02-08,0.050000,,cash dividend,,,,,
0000004281,ARNC,2024-05-09,0.050000,,cash dividend,,,,,
0000004281,ARNC,2024-08-09,0.080000,,cash dividend,,,,,
0000004281,ARNC,2024-11-08,0.080000,,cash dividend,,,,,
0000004281,ARNC,2025-02-07,0.100000,,cash dividend,,,,,
0000004281,ARNC,2025-05-09,0.100000,,cash dividend,,,,,
0000004281,ARNC,2025-08-08,0.120000,,cash dividend,,,,,
0000004281,ARNC,2025-11-07,0.120000,,cash dividend,,,,,
0000004281,ARNC,2026-02-06,0.120000,,cash dividend,,,,,
0000004281,ARNC,2026-05-08,0.120000,,cash dividend,,,,,
0000004281,ARNC,2026-08-07,0.140000,,cash dividend,,,,,
0000004447,HES,2007-12-17,0.100000,,cash dividend,,,,,
0000004447,HES,2008-03-13,0.100000,,cash dividend,,,,,
0000004447,HES,2008-06-12,0.100000,,cash dividend,,,,,
0000004447,HES,2008-09-12,0.100000,,cash dividend,,,,,
0000004447,HES,2008-12-17,0.100000,,cash dividend,,,,,
0000004447,HES,2009-03-12,0.100000,,cash dividend,,,,,
0000004447,HES,2009-06-12,0.100000,,cash dividend,,,,,
0000004447,HES,2009-09-16,0.100000,,cash dividend,,,,,
0000004447,HES,2009-12-17,0.100000,,cash dividend,,,,,
0000004447,HES,2010-03-11,0.100000,,cash dividend,,,,,
0000004447,HES,2010-06-14,0.100000,,cash dividend,,,,,
0000004447,HES,2010-09-16,0.100000,,cash dividend,,,,,
0000004447,HES,2010-12-16,0.100000,,cash dividend,,,,,
0000004447,HES,2011-03-10,0.100000,,cash dividend,,,,,
0000004447,HES,2011-06-14,0.100000,,cash dividend,,,,,
0000004447,HES,2011-09-15,0.100000,,cash dividend,,,,,
0000004447,HES,2011-12-16,0.100000,,cash dividend,,,,,
0000004447,HES,2012-03-14,0.100000,,cash dividend,,,,,
0000004447,HES,2012-06-14,0.100000,,cash dividend,,,,,
0000004447,HES,2012-09-13,0.100000,,cash dividend,,,,,
0000004447,HES,2012-12-13,0.100000,,cash dividend,,,,,
0000004447,HES,2013-03-13,0.100000,,cash dividend,,,,,
0000004447,HES,2013-06-13,0.100000,,cash dividend,,,,,
0000004447,HES,2013-09-12,0.250000,,cash dividend,,,,,
0000004447,HES,2013-12-13,0.250000,,cash dividend,,,,,
0000004447,HES,2014-03-18,0.250000,,cash dividend,,,,,
0000004447,HES,2014-06-12,0.250000,,cash dividend,,,,,
0000004447,HES,2014-09-12,0.250000,,cash dividend,,,,,
0000004447,HES,2014-12-15,0.250000,,cash dividend,,,,,
0000004447,HES,2015-03-17,0.250000,,cash dividend,,,,,
0000004447,HES,2015-06-12,0.250000,,cash dividend,,,,,
0000004447,HES,2015-09-17,0.250000,,cash dividend,,,,,
0000004447,HES,2015-12-15,0.250000,,cash dividend,,,,,
0000004447,HES,2016-03-15,0.250000,,cash dividend,,,,,
0000004447,HES,2016-06-14,0.250000,,cash dividend,,,,,
0000004447,HES,2016-09-15,0.250000,,cash dividend,,,,,
0000004447,HES,2016-12-15,0.250000,,cash dividend,,,,,
0000004447,HES,2017-03-13,0.250000,,cash dividend,,,,,
0000004447,HES,2017-06-14,0.250000,,cash dividend,,,,,
0000004447,HES,2017-09-15,0.250000,,cash dividend,,,,,
0000004447,HES,2017-12-15,0.250000,,cash dividend,,,,,
0000004447,HES,2018-03-16,0.250000,,cash dividend,,,,,
0000004447,HES,2018-06-15,0.250000,,cash dividend,,,,,
0000004447,HES,2018-09-14,0.250000,,cash dividend,,,,,
0000004447,HES,2018-12-14,0.250000,,cash dividend,,,,,
0000004447,HES,2019-03-15,0.250000,,cash dividend,,,,,
0000004447,HES,2019-06-14,0.250000,,cash dividend,,,,,
0000004447,HES,2019-09-13,0.250000,,cash dividend,,,,,
0000004447,HES,2019-12-13,0.250000,,cash dividend,,,,,
0000004447,HES,2020-03-13,0.250000,,cash dividend,,,,,
0000004447,HES,2020-06-12,0.250000,,cash dividend,,,,,
0000004447,HES,2020-09-14,0.250000,,cash dividend,,,,,
0000004447,HES,2020-12-14,0.250000,,cash dividend,,,,,
0000004447,HES,2021-03-16,0.250000,,cash dividend,,,,,
0000004447,HES,2021-06-14,0.250000,,cash dividend,,,,,
0000004447,HES,2021-09-14,0.250000,,cash dividend,,,,,
0000004447,HES,2021-12-14,0.250000,,cash dividend,,,,,
0000004447,HES,2022-03-11,0.375000,,cash dividend,,,,,
0000004447,HES,2022-06-14,0.375000,,cash dividend,,,,,
0000004447,HES,2022-09-16,0.375000,,cash dividend,,,,,
0000004447,HES,2022-12-16,0.375000,,cash dividend,,,,,
0000004447,HES,2023-03-10,0.437500,,cash dividend,,,,,
0000004447,HES,2023-06-14,0.437500,,cash dividend,,,,,
0000004447,HES,2023-09-15,0.437500,,cash dividend,,,,,
0000004447,HES,2023-12-15,0.437500,,cash dividend,,,,,
0000004447,HES,2024-03-15,0.437500,,cash dividend,,,,,
0000004447,HES,2024-06-14,0.437500,,cash dividend,,,,,
0000004447,HES,2024-09-16,0.500000,,cash dividend,,,,,
0000004447,HES,2024-12-16,0.500000,,cash dividend,,,,,
0000004447,HES,2025-03-17,0.500000,,cash dividend,,,,,
0000004447,HES,2025-06-16,0.500000,,cash dividend,,,,,
0000004904,AEP,2008-02-06,0.410000,,cash dividend,,,,,
0000004904,AEP,2008-05-07,0.410000,,cash dividend,,,,,
0000004904,AEP,2008-08-06,0.410000,,cash dividend,,,,,
0000004904,AEP,2008-11-06,0.410000,,cash dividend,,,,,
0000004904,AEP,2009-02-06,0.410000,,cash dividend,,,,,
0000004904,AEP,2009-05-06,0.410000,,cash dividend,,,,,
0000004904,AEP,2009-08-06,0.410000,,cash dividend,,,,,
0000004904,AEP,2009-11-06,0.410000,,cash dividend,,,,,
0000004904,AEP,2010-02-08,0.410000,,cash dividend,,,,,
0000004904,AEP,2010-05-06,0.420000,,cash dividend,,,,,
0000004904,AEP,2010-08-06,0.420000,,cash dividend,,,,,
0000004904,AEP,2010-11-08,0.460000,,cash dividend,,,,,
0000004904,AEP,2011-02-08,0.460000,,cash dividend,,,,,
0000004904,AEP,2011-05-06,0.460000,,cash dividend,,,,,
0000004904,AEP,2011-08-08,0.460000,,cash dividend,,,,,
0000004904,AEP,2011-11-08,0.470000,,cash dividend,,,,,
0000004904,AEP,2012-02-08,0.470000,,cash dividend,,,,,
0000004904,AEP,2012-05-08,0.470000,,cash dividend,,,,,
0000004904,AEP,2012-08-08,0.470000,,cash dividend,,,,,
0000004904,AEP,2012-11-07,0.470000,,cash dividend,,,,,
0000004904,AEP,2013-02-06,0.470000,,cash dividend,,,,,
0000004904,AEP,2013-05-08,0.490000,,cash dividend,,,,,
0000004904,AEP,2013-08-07,0.490000,,cash dividend,,,,,
0000004904,AEP,2013-11-06,0.500000,,cash dividend,,,,,
0000004904,AEP,2014-02-06,0.500000,,cash dividend,,,,,
0000004904,AEP,2014-05-07,0.500000,,cash dividend,,,,,
0000004904,AEP,2014-08-06,0.500000,,cash dividend,,,,,
0000004904,AEP,2014-11-06,0.530000,,cash dividend,,,,,
0000004904,AEP,2015-02-06,0.530000,,cash dividend,,,,,
0000004904,AEP,2015-05-06,0.530000,,cash dividend,,,,,
0000004904,AEP,2015-08-06,0.530000,,cash dividend,,,,,
0000004904,AEP,2015-11-06,0.560000,,cash dividend,,,,,
0000004904,AEP,2016-02-08,0.560000,,cash dividend,,,,,
0000004904,AEP,2016-05-06,0.560000,,cash dividend,,,,,
0000004904,AEP,2016-08-08,0.560000,,cash dividend,,,,,
0000004904,AEP,2016-11-08,0.590000,,cash dividend,,,,,
0000004904,AEP,2017-02-08,0.590000,,cash dividend,,,,,
0000004904,AEP,2017-05-08,0.590000,,cash dividend,,,,,
0000004904,AEP,2017-08-08,0.590000,,cash dividend,,,,,
0000004904,AEP,2017-11-09,0.620000,,cash dividend,,,,,
0000004904,AEP,2018-02-08,0.620000,,cash dividend,,,,,
0000004904,AEP,2018-05-09,0.620000,,cash dividend,,,,,
0000004904,AEP,2018-08-09,0.620000,,cash dividend,,,,,
0000004904,AEP,2018-11-08,0.670000,,cash dividend,,,,,
0000004904,AEP,2019-02-07,0.670000,,cash dividend,,,,,
0000004904,AEP,2019-05-09,0.670000,,cash dividend,,,,,
0000004904,AEP,2019-08-08,0.670000,,cash dividend,,,,,
0000004904,AEP,2019-11-07,0.700000,,cash dividend,,,,,
0000004904,AEP,2020-02-07,0.700000,,cash dividend,,,,,
0000004904,AEP,2020-05-07,0.700000,,cash dividend,,,,,
0000004904,AEP,2020-08-07,0.700000,,cash dividend,,,,,
0000004904,AEP,2020-11-09,0.740000,,cash dividend,,,,,
0000004904,AEP,2021-02-09,0.740000,,cash dividend,,,,,
0000004904,AEP,2021-05-07,0.740000,,cash dividend,,,,,
0000004904,AEP,2021-08-09,0.740000,,cash dividend,,,,,
0000004904,AEP,2021-11-09,0.780000,,cash dividend,,,,,
0000004904,AEP,2022-02-09,0.780000,,cash dividend,,,,,
0000004904,AEP,2022-05-09,0.780000,,cash dividend,,,,,
0000004904,AEP,2022-08-09,0.780000,,cash dividend,,,,,
0000004904,AEP,2022-11-09,0.830000,,cash dividend,,,,,
0000004904,AEP,2023-02-09,0.830000,,cash dividend,,,,,
0000004904,AEP,2023-05-09,0.830000,,cash dividend,,,,,
0000004904,AEP,2023-08-09,0.830000,,cash dividend,,,,,
0000004904,AEP,2023-11-09,0.880000,,cash dividend,,,,,
0000004904,AEP,2024-02-08,0.880000,,cash dividend,,,,,
0000004904,AEP,2024-05-09,0.880000,,cash dividend,,,,,
0000004904,AEP,2024-08-09,0.880000,,cash dividend,,,,,
0000004904,AEP,2024-11-08,0.930000,,cash dividend,,,,,
0000004904,AEP,2025-02-10,0.930000,,cash dividend,,,,,
0000004904,AEP,2025-05-09,0.930000,,cash dividend,,,,,
0000004904,AEP,2025-08-08,0.930000,,cash dividend,,,,,
0000004904,AEP,2025-11-10,0.950000,,cash dividend,,,,,
0000004904,AEP,2026-02-10,0.950000,,cash dividend,,,,,
0000004904,AEP,2026-05-08,0.950000,,cash dividend,,,,,
0000004904,AEP,2026-08-10,0.950000,,cash dividend,,,,,
0000006201,AAL,2014-07-31,0.100000,,cash dividend,,,,,
0000006201,AAL,2014-10-30,0.100000,,cash dividend,,,,,
0000006201,AAL,2015-02-05,0.100000,,cash dividend,,,,,
0000006201,AAL,2015-04-30,0.100000,,cash dividend,,,,,
0000006201,AAL,2015-08-06,0.100000,,cash dividend,,,,,
0000006201,AAL,2015-11-03,0.100000,,cash dividend,,,,,
0000006201,AAL,2016-02-08,0.100000,,cash dividend,,,,,
0000006201,AAL,2016-05-02,0.100000,,cash dividend,,,,,
0000006201,AAL,2016-08-03,0.100000,,cash dividend,,,,,
0000006201,AAL,2016-11-03,0.100000,,cash dividend,,,,,
0000006201,AAL,2017-02-09,0.100000,,cash dividend,,,,,
0000006201,AAL,2017-05-12,0.100000,,cash dividend,,,,,
0000006201,AAL,2017-08-10,0.100000,,cash dividend,,,,,
0000006201,AAL,2017-11-10,0.100000,,cash dividend,,,,,
0000006201,AAL,2018-02-05,0.100000,,cash dividend,,,,,
0000006201,AAL,2018-05-07,0.100000,,cash dividend,,,,,
0000006201,AAL,2018-08-06,0.100000,,cash dividend,,,,,
0000006201,AAL,2018-11-05,0.100000,,cash dividend,,,,,
0000006201,AAL,2019-02-05,0.100000,,cash dividend,,,,,
0000006201,AAL,2019-05-07,0.100000,,cash dividend,,,,,
0000006201,AAL,2019-08-06,0.100000,,cash dividend,,,,,
0000006201,AAL,2019-11-05,0.100000,,cash dividend,,,,,
0000006201,AAL,2020-02-04,0.100000,,cash dividend,,,,,
0000006281,ADI,2007-12-05,0.180000,,cash dividend,,,,,
0000006281,ADI,2008-03-05,0.180000,,cash dividend,,,,,
0000006281,ADI,2008-05-28,0.200000,,cash dividend,,,,,
0000006281,ADI,2008-08-27,0.200000,,cash dividend,,,,,
0000006281,ADI,2008-12-03,0.200000,,cash dividend,,,,,
