策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,强平次数,最低担保比例,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家盈亏,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w0.0657_x1c_dtax_sma20_swap_corr0.7_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrcBASE20120501,541872824.0902169,1.0239198674291397,0.409541534724089,2.2757144231282243,1.0333066795425137,0.482465518301717,0.5256761222667667,0.3383989135799119,0.014814814814814815,135,0.6500005098721244,0.4579640380708392,0.3649763263428163,0.24354125845892027,0.48368048307043177,1.343863423526795,1.1614109770244139,0.0,111,0.5821836891510914,0.4942407705635301,0.6501583353596363,0.0,51,0.43646772733835637,0.6441041495380427,-0.3891922697997956,2.265815018119001,0.8461538461538461,13,179.62427469673895,0.4389710566287266,0.5099780523605364,0.6501583353596363,2015-06-09~2015-09-29,0.6751756191603834,0.7998678663534821,0,1.6754636577088318,1.6969234558616884,220,5.0,4.0,0.6638823701090214,0.8314833253571632,1.0894618893539898,1.5388839695571055,1.7804376537724869,2.4804645499241116,0.844361334867664,0.006329113924050633,0.33181818181818185,8.862009997460778,119.00909090909092,1651,471,4.76101642003435,000933/002128/601225/002466/600938,556424474.246,0.8387530904086998,2719534.6632180004,0.9065115544060002,4.01%（同期超额 +39.89%）
