NEW_M10|2015-05-01|0.439537|0.610410|0.894066|0.720068|1.572910|10.380279|5.000000|0.656391|0.733159|0.850790|1.457002|0.864976|0.541841|0.435268|1.200456|1.063110|0.000000|0.554481|0.474535|0.196416|0.497114|1.141180|1.050655|0.000000|75.000000|0.612129|0.517331|15.000000|0.440529|0.700000|-0.177617|10.000000
NEW_M10|2015-11-01|0.506887|0.487434|1.041511|1.039909|1.634530|9.175923|5.000000|0.649600|0.718177|0.798314|1.450953|0.872340|0.524203|0.429179|1.210807|1.023284|0.000000|0.525677|0.467202|0.375717|0.487434|1.124251|1.024739|0.000000|69.000000|0.609125|0.625519|9.000000|0.434270|0.700000|-0.160690|10.000000
NEW_M10|2016-05-01|0.517482|0.447100|1.078542|1.157419|1.656930|9.887347|6.000000|0.653689|0.730650|0.935466|1.468021|0.855321|0.472851|0.431111|1.089452|0.873357|0.000000|0.466283|0.409560|0.317383|0.447100|1.049001|0.912373|0.000000|63.000000|0.515217|0.517835|3.000000|0.527509|0.777778|-0.177591|9.000000
NEW_M12|2009-11-01|0.281153|0.803405|0.500150|0.349952|1.612536|9.333685|5.000000|0.706824|1.261863|1.651077|1.518191|0.926284|0.306603|0.462404|0.668033|0.594804|0.103030|0.313133|0.167215|-0.083735|0.486025|0.644274|0.569416|0.063830|141.000000|0.482127|0.282910|81.000000|0.233086|0.750000|-0.518187|16.000000
NEW_M12|2010-05-01|0.332433|0.743648|0.612302|0.447030|1.637729|9.547015|5.000000|0.725441|1.105692|1.311347|1.516147|0.922211|0.362048|0.437314|0.832330|0.702143|0.075472|0.386206|0.207245|-0.064685|0.437779|0.882195|0.739955|0.059259|135.000000|0.464936|0.349426|75.000000|0.368165|0.733333|-0.431946|15.000000
NEW_M12|2010-11-01|0.277470|0.760634|0.505655|0.364787|1.617991|8.358991|5.000000|0.701174|1.065092|1.401462|1.508603|0.935239|0.342745|0.449633|0.741699|0.662976|0.143791|0.420095|0.163375|-0.102068|0.489068|0.900580|0.767953|0.085271|129.000000|0.501290|0.321903|69.000000|0.260924|0.733333|-0.449055|15.000000
NEW_M12|2011-05-01|0.293223|0.760148|0.531898|0.385744|1.604473|8.845827|5.000000|0.713454|1.083457|1.399449|1.510774|0.919288|0.341739|0.447537|0.778978|0.658584|0.088435|0.391583|0.185427|-0.079718|0.449384|0.909739|0.738317|0.056911|123.000000|0.490026|0.299458|63.000000|0.302557|0.642857|-0.453970|14.000000
NEW_M12|2011-11-01|0.296052|0.780475|0.536176|0.379322|1.637840|8.734693|5.000000|0.713051|1.203716|1.516507|1.511129|0.942302|0.330011|0.443722|0.770014|0.634377|0.113475|0.385269|0.177855|-0.013396|0.466889|0.838120|0.700957|0.008547|117.000000|0.509582|0.275870|57.000000|0.243723|0.714286|-0.511697|14.000000
NEW_M12|2012-05-01|0.296397|0.778143|0.535242|0.380903|1.648344|9.406916|5.000000|0.703186|1.158635|1.472573|1.514090|0.932106|0.330451|0.440952|0.760645|0.649711|0.118519|0.385738|0.197632|0.039059|0.452112|0.875364|0.714767|0.000000|111.000000|0.505176|0.293120|51.000000|0.385117|0.692308|-0.514012|13.000000
NEW_M12|2012-11-01|0.380788|0.752911|0.684415|0.505754|1.694697|8.970157|6.000000|0.704936|1.067384|1.360506|1.514721|0.918999|0.421712|0.442064|0.959525|0.778809|0.085271|0.474329|0.237940|0.092102|0.444253|1.074126|0.889232|0.000000|105.000000|0.565366|0.352226|45.000000|0.391666|0.615385|-0.453283|13.000000
NEW_M12|2013-05-01|0.318278|0.769816|0.557273|0.413447|1.686883|9.446288|6.000000|0.698879|1.146822|1.453879|1.502569|0.930577|0.355292|0.445216|0.819788|0.694050|0.097561|0.406640|0.258905|0.050694|0.457167|0.918543|0.757333|0.000000|99.000000|0.504049|0.305720|39.000000|0.447875|0.666667|-0.464925|12.000000
NEW_M12|2013-11-01|0.376562|0.748784|0.669674|0.502898|1.685446|9.599961|5.000000|0.693843|1.071684|1.355678|1.515489|0.908013|0.449179|0.437246|1.027290|0.852806|0.034188|0.489794|0.366802|0.048078|0.443571|1.120179|0.933289|0.000000|93.000000|0.557406|0.383190|33.000000|0.407015|0.666667|-0.460533|12.000000
NEW_M12|2014-05-01|0.377480|0.777977|0.679622|0.485207|1.678459|8.797486|6.000000|0.698829|1.202620|1.504749|1.506625|0.943629|0.401913|0.443597|0.893054|0.799959|0.036036|0.421405|0.334868|0.051157|0.464984|0.954392|0.802399|0.000000|87.000000|0.512675|0.344227|27.000000|0.387576|0.636364|-0.496575|11.000000
NEW_M12|2014-11-01|0.400900|0.746586|0.754098|0.536978|1.624858|9.487225|6.000000|0.659884|0.744400|0.944744|1.479337|0.864348|0.446881|0.427435|1.019721|0.872672|0.000000|0.437787|0.399155|0.117831|0.438239|1.020528|0.885036|0.000000|81.000000|0.537207|0.439265|21.000000|0.387742|0.636364|-0.350442|11.000000
NEW_M12|2015-05-01|0.416748|0.605333|0.855708|0.688460|1.572964|9.771854|6.000000|0.654470|0.737816|0.907154|1.463475|0.863484|0.491063|0.431142|1.133634|0.949173|0.000000|0.497114|0.426549|0.208319|0.468960|1.068681|0.963542|0.000000|75.000000|0.578039|0.485779|15.000000|0.444932|0.700000|-0.173425|10.000000
NEW_M12|2015-11-01|0.505299|0.503111|1.028739|1.004348|1.628544|9.850459|6.000000|0.660939|0.739961|0.847274|1.470927|0.883359|0.549614|0.438517|1.253406|1.082861|0.000000|0.548593|0.477566|0.406671|0.503111|1.157788|1.059531|0.000000|69.000000|0.607398|0.631644|9.000000|0.447921|0.700000|-0.162344|10.000000
NEW_M12|2016-05-01|0.533456|0.442237|1.114911|1.206269|1.651372|9.705481|6.000000|0.656401|0.744428|0.941371|1.472723|0.837385|0.492362|0.428671|1.115619|0.891998|0.000000|0.478273|0.423123|0.327985|0.442237|1.085378|0.934431|0.000000|63.000000|0.531886|0.534381|3.000000|0.502372|0.777778|-0.147204|9.000000
NEW_M13|2009-11-01|0.291119|0.762639|0.530980|0.381726|1.615075|8.648979|5.000000|0.727010|1.136341|1.413871|1.520760|0.919335|0.309101|0.440710|0.714675|0.591758|0.103030|0.298524|0.185759|-0.072887|0.451575|0.661074|0.549666|0.056738|141.000000|0.506687|0.289788|81.000000|0.243053|0.687500|-0.458289|16.000000
NEW_M13|2010-05-01|0.294635|0.806069|0.521352|0.365521|1.645606|9.200824|5.000000|0.710696|1.273230|1.673615|1.524532|0.918628|0.313175|0.442342|0.702558|0.595681|0.094340|0.315915|0.173748|-0.075310|0.486387|0.671456|0.564606|0.066667|135.000000|0.486263|0.282933|75.000000|0.249876|0.733333|-0.515956|15.000000
NEW_M13|2010-11-01|0.267266|0.760859|0.484906|0.351269|1.620756|8.678838|5.000000|0.710261|1.065753|1.401249|1.509365|0.924751|0.317529|0.440781|0.726523|0.603690|0.137255|0.340129|0.164126|-0.101390|0.449522|0.778560|0.609530|0.085271|129.000000|0.496018|0.282177|69.000000|0.122064|0.666667|-0.441829|15.000000
NEW_M13|2011-05-01|0.267439|0.766918|0.481216|0.348719|1.602232|9.233379|5.000000|0.715564|1.110669|1.436717|1.514500|0.927080|0.306733|0.446087|0.718175|0.602254|0.102041|0.333384|0.176747|-0.083727|0.454369|0.796743|0.639851|0.056911|123.000000|0.483149|0.268813|63.000000|0.226568|0.642857|-0.454921|14.000000
NEW_M13|2011-11-01|0.309280|0.759789|0.558966|0.407061|1.647738|9.391912|5.000000|0.714407|1.081848|1.395431|1.516855|0.930200|0.347591|0.446889|0.811685|0.661179|0.078014|0.417288|0.207384|-0.002127|0.448858|0.929913|0.752688|0.008547|117.000000|0.524629|0.303136|57.000000|0.297130|0.642857|-0.441491|14.000000
NEW_M13|2012-05-01|0.280837|0.821501|0.477099|0.341858|1.681255|9.215357|5.000000|0.684547|1.352804|1.817629|1.532997|0.918872|0.326730|0.452371|0.739580|0.615258|0.118519|0.372029|0.170467|0.024310|0.500096|0.810735|0.690363|0.000000|111.000000|0.478551|0.278515|51.000000|0.387641|0.692308|-0.529766|13.000000
NEW_M13|2012-11-01|0.375164|0.755131|0.675429|0.496820|1.691597|9.523081|5.000000|0.706915|1.075128|1.371159|1.523735|0.915426|0.423266|0.437727|0.963589|0.802251|0.093023|0.473345|0.234134|0.089209|0.445732|1.076068|0.890514|0.000000|105.000000|0.557239|0.351168|45.000000|0.385827|0.615385|-0.446222|13.000000
NEW_M13|2013-05-01|0.303022|0.772716|0.530852|0.392152|1.687890|9.255200|5.000000|0.697308|1.156529|1.470046|1.503303|0.923789|0.345690|0.445117|0.775424|0.673211|0.097561|0.382857|0.251588|0.044517|0.459633|0.867137|0.717602|0.000000|99.000000|0.486291|0.292395|39.000000|0.433154|0.666667|-0.463968|12.000000
NEW_M13|2013-11-01|0.372691|0.751050|0.662219|0.496227|1.686819|9.569342|5.000000|0.693475|1.081446|1.368948|1.527868|0.902244|0.445742|0.438143|1.007871|0.843568|0.034188|0.483840|0.362807|0.045062|0.445371|1.104297|0.922868|0.000000|93.000000|0.552391|0.377305|33.000000|0.405984|0.666667|-0.465269|12.000000
NEW_M13|2014-05-01|0.364762|0.818194|0.621127|0.445814|1.703956|9.362458|6.000000|0.679209|1.404776|1.784992|1.527782|0.908272|0.385383|0.442189|0.871301|0.789344|0.036036|0.414079|0.328404|0.021730|0.499856|0.916192|0.803750|0.000000|87.000000|0.492018|0.336588|27.000000|0.387649|0.727273|-0.533529|11.000000
NEW_M13|2014-11-01|0.386268|0.741004|0.731673|0.521277|1.627196|9.454778|6.000000|0.665047|0.747056|0.932455|1.481453|0.857391|0.397735|0.414771|0.904541|0.777499|0.000000|0.412626|0.348011|0.119369|0.442213|0.934766|0.814085|0.000000|81.000000|0.513525|0.416080|21.000000|0.386809|0.636364|-0.336797|11.000000
NEW_M13|2015-05-01|0.408912|0.607291|0.849149|0.673339|1.576296|8.971878|6.000000|0.655707|0.736450|0.907021|1.477489|0.857889|0.456961|0.429784|1.053375|0.886123|0.000000|0.465065|0.399429|0.206181|0.458391|1.020398|0.923686|0.000000|75.000000|0.567581|0.471226|15.000000|0.434431|0.700000|-0.180617|10.000000
NEW_M13|2015-11-01|0.508521|0.450340|1.057772|1.129193|1.652666|9.680826|6.000000|0.644558|0.731667|0.897685|1.465838|0.750760|0.546692|0.425704|1.251397|1.052943|0.000000|0.524140|0.478801|0.353590|0.449760|1.185964|1.044525|0.000000|69.000000|0.610544|0.636181|9.000000|0.431631|0.700000|-0.170652|10.000000
NEW_M13|2016-05-01|0.513908|0.447569|1.077863|1.148222|1.666074|8.869174|6.000000|0.659864|0.750949|0.940430|1.472519|0.812674|0.452372|0.429696|1.039727|0.851285|0.000000|0.453878|0.402817|0.299844|0.447569|1.021129|0.888615|0.000000|63.000000|0.510724|0.510593|3.000000|0.480197|0.777778|-0.200287|9.000000
NEW_M14|2009-11-01|0.279311|0.777900|0.500641|0.359057|1.620705|8.195686|5.000000|0.737538|1.170225|1.500775|1.525484|0.926036|0.294466|0.462404|0.661595|0.549890|0.109091|0.276305|0.168075|-0.083027|0.464526|0.594810|0.525869|0.056738|141.000000|0.491939|0.271984|81.000000|0.243053|0.687500|-0.472173|16.000000
NEW_M14|2010-05-01|0.289400|0.830631|0.497054|0.348410|1.657765|8.890106|5.000000|0.723608|1.352438|1.915874|1.547233|0.911208|0.307745|0.462604|0.680539|0.574165|0.106918|0.317458|0.149732|-0.091242|0.506212|0.652840|0.567706|0.066667|135.000000|0.466625|0.276809|75.000000|0.250454|0.733333|-0.536820|15.000000
NEW_M14|2010-11-01|0.248379|0.771483|0.441596|0.321951|1.623075|8.905612|5.000000|0.725396|1.105075|1.463469|1.516607|0.932879|0.301487|0.444948|0.680021|0.571459|0.143791|0.325114|0.156524|-0.108438|0.458483|0.709108|0.557797|0.085271|129.000000|0.464437|0.265206|69.000000|0.083923|0.666667|-0.455134|15.000000
NEW_M14|2011-05-01|0.270043|0.780142|0.479275|0.346146|1.611540|8.409089|5.000000|0.723319|1.162323|1.513675|1.522956|0.919009|0.305215|0.444048|0.697199|0.594525|0.108844|0.332969|0.166033|-0.089784|0.466605|0.751399|0.625405|0.056911|123.000000|0.497041|0.261896|63.000000|0.226106|0.642857|-0.462857|14.000000
NEW_M14|2011-11-01|0.284992|0.833821|0.482458|0.341791|1.666388|9.081575|5.000000|0.715288|1.400672|1.953027|1.544535|0.913594|0.329809|0.451886|0.717773|0.639820|0.127660|0.374214|0.150530|-0.018070|0.509172|0.745992|0.680961|0.025641|117.000000|0.493632|0.267491|57.000000|0.263434|0.714286|-0.541699|14.000000
NEW_M14|2012-05-01|0.291120|0.832460|0.487895|0.349710|1.693123|8.398071|5.000000|0.699628|1.402065|1.937007|1.552946|0.902474|0.333034|0.452371|0.718676|0.634754|0.140741|0.375701|0.158122|0.009064|0.508888|0.798190|0.693986|0.000000|111.000000|0.500730|0.275972|51.000000|0.398218|0.692308|-0.542313|13.000000
NEW_M14|2012-11-01|0.342437|0.768319|0.604416|0.445696|1.701242|8.361193|5.000000|0.731335|1.134579|1.445367|1.528285|0.932400|0.336613|0.446959|0.753118|0.641430|0.100775|0.382929|0.217697|0.070168|0.455939|0.848573|0.719839|0.000000|105.000000|0.508248|0.299929|45.000000|0.400426|0.615385|-0.452364|13.000000
NEW_M14|2013-05-01|0.308104|0.771801|0.539538|0.399201|1.688469|9.019082|5.000000|0.714089|1.151952|1.466323|1.511596|0.910830|0.346892|0.445347|0.764607|0.648325|0.097561|0.388917|0.251459|0.045783|0.459008|0.873291|0.718529|0.000000|99.000000|0.493201|0.295106|39.000000|0.434577|0.666667|-0.460353|12.000000
NEW_M14|2013-11-01|0.329782|0.768642|0.574558|0.429045|1.691992|9.122846|5.000000|0.711258|1.148414|1.456840|1.530161|0.916667|0.364917|0.445193|0.830891|0.730304|0.059829|0.395806|0.290101|0.026078|0.457543|0.889065|0.747764|0.000000|93.000000|0.495836|0.321186|33.000000|0.416559|0.666667|-0.472280|12.000000
NEW_M14|2014-05-01|0.361758|0.833224|0.600754|0.434166|1.715256|9.084353|5.000000|0.696133|1.476087|1.945919|1.544360|0.906938|0.375775|0.445882|0.842767|0.772623|0.045045|0.428220|0.327349|0.009113|0.509012|0.927273|0.809485|0.000000|87.000000|0.493182|0.335009|27.000000|0.396938|0.727273|-0.542249|11.000000
NEW_M14|2014-11-01|0.399635|0.788714|0.750869|0.506691|1.610123|9.553972|6.000000|0.661157|0.757069|0.995509|1.489188|0.852609|0.451344|0.452614|0.986800|0.881096|0.000000|0.469701|0.397901|0.096108|0.458033|1.027960|0.901174|0.000000|81.000000|0.566197|0.449070|21.000000|0.400476|0.636364|-0.457647|11.000000
NEW_M14|2015-05-01|0.405873|0.607291|0.832281|0.668334|1.573250|9.378074|6.000000|0.659895|0.754732|0.907021|1.489990|0.855651|0.488433|0.452757|1.065537|0.892626|0.000000|0.471818|0.406130|0.205629|0.458391|1.029290|0.921002|0.000000|75.000000|0.564902|0.471346|15.000000|0.439246|0.700000|-0.180617|10.000000
