策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,强平次数,最低担保比例,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家盈亏,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr0.88_tranche_slmin_gs1.25_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2_C088,197917454.12238413,0.9046787767147247,0.08241094815872883,1.4098719662565573,0.7433452119124875,0.4616867235088459,0.3776373569602014,0.21646678062611113,0.0425531914893617,141,0.40404219507925876,0.23680672155273563,0.1454650139424727,0.0164255012263701,0.4616867235088459,0.8803758432132865,0.729210908609523,0.0,117,0.5454400942273295,2,0.3264601640179321,0.2644108205323741,0.7439703198872673,0.0,57,0.38089906048635436,0.4266271847906675,-0.36116585330269635,1.7692401610888946,0.8571428571428571,14,64.97248470746138,0.328035534221909,0.4769669845841499,0.7439703198872673,2015-06-09~2016-02-03,0.4409255657828067,0.6226417002024462,0,1.8128046160458768,1.6468753040087534,233,7,5,0.6678773746960087,0.989266445440726,1.2736466918001446,1.4098777602313974,1.6111764947915301,1.7950369725941533,0.7967914438502673,0.09513087531663383,0.34763948497854075,9.924240268716618,165.82403433476395,1822,453,5.238411594346935,688516/000933/002128/601328/600919,156611172.37999997,0.7179759464046618,857645.889207999,0.285881963069333,3.84%（同期超额 +28.96%）
