group,arm,reference,start,cagr,reference_cagr,delta_cagr,delta_roll5,delta_nonoverlap5
A,PC60SSEP08,PC60SSEP08,2012-05-01,0.4314812241311923,0.4314812241311923,0.0,0.0,0.0
A,PC60SSEP08,PC60SSEP08,2012-11-01,0.4971799987441856,0.4971799987441856,0.0,0.0,0.0
A,PC60SSEP08,PC60SSEP08,2013-05-01,0.437021650121864,0.437021650121864,0.0,0.0,0.0
A,PC60SSEP08,PC60SSEP08,2013-11-01,0.4661611310276732,0.4661611310276732,0.0,0.0,0.0
A,PC60SSEP08,PC60SSEP08,2014-05-01,0.5287256456485918,0.5287256456485918,0.0,0.0,0.0
A,PC60SSEP08,PC60SSEP08,2014-11-01,0.4948981755848638,0.4948981755848638,0.0,0.0,0.0
A,PC60SSEP08,PC60SSEP08,2015-05-01,0.4591303356406189,0.4591303356406189,0.0,0.0,0.0
A,PC60SSEP08,PC60SSEP08,2015-11-01,0.4776687194764744,0.4776687194764744,0.0,0.0,0.0
A,PC60SSEP08,PC60SSEP08,2016-05-01,0.6224848722867689,0.6224848722867689,0.0,0.0,0.0
A,PC70SSEP08,BASE,2009-11-01,0.3308266653074823,0.3232108008631567,0.007615864444325604,0.0454631426316483,0.04392470085003053
A,PC70SSEP08,BASE,2010-05-01,0.3522201755695975,0.3468375831056316,0.005382592463965885,0.03338439708310892,0.06455342862426039
A,PC70SSEP08,BASE,2010-11-01,0.41035861179340793,0.3807199954694829,0.02963861632392506,0.05100231013812673,0.06381455059844843
A,PC70SSEP08,BASE,2011-05-01,0.42116998120183524,0.4009930055647246,0.020176975637110628,0.07748164283479442,0.0816627602958977
A,PC70SSEP08,BASE,2011-11-01,0.453617252188099,0.42933291939613993,0.024284332791959073,0.04853891375628794,0.042173340327572806
A,PC70SSEP08,BASE,2012-05-01,0.4722597609691954,0.448898667159376,0.023361093809819433,0.03726738492406323,0.03975810137857372
A,PC70SSEP08,BASE,2012-11-01,0.526515626198683,0.4971799987441856,0.02933562745449736,0.01491042297959777,0.02315231273899665
A,PC70SSEP08,BASE,2013-05-01,0.4932063443177632,0.437021650121864,0.05618469419589922,0.09577803916877148,0.07769403622015025
A,PC70SSEP08,BASE,2013-11-01,0.5275257306343375,0.4814036113823643,0.04612211925197318,0.06797492785913684,0.06628842187700901
A,PC70SSEP08,BASE,2014-05-01,0.5573769310109042,0.5144217278785495,0.04295520313235479,0.10985306747969892,0.07237753392846358
A,PC70SSEP08,BASE,2014-11-01,0.5357684875932838,0.4948981755848638,0.04087031200841995,0.038466569436997444,0.0493171211322061
A,PC70SSEP08,BASE,2015-05-01,0.42024247151462424,0.4591303356406189,-0.03888786412599465,-0.07473403214982022,-0.03511064643657347
A,PC70SSEP08,BASE,2015-11-01,0.5131555458840811,0.4776687194764744,0.0354868264076067,0.047513321200340464,0.048892071615682986
A,PC70SSEP08,BASE,2016-05-01,0.6399369830989814,0.6224848722867689,0.01745211081221254,0.014673843066509873,0.02424671530109812
A,PC70SSEP08,PC60SSEP08,2009-11-01,0.3308266653074823,0.3258849206195116,0.004941744687970706,0.03430529209919686,0.05175071730564773
A,PC70SSEP08,PC60SSEP08,2010-05-01,0.3522201755695975,0.33800182155434366,0.014218354015253842,0.03840979349777829,0.0614372712879272
A,PC70SSEP08,PC60SSEP08,2010-11-01,0.41035861179340793,0.38536949466090853,0.024989117132499405,0.050854167096184844,0.03179626645461342
A,PC70SSEP08,PC60SSEP08,2011-05-01,0.42116998120183524,0.39823539469115676,0.02293458651067848,0.07689159963244951,0.08085610981131786
A,PC70SSEP08,PC60SSEP08,2011-11-01,0.453617252188099,0.41713244988971265,0.036484802298386354,0.050640385127163734,0.05584214738014681
A,PC70SSEP08,PC60SSEP08,2012-05-01,0.4722597609691954,0.4314812241311923,0.04077853683800314,0.02438706921126932,0.06425515910402202
A,PC70SSEP08,PC60SSEP08,2012-11-01,0.526515626198683,0.4971799987441856,0.02933562745449736,0.01491042297959777,0.02315231273899665
A,PC70SSEP08,PC60SSEP08,2013-05-01,0.4932063443177632,0.437021650121864,0.05618469419589922,0.09577803916877148,0.07769403622015025
A,PC70SSEP08,PC60SSEP08,2013-11-01,0.5275257306343375,0.4661611310276732,0.061364599606664294,0.09696705317290122,0.08497771862653036
A,PC70SSEP08,PC60SSEP08,2014-05-01,0.5573769310109042,0.5287256456485918,0.02865128536231243,0.11256975578136297,0.054240716987673965
A,PC70SSEP08,PC60SSEP08,2014-11-01,0.5357684875932838,0.4948981755848638,0.04087031200841995,0.038466569436997444,0.0493171211322061
A,PC70SSEP08,PC60SSEP08,2015-05-01,0.42024247151462424,0.4591303356406189,-0.03888786412599465,-0.07473403214982022,-0.03511064643657347
A,PC70SSEP08,PC60SSEP08,2015-11-01,0.5131555458840811,0.4776687194764744,0.0354868264076067,0.047513321200340464,0.048892071615682986
A,PC70SSEP08,PC60SSEP08,2016-05-01,0.6399369830989814,0.6224848722867689,0.01745211081221254,0.014673843066509873,0.02424671530109812
A,PC80SSEP08,BASE,2009-11-01,0.36330811287051334,0.3232108008631567,0.04009731200735667,0.09534238934590644,0.08491348996927295
A,PC80SSEP08,BASE,2010-05-01,0.379721634447183,0.3468375831056316,0.03288405134155137,0.08569485178232572,0.09176108128988636
A,PC80SSEP08,BASE,2010-11-01,0.42983030916131226,0.3807199954694829,0.04911031369182939,0.09610051604961933,0.10706089991691359
A,PC80SSEP08,BASE,2011-05-01,0.42369134209460335,0.4009930055647246,0.022698336529878738,0.06815739576267488,0.06642335080545414
A,PC80SSEP08,BASE,2011-11-01,0.41649348372087025,0.42933291939613993,-0.012839435675269684,0.0074476423367508815,0.009293291018149574
A,PC80SSEP08,BASE,2012-05-01,0.5032391863807026,0.448898667159376,0.054340519221326655,0.09930588929759065,0.08085539982454071
A,PC80SSEP08,BASE,2012-11-01,0.5529213494108947,0.4971799987441856,0.055741350666709044,0.07290555358882633,0.05234285839352437
A,PC80SSEP08,BASE,2013-05-01,0.4861099701790845,0.437021650121864,0.049088320057220525,0.13192066311820194,0.0685885925734705
A,PC80SSEP08,BASE,2013-11-01,0.4447761426855368,0.4814036113823643,-0.036627468696827536,-0.07088805513301644,-0.03323315270458782
A,PC80SSEP08,BASE,2014-05-01,0.4578212050814192,0.5144217278785495,-0.05660052279713024,-0.09009714848783079,-0.049818014145619594
A,PC80SSEP08,BASE,2014-11-01,0.5324054389327466,0.4948981755848638,0.03750726334788279,-0.008560363889001943,0.04454290137821715
A,PC80SSEP08,BASE,2015-05-01,0.3890212014601475,0.4591303356406189,-0.07010913418047138,-0.08383401978042482,-0.05900474573117587
A,PC80SSEP08,BASE,2015-11-01,0.48073498605741816,0.4776687194764744,0.0030662665809437772,0.018978961322555277,0.019748351633242178
A,PC80SSEP08,BASE,2016-05-01,0.6003553544465223,0.6224848722867689,-0.022129517840246526,-0.04623053984006287,-0.021149166650025086
A,PC80SSEP08,PC60SSEP08,2009-11-01,0.36330811287051334,0.3258849206195116,0.03742319225100177,0.084184538813455,0.09273950642489015
A,PC80SSEP08,PC60SSEP08,2010-05-01,0.379721634447183,0.33800182155434366,0.041719812892839325,0.09072024819699509,0.08864492395355317
A,PC80SSEP08,PC60SSEP08,2010-11-01,0.42983030916131226,0.38536949466090853,0.044460814500403734,0.09595237300767745,0.07504261577307858
A,PC80SSEP08,PC60SSEP08,2011-05-01,0.42369134209460335,0.39823539469115676,0.025455947403446588,0.06756735256032997,0.0656167003208743
A,PC80SSEP08,PC60SSEP08,2011-11-01,0.41649348372087025,0.41713244988971265,-0.0006389661688424031,0.009549113707626677,0.02296209807072358
A,PC80SSEP08,PC60SSEP08,2012-05-01,0.5032391863807026,0.4314812241311923,0.07175796224951037,0.08642557358479674,0.10535245754998901
A,PC80SSEP08,PC60SSEP08,2012-11-01,0.5529213494108947,0.4971799987441856,0.055741350666709044,0.07290555358882633,0.05234285839352437
A,PC80SSEP08,PC60SSEP08,2013-05-01,0.4861099701790845,0.437021650121864,0.049088320057220525,0.13192066311820194,0.0685885925734705
A,PC80SSEP08,PC60SSEP08,2013-11-01,0.4447761426855368,0.4661611310276732,-0.021384988342136424,-0.041895929819252054,-0.014543855955066465
A,PC80SSEP08,PC60SSEP08,2014-05-01,0.4578212050814192,0.5287256456485918,-0.0709044405671726,-0.08738046018616674,-0.0679548310864092
A,PC80SSEP08,PC60SSEP08,2014-11-01,0.5324054389327466,0.4948981755848638,0.03750726334788279,-0.008560363889001943,0.04454290137821715
A,PC80SSEP08,PC60SSEP08,2015-05-01,0.3890212014601475,0.4591303356406189,-0.07010913418047138,-0.08383401978042482,-0.05900474573117587
A,PC80SSEP08,PC60SSEP08,2015-11-01,0.48073498605741816,0.4776687194764744,0.0030662665809437772,0.018978961322555277,0.019748351633242178
A,PC80SSEP08,PC60SSEP08,2016-05-01,0.6003553544465223,0.6224848722867689,-0.022129517840246526,-0.04623053984006287,-0.021149166650025086
A,PC90SSEP08,BASE,2009-11-01,0.35045867753306803,0.3232108008631567,0.027247876669911353,0.1071053800753552,0.09270338362175723
A,PC90SSEP08,BASE,2010-05-01,0.37757743315904113,0.3468375831056316,0.030739850053409512,0.11095490874328973,0.09032793365783953
A,PC90SSEP08,BASE,2010-11-01,0.4205066177414212,0.3807199954694829,0.0397866222719383,0.10520336056298096,0.11604386319501603
A,PC90SSEP08,BASE,2011-05-01,0.42124238938620784,0.4009930055647246,0.020249383821483224,0.09363508146623079,0.10943066252498057
A,PC90SSEP08,BASE,2011-11-01,0.4753274534994649,0.42933291939613993,0.04599453410332499,0.096100137405432,0.07005927970464898
A,PC90SSEP08,BASE,2012-05-01,0.5170628989317367,0.448898667159376,0.06816423177236075,0.11941658906455643,0.10293406515634951
A,PC90SSEP08,BASE,2012-11-01,0.5504903278578988,0.4971799987441856,0.05331032911371314,0.086930553743779,0.043239126202912925
A,PC90SSEP08,BASE,2013-05-01,0.503545657729275,0.437021650121864,0.06652400760741095,0.14054896097096314,0.10015205014259976
A,PC90SSEP08,BASE,2013-11-01,0.413987560421029,0.4814036113823643,-0.0674160509613353,-0.10178305796947429,-0.07744967358488364
A,PC90SSEP08,BASE,2014-05-01,0.43912256433294883,0.5144217278785495,-0.07529916354560062,-0.10470840657532943,-0.07244370153137114
A,PC90SSEP08,BASE,2014-11-01,0.4646516450504452,0.4948981755848638,-0.030246530534418614,-0.09729439932968842,-0.04996069758240351
A,PC90SSEP08,BASE,2015-05-01,0.3915682773535485,0.4591303356406189,-0.0675620582870704,-0.06296221119847067,-0.045467261996773756
A,PC90SSEP08,BASE,2015-11-01,0.4290710046874282,0.4776687194764744,-0.048597714789046176,-0.05785347061010526,-0.03813991830079444
A,PC90SSEP08,BASE,2016-05-01,0.5694440280657671,0.6224848722867689,-0.05304084422100175,-0.06085104608438563,-0.043597729836901244
A,PC90SSEP08,PC60SSEP08,2009-11-01,0.35045867753306803,0.3258849206195116,0.024573756913556455,0.09594752954290375,0.10052940007737443
A,PC90SSEP08,PC60SSEP08,2010-05-01,0.37757743315904113,0.33800182155434366,0.03957561160469747,0.1159803051579591,0.08721177632150634
A,PC90SSEP08,PC60SSEP08,2010-11-01,0.4205066177414212,0.38536949466090853,0.035137123080512644,0.10505521752103908,0.08402557905118102
A,PC90SSEP08,PC60SSEP08,2011-05-01,0.42124238938620784,0.39823539469115676,0.023006994695051075,0.09304503826388588,0.10862401204040073
A,PC90SSEP08,PC60SSEP08,2011-11-01,0.4753274534994649,0.41713244988971265,0.05819500360975227,0.09820160877630779,0.08372808675722299
A,PC90SSEP08,PC60SSEP08,2012-05-01,0.5170628989317367,0.4314812241311923,0.08558167480054446,0.10653627335176252,0.1274311228817978
A,PC90SSEP08,PC60SSEP08,2012-11-01,0.5504903278578988,0.4971799987441856,0.05331032911371314,0.086930553743779,0.043239126202912925
A,PC90SSEP08,PC60SSEP08,2013-05-01,0.503545657729275,0.437021650121864,0.06652400760741095,0.14054896097096314,0.10015205014259976
A,PC90SSEP08,PC60SSEP08,2013-11-01,0.413987560421029,0.4661611310276732,-0.05217357060664418,-0.0727909326557099,-0.05876037683536228
A,PC90SSEP08,PC60SSEP08,2014-05-01,0.43912256433294883,0.5287256456485918,-0.08960308131564299,-0.10199171827366538,-0.09058051847216075
A,PC90SSEP08,PC60SSEP08,2014-11-01,0.4646516450504452,0.4948981755848638,-0.030246530534418614,-0.09729439932968842,-0.04996069758240351
A,PC90SSEP08,PC60SSEP08,2015-05-01,0.3915682773535485,0.4591303356406189,-0.0675620582870704,-0.06296221119847067,-0.045467261996773756
A,PC90SSEP08,PC60SSEP08,2015-11-01,0.4290710046874282,0.4776687194764744,-0.048597714789046176,-0.05785347061010526,-0.03813991830079444
A,PC90SSEP08,PC60SSEP08,2016-05-01,0.5694440280657671,0.6224848722867689,-0.05304084422100175,-0.06085104608438563,-0.043597729836901244
A,PC100SSEP08,BASE,2009-11-01,0.3405414408278029,0.3232108008631567,0.017330639964646233,0.07148473397297028,-0.03329478975332445
A,PC100SSEP08,BASE,2010-05-01,0.437049718932363,0.3468375831056316,0.09021213582673138,0.1858732637583005,0.31113172510104525
A,PC100SSEP08,BASE,2010-11-01,0.3708982109188872,0.3807199954694829,-0.00982178455059568,0.04826323153058598,-0.028031682228840893
A,PC100SSEP08,BASE,2011-05-01,0.4282692205922545,0.4009930055647246,0.02727621502752986,0.06971891588538703,3.694795167086262e-05
A,PC100SSEP08,BASE,2011-11-01,0.4210617440419018,0.42933291939613993,-0.008271175354238158,0.020508659501979443,0.0007903662899003683
A,PC100SSEP08,BASE,2012-05-01,0.5166390013630204,0.448898667159376,0.06774033420364445,0.12433383390729147,0.10886046179642506
A,PC100SSEP08,BASE,2012-11-01,0.5534267287431107,0.4971799987441856,0.056246729998925105,0.10501863967871361,0.05525950158743376
A,PC100SSEP08,BASE,2013-05-01,0.4929119613598081,0.437021650121864,0.05589031123794408,0.23565425534420803,0.13848396265762397
A,PC100SSEP08,BASE,2013-11-01,0.4061366959955317,0.4814036113823643,-0.07526691538683261,-0.10948191102979465,-0.084935427827175
A,PC100SSEP08,BASE,2014-05-01,0.5513143207763247,0.5144217278785495,0.036892592897775245,0.1540215058508545,0.08947760157732443
A,PC100SSEP08,BASE,2014-11-01,0.5160930571915265,0.4948981755848638,0.02119488160666272,-0.0003987077559732821,0.011943731965500914
A,PC100SSEP08,BASE,2015-05-01,0.3894235252675682,0.4591303356406189,-0.06970681037305071,-0.0652700543925866,-0.05295273787068999
A,PC100SSEP08,BASE,2015-11-01,0.40226927591764783,0.4776687194764744,-0.07539944355882655,-0.0883741713918027,-0.06535462003487758
A,PC100SSEP08,BASE,2016-05-01,0.5582936969022716,0.6224848722867689,-0.06419117538449726,-0.05625567322708158,-0.05910444417236849
A,PC100SSEP08,PC60SSEP08,2009-11-01,0.3405414408278029,0.3258849206195116,0.014656520208291335,0.06032688344051884,-0.025468773297707248
A,PC100SSEP08,PC60SSEP08,2010-05-01,0.437049718932363,0.33800182155434366,0.09904789737801933,0.19089866017296986,0.30801556776471206
A,PC100SSEP08,PC60SSEP08,2010-11-01,0.3708982109188872,0.38536949466090853,-0.014471283742021335,0.0481150884886441,-0.0600499663726759
A,PC100SSEP08,PC60SSEP08,2011-05-01,0.4282692205922545,0.39823539469115676,0.03003382590109771,0.06912887268304213,-0.0007697025329089779
A,PC100SSEP08,PC60SSEP08,2011-11-01,0.4210617440419018,0.41713244988971265,0.003929294152189122,0.02261013087285524,0.014459173342474374
A,PC100SSEP08,PC60SSEP08,2012-05-01,0.5166390013630204,0.4314812241311923,0.08515777723182816,0.11145351819449756,0.13335751952187336
A,PC100SSEP08,PC60SSEP08,2012-11-01,0.5534267287431107,0.4971799987441856,0.056246729998925105,0.10501863967871361,0.05525950158743376
A,PC100SSEP08,PC60SSEP08,2013-05-01,0.4929119613598081,0.437021650121864,0.05589031123794408,0.23565425534420803,0.13848396265762397
A,PC100SSEP08,PC60SSEP08,2013-11-01,0.4061366959955317,0.4661611310276732,-0.0600244350321415,-0.08048978571603027,-0.06624613107765365
A,PC100SSEP08,PC60SSEP08,2014-05-01,0.5513143207763247,0.5287256456485918,0.022588675127732882,0.15673819415251855,0.07134078463653482
A,PC100SSEP08,PC60SSEP08,2014-11-01,0.5160930571915265,0.4948981755848638,0.02119488160666272,-0.0003987077559732821,0.011943731965500914
A,PC100SSEP08,PC60SSEP08,2015-05-01,0.3894235252675682,0.4591303356406189,-0.06970681037305071,-0.0652700543925866,-0.05295273787068999
A,PC100SSEP08,PC60SSEP08,2015-11-01,0.40226927591764783,0.4776687194764744,-0.07539944355882655,-0.0883741713918027,-0.06535462003487758
A,PC100SSEP08,PC60SSEP08,2016-05-01,0.5582936969022716,0.6224848722867689,-0.06419117538449726,-0.05625567322708158,-0.05910444417236849
U1,BASE,BASE,2009-11-01,0.33851869264021484,0.33851869264021484,0.0,0.0,0.0
U1,BASE,BASE,2010-05-01,0.3787171923726349,0.3787171923726349,0.0,0.0,0.0
U1,BASE,BASE,2010-11-01,0.41643126491576354,0.41643126491576354,0.0,0.0,0.0
U1,BASE,BASE,2011-05-01,0.42657119537652655,0.42657119537652655,0.0,0.0,0.0
U1,BASE,BASE,2011-11-01,0.4356979907075609,0.4356979907075609,0.0,0.0,0.0
U1,BASE,BASE,2012-05-01,0.4459271453562397,0.4459271453562397,0.0,0.0,0.0
U1,BASE,BASE,2012-11-01,0.5527394247225603,0.5527394247225603,0.0,0.0,0.0
U1,BASE,BASE,2013-05-01,0.4819803850792561,0.4819803850792561,0.0,0.0,0.0
U1,BASE,BASE,2013-11-01,0.4876940442997364,0.4876940442997364,0.0,0.0,0.0
U1,BASE,BASE,2014-05-01,0.5083708829895934,0.5083708829895934,0.0,0.0,0.0
U1,BASE,BASE,2014-11-01,0.5212424319934874,0.5212424319934874,0.0,0.0,0.0
U1,BASE,BASE,2015-05-01,0.4550843336266117,0.4550843336266117,0.0,0.0,0.0
U1,BASE,BASE,2015-11-01,0.527768265779325,0.527768265779325,0.0,0.0,0.0
U1,BASE,BASE,2016-05-01,0.6257559072839529,0.6257559072839529,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2009-11-01,0.33851869264021484,0.3580461005348843,-0.019527407894669446,-0.05986455133006907,-0.04690408564049653
U1,BASE,PC60SSEP08,2010-05-01,0.3787171923726349,0.3787171923726349,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2010-11-01,0.41643126491576354,0.41643126491576354,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2011-05-01,0.42657119537652655,0.4145197281838886,0.012051467192637944,0.03213762860812075,0.08207402777498496
U1,BASE,PC60SSEP08,2011-11-01,0.4356979907075609,0.4422560065635188,-0.006558015855957944,-0.0370889429436978,-0.025891000201853975
U1,BASE,PC60SSEP08,2012-05-01,0.4459271453562397,0.4991615737561266,-0.0532344283998869,-0.08180942142692671,-0.061905446452416024
U1,BASE,PC60SSEP08,2012-11-01,0.5527394247225603,0.5527394247225603,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2013-05-01,0.4819803850792561,0.4819803850792561,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2013-11-01,0.4876940442997364,0.46170888973876223,0.025985154560974166,0.0413687759754755,0.03234626394455875
U1,BASE,PC60SSEP08,2014-05-01,0.5083708829895934,0.5083708829895934,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2014-11-01,0.5212424319934874,0.5212424319934874,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2015-05-01,0.4550843336266117,0.4550843336266117,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2015-11-01,0.527768265779325,0.527768265779325,0.0,0.0,0.0
U1,BASE,PC60SSEP08,2016-05-01,0.6257559072839529,0.6257559072839529,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2009-11-01,0.3580461005348843,0.33851869264021484,0.019527407894669446,0.05986455133006907,0.04690408564049653
U1,PC60SSEP08,BASE,2010-05-01,0.3787171923726349,0.3787171923726349,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2010-11-01,0.41643126491576354,0.41643126491576354,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2011-05-01,0.4145197281838886,0.42657119537652655,-0.012051467192637944,-0.03213762860812075,-0.08207402777498496
U1,PC60SSEP08,BASE,2011-11-01,0.4422560065635188,0.4356979907075609,0.006558015855957944,0.0370889429436978,0.025891000201853975
U1,PC60SSEP08,BASE,2012-05-01,0.4991615737561266,0.4459271453562397,0.0532344283998869,0.08180942142692671,0.061905446452416024
U1,PC60SSEP08,BASE,2012-11-01,0.5527394247225603,0.5527394247225603,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2013-05-01,0.4819803850792561,0.4819803850792561,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2013-11-01,0.46170888973876223,0.4876940442997364,-0.025985154560974166,-0.0413687759754755,-0.03234626394455875
U1,PC60SSEP08,BASE,2014-05-01,0.5083708829895934,0.5083708829895934,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2014-11-01,0.5212424319934874,0.5212424319934874,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2015-05-01,0.4550843336266117,0.4550843336266117,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2015-11-01,0.527768265779325,0.527768265779325,0.0,0.0,0.0
U1,PC60SSEP08,BASE,2016-05-01,0.6257559072839529,0.6257559072839529,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2009-11-01,0.3580461005348843,0.3580461005348843,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2010-05-01,0.3787171923726349,0.3787171923726349,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2010-11-01,0.41643126491576354,0.41643126491576354,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2011-05-01,0.4145197281838886,0.4145197281838886,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2011-11-01,0.4422560065635188,0.4422560065635188,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2012-05-01,0.4991615737561266,0.4991615737561266,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2012-11-01,0.5527394247225603,0.5527394247225603,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2013-05-01,0.4819803850792561,0.4819803850792561,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2013-11-01,0.46170888973876223,0.46170888973876223,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2014-05-01,0.5083708829895934,0.5083708829895934,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2014-11-01,0.5212424319934874,0.5212424319934874,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2015-05-01,0.4550843336266117,0.4550843336266117,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2015-11-01,0.527768265779325,0.527768265779325,0.0,0.0,0.0
U1,PC60SSEP08,PC60SSEP08,2016-05-01,0.6257559072839529,0.6257559072839529,0.0,0.0,0.0
U1,PC70SSEP08,BASE,2009-11-01,0.3270822778225142,0.33851869264021484,-0.011436414817700635,-0.016012743256059503,-0.06033740506691232
U1,PC70SSEP08,BASE,2010-05-01,0.3733657726559052,0.3787171923726349,-0.0053514197167296995,-0.04120303865048447,-0.03469366498881521
U1,PC70SSEP08,BASE,2010-11-01,0.3677771181405045,0.41643126491576354,-0.04865414677525903,-0.0425065506390494,-0.08874083354174989
U1,PC70SSEP08,BASE,2011-05-01,0.38257196442778385,0.42657119537652655,-0.043999230948742696,-0.08493215908091467,-0.1359475531915324
U1,PC70SSEP08,BASE,2011-11-01,0.4343181880744851,0.4356979907075609,-0.0013798026330757995,0.01316382811157113,0.015438465630611242
U1,PC70SSEP08,BASE,2012-05-01,0.4522642712029574,0.4459271453562397,0.0063371258467177505,0.03661560657053209,-0.003947643440946336
U1,PC70SSEP08,BASE,2012-11-01,0.5403695414458283,0.5527394247225603,-0.012369883276732052,-0.030807414025137092,-0.01626784981075946
U1,PC70SSEP08,BASE,2013-05-01,0.4066655264254564,0.4819803850792561,-0.07531485865379972,-0.09890269295191167,-0.03500130617214514
U1,PC70SSEP08,BASE,2013-11-01,0.5167073895183587,0.4876940442997364,0.02901334521862231,0.002337978003259078,0.03422413018379966
U1,PC70SSEP08,BASE,2014-05-01,0.48901227301010763,0.5083708829895934,-0.019358609979485797,-0.058785140261735425,-0.016937073722151474
U1,PC70SSEP08,BASE,2014-11-01,0.5430598792407615,0.5212424319934874,0.02181744724727408,0.04329047935257657,0.032558155372128694
U1,PC70SSEP08,BASE,2015-05-01,0.5039897107744895,0.4550843336266117,0.04890537714787779,0.04696189670516371,0.07574149517654827
U1,PC70SSEP08,BASE,2015-11-01,0.49341664389329387,0.527768265779325,-0.034351621886031136,0.011360618283363433,-0.0335995996505285
U1,PC70SSEP08,BASE,2016-05-01,0.6033279396623268,0.6257559072839529,-0.022427967621626133,0.020059247561456273,-0.016952077022529877
U1,PC70SSEP08,PC60SSEP08,2009-11-01,0.3270822778225142,0.3580461005348843,-0.03096382271237008,-0.07587729458612857,-0.10724149070740885
U1,PC70SSEP08,PC60SSEP08,2010-05-01,0.3733657726559052,0.3787171923726349,-0.0053514197167296995,-0.04120303865048447,-0.03469366498881521
U1,PC70SSEP08,PC60SSEP08,2010-11-01,0.3677771181405045,0.41643126491576354,-0.04865414677525903,-0.0425065506390494,-0.08874083354174989
U1,PC70SSEP08,PC60SSEP08,2011-05-01,0.38257196442778385,0.4145197281838886,-0.03194776375610475,-0.05279453047279392,-0.05387352541654744
U1,PC70SSEP08,PC60SSEP08,2011-11-01,0.4343181880744851,0.4422560065635188,-0.007937818489033743,-0.02392511483212667,-0.010452534571242733
U1,PC70SSEP08,PC60SSEP08,2012-05-01,0.4522642712029574,0.4991615737561266,-0.04689730255316915,-0.04519381485639462,-0.06585308989336236
U1,PC70SSEP08,PC60SSEP08,2012-11-01,0.5403695414458283,0.5527394247225603,-0.012369883276732052,-0.030807414025137092,-0.01626784981075946
U1,PC70SSEP08,PC60SSEP08,2013-05-01,0.4066655264254564,0.4819803850792561,-0.07531485865379972,-0.09890269295191167,-0.03500130617214514
U1,PC70SSEP08,PC60SSEP08,2013-11-01,0.5167073895183587,0.46170888973876223,0.05499849977959648,0.04370675397873458,0.06657039412835841
U1,PC70SSEP08,PC60SSEP08,2014-05-01,0.48901227301010763,0.5083708829895934,-0.019358609979485797,-0.058785140261735425,-0.016937073722151474
U1,PC70SSEP08,PC60SSEP08,2014-11-01,0.5430598792407615,0.5212424319934874,0.02181744724727408,0.04329047935257657,0.032558155372128694
U1,PC70SSEP08,PC60SSEP08,2015-05-01,0.5039897107744895,0.4550843336266117,0.04890537714787779,0.04696189670516371,0.07574149517654827
U1,PC70SSEP08,PC60SSEP08,2015-11-01,0.49341664389329387,0.527768265779325,-0.034351621886031136,0.011360618283363433,-0.0335995996505285
U1,PC70SSEP08,PC60SSEP08,2016-05-01,0.6033279396623268,0.6257559072839529,-0.022427967621626133,0.020059247561456273,-0.016952077022529877
U1,PC80SSEP08,BASE,2009-11-01,0.34686833785185733,0.33851869264021484,0.008349645211642498,0.03511236521761707,0.04136823352071084
U1,PC80SSEP08,BASE,2010-05-01,0.3686496965511785,0.3787171923726349,-0.010067495821456385,-0.03252425906867984,-0.028925192042177583
U1,PC80SSEP08,BASE,2010-11-01,0.3389943586965434,0.41643126491576354,-0.07743690621922017,-0.07410313682835001,-0.15051799850802472
U1,PC80SSEP08,BASE,2011-05-01,0.3919969938028751,0.42657119537652655,-0.03457420157365143,-0.062370302158962554,-0.13409747772243885
U1,PC80SSEP08,BASE,2011-11-01,0.3938974497412273,0.4356979907075609,-0.041800540966333566,-0.039685447382801886,-0.030011557472160222
