date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2012-05-03,600585,买入,8600,17.260,148436,0.5449,32.483,首次建仓,
2012-05-04,600585,买入,8700,17.150,149205,0.5314,32.483,定投加仓,
2012-05-07,600585,卖出,17300,16.940,293062,,,跌破建仓日MA60止损,
2012-05-10,600309,买入,10100,14.790,149379,1.0171,14.581,首次建仓,万华化学
2012-05-11,600309,买入,10200,14.550,148410,1.0143,14.581,定投加仓,万华化学
2012-05-14,600309,买入,10500,14.200,149100,0.9979,14.581,定投加仓,万华化学
2012-05-15,600309,买入,10400,14.290,148616,0.9739,14.581,定投加仓,万华化学
2012-05-16,600309,买入,10600,13.910,147446,0.9800,14.581,定投加仓,万华化学
2012-05-17,600309,买入,10400,14.300,148720,0.9540,14.581,定投加仓,万华化学
2012-05-18,600309,买入,10500,14.080,147840,0.9807,14.581,定投加仓,万华化学
2012-05-21,600660,买入,17000,8.780,149260,0.7263,12.076,首次建仓,福耀玻璃
2012-05-21,600309,买入,10400,14.310,148824,0.9656,14.581,定投加仓,万华化学
2012-05-22,600660,买入,17100,8.780,150138,0.7271,12.076,定投加仓,福耀玻璃
2012-05-22,600309,买入,10300,14.510,149453,0.9814,14.581,定投加仓,万华化学
2012-05-23,600660,买入,17000,8.770,149090,0.7271,12.076,定投加仓,福耀玻璃
2012-05-23,600309,买入,10500,14.200,149100,0.9951,14.581,定投加仓,万华化学
2012-05-24,600660,买入,17100,8.720,149112,0.7263,12.076,定投加仓,福耀玻璃
2012-05-24,600309,买入,10400,14.300,148720,0.9739,14.581,定投加仓,万华化学
2012-05-25,600660,卖出,50800,8.460,429768,,,跌破建仓日MA60止损（同日对冲 17400 股）,福耀玻璃
2012-05-25,600309,买入,9900,14.180,140382,0.9807,14.581,定投加仓,万华化学
2012-05-28,600660,买入,17300,8.620,149126,0.7006,12.076,定投加仓,福耀玻璃
2012-05-28,600309,买入,2100,14.370,30177,0.9725,14.581,定投加仓,万华化学
2012-05-29,600660,买入,17100,8.870,151677,0.7138,12.076,定投加仓,福耀玻璃
2012-05-29,600309,买入,500,14.710,7355,0.9855,14.581,定投加仓,万华化学
2012-05-30,600660,买入,17200,8.800,151360,0.7345,12.076,定投加仓,福耀玻璃
2012-05-30,002001,买入,7000,21.560,150920,0.7864,26.782,首次建仓,新和成
2012-05-31,600660,买入,17600,8.760,154176,0.7287,12.076,定投加仓,福耀玻璃
2012-05-31,002001,买入,6900,22.220,153318,0.8050,26.782,定投加仓,新和成
2012-06-01,600660,买入,17600,8.740,153824,0.7254,12.076,定投加仓,福耀玻璃
2012-06-01,002001,买入,7000,21.930,153510,0.8297,26.782,定投加仓,新和成
2012-06-01,601988,买入,50800,3.030,153924,1.0447,2.900,首次建仓,
2012-06-04,600660,卖出,104200,8.420,877364,,,跌破建仓日MA60止损,福耀玻璃
