策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_chopflatd0.025n3s0.005x4c5p0.005_cap0.6_sp_gso_lot100_lrc2_wjr1_WJ_FD25,179540905.93021464,m2,2011-11-01,2026-08-28,0.842939728699545,0.10545316790821126,1.4270143244322109,0.8429410970053317,0.4335236031895249,0.3456472926627434,0.20576551573994073,0.04964539007092199,141,0.35736445537898054,0.23592770672937458,0.11963976793838205,0.02596745902533848,0.46750815132669654,0.776203988019868,0.823474805917884,0.0,117,2016-12-30,0.5161275881715821,2,0.29932959106921797,0.23373918806973037,0.7523544787601265,0.0,57,0.32603799222609464,0.41608897757700725,-0.32722457307746033,1.9108050728248323,0.7857142857142857,14,58.84696864340488,0.31791178215744487,0.3193003633612226,0.4608124919388806,0.7523544787601265,2015-06-09~2016-02-03,2015-06-09,2016-02-03,0.4225558445287129,0.7673000355306152,1.0,0,1.912103874002881,2015-08-24,0.3201206180925078,2015-08-24,0.3201206180925078,2015-08-24,1.6406918396443155,275,6,5,0.6814968930440807,1.0557455256268182,1.3185260907771208,1.4600967629391164,1.5942086965323874,1.771495082434689,0.7936954686180693,0.12412046158176189,0.3709090909090909,8.076653881419102,128.75272727272727,1877,525,6.799263466089704,002128/601088/000933/000338/000651,3.7817010994465106,0.5707171339522406,996688.0892300005,0.33222936307666684,3.82%（同期超额 +27.97%）
