sweep,sample,arm,reference,metric,level,paired_delta,positive,n
sweep.txt,full,ON_BUY4,OFF,滚动10年年化中位,0.4341075,-0.044461,2,14
sweep.txt,full,ON_BUY4,OFF,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,ON_BUY4,OFF,逐年收益中位,0.417783,-0.035002000000000005,4,14
sweep.txt,full,ON_BUY4,OFF,逐年为正比例,0.785714,-0.033333500000000016,0,14
sweep.txt,full,ON_BUY4,OFF,逐年最差,-0.276919,-0.0035675000000000012,6,14
sweep.txt,full,ON_BUY4,OFF,完整自然年数,12.5,0.0,0,14
sweep.txt,full,OFF_BUY4,BASE,年化,0.4689195,0.03134199999999998,11,14
sweep.txt,full,OFF_BUY4,BASE,最大回撤,0.6581755,-0.02824749999999998,3,14
sweep.txt,full,OFF_BUY4,BASE,Sharpe,0.8743045,0.04414900000000005,10,14
sweep.txt,full,OFF_BUY4,BASE,Calmar,0.7055985,0.07071100000000002,11,14
sweep.txt,full,OFF_BUY4,BASE,平均仓位,1.664435,0.005356000000000027,11,14
sweep.txt,full,OFF_BUY4,BASE,年均换手,5.553591,-1.4369595000000004,1,14
sweep.txt,full,OFF_BUY4,BASE,持仓数中位,6.0,0.0,2,14
sweep.txt,full,OFF_BUY4,BASE,单票权重中位,0.6558295000000001,0.008220999999999978,9,14
sweep.txt,full,OFF_BUY4,BASE,单票权重P90,0.8222625,-0.030935000000000046,5,14
sweep.txt,full,OFF_BUY4,BASE,单票权重最大,0.9839775,-0.09067599999999998,2,14
sweep.txt,full,OFF_BUY4,BASE,前三权重中位,1.496829,0.041762500000000036,13,14
sweep.txt,full,OFF_BUY4,BASE,单票超60%天数占比,0.8074115,0.043061000000000016,10,14
sweep.txt,full,OFF_BUY4,BASE,滚动3年年化中位,0.522733,0.04605200000000001,9,14
sweep.txt,full,OFF_BUY4,BASE,滚动3年回撤中位,0.4695415,0.01757600000000001,10,14
sweep.txt,full,OFF_BUY4,BASE,滚动3年Calmar中位,1.0810330000000001,0.07176100000000007,11,14
sweep.txt,full,OFF_BUY4,BASE,滚动3年Sharpe中位,1.0050474999999999,0.09253449999999991,10,14
sweep.txt,full,OFF_BUY4,BASE,滚动3年为负的窗口占比,0.0,-0.019638000000000003,0,14
sweep.txt,full,OFF_BUY4,BASE,滚动5年年化中位,0.5517375,0.05137999999999998,10,14
sweep.txt,full,OFF_BUY4,BASE,滚动5年年化P25,0.425559,0.020724500000000007,9,14
sweep.txt,full,OFF_BUY4,BASE,滚动5年年化最差,0.12705850000000002,0.018316,8,14
sweep.txt,full,OFF_BUY4,BASE,滚动5年回撤中位,0.534503,0.050989000000000034,10,14
sweep.txt,full,OFF_BUY4,BASE,滚动5年Calmar中位,1.0589645,0.04039300000000001,10,14
sweep.txt,full,OFF_BUY4,BASE,滚动5年Sharpe中位,1.0133185,0.049995500000000026,9,14
sweep.txt,full,OFF_BUY4,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
sweep.txt,full,OFF_BUY4,BASE,滚动5年窗口数,102.0,0.0,0,14
sweep.txt,full,OFF_BUY4,BASE,互不重叠5年块中位,0.6581315,0.038777500000000076,12,14
sweep.txt,full,OFF_BUY4,BASE,滚动10年年化中位,0.483203,0.05504499999999998,13,14
sweep.txt,full,OFF_BUY4,BASE,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,OFF_BUY4,BASE,逐年收益中位,0.3777935,-0.00027650000000001285,7,14
sweep.txt,full,OFF_BUY4,BASE,逐年为正比例,0.8257574999999999,0.0,6,14
sweep.txt,full,OFF_BUY4,BASE,逐年最差,-0.242179,0.0009734999999999883,8,14
sweep.txt,full,OFF_BUY4,BASE,完整自然年数,12.5,0.0,0,14
sweep.txt,full,OFF_BUY4,OFF,年化,0.4689195,-0.0033029999999999726,6,14
sweep.txt,full,OFF_BUY4,OFF,最大回撤,0.6581755,0.004497000000000029,9,14
sweep.txt,full,OFF_BUY4,OFF,Sharpe,0.8743045,-0.007123500000000005,6,14
sweep.txt,full,OFF_BUY4,OFF,Calmar,0.7055985,-0.010440499999999964,6,14
sweep.txt,full,OFF_BUY4,OFF,平均仓位,1.664435,0.002090499999999995,10,14
sweep.txt,full,OFF_BUY4,OFF,年均换手,5.553591,0.16967700000000008,8,14
sweep.txt,full,OFF_BUY4,OFF,持仓数中位,6.0,0.0,2,14
sweep.txt,full,OFF_BUY4,OFF,单票权重中位,0.6558295000000001,0.0011629999999999696,7,14
sweep.txt,full,OFF_BUY4,OFF,单票权重P90,0.8222625,0.006647999999999932,8,14
sweep.txt,full,OFF_BUY4,OFF,单票权重最大,0.9839775,0.00020049999999999235,7,14
sweep.txt,full,OFF_BUY4,OFF,前三权重中位,1.496829,-5.699999999997374e-05,7,14
sweep.txt,full,OFF_BUY4,OFF,单票超60%天数占比,0.8074115,-0.005860499999999991,6,14
sweep.txt,full,OFF_BUY4,OFF,滚动3年年化中位,0.522733,-0.0017939999999999623,6,14
sweep.txt,full,OFF_BUY4,OFF,滚动3年回撤中位,0.4695415,0.0021959999999999757,10,14
sweep.txt,full,OFF_BUY4,OFF,滚动3年Calmar中位,1.0810330000000001,-0.0018559999999999688,5,14
sweep.txt,full,OFF_BUY4,OFF,滚动3年Sharpe中位,1.0050474999999999,-0.0011955000000000715,6,14
sweep.txt,full,OFF_BUY4,OFF,滚动3年为负的窗口占比,0.0,0.0,3,14
sweep.txt,full,OFF_BUY4,OFF,滚动5年年化中位,0.5517375,0.0011864999999999792,7,14
sweep.txt,full,OFF_BUY4,OFF,滚动5年年化P25,0.425559,-0.011461500000000013,4,14
sweep.txt,full,OFF_BUY4,OFF,滚动5年年化最差,0.12705850000000002,-0.005480499999999992,6,14
sweep.txt,full,OFF_BUY4,OFF,滚动5年回撤中位,0.534503,-0.0009704999999999853,6,14
sweep.txt,full,OFF_BUY4,OFF,滚动5年Calmar中位,1.0589645,0.0022895000000000554,7,14
sweep.txt,full,OFF_BUY4,OFF,滚动5年Sharpe中位,1.0133185,-0.0038549999999999973,6,14
sweep.txt,full,OFF_BUY4,OFF,滚动5年为负的窗口占比,0.0,0.0,2,14
sweep.txt,full,OFF_BUY4,OFF,滚动5年窗口数,102.0,0.0,0,14
sweep.txt,full,OFF_BUY4,OFF,互不重叠5年块中位,0.6581315,-0.005597999999999992,6,14
sweep.txt,full,OFF_BUY4,OFF,滚动10年年化中位,0.483203,-0.004030499999999992,6,14
sweep.txt,full,OFF_BUY4,OFF,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,OFF_BUY4,OFF,逐年收益中位,0.3777935,-0.006774000000000002,6,14
sweep.txt,full,OFF_BUY4,OFF,逐年为正比例,0.8257574999999999,0.0,0,14
sweep.txt,full,OFF_BUY4,OFF,逐年最差,-0.242179,-0.0032715000000000036,2,14
sweep.txt,full,OFF_BUY4,OFF,完整自然年数,12.5,0.0,0,14
sweep.txt,full,OFF_BUY4,ON_BUY4,年化,0.4689195,0.01738050000000002,10,14
sweep.txt,full,OFF_BUY4,ON_BUY4,最大回撤,0.6581755,-0.025314499999999962,2,14
sweep.txt,full,OFF_BUY4,ON_BUY4,Sharpe,0.8743045,0.016455500000000012,7,14
sweep.txt,full,OFF_BUY4,ON_BUY4,Calmar,0.7055985,0.06839499999999998,12,14
sweep.txt,full,OFF_BUY4,ON_BUY4,平均仓位,1.664435,0.011479499999999976,12,14
sweep.txt,full,OFF_BUY4,ON_BUY4,年均换手,5.553591,-1.3451340000000003,1,14
sweep.txt,full,OFF_BUY4,ON_BUY4,持仓数中位,6.0,0.0,1,14
sweep.txt,full,OFF_BUY4,ON_BUY4,单票权重中位,0.6558295000000001,0.002301500000000012,9,14
sweep.txt,full,OFF_BUY4,ON_BUY4,单票权重P90,0.8222625,-0.05393500000000001,5,14
sweep.txt,full,OFF_BUY4,ON_BUY4,单票权重最大,0.9839775,-0.08477799999999996,2,14
sweep.txt,full,OFF_BUY4,ON_BUY4,前三权重中位,1.496829,0.03878650000000006,12,14
sweep.txt,full,OFF_BUY4,ON_BUY4,单票超60%天数占比,0.8074115,0.019867499999999982,11,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动3年年化中位,0.522733,0.034035499999999996,10,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动3年回撤中位,0.4695415,0.029036000000000006,9,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动3年Calmar中位,1.0810330000000001,0.07718049999999993,10,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动3年Sharpe中位,1.0050474999999999,0.10804049999999993,10,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动3年为负的窗口占比,0.0,-0.015882,0,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动5年年化中位,0.5517375,0.05054650000000002,9,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动5年年化P25,0.425559,-0.0003155000000000241,7,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动5年年化最差,0.12705850000000002,0.0214545,9,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动5年回撤中位,0.534503,0.06776000000000004,11,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动5年Calmar中位,1.0589645,0.027296499999999946,7,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动5年Sharpe中位,1.0133185,0.05846949999999995,10,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动5年为负的窗口占比,0.0,0.0,0,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动5年窗口数,102.0,0.0,0,14
sweep.txt,full,OFF_BUY4,ON_BUY4,互不重叠5年块中位,0.6581315,0.00877750000000005,8,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动10年年化中位,0.483203,0.03600599999999998,11,14
sweep.txt,full,OFF_BUY4,ON_BUY4,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,OFF_BUY4,ON_BUY4,逐年收益中位,0.3777935,0.0346745,8,14
sweep.txt,full,OFF_BUY4,ON_BUY4,逐年为正比例,0.8257574999999999,0.0,6,14
sweep.txt,full,OFF_BUY4,ON_BUY4,逐年最差,-0.242179,0.0035675000000000012,8,14
sweep.txt,full,OFF_BUY4,ON_BUY4,完整自然年数,12.5,0.0,0,14
sweep.txt,full,ON_BUY5,BASE,年化,0.465316,0.00128049999999999,7,14
sweep.txt,full,ON_BUY5,BASE,最大回撤,0.7001364999999999,0.010044000000000053,9,14
sweep.txt,full,ON_BUY5,BASE,Sharpe,0.881116,-0.0014085000000000347,6,14
sweep.txt,full,ON_BUY5,BASE,Calmar,0.628123,-0.008430999999999966,7,14
sweep.txt,full,ON_BUY5,BASE,平均仓位,1.6487859999999999,-0.0003549999999999942,6,14
sweep.txt,full,ON_BUY5,BASE,年均换手,7.0992315,0.1681634999999999,10,14
sweep.txt,full,ON_BUY5,BASE,持仓数中位,6.0,0.0,0,14
sweep.txt,full,ON_BUY5,BASE,单票权重中位,0.653625,0.0029679999999999707,8,14
sweep.txt,full,ON_BUY5,BASE,单票权重P90,0.949187,0.027222499999999983,10,14
sweep.txt,full,ON_BUY5,BASE,单票权重最大,1.1705809999999999,0.007438999999999973,10,14
sweep.txt,full,ON_BUY5,BASE,前三权重中位,1.453252,-0.004187500000000011,6,14
sweep.txt,full,ON_BUY5,BASE,单票超60%天数占比,0.7867405,-0.007799499999999959,6,14
sweep.txt,full,ON_BUY5,BASE,滚动3年年化中位,0.4937905,-0.0015785000000000105,6,14
sweep.txt,full,ON_BUY5,BASE,滚动3年回撤中位,0.44456399999999996,0.0066950000000000065,11,14
sweep.txt,full,ON_BUY5,BASE,滚动3年Calmar中位,1.116108,0.016338999999999992,9,14
sweep.txt,full,ON_BUY5,BASE,滚动3年Sharpe中位,0.9720215,0.009805999999999981,9,14
sweep.txt,full,ON_BUY5,BASE,滚动3年为负的窗口占比,0.026147999999999998,0.0,6,14
sweep.txt,full,ON_BUY5,BASE,滚动5年年化中位,0.506394,-0.0002694999999999781,7,14
sweep.txt,full,ON_BUY5,BASE,滚动5年年化P25,0.39861599999999997,0.0002354999999999996,7,14
sweep.txt,full,ON_BUY5,BASE,滚动5年年化最差,0.0787005,-0.001191500000000012,4,14
sweep.txt,full,ON_BUY5,BASE,滚动5年回撤中位,0.46165849999999997,0.00036949999999999483,7,14
sweep.txt,full,ON_BUY5,BASE,滚动5年Calmar中位,1.093894,0.00426699999999991,7,14
sweep.txt,full,ON_BUY5,BASE,滚动5年Sharpe中位,0.965503,-0.006883499999999987,6,14
sweep.txt,full,ON_BUY5,BASE,滚动5年为负的窗口占比,0.0,0.0,1,14
sweep.txt,full,ON_BUY5,BASE,滚动5年窗口数,102.0,0.0,0,14
sweep.txt,full,ON_BUY5,BASE,互不重叠5年块中位,0.6267294999999999,-0.0011049999999999671,6,14
sweep.txt,full,ON_BUY5,BASE,滚动10年年化中位,0.42804200000000003,-0.0005084999999999673,6,14
sweep.txt,full,ON_BUY5,BASE,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,ON_BUY5,BASE,逐年收益中位,0.429819,-0.0015314999999999912,6,14
sweep.txt,full,ON_BUY5,BASE,逐年为正比例,0.7774725,0.0,1,14
sweep.txt,full,ON_BUY5,BASE,逐年最差,-0.2763545,-0.008619999999999989,1,14
sweep.txt,full,ON_BUY5,BASE,完整自然年数,12.5,0.0,0,14
sweep.txt,full,ON_BUY5,OFF,年化,0.465316,-0.02698149999999999,2,14
sweep.txt,full,ON_BUY5,OFF,最大回撤,0.7001364999999999,0.04198999999999997,13,14
sweep.txt,full,ON_BUY5,OFF,Sharpe,0.881116,-0.0340315000000001,2,14
sweep.txt,full,ON_BUY5,OFF,Calmar,0.628123,-0.08359899999999998,2,14
sweep.txt,full,ON_BUY5,OFF,平均仓位,1.6487859999999999,-0.0037244999999999084,3,14
sweep.txt,full,ON_BUY5,OFF,年均换手,7.0992315,1.6003979999999998,12,14
sweep.txt,full,ON_BUY5,OFF,持仓数中位,6.0,0.0,1,14
sweep.txt,full,ON_BUY5,OFF,单票权重中位,0.653625,-0.001670999999999978,5,14
sweep.txt,full,ON_BUY5,OFF,单票权重P90,0.949187,0.06485350000000001,10,14
sweep.txt,full,ON_BUY5,OFF,单票权重最大,1.1705809999999999,0.10124100000000003,11,14
sweep.txt,full,ON_BUY5,OFF,前三权重中位,1.453252,-0.050130999999999926,0,14
sweep.txt,full,ON_BUY5,OFF,单票超60%天数占比,0.7867405,-0.04079400000000005,3,14
sweep.txt,full,ON_BUY5,OFF,滚动3年年化中位,0.4937905,-0.048656000000000005,5,14
sweep.txt,full,ON_BUY5,OFF,滚动3年回撤中位,0.44456399999999996,-0.004419500000000021,6,14
sweep.txt,full,ON_BUY5,OFF,滚动3年Calmar中位,1.116108,-0.07560899999999998,5,14
sweep.txt,full,ON_BUY5,OFF,滚动3年Sharpe中位,0.9720215,-0.08352299999999996,2,14
sweep.txt,full,ON_BUY5,OFF,滚动3年为负的窗口占比,0.026147999999999998,0.023853,11,14
sweep.txt,full,ON_BUY5,OFF,滚动5年年化中位,0.506394,-0.06068049999999997,3,14
sweep.txt,full,ON_BUY5,OFF,滚动5年年化P25,0.39861599999999997,-0.050623500000000016,6,14
sweep.txt,full,ON_BUY5,OFF,滚动5年年化最差,0.0787005,-0.039405499999999996,5,14
sweep.txt,full,ON_BUY5,OFF,滚动5年回撤中位,0.46165849999999997,-0.06403050000000002,3,14
sweep.txt,full,ON_BUY5,OFF,滚动5年Calmar中位,1.093894,-0.0013265000000000082,6,14
sweep.txt,full,ON_BUY5,OFF,滚动5年Sharpe中位,0.965503,-0.053352500000000025,1,14
sweep.txt,full,ON_BUY5,OFF,滚动5年为负的窗口占比,0.0,0.0,4,14
sweep.txt,full,ON_BUY5,OFF,滚动5年窗口数,102.0,0.0,0,14
sweep.txt,full,ON_BUY5,OFF,互不重叠5年块中位,0.6267294999999999,-0.022081499999999976,5,14
sweep.txt,full,ON_BUY5,OFF,滚动10年年化中位,0.42804200000000003,-0.05370799999999998,1,14
sweep.txt,full,ON_BUY5,OFF,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,ON_BUY5,OFF,逐年收益中位,0.429819,-0.036106499999999986,5,14
sweep.txt,full,ON_BUY5,OFF,逐年为正比例,0.7774725,-0.03125,0,14
sweep.txt,full,ON_BUY5,OFF,逐年最差,-0.2763545,-0.004067499999999988,5,14
sweep.txt,full,ON_BUY5,OFF,完整自然年数,12.5,0.0,0,14
sweep.txt,full,OFF_BUY5,BASE,年化,0.47416349999999996,0.03880699999999998,13,14
sweep.txt,full,OFF_BUY5,BASE,最大回撤,0.6528295,-0.03191150000000004,1,14
sweep.txt,full,OFF_BUY5,BASE,Sharpe,0.9079520000000001,0.0662025,12,14
sweep.txt,full,OFF_BUY5,BASE,Calmar,0.6852849999999999,0.08898500000000004,12,14
sweep.txt,full,OFF_BUY5,BASE,平均仓位,1.661832,0.00392849999999989,9,14
sweep.txt,full,OFF_BUY5,BASE,年均换手,5.4560975,-1.5156589999999999,1,14
sweep.txt,full,OFF_BUY5,BASE,持仓数中位,6.0,0.0,2,14
sweep.txt,full,OFF_BUY5,BASE,单票权重中位,0.655513,0.0064269999999999605,11,14
sweep.txt,full,OFF_BUY5,BASE,单票权重P90,0.820333,-0.0406745,4,14
sweep.txt,full,OFF_BUY5,BASE,单票权重最大,0.997532,-0.09011849999999999,2,14
sweep.txt,full,OFF_BUY5,BASE,前三权重中位,1.494972,0.04115649999999993,13,14
sweep.txt,full,OFF_BUY5,BASE,单票超60%天数占比,0.8091665,0.03218600000000005,12,14
sweep.txt,full,OFF_BUY5,BASE,滚动3年年化中位,0.505958,0.02094600000000002,10,14
sweep.txt,full,OFF_BUY5,BASE,滚动3年回撤中位,0.4590075,0.013122999999999996,10,14
sweep.txt,full,OFF_BUY5,BASE,滚动3年Calmar中位,1.1012955,0.03864200000000001,9,14
sweep.txt,full,OFF_BUY5,BASE,滚动3年Sharpe中位,0.9794255000000001,0.051952999999999916,12,14
sweep.txt,full,OFF_BUY5,BASE,滚动3年为负的窗口占比,0.0,-0.0205455,0,14
sweep.txt,full,OFF_BUY5,BASE,滚动5年年化中位,0.541982,0.04442800000000002,11,14
sweep.txt,full,OFF_BUY5,BASE,滚动5年年化P25,0.43202050000000003,0.023784500000000014,10,14
sweep.txt,full,OFF_BUY5,BASE,滚动5年年化最差,0.162692,0.032502500000000004,10,14
sweep.txt,full,OFF_BUY5,BASE,滚动5年回撤中位,0.5299115000000001,0.04813150000000002,11,14
sweep.txt,full,OFF_BUY5,BASE,滚动5年Calmar中位,1.0384355,0.029658500000000032,9,14
sweep.txt,full,OFF_BUY5,BASE,滚动5年Sharpe中位,0.988861,0.030496999999999996,11,14
sweep.txt,full,OFF_BUY5,BASE,滚动5年为负的窗口占比,0.0,0.0,0,14
sweep.txt,full,OFF_BUY5,BASE,滚动5年窗口数,102.0,0.0,0,14
sweep.txt,full,OFF_BUY5,BASE,互不重叠5年块中位,0.6529205,0.04210650000000005,12,14
sweep.txt,full,OFF_BUY5,BASE,滚动10年年化中位,0.4725755,0.05115799999999998,12,14
sweep.txt,full,OFF_BUY5,BASE,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,OFF_BUY5,BASE,逐年收益中位,0.3797475,0.02484349999999999,8,14
sweep.txt,full,OFF_BUY5,BASE,逐年为正比例,0.8257574999999999,0.03125,7,14
sweep.txt,full,OFF_BUY5,BASE,逐年最差,-0.24070350000000001,0.0009734999999999883,9,14
sweep.txt,full,OFF_BUY5,BASE,完整自然年数,12.5,0.0,0,14
sweep.txt,full,OFF_BUY5,OFF,年化,0.47416349999999996,0.0019080000000000208,10,14
sweep.txt,full,OFF_BUY5,OFF,最大回撤,0.6528295,0.0,4,14
sweep.txt,full,OFF_BUY5,OFF,Sharpe,0.9079520000000001,0.004616000000000009,10,14
sweep.txt,full,OFF_BUY5,OFF,Calmar,0.6852849999999999,0.0034814999999999152,10,14
sweep.txt,full,OFF_BUY5,OFF,平均仓位,1.661832,-0.00026250000000005436,5,14
sweep.txt,full,OFF_BUY5,OFF,年均换手,5.4560975,-0.05437750000000019,6,14
sweep.txt,full,OFF_BUY5,OFF,持仓数中位,6.0,0.0,1,14
sweep.txt,full,OFF_BUY5,OFF,单票权重中位,0.655513,0.00012000000000000899,7,14
sweep.txt,full,OFF_BUY5,OFF,单票权重P90,0.820333,-0.00016199999999999548,3,14
sweep.txt,full,OFF_BUY5,OFF,单票权重最大,0.997532,0.0,3,14
sweep.txt,full,OFF_BUY5,OFF,前三权重中位,1.494972,-0.0008799999999998809,4,14
sweep.txt,full,OFF_BUY5,OFF,单票超60%天数占比,0.8091665,-0.0007690000000000197,6,14
sweep.txt,full,OFF_BUY5,OFF,滚动3年年化中位,0.505958,-0.006624999999999964,4,14
sweep.txt,full,OFF_BUY5,OFF,滚动3年回撤中位,0.4590075,0.0,6,14
sweep.txt,full,OFF_BUY5,OFF,滚动3年Calmar中位,1.1012955,-0.0029745000000000466,5,14
sweep.txt,full,OFF_BUY5,OFF,滚动3年Sharpe中位,0.9794255000000001,-0.00010699999999996823,6,14
sweep.txt,full,OFF_BUY5,OFF,滚动3年为负的窗口占比,0.0,0.0,1,14
sweep.txt,full,OFF_BUY5,OFF,滚动5年年化中位,0.541982,-0.0014170000000000016,4,14
sweep.txt,full,OFF_BUY5,OFF,滚动5年年化P25,0.43202050000000003,-8.150000000001212e-05,4,14
sweep.txt,full,OFF_BUY5,OFF,滚动5年年化最差,0.162692,0.0,6,14
sweep.txt,full,OFF_BUY5,OFF,滚动5年回撤中位,0.5299115000000001,0.0,3,14
sweep.txt,full,OFF_BUY5,OFF,滚动5年Calmar中位,1.0384355,-0.0002475000000000116,4,14
sweep.txt,full,OFF_BUY5,OFF,滚动5年Sharpe中位,0.988861,-1.7000000000044757e-05,4,14
sweep.txt,full,OFF_BUY5,OFF,滚动5年为负的窗口占比,0.0,0.0,0,14
sweep.txt,full,OFF_BUY5,OFF,滚动5年窗口数,102.0,0.0,0,14
sweep.txt,full,OFF_BUY5,OFF,互不重叠5年块中位,0.6529205,0.00021700000000002273,7,14
sweep.txt,full,OFF_BUY5,OFF,滚动10年年化中位,0.4725755,-8.199999999999874e-05,6,14
sweep.txt,full,OFF_BUY5,OFF,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,OFF_BUY5,OFF,逐年收益中位,0.3797475,-0.0011565000000000047,5,14
sweep.txt,full,OFF_BUY5,OFF,逐年为正比例,0.8257574999999999,0.0,1,14
sweep.txt,full,OFF_BUY5,OFF,逐年最差,-0.24070350000000001,0.0,3,14
sweep.txt,full,OFF_BUY5,OFF,完整自然年数,12.5,0.0,0,14
sweep.txt,full,OFF_BUY5,ON_BUY5,年化,0.47416349999999996,0.03687299999999999,12,14
sweep.txt,full,OFF_BUY5,ON_BUY5,最大回撤,0.6528295,-0.043214499999999934,1,14
sweep.txt,full,OFF_BUY5,ON_BUY5,Sharpe,0.9079520000000001,0.05863850000000004,11,14
sweep.txt,full,OFF_BUY5,ON_BUY5,Calmar,0.6852849999999999,0.10069800000000001,13,14
sweep.txt,full,OFF_BUY5,ON_BUY5,平均仓位,1.661832,0.0033929999999998683,9,14
sweep.txt,full,OFF_BUY5,ON_BUY5,年均换手,5.4560975,-1.538865,1,14
sweep.txt,full,OFF_BUY5,ON_BUY5,持仓数中位,6.0,0.0,2,14
sweep.txt,full,OFF_BUY5,ON_BUY5,单票权重中位,0.655513,0.0013034999999999575,8,14
sweep.txt,full,OFF_BUY5,ON_BUY5,单票权重P90,0.820333,-0.06462099999999998,3,14
sweep.txt,full,OFF_BUY5,ON_BUY5,单票权重最大,0.997532,-0.0999315,2,14
sweep.txt,full,OFF_BUY5,ON_BUY5,前三权重中位,1.494972,0.03385199999999988,12,14
sweep.txt,full,OFF_BUY5,ON_BUY5,单票超60%天数占比,0.8091665,0.04369649999999997,12,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动3年年化中位,0.505958,0.016789500000000013,10,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动3年回撤中位,0.4590075,0.006034000000000012,8,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动3年Calmar中位,1.1012955,0.02716200000000002,9,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动3年Sharpe中位,0.9794255000000001,0.05953650000000005,12,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动3年为负的窗口占比,0.0,-0.023853,0,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动5年年化中位,0.541982,0.06032099999999996,11,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动5年年化P25,0.43202050000000003,0.038511500000000004,8,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动5年年化最差,0.162692,0.040979,10,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动5年回撤中位,0.5299115000000001,0.06373300000000001,9,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动5年Calmar中位,1.0384355,0.04153899999999994,8,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动5年Sharpe中位,0.988861,0.058281999999999945,11,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动5年为负的窗口占比,0.0,0.0,0,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动5年窗口数,102.0,0.0,0,14
sweep.txt,full,OFF_BUY5,ON_BUY5,互不重叠5年块中位,0.6529205,0.03168199999999993,10,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动10年年化中位,0.4725755,0.04670599999999997,12,14
sweep.txt,full,OFF_BUY5,ON_BUY5,滚动10年窗口数,42.0,0.0,0,14
sweep.txt,full,OFF_BUY5,ON_BUY5,逐年收益中位,0.3797475,0.027686500000000003,8,14
sweep.txt,full,OFF_BUY5,ON_BUY5,逐年为正比例,0.8257574999999999,0.06458350000000002,8,14
sweep.txt,full,OFF_BUY5,ON_BUY5,逐年最差,-0.24070350000000001,0.017914999999999986,9,14
sweep.txt,full,OFF_BUY5,ON_BUY5,完整自然年数,12.5,0.0,0,14
sweep.txt,full,ON_BUY6,BASE,年化,0.404256,-0.03198100000000001,2,14
sweep.txt,full,ON_BUY6,BASE,最大回撤,0.710817,0.012961,11,14
sweep.txt,full,ON_BUY6,BASE,Sharpe,0.772057,-0.051346,2,14
sweep.txt,full,ON_BUY6,BASE,Calmar,0.542712,-0.05191249999999997,1,14
sweep.txt,full,ON_BUY6,BASE,平均仓位,1.648366,-0.00020449999999994084,6,14
sweep.txt,full,ON_BUY6,BASE,年均换手,6.967613,0.00284599999999946,7,14
sweep.txt,full,ON_BUY6,BASE,持仓数中位,6.0,0.0,0,14
sweep.txt,full,ON_BUY6,BASE,单票权重中位,0.654453,0.004039999999999988,12,14
sweep.txt,full,ON_BUY6,BASE,单票权重P90,0.985988,0.04305400000000004,12,14
sweep.txt,full,ON_BUY6,BASE,单票权重最大,1.22685,0.024605500000000002,9,14
sweep.txt,full,ON_BUY6,BASE,前三权重中位,1.4334005,-0.0015820000000000833,7,14
sweep.txt,full,ON_BUY6,BASE,单票超60%天数占比,0.7927420000000001,0.0048120000000000385,8,14
sweep.txt,full,ON_BUY6,BASE,滚动3年年化中位,0.42851700000000004,-0.03800350000000002,2,14
sweep.txt,full,ON_BUY6,BASE,滚动3年回撤中位,0.439669,7.70000000000215e-05,7,14
sweep.txt,full,ON_BUY6,BASE,滚动3年Calmar中位,0.9989215,-0.05082650000000005,3,14
sweep.txt,full,ON_BUY6,BASE,滚动3年Sharpe中位,0.86049,-0.038246,2,14
sweep.txt,full,ON_BUY6,BASE,滚动3年为负的窗口占比,0.032032,0.0030304999999999985,7,14
sweep.txt,full,ON_BUY6,BASE,滚动5年年化中位,0.44880600000000004,-0.03574699999999997,4,14
