group,arm,start,nav_tag,策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
full,BASE,2009-11-01,BASEfull20091101,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ebcap0.03r_lot100_lrc2_BASEfull20091101,662663350.0461764,m3,2009-11-02,2026-08-28,0.9306990734145225,0.027706170525747476,1.921596720645646,0.934681916462606,0.4270569406012993,0.4176082059521593,0.24565313745750816,0.09090909090909091,165,0.43588507534488996,0.2922474746302506,0.12569237967349145,0.004310537801022418,0.4270569406012993,0.9119835408477885,0.9477164140059711,0.0,141,2014-11=0.06643079469;2014-12=0.1313121719;2015-01=0.1116586241;2015-02=0.1256923797;2015-03=0.1545954334;2015-04=0.2302230279;2015-05=0.2352885147;2015-06=0.2470937689;2015-07=0.1935754423;2015-08=0.1603073885;2015-09=0.1472192901;2015-10=0.07676333384;2015-11=0.08933445656;2015-12=0.1004669074;2016-01=0.03024196641;2016-02=0.007780949541;2016-03=0.005671060844;2016-04=0.02364843573;2016-05=0.01576639789;2016-06=0.004310537801;2016-07=0.02902948555;2016-08=0.06246089952;2016-09=0.09625214384;2016-10=0.1338113651;2016-11=0.1882099689;2016-12=0.1598868222;2017-01=0.1816673368;2017-02=0.1713653043;2017-03=0.2285385679;2017-04=0.2146360665;2017-05=0.2244455145;2017-06=0.3190978884;2017-07=0.3362874748;2017-08=0.3778755866;2017-09=0.3642445294;2017-10=0.3670375334;2017-11=0.3926303393;2017-12=0.3388303183;2018-01=0.3510863911;2018-02=0.3361279908;2018-03=0.3567925046;2018-04=0.3825081062;2018-05=0.3788550657;2018-06=0.4532263974;2018-07=0.4553146503;2018-08=0.4292893891;2018-09=0.4146105439;2018-10=0.3311584544;2018-11=0.3082475772;2018-12=0.2922474746;2019-01=0.3784648243;2019-02=0.4418609664;2019-03=0.5137219212;2019-04=0.4945564007;2019-05=0.4612026798;2019-06=0.4932063623;2019-07=0.4358850753;2019-08=0.4239352775;2019-09=0.4118561441;2019-10=0.4284042774;2019-11=0.4497557146;2019-12=0.4343987985;2020-01=0.4167572382;2020-02=0.4041712787;2020-03=0.2679685333;2020-04=0.2442514618;2020-05=0.2442803982;2020-06=0.2353088446;2020-07=0.4073445026;2020-08=0.3944004266;2020-09=0.3739991805;2020-10=0.350617671;2020-11=0.4360366483;2020-12=0.4082940915;2021-01=0.521961919;2021-02=0.5503945168;2021-03=0.5677128081;2021-04=0.5579871711;2021-05=0.5995955712;2021-06=0.5853799094;2021-07=0.5502948198;2021-08=0.6514912651;2021-09=0.669465325;2021-10=0.5568410243;2021-11=0.5039889118;2021-12=0.6199822837;2022-01=0.5801566199;2022-02=0.6207206281;2022-03=0.6243531305;2022-04=0.5987430578;2022-05=0.5898924044;2022-06=0.5359459235;2022-07=0.500539953;2022-08=0.4793248517;2022-09=0.480468573;2022-10=0.4350919048;2022-11=0.4310368085;2022-12=0.4253705732;2023-01=0.3894689008;2023-02=0.4110689613;2023-03=0.4378956561;2023-04=0.4571095344;2023-05=0.4634060336;2023-06=0.4578561012;2023-07=0.462893113;2023-08=0.4642940358;2023-09=0.4691840618;2023-10=0.5169308729;2023-11=0.5466190537;2023-12=0.5622233075;2024-01=0.5250735765;2024-02=0.5190572384;2024-03=0.4730067413;2024-04=0.5189024701;2024-05=0.588195993;2024-06=0.5385229219;2024-07=0.4958373613;2024-08=0.492508817;2024-09=0.5918181078;2024-10=0.5576058253;2024-11=0.5079838597;2024-12=0.4349249384;2025-01=0.4890501015;2025-02=0.4814485939;2025-03=0.5968952467;2025-04=0.5191927742;2025-05=0.5420171254;2025-06=0.5612143879;2025-07=0.4542434325;2025-08=0.563678278;2025-09=0.6577678431;2025-10=0.7051088434;2025-11=0.6062822147;2025-12=0.6664835603;2026-01=0.8242566822;2026-02=0.7876555742;2026-03=0.7246310968;2026-04=0.7342917821;2026-05=0.6757588571;2026-06=0.6539742619;2026-07=0.7199441609,2016-06-30,0.5502948197762605,3,0.41598918607824276,0.2507767725994312,0.5636792388560656,0.0,81,0.24920367960667933,0.4584472093829713,-0.2516849826771309,1.6958187355398486,0.75,16,219.8877833487255,0.37841367255086733,0.38000956597272983,0.43237596749198615,0.5636792388560656,2015-06-09~2016-02-01,2015-06-09,2016-02-01,0.67132802925086,0.8908075406950273,0.9845890410958904,0,1.8969682010297102,2013-06-17,0.3146959451959524,2013-06-17,0.31469594519595245,2013-06-17,-9.094947017729282e-13,2014-06-26,0,1.5338444577988104,284,6,5,0.6303080485067727,0.8135726109250303,1.218460385559487,1.4047389472065162,1.6359934201124964,1.9609670671280894,0.7073715562174236,0.04343509555721023,0.3415492957746479,9.989413685587914,136.9788732394366,2115,576,6.525326714898478,000651/002128/000933/601088/000338,4.575480249469089,0.5786107636479345,3025584.9336108016,1.0085283112036005,1.96%（同期超额 +35.89%）
full,BASE,2010-05-01,BASEfull20100501,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ebcap0.03r_lot100_lrc2_BASEfull20100501,524823880.7463748,m3,2010-05-04,2026-08-28,0.9129141144672744,0.06639427940719173,1.6115314631238666,0.9159067980108373,0.44834746629005506,0.3986960575161258,0.26764604100772105,0.0880503144654088,159,0.41992623591022227,0.33931667861664194,0.15010109559580975,0.012735133410300747,0.4699424664943249,0.9198350192045964,0.9392789390784818,0.0,135,2015-05=0.2357338637;2015-06=0.2458663935;2015-07=0.1960062518;2015-08=0.1631510505;2015-09=0.1501010956;2015-10=0.08047060794;2015-11=0.09570855478;2015-12=0.1056608149;2016-01=0.03886551658;2016-02=0.01626408429;2016-03=0.01406113275;2016-04=0.03211998612;2016-05=0.02452022027;2016-06=0.01273513341;2016-07=0.03746082506;2016-08=0.07126496607;2016-09=0.1058387086;2016-10=0.1434518413;2016-11=0.1991983865;2016-12=0.1704916944;2017-01=0.1917753245;2017-02=0.1816109605;2017-03=0.2385683152;2017-04=0.2143324714;2017-05=0.2202486461;2017-06=0.32415349;2017-07=0.3393166786;2017-08=0.380027487;2017-09=0.3672871447;2017-10=0.3723885819;2017-11=0.3987470675;2017-12=0.3437477415;2018-01=0.3570248617;2018-02=0.3420140284;2018-03=0.3645090938;2018-04=0.389470884;2018-05=0.3860065683;2018-06=0.4628078811;2018-07=0.467882754;2018-08=0.4421943983;2018-09=0.4199262359;2018-10=0.3274959283;2018-11=0.30651659;2018-12=0.2911727902;2019-01=0.3826276361;2019-02=0.4491191047;2019-03=0.5236158234;2019-04=0.5033192809;2019-05=0.4690197266;2019-06=0.5028551818;2019-07=0.4471858358;2019-08=0.4363082455;2019-09=0.4250938159;2019-10=0.4413049912;2019-11=0.4627463667;2019-12=0.4454583978;2020-01=0.4320780499;2020-02=0.4170619752;2020-03=0.2897902498;2020-04=0.2626182956;2020-05=0.2639770546;2020-06=0.2542723755;2020-07=0.4278685155;2020-08=0.4188232948;2020-09=0.3956030735;2020-10=0.3735453709;2020-11=0.4594302632;2020-12=0.4272810735;2021-01=0.517359806;2021-02=0.5365272326;2021-03=0.5465462329;2021-04=0.5315279852;2021-05=0.5668169959;2021-06=0.5447469721;2021-07=0.5020954941;2021-08=0.5947419291;2021-09=0.6064126082;2021-10=0.5034254726;2021-11=0.4478498741;2021-12=0.5798016744;2022-01=0.5392885133;2022-02=0.557909671;2022-03=0.5464733029;2022-04=0.5418880107;2022-05=0.5190337387;2022-06=0.4676831378;2022-07=0.4442987756;2022-08=0.4196815047;2022-09=0.4281311312;2022-10=0.3865523064;2022-11=0.3786310754;2022-12=0.3831692817;2023-01=0.3411541477;2023-02=0.3617066454;2023-03=0.3887215725;2023-04=0.4141365243;2023-05=0.418178042;2023-06=0.4118807135;2023-07=0.4179033791;2023-08=0.4167659978;2023-09=0.426360713;2023-10=0.486653674;2023-11=0.5135491245;2023-12=0.5273875277;2024-01=0.4938067331;2024-02=0.4820402291;2024-03=0.4378892839;2024-04=0.4825682695;2024-05=0.5467153755;2024-06=0.4848331661;2024-07=0.4359145727;2024-08=0.4192568024;2024-09=0.517191099;2024-10=0.4920817233;2024-11=0.4359947033;2024-12=0.3575831068;2025-01=0.4094701068;2025-02=0.3789981295;2025-03=0.4926593425;2025-04=0.4107820185;2025-05=0.4390326681;2025-06=0.4471513406;2025-07=0.3452160167;2025-08=0.4288476294;2025-09=0.5146397164;2025-10=0.5685922497;2025-11=0.4714705612;2025-12=0.5326851026;2026-01=0.6994409014;2026-02=0.6803819713;2026-03=0.6295215659;2026-04=0.6450322926;2026-05=0.6032967477;2026-06=0.5897081022;2026-07=0.6628361816,2016-06-30,0.5020954940809348,3,0.39405272483358855,0.2557163513971201,0.5466797537269277,0.0,75,0.22288484429101962,0.43453012576344335,-0.25183861189531564,1.8092401372217304,0.8,15,173.94129358212493,0.3723106074017468,0.37400825433968676,0.42770150624229447,0.5466797537269277,2015-06-09~2016-02-01,2015-06-09,2016-02-01,0.6810396852335598,0.8846816045099213,1.0,0,1.8917391538659176,2013-06-17,0.3128016633036601,2013-06-17,0.3128016633036601,2013-06-17,-1.862645149230957e-09,2026-03-05,0,1.5693523291353333,253,7.0,5.0,0.6277817185525707,0.8074369263181759,1.1858409323962011,1.374400902719772,1.595944868736313,1.9642509619553716,0.7187819856704196,0.0304503582395087,0.3438735177865613,10.407430358820056,161.1304347826087,1971,538,5.94110557424235,000651/002128/000933/601088/000338,4.575395697756214,0.6053935121831179,2357962.119702,0.785987373234,2.75%（同期超额 +34.48%）
full,BASE,2010-11-01,BASEfull20101101,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ebcap0.03r_lot100_lrc2_BASEfull20101101,215893400.4996722,m3,2010-11-01,2026-08-28,0.8267877866809744,0.1882495102984589,1.5234225202145812,0.8558164117541915,0.468613406597453,0.3512780476975783,0.23526088809787682,0.06535947712418301,153,0.3729168951495965,0.2958016564328849,0.11089979503389369,-0.0003781410470170554,0.48389814228636463,0.777637428433986,0.8544121693840795,0.007751937984496124,129,2015-11=0.06172285899;2015-12=0.06769464379;2016-01=0.008945217237;2016-02=0.01063264757;2016-03=0.01373459309;2016-04=0.03184772485;2016-05=0.01649353593;2016-06=-0.000378141047;2016-07=0.02680695837;2016-08=0.06479786127;2016-09=0.0856899443;2016-10=0.110899795;2016-11=0.1218111448;2016-12=0.1054739506;2017-01=0.1253098609;2017-02=0.1173910734;2017-03=0.1667908759;2017-04=0.1404090785;2017-05=0.1538285301;2017-06=0.2315745895;2017-07=0.2516811763;2017-08=0.3165443989;2017-09=0.3049836978;2017-10=0.2958016564;2017-11=0.3213114655;2017-12=0.2642554479;2018-01=0.2802593695;2018-02=0.2642810095;2018-03=0.2877343754;2018-04=0.3026502533;2018-05=0.3003230441;2018-06=0.3807237692;2018-07=0.3874322539;2018-08=0.3588873022;2018-09=0.3414761166;2018-10=0.2664574949;2018-11=0.2452213847;2018-12=0.2288817123;2019-01=0.3289382696;2019-02=0.382065794;2019-03=0.4371509659;2019-04=0.4248098254;2019-05=0.3953366774;2019-06=0.4239742;2019-07=0.3704622896;2019-08=0.3647818859;2019-09=0.3472999034;2019-10=0.3613804544;2019-11=0.3798394218;2019-12=0.3755375264;2020-01=0.3667943561;2020-02=0.3496101318;2020-03=0.2378092007;2020-04=0.2085996947;2020-05=0.2130369302;2020-06=0.1957027092;2020-07=0.3632505369;2020-08=0.3616514956;2020-09=0.3345695396;2020-10=0.3099197042;2020-11=0.3941517151;2020-12=0.3628934235;2021-01=0.428551248;2021-02=0.4514495394;2021-03=0.4552436657;2021-04=0.4423123717;2021-05=0.488941525;2021-06=0.4595289978;2021-07=0.4140516063;2021-08=0.499330415;2021-09=0.5337727632;2021-10=0.4368027086;2021-11=0.4185291677;2021-12=0.5182739686;2022-01=0.4791769639;2022-02=0.4970666463;2022-03=0.4986027894;2022-04=0.5000982049;2022-05=0.4746195661;2022-06=0.4396944476;2022-07=0.4166487426;2022-08=0.3594059049;2022-09=0.3729168951;2022-10=0.3512839709;2022-11=0.3405873622;2022-12=0.3498229512;2023-01=0.3069441342;2023-02=0.3301323192;2023-03=0.3583233642;2023-04=0.3846692972;2023-05=0.3878645357;2023-06=0.3821412471;2023-07=0.3919485549;2023-08=0.3962087532;2023-09=0.4019962498;2023-10=0.451519153;2023-11=0.4751196902;2023-12=0.4893039976;2024-01=0.4566928824;2024-02=0.4468901009;2024-03=0.406519176;2024-04=0.4430593753;2024-05=0.5089228432;2024-06=0.447027142;2024-07=0.399052438;2024-08=0.3771141341;2024-09=0.4705485348;2024-10=0.4434169837;2024-11=0.3888354553;2024-12=0.3164269638;2025-01=0.3623567295;2025-02=0.3357310794;2025-03=0.4265380965;2025-04=0.3535437461;2025-05=0.376297307;2025-06=0.3945020045;2025-07=0.2962065486;2025-08=0.3731686796;2025-09=0.4655063079;2025-10=0.5215723625;2025-11=0.4356005961;2025-12=0.4996058758;2026-01=0.6779434709;2026-02=0.6443783542;2026-03=0.5986756133;2026-04=0.6056732595;2026-05=0.5688444832;2026-06=0.5610938294;2026-07=0.6400415107,2016-06-30,0.4140516063112081,3,0.34265267219239615,0.21668119210442272,0.5994875339320944,0.0,69,0.1845128977787711,0.3903208784770092,-0.2600448694673416,1.836868374556352,0.7333333333333333,15,70.96446683322407,0.3103140324899645,0.31147207814600053,0.42515939043707796,0.5994875339320944,2015-06-09~2016-06-13,2015-06-09,2016-06-13,0.5176321690204063,0.7780755675391312,1.0,0,1.8731220362131271,2013-06-17,0.30597154116653413,2013-06-17,0.30597154116653413,2013-06-17,-1.1641532182693481e-10,2025-07-18,0,1.5706348290492393,268,7,5,0.6490602872104123,0.7925666323347627,1.0473371245053782,1.4407644113800235,1.6081729770681894,1.9812139443884205,0.7547912838015227,0.014176949330532948,0.3582089552238806,9.592327061992941,136.57462686567163,1929,533,5.9949528809103425,002128/601088/000933/000338/000651,3.872227830094313,0.5859196438054117,1056840.5456059999,0.3522801818686666,1.93%（同期超额 +29.10%）
full,BASE,2011-05-01,BASEfull20110501,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ebcap0.03r_lot100_lrc2_BASEfull20110501,185763744.79612198,m3,2011-05-03,2026-08-28,0.8358075400497154,0.2710590080166121,1.509475927897277,0.858781679746312,0.47110133632168727,0.3652380599057323,0.2560575228642499,0.027210884353741496,147,0.38731910568071215,0.2997449609299776,0.15775773596430542,-0.0017919768877305842,0.4800018237629856,0.818285463768055,0.8865277596936406,0.008130081300813009,123,2016-05=-0.001791976888;2016-06=0.001334121914;2016-07=0.02883430945;2016-08=0.05786941209;2016-09=0.05636538;2016-10=0.08792939503;2016-11=0.09665497804;2016-12=0.07985949427;2017-01=0.1108870631;2017-02=0.1037024346;2017-03=0.157757736;2017-04=0.1452819662;2017-05=0.151089118;2017-06=0.2308402818;2017-07=0.256026225;2017-08=0.3085170558;2017-09=0.2997449609;2017-10=0.2973764784;2017-11=0.3232464157;2017-12=0.2680376896;2018-01=0.2855115688;2018-02=0.2700066059;2018-03=0.2948401477;2018-04=0.3105199553;2018-05=0.3081898249;2018-06=0.3897371306;2018-07=0.3963129725;2018-08=0.367007002;2018-09=0.3502025321;2018-10=0.27660486;2018-11=0.2550993101;2018-12=0.2390752353;2019-01=0.3395500442;2019-02=0.3924939591;2019-03=0.4474144231;2019-04=0.435870224;2019-05=0.4063268426;2019-06=0.4351569862;2019-07=0.380526259;2019-08=0.3744707787;2019-09=0.3568731032;2019-10=0.3750901231;2019-11=0.3922953596;2019-12=0.38666828;2020-01=0.3932467451;2020-02=0.3873191057;2020-03=0.2702943593;2020-04=0.2432203452;2020-05=0.2466280237;2020-06=0.2289274569;2020-07=0.3880819671;2020-08=0.3836337906;2020-09=0.3513355559;2020-10=0.3248496769;2020-11=0.4057987679;2020-12=0.3709130924;2021-01=0.4463737431;2021-02=0.4718487153;2021-03=0.479704567;2021-04=0.4657590406;2021-05=0.5129890853;2021-06=0.4853825562;2021-07=0.437300214;2021-08=0.5203100168;2021-09=0.5538566055;2021-10=0.4533053057;2021-11=0.4275844343;2021-12=0.5380413985;2022-01=0.4939380049;2022-02=0.5141390085;2022-03=0.5153649201;2022-04=0.5174841542;2022-05=0.4938115145;2022-06=0.4543082841;2022-07=0.4279462306;2022-08=0.382927208;2022-09=0.3939173114;2022-10=0.3659389554;2022-11=0.3556649466;2022-12=0.3640125599;2023-01=0.3189944409;2023-02=0.3408711162;2023-03=0.3679886758;2023-04=0.3939793143;2023-05=0.3963168699;2023-06=0.3898810864;2023-07=0.4011134222;2023-08=0.4060513521;2023-09=0.4120989955;2023-10=0.4588205049;2023-11=0.4805556682;2023-12=0.4957094859;2024-01=0.4645140382;2024-02=0.4540316359;2024-03=0.4151920984;2024-04=0.4503274813;2024-05=0.5161984329;2024-06=0.4542487639;2024-07=0.4056421712;2024-08=0.3873118631;2024-09=0.4400231067;2024-10=0.429876414;2024-11=0.3830695851;2024-12=0.28959513;2025-01=0.317499598;2025-02=0.2933566125;2025-03=0.3833209577;2025-04=0.3222752517;2025-05=0.3584418561;2025-06=0.3893485247;2025-07=0.2875404878;2025-08=0.3516430682;2025-09=0.4309625553;2025-10=0.4946149598;2025-11=0.4181872247;2025-12=0.4723297337;2026-01=0.6080938549;2026-02=0.5693343704;2026-03=0.5288821192;2026-04=0.5348475413;2026-05=0.5011329552;2026-06=0.4939041346;2026-07=0.5719971026,2016-05-31,0.43730021399095165,3,0.35160560392571116,0.2811194049014156,0.5661878774964626,0.0,63,0.28817352168106825,0.43158215639173686,-0.14860307096822423,1.937433711130156,0.7142857142857143,14,60.921248265374,0.30904049863650895,0.31020729366817834,0.41972015633875176,0.5661878774964626,2015-06-12~2016-06-13,2015-06-12,2016-06-13,0.5458267669081979,0.7811627860750029,1.0,0,1.8694528723714932,2013-06-17,0.3046093757095433,2013-06-17,0.3046093757095434,2013-06-17,-1.1368683772161603e-13,2013-11-26,0,1.555287805379037,279,7,5,0.6416383214668692,0.7840380839567024,1.028180430504009,1.4028081533045533,1.607637556249437,1.9844161346135714,0.7567492346228778,0.007236292791539103,0.37992831541218636,6.337744172909853,130.8530465949821,2107,561,6.184840504959223,002128/601088/000338/000651/600585,3.6486399398043714,0.5787879044500381,1047017.2151120008,0.34900573837066695,2.52%（同期超额 +28.38%）
full,BASE,2011-11-01,BASEfull20111101,trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ebcap0.03r_lot100_lrc2_BASEfull20111101,350844621.3303765,m3,2011-11-01,2026-08-28,0.9846571038910708,0.4910093073248968,1.659500308026185,0.9329186616568524,0.3782250584470248,0.42621261764771323,0.3052911720077047,0.0,141,0.43768508900337433,0.36498710422372715,0.308825982887859,0.11705489351979814,0.47837671014344196,0.9611927031144648,0.9694325201096013,0.0,117,2016-11=0.1469666135;2016-12=0.1170548935;2017-01=0.14531724;2017-02=0.1436099077;2017-03=0.2127378925;2017-04=0.2043021189;2017-05=0.2133429057;2017-06=0.3088259829;2017-07=0.331014156;2017-08=0.3649871042;2017-09=0.3560719522;2017-10=0.3678354062;2017-11=0.3938625733;2017-12=0.3383335236;2018-01=0.3556403332;2018-02=0.3410724625;2018-03=0.3698025009;2018-04=0.3893457146;2018-05=0.3877843692;2018-06=0.4741856537;2018-07=0.4854207957;2018-08=0.458886522;2018-09=0.4347142638;2018-10=0.3461111854;2018-11=0.3239924878;2018-12=0.3063239106;2019-01=0.4127132498;2019-02=0.4718871022;2019-03=0.5316621974;2019-04=0.5147792299;2019-05=0.4814696768;2019-06=0.5131242859;2019-07=0.4577075997;2019-08=0.4517204783;2019-09=0.4313555112;2019-10=0.4502096901;2019-11=0.4662396113;2019-12=0.4515803687;2020-01=0.4477984978;2020-02=0.4379934334;2020-03=0.3198290237;2020-04=0.2915287695;2020-05=0.2951746679;2020-06=0.2790982249;2020-07=0.4526554024;2020-08=0.4467693401;2020-09=0.4143694349;2020-10=0.3868814733;2020-11=0.472835429;2020-12=0.4421708429;2021-01=0.5109275804;2021-02=0.5328325857;2021-03=0.5407687204;2021-04=0.5250893911;2021-05=0.5571826495;2021-06=0.5306672072;2021-07=0.4817770502;2021-08=0.5756097134;2021-09=0.5864360078;2021-10=0.4939671507;2021-11=0.437685089;2021-12=0.5673430188;2022-01=0.5270324509;2022-02=0.539813593;2022-03=0.5242452544;2022-04=0.5205753701;2022-05=0.493521364;2022-06=0.4406030064;2022-07=0.4174946217;2022-08=0.3947447801;2022-09=0.4055724491;2022-10=0.3629702654;2022-11=0.3537839219;2022-12=0.3593018601;2023-01=0.3157614946;2023-02=0.3359849961;2023-03=0.3615620692;2023-04=0.3848888574;2023-05=0.3869799264;2023-06=0.3811688977;2023-07=0.3881138085;2023-08=0.3883184873;2023-09=0.3995958186;2023-10=0.458516063;2023-11=0.4812532509;2023-12=0.4965545511;2024-01=0.4643392664;2024-02=0.4521909082;2024-03=0.4118363021;2024-04=0.4513951777;2024-05=0.5195864309;2024-06=0.4560850019;2024-07=0.4056672924;2024-08=0.387521178;2024-09=0.4828916932;2024-10=0.4544648176;2024-11=0.3997494711;2024-12=0.327252091;2025-01=0.3786282715;2025-02=0.3504909528;2025-03=0.4459400423;2025-04=0.3729077001;2025-05=0.3976026216;2025-06=0.4163728554;2025-07=0.3159910176;2025-08=0.3933441209;2025-09=0.4852711595;2025-10=0.5440051461;2025-11=0.4598122031;2025-12=0.5163143478;2026-01=0.6844258116;2026-02=0.6555108315;2026-03=0.6065802573;2026-04=0.6147673776;2026-05=0.5760208887;2026-06=0.5675376572;2026-07=0.6469102552,2016-12-30,0.5643436527441691,2,0.4011869206231733,0.33555207725033376,0.5263633731278936,0.0,57,0.2923110610099574,0.4687537704103172,-0.1409268750074293,1.8209254042249507,0.7857142857142857,14,115.94820711012551,0.3788438342010825,0.3805346212896621,0.4301043069515592,0.5263633731278936,2015-06-12~2016-02-01,2015-06-12,2016-02-01,0.7197382142108747,0.8947635680949875,1.0,0,1.8677383408719808,2013-06-17,0.30397102658765557,2013-06-17,0.3039710265876556,2013-06-17,0.0,2012-02-14,0,1.6082166854550133,264,7,5,0.6366810065314122,0.7769056768312013,1.0292991733250274,1.4441525075467019,1.6296059436336239,1.9882782777273946,0.7275541795665634,0.007599211933577259,0.36363636363636365,9.909103861924367,138.75757575757575,2001,543,6.0261330734933605,002128/000651/601088/000933/000338,4.285044425808997,0.6150230549742169,1680810.2319000019,0.5602700773000007,3.82%（同期超额 +34.06%）
