date,observed_on,restricted,spread_pp,exposure_pct,next_debt_day
2015-05-04,2015-04-30,True,2.6810630880579023,99.97843820563396,2015-10-28
2015-08-03,2015-07-31,False,3.76069001447178,99.99360069346322,2015-10-28
2018-02-01,2018-01-31,True,2.669278472679395,99.9951239693701,2018-03-01
2018-03-01,2018-02-28,False,3.2619529745042493,104.99085278346585,2018-03-01
