group,arm,metric,level_median,paired_delta_median,positive_starts,finite_delta_starts
full,C000R30,滚动5年年化最差窗口末日,20200529.0,0.0,6,14
full,C000R30,最大回撤起日,20200103.0,49492.5,12,14
full,C000R30,最大回撤止日,20200323.0,39793.0,12,14
full,C000R30,末次净值日,20260828.0,0.0,0,14
full,C000R30,最低现金,0.0,0.0,5,14
full,C000R30,负现金日数,0.0,0.0,0,14
full,C000R30,最低现金日,20131126.0,0.0,2,14
full,C000R30,滚动5年窗口年化,,-0.0070024062500000095,7,14
full,C000R35,年化,0.48908893943444054,0.008250738221378562,8,14
full,C000R35,最大回撤,0.5136222412688132,-0.03656194028343618,2,14
full,C000R35,Sharpe,1.0633599760636847,0.03304826126321453,10,14
full,C000R35,Calmar,0.9512081500918528,0.0880530969364689,9,14
full,C000R35,平均仓位,1.5122783415772951,-0.10887490412293999,0,14
full,C000R35,年均换手,6.679361856262066,0.1514797232777898,11,14
full,C000R35,持仓数中位,7.0,0.0,4,14
full,C000R35,单票权重中位,0.6280799425669422,-0.0030572430031128306,4,14
full,C000R35,单票权重P90,0.7140208856372455,-0.031007798285586585,0,14
full,C000R35,单票权重最大,0.8806349313799409,-0.03848221117877326,0,14
full,C000R35,前三权重中位,1.4176699509636392,-0.001391175192396843,7,14
full,C000R35,单票超60%天数占比,0.7251705389419592,0.0018891340173781135,8,14
full,C000R35,滚动3年年化中位,0.49821407671548923,-0.011403840567796641,6,14
full,C000R35,滚动3年回撤中位,0.4646393525082829,0.026066293377551786,12,14
full,C000R35,滚动3年Calmar中位,1.0742862386251537,-0.08843353348474159,3,14
full,C000R35,滚动3年Sharpe中位,1.1041967197112474,0.06478362550748218,10,14
full,C000R35,滚动3年为负的窗口占比,0.0,0.0,0,14
full,C000R35,滚动5年年化中位,0.52189071315736,0.005672036536898184,8,14
full,C000R35,滚动5年年化P25,0.39862681202082517,-0.04209233529995671,4,14
full,C000R35,滚动5年年化最差,0.19238316078942597,-0.004350665395670306,6,14
full,C000R35,滚动5年回撤中位,0.5134963630037852,0.040625716831848735,11,14
full,C000R35,滚动5年Calmar中位,1.0412842647818612,-0.04368065554958911,3,14
full,C000R35,滚动5年Sharpe中位,1.0820433074780023,0.0401237312457845,8,14
full,C000R35,滚动5年为负的窗口占比,0.0,0.0,0,14
full,C000R35,滚动5年窗口数,102.0,0.0,0,14
full,C000R35,互不重叠5年块中位,0.6104087850776458,-0.022387199119408674,6,14
full,C000R35,滚动10年年化中位,0.4702436906615485,-0.0030159062553433147,7,14
full,C000R35,滚动10年窗口数,42.0,0.0,0,14
full,C000R35,逐年收益中位,0.45997849295341026,0.11670357005701154,11,14
full,C000R35,逐年为正比例,0.7846153846153847,0.0,1,14
full,C000R35,逐年最差,-0.36686603964284875,-0.20509122127020674,0,14
full,C000R35,完整自然年数,12.5,0.0,0,14
full,C000R35,强平次数,0.0,0.0,0,14
full,C000R35,最低担保比例,1.7970425420646636,-0.07142321460812606,0,14
full,C000R35,最低股票同跌缓冲,0.2765891897327361,-0.027648743574391954,0,14
full,C000R35,最低总资产冲击缓冲,0.2765891897327361,-0.02764874357439201,0,14
full,C000R35,rf覆盖率,1.0,0.0,0,14
full,C000R35,年化_交易日口径,0.490597052556342,0.008282023355182022,8,14
full,C000R35,最低担保比例日,20200323.0,34853.0,7,14
full,C000R35,最低股票同跌缓冲日,20200323.0,34853.0,7,14
full,C000R35,滚动5年年化最差窗口末日,20200529.0,0.0,6,14
full,C000R35,最大回撤起日,20200103.0,49492.5,12,14
full,C000R35,最大回撤止日,20200323.0,39793.0,12,14
full,C000R35,末次净值日,20260828.0,0.0,0,14
full,C000R35,最低现金,0.0,0.0,5,14
full,C000R35,负现金日数,0.0,0.0,0,14
full,C000R35,最低现金日,20131126.0,0.0,2,14
full,C000R35,滚动5年窗口年化,,-0.0070024062500000095,7,14
full,C000R40,年化,0.48908893943444054,0.0011781217017460266,7,14
full,C000R40,最大回撤,0.5135750068083742,-0.037301551702732305,2,14
full,C000R40,Sharpe,1.0633599760636847,0.026624683288822115,10,14
full,C000R40,Calmar,0.9512081500918528,0.07746632496383127,9,14
full,C000R40,平均仓位,1.5122783415772951,-0.10887490412293999,0,14
full,C000R40,年均换手,6.827025838379953,0.22450444264703284,11,14
full,C000R40,持仓数中位,7.0,0.0,4,14
full,C000R40,单票权重中位,0.6293230328531054,-0.0030572430031128306,4,14
full,C000R40,单票权重P90,0.7140208856372455,-0.031007798285586585,0,14
full,C000R40,单票权重最大,0.8806349313799409,-0.03848221117877326,1,14
full,C000R40,前三权重中位,1.4254903265721866,0.0003028728909423295,7,14
full,C000R40,单票超60%天数占比,0.7284772848377545,0.009090423768456424,10,14
full,C000R40,滚动3年年化中位,0.49821407671548923,-0.011293972136471986,6,14
full,C000R40,滚动3年回撤中位,0.4646393525082829,0.026066293377551786,12,14
full,C000R40,滚动3年Calmar中位,1.0742862386251537,-0.08843353348474159,3,14
full,C000R40,滚动3年Sharpe中位,1.1041967197112474,0.06365809601434402,10,14
full,C000R40,滚动3年为负的窗口占比,0.0,0.0,2,14
full,C000R40,滚动5年年化中位,0.52189071315736,0.0032277451756623776,7,14
full,C000R40,滚动5年年化P25,0.39862681202082517,-0.04109516185068851,4,14
full,C000R40,滚动5年年化最差,0.19238316078942597,-0.004350665395670306,6,14
full,C000R40,滚动5年回撤中位,0.5134963630037852,0.04061542813036395,11,14
full,C000R40,滚动5年Calmar中位,1.0412842647818612,-0.04368065554958911,3,14
full,C000R40,滚动5年Sharpe中位,1.0820433074780023,0.033692453579554804,8,14
full,C000R40,滚动5年为负的窗口占比,0.0,0.0,0,14
full,C000R40,滚动5年窗口数,102.0,0.0,0,14
full,C000R40,互不重叠5年块中位,0.6104087850776458,-0.022387199119408674,6,14
full,C000R40,滚动10年年化中位,0.4702436906615485,-0.0030159062553433147,7,14
full,C000R40,滚动10年窗口数,42.0,0.0,0,14
full,C000R40,逐年收益中位,0.46005669051078824,0.11670357005701154,11,14
full,C000R40,逐年为正比例,0.7846153846153847,0.0,1,14
full,C000R40,逐年最差,-0.36686042573288447,-0.20509122127020674,0,14
full,C000R40,完整自然年数,12.5,0.0,0,14
full,C000R40,强平次数,0.0,0.0,0,14
full,C000R40,最低担保比例,1.7972214032368494,-0.07135316848861162,0,14
full,C000R40,最低股票同跌缓冲,0.2766611849621068,-0.02762055014167522,0,14
full,C000R40,最低总资产冲击缓冲,0.27666118496210673,-0.027620550141675304,0,14
full,C000R40,rf覆盖率,1.0,0.0,0,14
full,C000R40,年化_交易日口径,0.490597052556342,0.0011788255371809608,7,14
full,C000R40,最低担保比例日,20200323.0,34853.0,7,14
full,C000R40,最低股票同跌缓冲日,20200323.0,34853.0,7,14
full,C000R40,滚动5年年化最差窗口末日,20200529.0,0.0,6,14
full,C000R40,最大回撤起日,20200103.0,49492.5,12,14
full,C000R40,最大回撤止日,20200323.0,39793.0,12,14
full,C000R40,末次净值日,20260828.0,0.0,0,14
full,C000R40,最低现金,0.0,0.0,6,14
full,C000R40,负现金日数,0.0,0.0,0,14
full,C000R40,最低现金日,20130814.0,0.0,2,14
full,C000R40,滚动5年窗口年化,,-0.0070024062500000095,7,14
full,C000R45,年化,0.4807218689467101,-0.019527643392745597,5,14
full,C000R45,最大回撤,0.5030790969471153,-0.04748502243000041,1,14
full,C000R45,Sharpe,1.0758911674983307,0.01915343941837544,9,14
full,C000R45,Calmar,0.9553534873469341,0.04251213368800172,9,14
full,C000R45,平均仓位,1.4788010234431965,-0.14003211387643344,0,14
full,C000R45,年均换手,6.581396269184579,0.1079427929605763,8,14
full,C000R45,持仓数中位,7.0,0.0,4,14
full,C000R45,单票权重中位,0.6264600571012979,-0.004865563108954696,3,14
full,C000R45,单票权重P90,0.705477366108122,-0.03562868244020112,0,14
full,C000R45,单票权重最大,0.8806349313799409,-0.07007924766126811,1,14
full,C000R45,前三权重中位,1.4108539340622581,-0.019088047738114122,4,14
full,C000R45,单票超60%天数占比,0.7124661968202775,-0.007849040108916239,5,14
full,C000R45,滚动3年年化中位,0.49663708044028554,-0.02520055171051261,4,14
full,C000R45,滚动3年回撤中位,0.4522299598680133,0.01181695362154045,10,14
full,C000R45,滚动3年Calmar中位,1.0483639100139717,-0.10410631104963158,3,14
full,C000R45,滚动3年Sharpe中位,1.0295497135506777,-0.02776637073531235,4,14
full,C000R45,滚动3年为负的窗口占比,0.0,0.0,2,14
full,C000R45,滚动5年年化中位,0.48774147315669636,-0.032288831733774837,3,14
full,C000R45,滚动5年年化P25,0.4197476561665636,-0.030075677609602613,3,14
full,C000R45,滚动5年年化最差,0.27253183037904005,0.045972204171811026,10,14
full,C000R45,滚动5年回撤中位,0.5030545020058678,0.015357447727408102,8,14
full,C000R45,滚动5年Calmar中位,0.9932116990167018,-0.10399995865597184,2,14
full,C000R45,滚动5年Sharpe中位,1.0331721672876344,-0.00034787179770257026,7,14
full,C000R45,滚动5年为负的窗口占比,0.0,0.0,0,14
full,C000R45,滚动5年窗口数,102.0,0.0,0,14
full,C000R45,互不重叠5年块中位,0.59170805026233,-0.04760802129842778,4,14
full,C000R45,滚动10年年化中位,0.47219227545627174,-0.028408089351754096,5,14
full,C000R45,滚动10年窗口数,42.0,0.0,0,14
full,C000R45,逐年收益中位,0.4440314023576847,0.07316627108191576,10,14
full,C000R45,逐年为正比例,0.8675213675213675,0.07417582417582413,8,14
full,C000R45,逐年最差,-0.15581173364132433,0.014010409123054846,10,14
full,C000R45,完整自然年数,12.5,0.0,0,14
full,C000R45,强平次数,0.0,0.0,0,14
full,C000R45,最低担保比例,1.8052224522854698,-0.06380835287445252,0,14
full,C000R45,最低股票同跌缓冲,0.2798671441549167,-0.024525017016037237,0,14
full,C000R45,最低总资产冲击缓冲,0.27986714415491665,-0.02452501701603732,0,14
full,C000R45,rf覆盖率,1.0,0.0,0,14
full,C000R45,年化_交易日口径,0.4821999939059175,-0.01960358779354965,5,14
full,C000R45,最低担保比例日,20200323.0,34853.0,7,14
full,C000R45,最低股票同跌缓冲日,20200323.0,34853.0,7,14
full,C000R45,滚动5年年化最差窗口末日,20200529.0,0.0,5,14
full,C000R45,最大回撤起日,20200103.0,49491.0,11,14
full,C000R45,最大回撤止日,20200323.0,39751.5,11,14
full,C000R45,末次净值日,20260828.0,0.0,0,14
full,C000R45,最低现金,0.0,0.0,5,14
full,C000R45,负现金日数,0.0,0.0,0,14
full,C000R45,最低现金日,20130809.5,0.0,2,14
full,C000R45,滚动5年窗口年化,,-0.040402995299999966,4,14
full,C000R50,年化,0.4887145557696696,-0.0014756189945113185,6,14
full,C000R50,最大回撤,0.5031276642709086,-0.04741607695815925,1,14
full,C000R50,Sharpe,1.0832866688937748,0.048899973612065106,11,14
full,C000R50,Calmar,0.9715758285000808,0.08506214904798398,11,14
full,C000R50,平均仓位,1.4740734303732197,-0.145097304647397,0,14
full,C000R50,年均换手,6.710143148111912,0.19837899339884624,9,14
full,C000R50,持仓数中位,7.0,0.0,3,14
full,C000R50,单票权重中位,0.627377235348807,-0.004958781712385396,2,14
full,C000R50,单票权重P90,0.7226691174698004,-0.027499820474577052,1,14
full,C000R50,单票权重最大,0.8806349313799409,-0.06907852988210861,1,14
full,C000R50,前三权重中位,1.4132531451185832,-0.020427093236923044,5,14
full,C000R50,单票超60%天数占比,0.7182301829646731,-0.012095677327167875,6,14
full,C000R50,滚动3年年化中位,0.4810609124918642,-0.03154634887738683,6,14
full,C000R50,滚动3年回撤中位,0.4522299598680133,0.012201519474549782,11,14
full,C000R50,滚动3年Calmar中位,1.0497208915960794,-0.10274286298443391,5,14
full,C000R50,滚动3年Sharpe中位,1.0573510541810833,0.014670639409620212,8,14
full,C000R50,滚动3年为负的窗口占比,0.0,0.0,2,14
full,C000R50,滚动5年年化中位,0.4978832899136869,-0.01681294557070201,6,14
full,C000R50,滚动5年年化P25,0.42971251335974625,-0.025398726460396426,6,14
full,C000R50,滚动5年年化最差,0.293887178278478,0.05257670702060535,10,14
full,C000R50,滚动5年回撤中位,0.5016730092441508,0.014570546304706888,8,14
full,C000R50,滚动5年Calmar中位,1.0491438568138576,-0.07201179053179407,5,14
full,C000R50,滚动5年Sharpe中位,1.0609571039967554,0.02694232594889312,8,14
full,C000R50,滚动5年为负的窗口占比,0.0,0.0,0,14
full,C000R50,滚动5年窗口数,102.0,0.0,0,14
full,C000R50,互不重叠5年块中位,0.6228004920504749,-0.029306471862239003,6,14
full,C000R50,滚动10年年化中位,0.4822344439254854,-0.013220714428556324,6,14
full,C000R50,滚动10年窗口数,42.0,0.0,0,14
full,C000R50,逐年收益中位,0.4529240833297196,0.0731510930574849,11,14
full,C000R50,逐年为正比例,0.8730769230769231,0.07692307692307687,9,14
full,C000R50,逐年最差,-0.15581173364132433,0.014010409123054846,10,14
full,C000R50,完整自然年数,12.5,0.0,0,14
full,C000R50,强平次数,0.0,0.0,0,14
full,C000R50,最低担保比例,1.80509591395156,-0.06619154034075003,0,14
full,C000R50,最低股票同跌缓冲,0.27981666239875735,-0.025425170990406254,0,14
full,C000R50,最低总资产冲击缓冲,0.27981666239875735,-0.02542517099040631,0,14
full,C000R50,rf覆盖率,1.0,0.0,0,14
full,C000R50,年化_交易日口径,0.4901345586673892,-0.0014810547828472131,6,14
full,C000R50,最低担保比例日,20200323.0,34853.0,7,14
full,C000R50,最低股票同跌缓冲日,20200323.0,34853.0,7,14
full,C000R50,滚动5年年化最差窗口末日,20200529.0,0.0,5,14
full,C000R50,最大回撤起日,20200103.0,49491.0,11,14
full,C000R50,最大回撤止日,20200323.0,39751.5,11,14
full,C000R50,末次净值日,20260828.0,0.0,0,14
full,C000R50,最低现金,0.0,0.0,6,14
full,C000R50,负现金日数,0.0,0.0,0,14
full,C000R50,最低现金日,20140809.5,0.0,3,14
full,C000R50,滚动5年窗口年化,,-0.026657640750000045,6,14
full,C030R30,年化,0.46796495504106905,0.0017455526965539647,7,14
full,C030R30,最大回撤,0.4654384954997524,-0.08549092308547146,0,14
full,C030R30,Sharpe,1.0357621973982107,0.02249630324859908,10,14
full,C030R30,Calmar,0.9963677122949692,0.14869921626606014,13,14
full,C030R30,平均仓位,1.5816358695801478,-0.0421867316080089,0,14
full,C030R30,年均换手,6.365756361476562,-0.18414603519163641,2,14
full,C030R30,持仓数中位,7.0,0.0,0,14
full,C030R30,单票权重中位,0.6294292783796247,-0.003957275007588412,4,14
full,C030R30,单票权重P90,0.7299468436262304,-0.009336632133292944,5,14
full,C030R30,单票权重最大,0.9432358242771548,0.0,5,14
full,C030R30,前三权重中位,1.4134389767602036,-0.008245121343190887,5,14
full,C030R30,单票超60%天数占比,0.7054698290666997,-0.02632552482344941,5,14
full,C030R30,滚动3年年化中位,0.4917639588843491,-0.025573376034109585,5,14
full,C030R30,滚动3年回撤中位,0.4266591791010516,-0.007459112441229654,4,14
full,C030R30,滚动3年Calmar中位,1.1758264596855645,0.0050225896487282595,8,14
full,C030R30,滚动3年Sharpe中位,1.0509011249521618,-0.0020592505503479464,6,14
full,C030R30,滚动3年为负的窗口占比,0.0,0.0,1,14
full,C030R30,滚动5年年化中位,0.506273337568348,-0.017510678281916103,4,14
full,C030R30,滚动5年年化P25,0.4224884363596608,-0.007030827522177652,7,14
full,C030R30,滚动5年年化最差,0.265362134820749,0.0352010324924511,10,14
full,C030R30,滚动5年回撤中位,0.45531134158218717,-0.01972797724426123,3,14
