security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
000651,格力电器,2011-05-10,2011-05-26,16,12,1,1774824.00,1675212.00,0.00,-0.056125,0.084112,0.076914,21.6725,60,0.8503,0.1633,26.8611,26.7966,26.9256,跌破建仓日MA60止损
601088,中国神华,2011-05-23,2011-05-24,1,1,1,146386.00,146121.00,0.00,-0.001810,0.000000,0.000000,28.4548,60,0.8827,0.1694,32.2989,32.2214,32.3764,跌破建仓日MA60止损
601088,中国神华,2011-06-29,2011-08-08,40,14,1,1786965.00,1603485.00,0.00,-0.102677,0.132595,0.138193,28.2343,60,0.9354,0.0753,31.5489,31.4732,31.6246,跌破建仓日MA60止损
000651,格力电器,2011-07-04,2011-08-05,32,14,1,1773479.00,1658160.00,0.00,-0.065024,0.096311,0.102475,22.1723,60,0.8844,0.1160,26.5611,26.4974,26.6248,跌破建仓日MA60止损
600660,福耀玻璃,2011-07-19,2011-07-25,6,4,1,560365.00,538656.00,0.00,-0.038741,0.046154,0.054454,10.2480,60,0.9418,0.0795,11.0428,11.0163,11.0693,跌破建仓日MA60止损
600897,,2011-11-07,2011-11-18,11,9,1,1147981.00,1108107.00,0.00,-0.034734,0.049860,0.049671,13.6617,60,0.9067,0.1085,15.5296,15.4923,15.5669,跌破建仓日MA60止损
601088,中国神华,2011-11-10,2011-11-22,12,8,1,1006312.00,961614.00,0.00,-0.044418,0.083685,0.083781,26.1442,60,0.7726,0.3251,35.7117,35.6260,35.7974,跌破建仓日MA60止损
601088,中国神华,2012-02-03,2012-03-23,49,12,1,1461386.00,1393958.00,0.00,-0.046140,0.078592,0.074966,26.0030,60,0.7628,0.3057,35.7117,35.6260,35.7974,跌破建仓日MA60止损
600660,福耀玻璃,2012-02-03,2012-03-28,54,14,1,1477578.00,1383390.00,0.00,-0.063745,0.111965,0.107394,8.1995,60,0.7462,0.3187,11.5256,11.4979,11.5533,跌破建仓日MA60止损
000651,格力电器,2012-02-09,2014-09-15,949,14,18,1316701.00,2159228.00,151950.00,0.639877,0.231263,0.221570,15.0045,60,0.6135,0.6300,30.7100,30.6363,30.7837,换仓：让位给空间更大的000933
000338,潍柴动力,2012-02-14,2012-03-20,35,8,1,615325.00,594000.00,0.00,-0.034656,0.084097,0.084097,33.3847,60,0.5809,0.7429,57.8628,57.7239,58.0017,跌破建仓日MA60止损
600309,万华化学,2012-02-15,2012-03-28,42,4,1,480088.00,447810.00,0.00,-0.067234,0.164736,0.135660,13.3450,60,0.9955,-0.0018,14.3740,14.3395,14.4085,跌破建仓日MA60止损
000022,,2012-02-24,2012-03-26,31,5,1,314468.00,303930.00,0.00,-0.033511,0.114490,0.090023,9.9080,60,0.5877,0.6674,17.4746,17.4327,17.5165,跌破建仓日MA60止损
002128,电投能源,2012-03-23,2012-03-29,6,4,1,467203.00,437138.00,0.00,-0.064351,0.068196,0.053188,14.8538,60,0.8068,0.2687,20.4128,20.3638,20.4618,跌破建仓日MA60止损
600897,,2012-03-23,2012-03-29,6,4,1,411272.00,397488.00,0.00,-0.033516,0.040663,0.030604,12.7550,60,0.8680,0.1659,15.5296,15.4923,15.5669,跌破建仓日MA60止损
002128,电投能源,2012-04-16,2012-06-14,59,14,1,1419880.00,1302244.00,0.00,-0.082849,0.145434,0.159779,15.2215,60,0.7637,0.3153,20.4128,20.3638,20.4618,跌破建仓日MA60止损
600585,,2012-05-03,2012-05-07,4,2,1,242585.00,238854.00,0.00,-0.015380,0.012245,0.009065,17.0648,60,0.5354,0.9152,33.0568,32.9775,33.1361,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,4,1,481979.00,470934.00,0.00,-0.022916,0.027488,0.019113,10.2833,60,0.8067,0.2431,13.2018,13.1701,13.2335,跌破建仓日MA60止损
600309,万华化学,2012-05-10,2012-06-25,46,13,1,1290834.00,1232253.00,0.00,-0.045382,0.085317,0.097153,13.8583,60,0.8949,0.1204,16.5713,16.5315,16.6111,跌破建仓日MA60止损
000022,,2012-05-18,2012-05-25,7,1,1,113715.00,106995.00,0.00,-0.059095,0.040490,0.040490,10.3545,60,0.8067,0.2190,13.2018,13.1701,13.2335,跌破建仓日MA60止损
600660,福耀玻璃,2012-05-21,2012-06-04,14,6,1,241400.00,233234.00,0.00,-0.033828,0.050733,0.056919,8.5700,60,0.7263,0.3754,12.0757,12.0467,12.1047,跌破建仓日MA60止损
000022,,2012-06-04,2012-06-05,1,1,1,18252.00,18180.00,0.00,-0.003945,0.000000,0.000000,10.3715,60,0.7999,0.3020,13.2018,13.1701,13.2335,跌破建仓日MA60止损
002001,新和成,2012-06-04,2012-07-04,30,12,1,1267298.00,1190586.00,3180.00,-0.060532,0.091364,0.096023,20.3067,60,0.7778,0.3024,28.1966,28.1289,28.2643,跌破建仓日MA60止损
600897,,2012-06-28,2012-07-04,6,1,1,101156.00,100244.00,0.00,-0.009016,0.016406,0.016406,13.3077,60,0.9967,0.0063,13.3943,13.3622,13.4264,跌破建仓日MA60止损
000792,盐湖股份,2012-07-12,2012-08-24,43,14,1,1287761.00,1174950.00,0.00,-0.087602,0.121339,0.128385,32.6110,60,0.5854,0.6662,58.1516,58.0120,58.2912,跌破建仓日MA60止损
600066,宇通客车,2012-09-03,2012-09-26,23,13,1,1147504.00,1095927.00,0.00,-0.044947,0.068172,0.081957,22.9143,60,0.6876,0.4702,33.7556,33.6746,33.8366,跌破建仓日MA60止损
600585,,2012-09-27,2013-06-17,263,17,1,1160772.00,1051960.00,18200.00,-0.093741,0.331765,0.327907,14.2650,60,0.5936,0.6322,25.6420,25.5805,25.7035,跌破建仓日MA60止损
600309,万华化学,2012-10-09,2012-11-12,34,7,4,555275.00,526946.00,0.00,-0.051018,0.083682,0.054771,13.1558,60,0.9015,0.1030,15.8062,15.7683,15.8441,跌破建仓日MA60止损
002024,,2012-10-10,2012-11-13,34,10,2,571279.00,535409.00,0.00,-0.062789,0.112813,0.092725,6.5832,60,0.8249,0.1885,8.4977,8.4773,8.5181,跌破建仓日MA60止损
600897,,2012-10-11,2012-10-15,4,2,1,187875.00,185400.00,0.00,-0.013174,0.014354,0.015534,12.4932,60,0.9161,0.1073,13.8517,13.8185,13.8849,跌破建仓日MA60止损
601939,建设银行,2012-10-30,2012-11-23,24,3,1,2092.00,2075.00,0.00,-0.008126,0.039352,0.051750,4.0195,60,0.9530,0.0493,4.3336,4.3232,4.3440,换仓：让位给空间更大的600660
000338,潍柴动力,2012-11-05,2013-06-24,231,14,2,855657.00,766827.00,0.00,-0.103815,0.368011,0.310766,19.2032,60,0.5524,0.7907,38.1959,38.1042,38.2876,跌破建仓日MA60止损
600897,,2012-11-13,2012-11-14,1,1,1,92053.00,91396.00,0.00,-0.007137,0.000000,0.000000,12.5567,60,0.8829,0.1470,14.4635,14.4288,14.4982,跌破建仓日MA60止损
600660,福耀玻璃,2012-12-05,2014-12-26,751,50,12,1157919.00,1602462.00,84300.00,0.383915,0.191886,0.189053,6.1015,60,0.5862,0.6598,12.2658,12.2364,12.2952,换仓：让位给空间更大的002128
600066,宇通客车,2012-12-26,2013-10-09,287,9,6,577746.00,583350.20,70.00,0.009700,0.163649,0.355057,11.5522,60,0.6527,0.5277,36.4817,36.3941,36.5693,换仓：让位给空间更大的600188
601088,中国神华,2013-01-07,2013-02-22,46,1,1,45288.00,40950.00,0.00,-0.095787,0.102564,0.102564,22.8725,60,0.6629,0.5090,37.9670,37.8759,38.0581,跌破建仓日MA60止损
