security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
601088,中国神华,2017-05-03,2018-04-04,336,11,8,1646082.00,1762994.00,38042.00,0.071024,0.297316,0.268850,17.6415,60,0.9848,0.0018,20.1063,20.0580,20.1546,移出股票库·逐步清仓
000651,格力电器,2017-05-03,2019-07-30,818,18,10,1904543.00,3282973.00,136740.00,0.723759,0.378397,0.350751,27.2835,60,0.9634,0.0482,34.2227,34.1406,34.3048,换仓：让位给空间更大的601225
600309,万华化学,2017-05-18,2020-11-27,1289,32,16,4304238.00,8526464.00,360590.00,0.980946,0.491557,0.367059,17.8754,60,0.8907,0.3479,31.9317,31.8551,32.0083,涨幅≥125%清空
600585,,2017-06-14,2017-06-15,1,1,1,167717.00,167322.00,0.00,-0.002355,0.000000,0.000000,21.2360,60,0.9802,0.0611,22.5268,22.4727,22.5809,跌破建仓日MA60止损
601225,陕西煤业,2017-06-15,2019-01-07,571,11,4,558140.00,677353.20,45014.20,0.213590,0.302899,0.297113,5.4333,60,0.9400,0.0721,6.9046,6.8880,6.9212,换仓：让位给空间更大的600066
000338,潍柴动力,2017-06-16,2020-09-07,1179,40,10,2989801.00,5590614.00,342751.00,0.869895,0.271620,0.352225,4.3576,60,0.9265,0.0916,12.5423,12.5122,12.5724,换仓：让位给空间更大的601088
600585,,2017-09-13,2020-08-21,1073,26,9,3018608.00,3954436.00,115507.00,0.310020,0.277820,0.411153,18.4925,60,0.9197,0.0548,26.1162,26.0535,26.1789,换仓：让位给空间更大的601088
002128,电投能源,2019-02-25,2020-02-03,343,29,1,1358819.00,1143424.00,59400.00,-0.158516,0.264132,0.255849,7.1708,60,0.4684,1.0306,17.0567,17.0158,17.0976,跌破建仓日MA60止损
002466,天齐锂业,2019-04-03,2019-04-25,22,5,1,834814.00,748350.00,0.00,-0.103573,0.121268,0.113377,33.3448,60,0.3934,1.5474,94.8895,94.6618,95.1172,跌破建仓日MA60止损
600016,,2019-04-10,2019-05-08,28,1,1,653.00,619.00,0.00,-0.052067,0.074738,0.074738,6.2108,60,0.9637,0.0424,6.8070,6.7907,6.8233,跌破建仓日MA60止损
600016,,2019-07-26,2019-08-05,10,4,1,15130.00,14625.00,0.00,-0.033377,0.036244,0.038155,5.9238,60,0.9163,0.0931,6.6024,6.5866,6.6182,跌破建仓日MA60止损
