security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600897,,2011-11-07,2011-11-18,11,9,1,1344255.00,1297527.00,0.00,-0.034761,0.049860,0.049694,13.6617,60,0.9067,0.1085,15.5296,15.4923,15.5669,跌破建仓日MA60止损
601088,中国神华,2011-11-10,2011-11-22,12,8,1,1180912.00,1128398.00,0.00,-0.044469,0.083685,0.083830,26.1442,60,0.7726,0.3251,35.7117,35.6260,35.7974,跌破建仓日MA60止损
601088,中国神华,2012-02-03,2012-03-23,49,12,1,1716724.00,1637512.00,0.00,-0.046141,0.078592,0.074968,26.0030,60,0.7628,0.3057,35.7117,35.6260,35.7974,跌破建仓日MA60止损
600660,福耀玻璃,2012-02-03,2012-03-28,54,15,1,1737902.00,1626899.00,0.00,-0.063872,0.111965,0.107502,8.1995,60,0.7462,0.3187,11.5256,11.4979,11.5533,跌破建仓日MA60止损
000651,格力电器,2012-02-09,2014-08-21,924,12,17,1548431.00,2536853.00,176250.00,0.638338,0.231263,0.221570,15.0045,60,0.6135,0.6300,30.7100,30.6363,30.7837,换仓：让位给空间更大的600309
000338,潍柴动力,2012-02-14,2012-03-20,35,8,1,731659.00,706200.00,0.00,-0.034796,0.084097,0.084097,33.3847,60,0.5809,0.7429,57.8628,57.7239,58.0017,跌破建仓日MA60止损
600309,万华化学,2012-02-15,2012-03-28,42,4,1,565048.00,526988.00,0.00,-0.067357,0.164736,0.135775,13.3450,60,0.9955,-0.0018,14.3740,14.3395,14.4085,跌破建仓日MA60止损
000022,,2012-02-24,2012-03-26,31,5,1,368716.00,356400.00,0.00,-0.033402,0.114490,0.089952,9.9080,60,0.5877,0.6674,17.4746,17.4327,17.5165,跌破建仓日MA60止损
002128,电投能源,2012-03-23,2012-03-29,6,4,1,550020.00,514624.00,0.00,-0.064354,0.068196,0.053236,14.8538,60,0.8068,0.2687,20.4128,20.3638,20.4618,跌破建仓日MA60止损
600897,,2012-03-23,2012-03-29,6,4,1,482460.00,466284.00,0.00,-0.033528,0.040663,0.030617,12.7550,60,0.8680,0.1659,15.5296,15.4923,15.5669,跌破建仓日MA60止损
002128,电投能源,2012-04-16,2012-06-14,59,14,1,1671058.00,1532676.00,0.00,-0.082811,0.145434,0.159709,15.2215,60,0.7637,0.3153,20.4128,20.3638,20.4618,跌破建仓日MA60止损
600585,,2012-05-03,2012-05-07,4,2,1,283877.00,279510.00,0.00,-0.015383,0.012245,0.009068,17.0648,60,0.5354,0.9152,33.0568,32.9775,33.1361,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,4,1,567041.00,554040.00,0.00,-0.022928,0.027488,0.019110,10.2833,60,0.8067,0.2431,13.2018,13.1701,13.2335,跌破建仓日MA60止损
600309,万华化学,2012-05-10,2012-06-25,46,13,1,1518361.00,1449384.00,0.00,-0.045429,0.085317,0.097136,13.8583,60,0.8949,0.1204,16.5713,16.5315,16.6111,跌破建仓日MA60止损
000022,,2012-05-18,2012-05-25,7,1,1,133209.00,125337.00,0.00,-0.059095,0.040490,0.040490,10.3545,60,0.8067,0.2190,13.2018,13.1701,13.2335,跌破建仓日MA60止损
600660,福耀玻璃,2012-05-21,2012-06-04,14,6,1,283200.00,273650.00,0.00,-0.033722,0.050733,0.056865,8.5700,60,0.7263,0.3754,12.0757,12.0467,12.1047,跌破建仓日MA60止损
000022,,2012-06-04,2012-06-05,1,1,1,19266.00,19190.00,0.00,-0.003945,0.000000,0.000000,10.3715,60,0.7999,0.3020,13.2018,13.1701,13.2335,跌破建仓日MA60止损
002001,新和成,2012-06-04,2012-07-04,30,12,1,1489251.00,1399082.00,3780.00,-0.060547,0.091364,0.096037,20.3067,60,0.7778,0.3024,28.1966,28.1289,28.2643,跌破建仓日MA60止损
600897,,2012-06-28,2012-07-04,6,1,1,119790.00,118710.00,0.00,-0.009016,0.016406,0.016406,13.3077,60,0.9967,0.0063,13.3943,13.3622,13.4264,跌破建仓日MA60止损
000792,盐湖股份,2012-07-12,2012-08-24,43,14,1,1515552.00,1382850.00,0.00,-0.087560,0.121339,0.128410,32.6110,60,0.5854,0.6662,58.1516,58.0120,58.2912,跌破建仓日MA60止损
600066,宇通客车,2012-09-03,2012-09-26,23,13,1,1349542.00,1288792.00,0.00,-0.045015,0.068172,0.082011,22.9143,60,0.6876,0.4702,33.7556,33.6746,33.8366,跌破建仓日MA60止损
600585,,2012-09-27,2013-06-17,263,17,2,1364842.00,1280174.00,19375.00,-0.062035,0.331765,0.304404,14.2650,60,0.5936,0.6322,25.6420,25.5805,25.7035,跌破建仓日MA60止损
600309,万华化学,2012-10-09,2012-11-12,34,7,4,654453.00,621015.00,0.00,-0.051093,0.083682,0.054813,13.1558,60,0.9015,0.1030,15.8062,15.7683,15.8441,跌破建仓日MA60止损
002024,,2012-10-10,2012-11-13,34,11,2,672462.00,630392.00,0.00,-0.062561,0.112813,0.092572,6.5832,60,0.8249,0.1885,8.4977,8.4773,8.5181,跌破建仓日MA60止损
600897,,2012-10-11,2012-10-15,4,2,1,220440.00,217536.00,0.00,-0.013174,0.014354,0.015534,12.4932,60,0.9161,0.1073,13.8517,13.8185,13.8849,跌破建仓日MA60止损
601939,建设银行,2012-10-24,2012-11-23,30,4,1,2490.00,2490.00,0.00,0.000000,0.039352,0.041667,4.0053,60,0.9623,0.0417,4.3336,4.3232,4.3440,换仓：让位给空间更大的600660
000338,潍柴动力,2012-11-05,2013-06-24,231,15,2,1016753.00,910370.00,0.00,-0.104630,0.368011,0.310860,19.2032,60,0.5524,0.7907,38.1959,38.1042,38.2876,跌破建仓日MA60止损
600897,,2012-11-13,2012-11-14,1,1,1,108446.00,107672.00,0.00,-0.007137,0.000000,0.000000,12.5567,60,0.8829,0.1470,14.4635,14.4288,14.4982,跌破建仓日MA60止损
600660,福耀玻璃,2012-12-05,2014-12-29,754,51,12,1392600.00,1956006.00,100550.00,0.404571,0.191886,0.189710,6.1015,60,0.5862,0.6598,12.2658,12.2364,12.2952,换仓：让位给空间更大的002128
600066,宇通客车,2012-12-26,2013-10-15,293,9,7,726864.00,732803.40,70.00,0.008171,0.163649,0.355942,11.5522,60,0.6527,0.5277,36.4817,36.3941,36.5693,换仓：让位给空间更大的600188
601088,中国神华,2013-01-07,2013-02-22,46,1,1,52836.00,47775.00,0.00,-0.095787,0.102564,0.102564,22.8725,60,0.6629,0.5090,37.9670,37.8759,38.0581,跌破建仓日MA60止损
000792,盐湖股份,2013-01-09,2013-04-23,104,12,4,510051.00,501444.00,0.00,-0.016875,0.163265,0.092027,25.4670,60,0.4163,1.3650,63.0268,62.8755,63.1781,跌破建仓日MA60止损
002024,,2013-01-14,2013-03-04,49,2,1,1463.00,1254.00,0.00,-0.142857,0.167331,0.186113,6.5468,60,0.7324,0.3177,9.4212,9.3986,9.4438,跌破建仓日MA60止损
600309,万华化学,2013-04-15,2013-06-13,59,7,1,271282.00,249194.00,9730.00,-0.081421,0.143915,0.146107,16.2008,60,0.6541,0.5423,27.8697,27.8028,27.9366,跌破建仓日MA60止损
601398,工商银行,2013-07-02,2013-08-28,57,7,1,84559.00,83420.00,0.00,-0.013470,0.025126,0.024907,3.8721,60,0.9295,0.0785,4.3356,4.3252,4.3460,换仓：让位给空间更大的600309
002024,,2013-08-09,2013-10-23,75,2,1,68282.00,109056.00,0.00,0.597141,0.187991,0.187991,5.7338,60,0.8150,0.2478,8.8218,8.8006,8.8430,换仓：让位给空间更大的601088
600585,,2013-08-20,2013-09-03,14,1,1,9678.00,9564.00,0.00,-0.011779,0.071779,0.071779,14.7520,60,0.7491,0.3540,21.8394,21.7870,21.8918,换仓：让位给空间更大的601088
000933,神火股份,2013-08-22,2013-10-28,67,20,1,1100770.00,995495.00,0.00,-0.095638,0.169355,0.158360,5.2100,60,0.4404,1.3218,13.3968,13.3646,13.4290,跌破建仓日MA60止损
000338,潍柴动力,2013-09-02,2014-01-06,126,8,1,480674.00,441019.00,40.00,-0.082499,0.166196,0.179822,18.2405,60,0.4560,1.1549,42.0412,41.9403,42.1421,跌破建仓日MA60止损
601988,,2013-09-11,2013-10-16,35,6,1,1960.00,1960.00,0.00,-0.000000,0.034843,0.034843,2.6680,60,0.9795,0.0319,2.8996,2.8926,2.9066,换仓：让位给空间更大的600031
600309,万华化学,2013-10-09,2013-10-10,1,1,1,1660.00,1620.00,0.00,-0.024096,0.000000,0.000000,16.6293,60,0.6058,0.6586,27.5320,27.4659,27.5981,跌破建仓日MA60止损
600015,,2013-10-28,2013-12-18,51,1,1,128271.00,137566.00,0.00,0.072464,0.076223,0.076223,7.2093,60,0.9644,0.0328,7.8393,7.8205,7.8581,换仓：让位给空间更大的600066
600309,万华化学,2013-10-28,2014-03-19,142,10,1,473651.00,433872.00,0.00,-0.083984,0.215909,0.223270,16.7275,60,0.5637,0.7698,30.2453,30.1727,30.3179,跌破建仓日MA60止损
600897,,2013-10-28,2014-04-30,184,2,1,129670.00,129448.00,0.00,-0.001712,0.143653,0.143376,13.4643,60,0.8520,0.1666,17.1951,17.1538,17.2364,换仓：让位给空间更大的000333
600585,,2013-11-28,2014-01-03,36,1,1,1799.00,1573.00,0.00,-0.125625,0.166402,0.166402,15.7908,60,0.6597,0.4265,25.6632,25.6016,25.7248,跌破建仓日MA60止损
600066,宇通客车,2014-02-11,2014-02-25,14,6,1,89620.00,80323.00,0.00,-0.103738,0.135996,0.136473,17.4552,60,0.9153,0.0987,21.1944,21.1435,21.2453,跌破建仓日MA60止损
002304,,2014-02-14,2014-09-26,224,20,5,583133.00,629657.27,7625.27,0.079783,0.144621,0.190172,39.1343,60,0.5481,0.6795,83.8386,83.6374,84.0398,换仓：让位给空间更大的000933
002050,三花智控,2014-02-19,2014-04-02,42,3,1,8400.00,8505.00,0.00,0.012500,0.076804,0.094557,11.0215,60,0.9921,0.0232,12.1763,12.1471,12.2055,换仓：让位给空间更大的000858
000869,,2014-03-19,2014-03-20,1,1,1,47412.00,45576.00,0.00,-0.038724,0.000000,0.000000,25.7807,60,0.9662,0.0495,27.6437,27.5774,27.7100,跌破建仓日MA60止损
601857,,2014-03-25,2014-03-26,1,1,1,3840.00,3815.00,0.00,-0.006510,0.000000,0.000000,7.6348,60,0.8447,0.1870,9.1158,9.0939,9.1377,跌破建仓日MA60止损
601988,,2014-04-08,2014-04-22,14,2,1,800.00,789.00,0.00,-0.013750,0.029851,0.039552,2.5210,60,0.8623,0.1421,3.0152,3.0080,3.0224,换仓：让位给空间更大的000338
000333,美的集团,2014-04-30,2014-05-07,7,1,1,51810.00,50100.00,0.00,-0.033005,0.048433,0.048433,16.8224,60,0.2541,9.7093,184.9496,184.5057,185.3935,跌破建仓日MA60止损
601288,农业银行,2014-04-30,2014-05-07,7,1,1,242.00,238.00,0.00,-0.016529,0.004184,0.004184,2.3870,60,0.8924,0.1252,2.7229,2.7164,2.7294,跌破建仓日MA60止损
601398,工商银行,2014-05-13,2014-06-27,45,6,1,3131.00,3286.53,235.53,0.049674,0.039309,0.036587,3.1378,60,0.8378,0.2005,4.1538,4.1438,4.1638,换仓：让位给空间更大的600188
601088,中国神华,2014-05-13,2018-04-03,1421,50,7,4460430.00,5651156.00,417269.00,0.266953,0.491585,0.520816,11.4903,60,0.4099,1.4972,36.0589,35.9724,36.1454,移出股票库·逐步清仓
000338,潍柴动力,2014-05-21,2014-09-12,114,4,1,55799.00,66144.00,480.00,0.185398,0.057089,0.057089,16.9688,60,0.5132,0.9217,33.5726,33.4920,33.6532,换仓：让位给空间更大的000933
601939,建设银行,2014-05-26,2014-06-26,31,3,1,1625.00,1644.00,0.00,0.011692,0.021480,0.022308,3.9368,60,0.8442,0.1845,4.7618,4.7504,4.7732,换仓：让位给空间更大的600188
000333,美的集团,2014-05-29,2016-09-08,833,39,20,2935971.00,5175247.50,246840.00,0.762704,0.414490,0.410911,9.7576,60,0.2368,3.2252,73.1798,73.0042,73.3554,换仓：让位给空间更大的000338
601818,,2014-06-16,2014-07-10,24,1,1,258.00,254.00,0.00,-0.015504,0.027451,0.027451,2.4775,60,0.8966,0.0981,2.8330,2.8262,2.8398,换仓：让位给空间更大的600066
601398,工商银行,2014-07-21,2014-07-22,1,1,1,342.00,343.00,0.00,0.002924,0.000000,0.000000,3.3371,60,0.7991,0.2625,4.3176,4.3072,4.3280,换仓：让位给空间更大的600585
601939,建设银行,2014-07-23,2014-08-20,28,1,1,393.00,409.00,0.00,0.040712,0.021531,0.021531,3.7895,60,0.7880,0.2594,4.9495,4.9376,4.9614,换仓：让位给空间更大的000933
002128,电投能源,2014-07-25,2014-11-06,104,7,1,43575.00,45036.00,0.00,0.033528,0.122538,0.152245,6.7678,60,0.4830,1.0171,14.9065,14.8707,14.9423,换仓：让位给空间更大的000933
601398,工商银行,2014-07-31,2014-08-11,11,1,1,360.00,356.00,0.00,-0.011111,0.027701,0.027701,3.3848,60,0.8268,0.1993,4.3176,4.3072,4.3280,换仓：让位给空间更大的000933
600031,三一重工,2014-08-04,2016-01-26,540,30,6,1522856.00,2158585.80,6352.80,0.417459,0.641887,0.336332,5.0423,60,0.5067,0.9492,11.0714,11.0448,11.0980,跌破建仓日MA60止损
601988,,2014-08-21,2014-08-22,1,1,1,269.00,271.00,0.00,0.007435,0.000000,0.000000,2.6033,60,0.8631,0.1629,3.1282,3.1207,3.1357,换仓：让位给空间更大的600188
601398,工商银行,2014-09-04,2014-09-23,19,2,1,715.00,700.00,0.00,-0.020979,0.033241,0.029185,3.4855,60,0.8459,0.1689,4.1965,4.1864,4.2066,换仓：让位给空间更大的000933
601398,工商银行,2014-11-10,2015-01-28,79,6,1,2513.00,2814.00,0.00,0.119777,0.107991,0.153323,3.5360,60,0.7852,0.2389,4.5466,4.5357,4.5575,换仓：让位给空间更大的000792
000933,神火股份,2014-11-10,2015-04-03,144,21,7,1667022.00,1822193.00,0.00,0.093083,0.210926,0.241221,4.4630,60,0.3454,1.8340,13.4615,13.4292,13.4938,移出股票库·逐步清仓
000568,泸州老窖,2015-03-26,2015-07-08,104,3,1,356637.00,283140.00,0.00,-0.206083,0.416789,0.416789,20.4295,60,0.7448,0.2604,30.8922,30.8181,30.9663,跌破建仓日MA60止损
600309,万华化学,2015-03-27,2015-07-02,97,8,1,1846254.00,1667090.00,20670.00,-0.097042,0.261986,0.268531,22.1275,60,0.7685,0.3209,29.7071,29.6358,29.7784,跌破建仓日MA60止损
600585,,2015-03-31,2015-06-29,90,4,1,214549.00,189460.00,5785.00,-0.116938,0.285973,0.280563,20.1318,60,0.8826,0.1514,26.2983,26.2352,26.3614,跌破建仓日MA60止损
601398,工商银行,2016-04-21,2016-05-03,12,4,1,56069.00,56068.00,0.00,-0.000018,0.004673,0.004673,4.1985,60,0.8903,0.1206,4.8184,4.8068,4.8300,换仓：让位给空间更大的601225
000338,潍柴动力,2016-04-21,2016-05-09,18,5,1,450463.00,423168.00,0.00,-0.060593,0.069091,0.067961,7.8580,60,0.6140,0.6465,13.5509,13.5184,13.5834,跌破建仓日MA60止损
