date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2017-11-01,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2017-11-02,3000157.56,2850517.56,1,0.9501,0.00,,0.0499,0.0499
2017-11-03,2993877.15,2701357.15,1,0.9023,0.00,,0.0977,0.0977
2017-11-06,3013740.60,2550860.60,1,0.8464,0.00,,0.1536,0.1536
2017-11-07,3010568.06,2400516.06,1,0.7974,0.00,,0.2026,0.2026
2017-11-08,2999383.64,2251207.64,1,0.7506,0.00,,0.2494,0.2494
2017-11-09,3011328.72,1951900.72,2,0.6482,0.00,,0.3027,0.3518
2017-11-10,3035423.61,1650835.61,2,0.5439,0.00,,0.3590,0.4561
2017-11-13,3054066.27,1347766.27,2,0.4413,0.00,,0.4070,0.5587
2017-11-14,3048603.96,1044843.96,2,0.3427,0.00,,0.4536,0.6573
2017-11-15,3002112.06,745712.06,2,0.2484,0.00,,0.4959,0.7516
2017-11-16,3052067.69,442353.69,2,0.1449,0.00,,0.5472,0.8551
2017-11-17,3062808.01,136164.01,2,0.0445,0.00,,0.5891,0.9555
2017-11-20,3059298.70,105270.70,2,0.0344,0.00,,0.5918,0.9656
2017-11-21,3098709.22,56645.22,2,0.0183,0.00,,0.6176,0.9817
2017-11-22,3134323.22,56645.22,2,0.0181,0.00,,0.6120,0.9819
2017-11-23,3032172.22,56645.22,2,0.0187,0.00,,0.5991,0.9813
2017-11-24,3036974.17,51540.17,2,0.0170,0.00,,0.6076,0.9830
2017-11-27,2906956.17,51540.17,2,0.0177,0.00,,0.6064,0.9823
2017-11-28,3017567.19,0.00,2,0.0000,145983.81,21.6706,0.6050,1.0484
2017-11-29,3104955.82,0.00,2,0.0000,183218.18,17.9468,0.6057,1.0590
2017-11-30,3064672.25,0.00,2,0.0000,183235.75,17.7253,0.6040,1.0598
2017-12-01,3046054.68,0.00,2,0.0000,183253.32,17.6221,0.6099,1.0602
2017-12-04,2975601.96,0.00,2,0.0000,183306.04,17.2330,0.5946,1.0616
2017-12-05,2976697.23,0.00,2,0.0000,199561.77,15.9162,0.5960,1.0670
2017-12-06,2910531.09,0.00,2,0.0000,199580.91,15.5832,0.6024,1.0686
2017-12-07,2853098.95,0.00,2,0.0000,199600.05,15.2941,0.6105,1.0700
2017-12-08,2874561.81,0.00,2,0.0000,199619.19,15.4002,0.6124,1.0694
2017-12-11,2931164.39,0.00,2,0.0000,199676.61,15.6796,0.6115,1.0681
2017-12-12,2858996.24,0.00,2,0.0000,199695.76,15.3168,0.6117,1.0698
2017-12-13,2854842.09,0.00,2,0.0000,199714.91,15.2946,0.6166,1.0700
2017-12-14,2850167.94,0.00,2,0.0000,199734.06,15.2698,0.6152,1.0701
2017-12-15,2757994.79,0.00,2,0.0000,199753.21,14.8070,0.6208,1.0724
2017-12-18,2848130.32,0.00,2,0.0000,199810.68,15.2541,0.6245,1.0702
2017-12-19,2912808.16,0.00,2,0.0000,199829.84,15.5764,0.6272,1.0686
2017-12-20,2881941.00,0.00,2,0.0000,199849.00,15.4206,0.6275,1.0693
2017-12-21,2973954.84,0.00,2,0.0000,199868.16,15.8796,0.6258,1.0672
2017-12-22,2977698.67,0.00,2,0.0000,199887.33,15.8969,0.6274,1.0671
2017-12-25,2976684.17,0.00,2,0.0000,199944.83,15.8875,0.6268,1.0672
2017-12-26,3041548.00,0.00,2,0.0000,199964.00,16.2105,0.6263,1.0657
2017-12-27,2993100.82,0.00,2,0.0000,199983.18,15.9668,0.6333,1.0668
2017-12-28,3023037.65,0.00,2,0.0000,200002.35,16.1150,0.6331,1.0662
2017-12-29,3022126.47,0.00,2,0.0000,200021.53,16.1090,0.6333,1.0662
2018-01-02,3208197.75,0.00,2,0.0000,200098.25,17.0331,0.6181,1.0624
2018-01-03,3177330.56,0.00,2,0.0000,200117.44,16.8773,0.6183,1.0630
2018-01-04,3207518.37,0.00,2,0.0000,200136.63,17.0266,0.6161,1.0624
2018-01-05,3202194.18,0.00,2,0.0000,200155.82,16.9985,0.6078,1.0625
2018-01-08,3364283.60,0.00,2,0.0000,200213.40,17.8035,0.6092,1.0595
2018-01-09,3324180.40,0.00,2,0.0000,200232.60,17.6016,0.6124,1.0602
2018-01-10,3350354.20,0.00,2,0.0000,200251.80,17.7307,0.6110,1.0598
2018-01-11,3198863.00,0.00,2,0.0000,200271.00,16.9727,0.6270,1.0626
2018-01-12,3197050.80,0.00,2,0.0000,200290.20,16.9621,0.6224,1.0626
2018-01-15,3170159.18,0.00,2,0.0000,200347.82,16.8233,0.6219,1.0632
