signal_date,exec_date,source_code,close,ma,ma_prev,weak_run,cross_count,hold_pv,trigger_code,trigger_pv,block_reason,next_source,shares_held
2013-08-30,2013-09-02,600066,17.3000,17.7130,17.6260,0,0,0.8616,000338,0.4879,冷却余5日,600585,33340
2013-09-27,2013-09-30,600066,18.3800,18.5965,18.3905,0,0,0.9154,600188,0.5498,冷却余1日,,26740
2013-10-08,2013-10-09,600066,18.6200,18.7085,18.5230,0,0,0.9273,600188,0.5457,冷却余5日,,19740
2013-10-09,2013-10-10,600066,18.2900,18.7295,18.5565,0,0,0.9109,000338,0.5093,冷却余4日,,19740
2013-10-14,2013-10-15,600066,17.8200,18.6415,18.6425,0,0,0.8875,000338,0.5093,冷却余1日,,19740
2013-10-16,2013-10-17,601988,2.8000,2.8035,2.7775,0,0,1.0204,600585,0.7363,冷却余5日,,100
2013-10-17,2013-10-18,600066,17.4100,18.4085,18.6925,0,0,0.8670,600188,0.5575,冷却余4日,,12240
2013-10-18,2013-10-21,601988,2.8000,2.8015,2.7925,0,0,1.0204,000338,0.5203,冷却余3日,,200
2013-10-21,2013-10-22,600066,17.7800,18.2585,18.6415,0,0,0.8855,000338,0.5231,冷却余2日,,12240
2013-10-22,2013-10-23,600066,17.8300,18.2065,18.5905,0,0,0.8880,601088,0.5614,冷却余1日,600660,12240
2013-10-23,2013-10-24,002024,11.3600,12.5205,11.7510,0,0,1.3062,600188,0.5770,冷却余5日,600066,3200
2013-10-24,2013-10-25,002024,11.1300,12.5445,11.9165,0,0,1.2798,600188,0.5519,冷却余4日,601988,3200
2014-02-21,2014-02-24,600066,18.4600,18.5805,18.3430,0,0,0.8710,002304,0.6192,冷却余5日,,5140
2014-02-24,2014-02-25,600066,17.5200,18.5770,18.4710,0,0,0.8266,002304,0.6252,冷却余4日,,5140
2014-02-26,2014-02-27,600897,14.4000,14.9955,14.8180,0,0,0.8644,002304,0.6033,冷却余5日,,9600
2014-02-27,2014-02-28,600897,14.3900,14.9925,14.8625,0,0,0.8638,002304,0.5938,冷却余4日,,9600
2014-02-28,2014-03-03,600897,14.4700,14.9860,14.9205,0,0,0.8686,002304,0.6164,冷却余3日,600066,9600
2014-03-03,2014-03-04,600897,14.7400,15.0055,14.9735,0,0,0.8848,002304,0.6034,冷却余2日,,9600
2014-05-13,2014-05-14,000651,29.4400,29.8140,29.9290,0,0,0.7218,002128,0.4011,冷却余5日,000858,77700
2014-05-16,2014-05-19,000651,29.4200,29.6335,29.9325,0,0,0.7213,000338,0.5304,冷却余2日,,77700
2014-05-21,2014-05-22,000651,29.2900,29.5855,29.7285,0,0,0.7181,000338,0.5331,冷却余5日,,73200
2014-05-22,2014-05-23,000651,29.2400,29.5725,29.6845,0,0,0.7169,000338,0.5264,冷却余4日,,73200
2014-05-23,2014-05-26,000651,29.3000,29.5230,29.6335,0,0,0.7184,000338,0.5307,冷却余3日,,73200
2014-06-04,2014-06-05,600660,8.0500,8.0985,8.0350,0,0,0.6566,000333,0.4408,冷却余5日,,159900
2014-08-13,2014-08-14,000651,29.5300,29.6345,29.1865,0,0,0.7517,600031,0.5513,冷却余5日,,57900
2014-08-14,2014-08-15,000651,29.3400,29.6980,29.2915,0,0,0.7468,600031,0.5464,冷却余4日,,57900
2014-08-15,2014-08-18,000651,29.5700,29.7445,29.3915,0,0,0.7527,600031,0.5503,冷却余3日,,57900
2014-08-18,2014-08-19,000651,29.6200,29.7910,29.4815,0,0,0.7539,600031,0.5532,冷却余2日,,57900
2014-09-17,2014-09-18,600660,10.0300,10.1375,10.1250,0,0,0.7442,600031,0.5657,冷却余5日,,144400
2014-09-18,2014-09-19,600660,9.9600,10.1345,10.1255,0,0,0.7390,600031,0.5589,冷却余4日,,144400
2014-10-08,2014-10-09,601288,2.4900,2.4905,2.4785,0,0,0.8951,600031,0.5763,冷却余4日,,100
2014-10-10,2014-10-13,601288,2.4800,2.4885,2.4845,0,0,0.8915,600031,0.5657,冷却余2日,600660,100
2014-10-13,2014-10-14,601288,2.4600,2.4855,2.4870,0,0,0.8844,600031,0.5812,冷却余1日,,100
2014-10-15,2014-10-16,600660,10.2100,10.2395,10.2920,0,0,0.7576,600031,0.5754,冷却余3日,,112400
2014-10-16,2014-10-17,600660,10.0700,10.2250,10.3060,0,0,0.7472,600031,0.5724,冷却余2日,,112400
2015-11-19,2015-11-20,002304,64.9800,65.0185,63.7715,0,0,1.2115,600188,0.7760,冷却余5日,,7760
2015-11-20,2015-11-23,002304,64.6800,65.1825,64.0025,0,0,1.2059,600188,0.7798,冷却余4日,,7760
2015-11-23,2015-11-24,002304,64.7500,65.3700,64.2485,0,0,1.2072,600188,0.7668,冷却余3日,,7760
2015-11-24,2015-11-25,002304,63.9900,65.5160,64.5135,0,0,1.1930,600188,0.7569,冷却余2日,601288,7760
2015-11-25,2015-11-26,002304,64.5000,65.7005,64.7695,0,0,1.2025,600188,0.7661,冷却余1日,,7760
2015-11-30,2015-12-01,002304,63.0000,65.7120,65.3700,0,0,1.1746,601939,1.0175,冷却余4日,,5160
2015-12-10,2015-12-11,002304,64.5200,64.8305,65.6135,0,0,1.2029,000333,0.8871,冷却余5日,,2660
2015-12-16,2015-12-17,002304,64.4600,64.8670,64.9495,0,0,1.2018,000333,0.9148,冷却余1日,,2660
2016-03-30,2016-03-31,002128,7.9500,8.1280,8.1250,0,0,0.8364,000338,0.6007,冷却余5日,600188,74200
2016-04-08,2016-04-11,002304,63.8000,65.5360,65.4370,0,0,1.1895,000792,0.4918,冷却余5日,601288,560
2016-04-11,2016-04-12,002304,64.1100,65.4745,65.4275,0,0,1.1953,600309,0.8592,冷却余4日,,560
2016-04-12,2016-04-13,002304,64.6500,65.4935,65.4960,0,0,1.2053,600309,0.8756,冷却余3日,,560
2016-04-13,2016-04-14,002304,64.7900,65.5730,65.6575,0,0,1.2079,601398,0.8966,冷却余2日,,560
2016-04-14,2016-04-15,002304,65.7000,65.7130,65.6610,0,0,1.2249,600309,0.8825,冷却余1日,,560
2016-07-29,2016-08-01,002128,7.9600,8.0630,7.9365,0,0,0.8172,600585,0.6365,冷却余4日,,93300
2018-11-08,2018-11-09,601225,8.2400,8.4495,8.5095,0,0,1.5006,000651,0.6667,冷却余2日,,36200
2020-05-29,2020-06-01,600585,56.8000,59.1100,59.4720,0,0,0.8028,601088,0.5839,冷却余5日,000338,127800
2020-06-04,2020-06-05,603156,22.0100,22.0255,21.5982,0,0,0.9433,601169,0.7575,冷却余5日,,15480
2020-06-05,2020-06-08,603156,21.4400,22.0350,21.7172,0,0,0.9188,601169,0.7590,冷却余4日,,15480
2020-06-08,2020-06-09,603156,21.4100,22.0497,21.8322,0,0,0.9175,601169,0.7590,冷却余3日,,15480
2020-06-09,2020-06-10,603156,21.4600,22.0664,21.9183,0,0,0.9197,601169,0.7636,冷却余2日,,15480
2021-10-19,2021-10-20,601225,14.8500,15.0650,15.2305,0,0,0.9445,600897,0.7827,冷却余5日,,208000
2022-04-21,2022-04-22,601088,29.2200,29.7605,28.5905,0,0,0.9857,601288,0.7108,冷却余5日,601225,579100
2022-04-22,2022-04-25,601088,29.6900,29.9175,28.9020,0,0,1.0016,601288,0.7154,冷却余4日,,579100
2022-04-26,2022-04-27,601088,28.4700,30.0570,29.4705,0,0,0.9604,601288,0.7108,冷却余2日,,579100
2022-06-28,2022-06-29,601088,32.8400,33.0585,33.5020,0,0,0.9110,601077,0.7438,冷却余5日,,93600
2022-06-29,2022-06-30,601088,32.9700,33.0090,33.4130,0,0,0.9146,601077,0.7276,冷却余4日,,93600
2024-01-19,2024-01-22,601988,3.9700,4.0385,4.0240,0,0,0.8167,601166,0.6086,冷却余5日,601288,5890800
2024-01-22,2024-01-23,601988,4.0000,4.0390,4.0310,0,0,0.8229,601166,0.6106,冷却余4日,,5890800
2024-01-23,2024-01-24,601988,3.9800,4.0370,4.0350,0,0,0.8188,601166,0.6066,冷却余3日,,5890800
2024-03-13,2024-03-14,601988,4.3600,4.4895,4.4610,0,0,0.8521,000792,0.5344,冷却余5日,601328,5212400
2024-03-15,2024-03-18,601988,4.3500,4.4925,4.4875,0,0,0.8502,000001,0.6395,冷却余3日,,5212400
2024-03-18,2024-03-19,601988,4.3500,4.4845,4.4970,0,0,0.8502,000001,0.6358,冷却余2日,,5212400
2024-03-28,2024-03-29,601988,4.3800,4.4350,4.4525,0,0,0.8560,000001,0.6328,冷却余1日,,4545700
2024-10-28,2024-10-29,601988,4.8800,4.9710,4.8975,0,0,0.8942,002466,0.3922,冷却余5日,000651,2994600
2024-10-29,2024-10-30,601988,4.9000,4.9710,4.9155,0,0,0.8978,002236,0.5905,冷却余4日,,2994600
2024-11-01,2024-11-04,601988,4.8800,4.9595,4.9615,0,0,0.8932,002532,0.7071,冷却余1日,,2994600
2024-11-05,2024-11-06,601988,4.9100,4.9510,4.9710,0,0,0.8987,002236,0.6214,冷却余5日,601169,2090500
2024-11-06,2024-11-07,601988,4.8900,4.9550,4.9675,0,0,0.8951,002236,0.6160,冷却余4日,,2090500
2024-11-07,2024-11-08,601988,4.9200,4.9505,4.9590,0,0,0.9006,002236,0.6235,冷却余3日,,2090500
2024-11-08,2024-11-11,601988,4.8600,4.9425,4.9595,0,0,0.8896,002236,0.6214,冷却余2日,,2090500
2024-11-11,2024-11-12,601988,4.8100,4.9260,4.9540,0,0,0.8804,000338,0.6471,冷却余1日,600919,2090500
2024-11-13,2024-11-14,601988,4.8200,4.9005,4.9550,0,0,0.8823,002236,0.6494,冷却余5日,,1193900
2024-11-14,2024-11-15,601988,4.8400,4.8900,4.9505,0,0,0.8859,002236,0.6282,冷却余4日,601818,1193900
2024-11-15,2024-11-18,601988,4.8600,4.8805,4.9425,0,0,0.8896,002236,0.6361,冷却余3日,,1193900
2025-03-18,2025-03-19,601229,9.3100,9.3570,9.3165,0,0,0.7997,000661,0.6442,冷却余5日,,2221100
