security_code,date,close,band_report_date,band_available_at,split_factor,cash_adjustment,intrinsic_value,band_low,band_high,valuation_ratio,upside_to_low,valuation_label,ev_ps,pv_equity,minority_claim_event
000022,2004-03-17,23.3500,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.1795,-0.8900,需更乐观假设才支撑,4.7024,8.1795,
000022,2004-03-18,22.8300,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,7.9973,-0.8875,需更乐观假设才支撑,4.7024,7.9973,
000022,2004-03-19,22.8900,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.0183,-0.8878,需更乐观假设才支撑,4.7024,8.0183,
000022,2004-03-22,22.9600,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.0429,-0.8881,需更乐观假设才支撑,4.7024,8.0429,
000022,2004-03-23,22.7100,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,7.9553,-0.8869,需更乐观假设才支撑,4.7024,7.9553,
000022,2004-03-24,23.0600,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.0779,-0.8886,需更乐观假设才支撑,4.7024,8.0779,
000022,2004-03-25,23.0900,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.0884,-0.8887,需更乐观假设才支撑,4.7024,8.0884,
000022,2004-03-26,23.2400,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.1409,-0.8894,需更乐观假设才支撑,4.7024,8.1409,
000022,2004-03-29,23.5400,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.2460,-0.8909,需更乐观假设才支撑,4.7024,8.2460,
000022,2004-03-30,23.5700,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.2565,-0.8910,需更乐观假设才支撑,4.7024,8.2565,
000022,2004-03-31,23.8500,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.3546,-0.8923,需更乐观假设才支撑,4.7024,8.3546,
000022,2004-04-01,24.8300,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.6979,-0.8965,需更乐观假设才支撑,4.7024,8.6979,
000022,2004-04-02,25.0100,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.7610,-0.8973,需更乐观假设才支撑,4.7024,8.7610,
000022,2004-04-05,25.4500,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.9151,-0.8990,需更乐观假设才支撑,4.7024,8.9151,
000022,2004-04-06,26.1600,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,9.1638,-0.9018,需更乐观假设才支撑,4.7024,9.1638,
000022,2004-04-07,26.2500,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,9.1953,-0.9021,需更乐观假设才支撑,4.7024,9.1953,
000022,2004-04-08,26.5500,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,9.3004,-0.9032,需更乐观假设才支撑,4.7024,9.3004,
000022,2004-04-09,25.9800,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,9.1008,-0.9011,需更乐观假设才支撑,4.7024,9.1008,
000022,2004-04-12,25.5100,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.9361,-0.8993,需更乐观假设才支撑,4.7024,8.9361,
000022,2004-04-13,25.5500,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.9501,-0.8994,需更乐观假设才支撑,4.7024,8.9501,
000022,2004-04-14,25.4700,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.9221,-0.8991,需更乐观假设才支撑,4.7024,8.9221,
000022,2004-04-15,24.5500,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.5998,-0.8953,需更乐观假设才支撑,4.7024,8.5998,
000022,2004-04-16,24.9800,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.7505,-0.8971,需更乐观假设才支撑,4.7024,8.7505,
000022,2004-04-19,25.3800,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.8906,-0.8988,需更乐观假设才支撑,4.7024,8.8906,
000022,2004-04-20,25.6600,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.9887,-0.8999,需更乐观假设才支撑,4.7024,8.9887,
000022,2004-04-21,25.5800,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.9606,-0.8996,需更乐观假设才支撑,4.7024,8.9606,
000022,2004-04-22,25.3000,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,8.8626,-0.8984,需更乐观假设才支撑,4.7024,8.8626,
000022,2004-04-23,25.9000,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,9.0727,-0.9008,需更乐观假设才支撑,4.7024,9.0727,
000022,2004-04-26,25.9200,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,9.0797,-0.9009,需更乐观假设才支撑,4.7024,9.0797,
000022,2004-04-27,26.4000,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,9.2479,-0.9027,需更乐观假设才支撑,4.7024,9.2479,
000022,2004-04-28,26.0900,2003-09-30,2003-10-31,1.000000,0.0000,2.8547,2.5692,3.1402,9.1393,-0.9015,需更乐观假设才支撑,4.7024,9.1393,
000022,2004-04-29,24.9300,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2931,-0.8570,需更乐观假设才支撑,8.0687,6.2931,
000022,2004-05-10,24.0200,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.0634,-0.8516,需更乐观假设才支撑,8.0687,6.0634,
000022,2004-05-11,24.2900,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.1316,-0.8532,需更乐观假设才支撑,8.0687,6.1316,
000022,2004-05-12,25.0000,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.3108,-0.8574,需更乐观假设才支撑,8.0687,6.3108,
000022,2004-05-13,25.0800,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.3310,-0.8578,需更乐观假设才支撑,8.0687,6.3310,
000022,2004-05-14,25.0800,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.3310,-0.8578,需更乐观假设才支撑,8.0687,6.3310,
000022,2004-05-17,24.8800,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2805,-0.8567,需更乐观假设才支撑,8.0687,6.2805,
000022,2004-05-18,24.4100,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.1619,-0.8539,需更乐观假设才支撑,8.0687,6.1619,
000022,2004-05-19,23.8600,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.0230,-0.8506,需更乐观假设才支撑,8.0687,6.0230,
000022,2004-05-20,23.4400,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,5.9170,-0.8479,需更乐观假设才支撑,8.0687,5.9170,
000022,2004-05-21,23.6000,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,5.9574,-0.8489,需更乐观假设才支撑,8.0687,5.9574,
000022,2004-05-24,23.8800,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.0281,-0.8507,需更乐观假设才支撑,8.0687,6.0281,
000022,2004-05-25,24.0600,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.0735,-0.8518,需更乐观假设才支撑,8.0687,6.0735,
000022,2004-05-26,24.0400,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.0685,-0.8517,需更乐观假设才支撑,8.0687,6.0685,
000022,2004-05-27,24.6500,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2225,-0.8554,需更乐观假设才支撑,8.0687,6.2225,
000022,2004-05-28,24.3200,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.1392,-0.8534,需更乐观假设才支撑,8.0687,6.1392,
000022,2004-05-31,24.7800,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2553,-0.8561,需更乐观假设才支撑,8.0687,6.2553,
000022,2004-06-01,24.8600,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2755,-0.8566,需更乐观假设才支撑,8.0687,6.2755,
000022,2004-06-02,25.4900,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.4345,-0.8601,需更乐观假设才支撑,8.0687,6.4345,
000022,2004-06-03,25.3400,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.3966,-0.8593,需更乐观假设才支撑,8.0687,6.3966,
000022,2004-06-04,25.3900,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.4093,-0.8596,需更乐观假设才支撑,8.0687,6.4093,
000022,2004-06-07,24.8600,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2755,-0.8566,需更乐观假设才支撑,8.0687,6.2755,
000022,2004-06-08,24.8200,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2654,-0.8564,需更乐观假设才支撑,8.0687,6.2654,
000022,2004-06-09,24.7400,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2452,-0.8559,需更乐观假设才支撑,8.0687,6.2452,
000022,2004-06-10,24.3800,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.1543,-0.8538,需更乐观假设才支撑,8.0687,6.1543,
000022,2004-06-11,24.9800,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.3058,-0.8573,需更乐观假设才支撑,8.0687,6.3058,
000022,2004-06-14,24.7300,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2427,-0.8558,需更乐观假设才支撑,8.0687,6.2427,
000022,2004-06-15,24.8500,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2729,-0.8565,需更乐观假设才支撑,8.0687,6.2729,
000022,2004-06-16,24.9500,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2982,-0.8571,需更乐观假设才支撑,8.0687,6.2982,
000022,2004-06-17,24.9600,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.3007,-0.8572,需更乐观假设才支撑,8.0687,6.3007,
000022,2004-06-18,24.5900,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.2073,-0.8550,需更乐观假设才支撑,8.0687,6.2073,
000022,2004-06-21,24.3900,2004-03-31,2004-04-30,1.000000,0.0000,3.9615,3.5653,4.3576,6.1568,-0.8538,需更乐观假设才支撑,8.0687,6.1568,
000022,2004-06-22,18.6000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,6.9774,-0.8731,需更乐观假设才支撑,6.2067,6.9774,
000022,2004-06-23,18.5100,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,6.9437,-0.8724,需更乐观假设才支撑,6.2067,6.9437,
000022,2004-06-24,18.8500,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.0712,-0.8747,需更乐观假设才支撑,6.2067,7.0712,
000022,2004-06-25,18.8600,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.0750,-0.8748,需更乐观假设才支撑,6.2067,7.0750,
000022,2004-06-28,18.6000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,6.9774,-0.8731,需更乐观假设才支撑,6.2067,6.9774,
000022,2004-06-29,18.5200,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,6.9474,-0.8725,需更乐观假设才支撑,6.2067,6.9474,
000022,2004-06-30,18.7000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.0149,-0.8737,需更乐观假设才支撑,6.2067,7.0149,
000022,2004-07-01,19.4700,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.3038,-0.8787,需更乐观假设才支撑,6.2067,7.3038,
000022,2004-07-02,19.7500,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.4088,-0.8805,需更乐观假设才支撑,6.2067,7.4088,
000022,2004-07-05,20.1900,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.5739,-0.8831,需更乐观假设才支撑,6.2067,7.5739,
000022,2004-07-06,20.7400,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.7802,-0.8862,需更乐观假设才支撑,6.2067,7.7802,
000022,2004-07-07,20.7800,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.7952,-0.8864,需更乐观假设才支撑,6.2067,7.7952,
000022,2004-07-08,20.6000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.7277,-0.8854,需更乐观假设才支撑,6.2067,7.7277,
000022,2004-07-09,20.5000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.6902,-0.8848,需更乐观假设才支撑,6.2067,7.6902,
000022,2004-07-12,20.3300,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.6264,-0.8839,需更乐观假设才支撑,6.2067,7.6264,
000022,2004-07-13,20.4100,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.6564,-0.8843,需更乐观假设才支撑,6.2067,7.6564,
000022,2004-07-14,20.5200,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.6977,-0.8849,需更乐观假设才支撑,6.2067,7.6977,
000022,2004-07-15,21.6100,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.1066,-0.8907,需更乐观假设才支撑,6.2067,8.1066,
000022,2004-07-16,21.9000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.2154,-0.8922,需更乐观假设才支撑,6.2067,8.2154,
000022,2004-07-19,22.0900,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.2866,-0.8931,需更乐观假设才支撑,6.2067,8.2866,
000022,2004-07-20,22.0900,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.2866,-0.8931,需更乐观假设才支撑,6.2067,8.2866,
000022,2004-07-21,22.1000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.2904,-0.8932,需更乐观假设才支撑,6.2067,8.2904,
000022,2004-07-22,22.0000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.2529,-0.8927,需更乐观假设才支撑,6.2067,8.2529,
000022,2004-07-23,21.9500,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.2341,-0.8924,需更乐观假设才支撑,6.2067,8.2341,
000022,2004-07-26,21.8800,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.2079,-0.8921,需更乐观假设才支撑,6.2067,8.2079,
000022,2004-07-27,21.9800,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.2454,-0.8926,需更乐观假设才支撑,6.2067,8.2454,
000022,2004-07-28,21.6000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,8.1028,-0.8907,需更乐观假设才支撑,6.2067,8.1028,
000022,2004-07-29,20.8500,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.8215,-0.8868,需更乐观假设才支撑,6.2067,7.8215,
000022,2004-07-30,20.8200,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.8102,-0.8866,需更乐观假设才支撑,6.2067,7.8102,
000022,2004-08-02,20.9900,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.8740,-0.8875,需更乐观假设才支撑,6.2067,7.8740,
000022,2004-08-03,20.0700,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.5289,-0.8824,需更乐观假设才支撑,6.2067,7.5289,
000022,2004-08-04,20.4500,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.6714,-0.8845,需更乐观假设才支撑,6.2067,7.6714,
000022,2004-08-05,19.8000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.4276,-0.8808,需更乐观假设才支撑,6.2067,7.4276,
000022,2004-08-06,19.4800,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.3075,-0.8788,需更乐观假设才支撑,6.2067,7.3075,
000022,2004-08-09,19.8300,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.4388,-0.8809,需更乐观假设才支撑,6.2067,7.4388,
000022,2004-08-10,19.8700,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.4538,-0.8812,需更乐观假设才支撑,6.2067,7.4538,
000022,2004-08-11,19.7300,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.4013,-0.8803,需更乐观假设才支撑,6.2067,7.4013,
000022,2004-08-12,19.5900,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.3488,-0.8795,需更乐观假设才支撑,6.2067,7.3488,
000022,2004-08-13,19.8800,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.4576,-0.8812,需更乐观假设才支撑,6.2067,7.4576,
000022,2004-08-16,20.0200,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.5101,-0.8821,需更乐观假设才支撑,6.2067,7.5101,
000022,2004-08-17,19.9200,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.4726,-0.8815,需更乐观假设才支撑,6.2067,7.4726,
000022,2004-08-18,20.1400,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.5551,-0.8828,需更乐观假设才支撑,6.2067,7.5551,
000022,2004-08-19,20.0300,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.5139,-0.8821,需更乐观假设才支撑,6.2067,7.5139,
000022,2004-08-20,20.0000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.5026,-0.8819,需更乐观假设才支撑,6.2067,7.5026,
000022,2004-08-23,19.8000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.4276,-0.8808,需更乐观假设才支撑,6.2067,7.4276,
000022,2004-08-24,19.5600,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.3376,-0.8793,需更乐观假设才支撑,6.2067,7.3376,
000022,2004-08-25,19.5000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.3151,-0.8789,需更乐观假设才支撑,6.2067,7.3151,
000022,2004-08-26,19.5000,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.3151,-0.8789,需更乐观假设才支撑,6.2067,7.3151,
000022,2004-08-27,19.2400,2004-03-31,2004-04-30,1.300000,0.3815,2.6657,2.3610,2.9705,7.2175,-0.8773,需更乐观假设才支撑,6.2067,7.2175,
000022,2004-08-30,18.5200,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.2833,-0.8568,需更乐观假设才支撑,6.0012,6.2833,
000022,2004-08-31,18.5700,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.3002,-0.8571,需更乐观假设才支撑,6.0012,6.3002,
000022,2004-09-01,18.3900,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.2392,-0.8557,需更乐观假设才支撑,6.0012,6.2392,
000022,2004-09-02,18.7900,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.3749,-0.8588,需更乐观假设才支撑,6.0012,6.3749,
000022,2004-09-03,18.8500,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.3952,-0.8593,需更乐观假设才支撑,6.0012,6.3952,
000022,2004-09-06,18.9000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.4122,-0.8596,需更乐观假设才支撑,6.0012,6.4122,
000022,2004-09-07,19.0700,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.4699,-0.8609,需更乐观假设才支撑,6.0012,6.4699,
000022,2004-09-08,19.2100,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.5174,-0.8619,需更乐观假设才支撑,6.0012,6.5174,
000022,2004-09-09,19.2400,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.5275,-0.8621,需更乐观假设才支撑,6.0012,6.5275,
000022,2004-09-10,19.2700,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.5377,-0.8623,需更乐观假设才支撑,6.0012,6.5377,
000022,2004-09-13,19.0700,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.4699,-0.8609,需更乐观假设才支撑,6.0012,6.4699,
000022,2004-09-14,19.9000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.7515,-0.8667,需更乐观假设才支撑,6.0012,6.7515,
000022,2004-09-15,20.3500,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.9041,-0.8696,需更乐观假设才支撑,6.0012,6.9041,
000022,2004-09-16,20.1000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.8193,-0.8680,需更乐观假设才支撑,6.0012,6.8193,
000022,2004-09-17,20.1700,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,6.8431,-0.8685,需更乐观假设才支撑,6.0012,6.8431,
000022,2004-09-20,20.8900,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.0873,-0.8730,需更乐观假设才支撑,6.0012,7.0873,
000022,2004-09-21,20.6400,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.0025,-0.8715,需更乐观假设才支撑,6.0012,7.0025,
000022,2004-09-23,22.0700,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.4877,-0.8798,需更乐观假设才支撑,6.0012,7.4877,
000022,2004-09-24,22.0000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.4639,-0.8794,需更乐观假设才支撑,6.0012,7.4639,
000022,2004-09-27,21.4000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.2604,-0.8760,需更乐观假设才支撑,6.0012,7.2604,
000022,2004-09-28,21.8900,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.4266,-0.8788,需更乐观假设才支撑,6.0012,7.4266,
000022,2004-09-29,22.5400,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.6471,-0.8823,需更乐观假设才支撑,6.0012,7.6471,
000022,2004-09-30,22.7400,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.7150,-0.8833,需更乐观假设才支撑,6.0012,7.7150,
000022,2004-10-08,23.4700,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.9627,-0.8870,需更乐观假设才支撑,6.0012,7.9627,
000022,2004-10-11,23.3200,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.9118,-0.8862,需更乐观假设才支撑,6.0012,7.9118,
000022,2004-10-12,22.6000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.6675,-0.8826,需更乐观假设才支撑,6.0012,7.6675,
000022,2004-10-13,22.7000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.7014,-0.8831,需更乐观假设才支撑,6.0012,7.7014,
000022,2004-10-14,21.9600,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.4504,-0.8792,需更乐观假设才支撑,6.0012,7.4504,
000022,2004-10-15,22.6600,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.6878,-0.8829,需更乐观假设才支撑,6.0012,7.6878,
000022,2004-10-18,22.2000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.5318,-0.8805,需更乐观假设才支撑,6.0012,7.5318,
000022,2004-10-19,22.2100,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.5352,-0.8806,需更乐观假设才支撑,6.0012,7.5352,
000022,2004-10-20,22.7500,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.7184,-0.8834,需更乐观假设才支撑,6.0012,7.7184,
000022,2004-10-21,23.1800,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,7.8643,-0.8856,需更乐观假设才支撑,6.0012,7.8643,
000022,2004-10-22,23.8000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,8.0746,-0.8885,需更乐观假设才支撑,6.0012,8.0746,
000022,2004-10-25,23.8000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,8.0746,-0.8885,需更乐观假设才支撑,6.0012,8.0746,
000022,2004-10-26,24.2000,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,8.2103,-0.8904,需更乐观假设才支撑,6.0012,8.2103,
000022,2004-10-27,24.1600,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,8.1968,-0.8902,需更乐观假设才支撑,6.0012,8.1968,
000022,2004-10-28,23.7900,2004-06-30,2004-08-31,1.000000,0.0000,2.9475,2.6528,3.2423,8.0712,-0.8885,需更乐观假设才支撑,6.0012,8.0712,
000022,2004-10-29,23.7300,2004-09-30,2004-10-31,1.000000,0.0000,3.2445,2.9201,3.5690,7.3139,-0.8769,需更乐观假设才支撑,6.6069,7.3139,
000022,2004-11-01,23.8200,2004-09-30,2004-10-31,1.000000,0.0000,3.2445,2.9201,3.5690,7.3417,-0.8774,需更乐观假设才支撑,6.6069,7.3417,
000022,2004-11-02,23.5100,2004-09-30,2004-10-31,1.000000,0.0000,3.2445,2.9201,3.5690,7.2461,-0.8758,需更乐观假设才支撑,6.6069,7.2461,
000022,2004-11-03,24.0800,2004-09-30,2004-10-31,1.000000,0.0000,3.2445,2.9201,3.5690,7.4218,-0.8787,需更乐观假设才支撑,6.6069,7.4218,
000022,2004-11-04,23.6000,2004-09-30,2004-10-31,1.000000,0.0000,3.2445,2.9201,3.5690,7.2738,-0.8763,需更乐观假设才支撑,6.6069,7.2738,
000022,2004-11-05,23.4700,2004-09-30,2004-10-31,1.000000,0.0000,3.2445,2.9201,3.5690,7.2338,-0.8756,需更乐观假设才支撑,6.6069,7.2338,
000022,2004-11-08,23.8500,2004-09-30,2004-10-31,1.000000,0.0000,3.2445,2.9201,3.5690,7.3509,-0.8776,需更乐观假设才支撑,6.6069,7.3509,
000022,2004-11-09,24.0000,2004-09-30,2004-10-31,1.000000,0.0000,3.2445,2.9201,3.5690,7.3971,-0.8783,需更乐观假设才支撑,6.6069,7.3971,
