策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x2_w0.1_x1c_sma20_swap_corr0.95_tranche_sl1.1_sp_lot100_lrc_B5NOFINx2c9520130101,12099434.386349997,0.37620264186514185,0.002362264176230379,1.335768867962048,0.2728508425753955,0.09851768959236384,0.09302325581395349,129,3.0331447954499993,0.10858084620414044,0.249711667714993,0.4427495072622425,2024-05-27~2025-11-24,0.2452421615905436,0.30427446206888076,0.7793820343080629,246,0.23577235772357724,5.192275163288143,59.4349593495935,1376,513,3.4687943944890627,164219.03634000022,0.05473967878000007,4.69%（同期超额 +6.17%）
