策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.1_w0.2_swap_X2016,35437894.041786715,10.812631347262238,0.26372369905943605,0.2167723538805995,0.25287573671660823,2018-01-23~2018-10-18,1.042898391453763,1.0662048553890022,0.9277427983530101,120,0.8333333333333334,3.405969601051196,318.98333333333335,9103,128,1.5315062283291314,2.91%（同期超额 +23.46%）
valuation_x0.25_w0.2_swap_X2016,41510385.900962204,12.836795300320734,0.2828132258644036,0.23325471273336798,0.2735899801700754,2018-01-23~2018-10-18,1.0337119279316977,1.0727039985364968,0.9789450492851831,117,0.7948717948717948,4.855522490625451,318.5811965811966,3789,220,1.5630344063455277,2.91%（同期超额 +25.37%）
valuation_x0.5_w0.2_swap_X2016,40496863.63846752,12.49895454615584,0.27981082178145145,0.23955070227032543,0.26657331386163796,2018-01-23~2018-10-18,1.0496580386387975,1.0319771831211078,0.990701006745999,112,0.8482142857142857,3.405338613827514,318.8482142857143,2031,153,1.574661399113513,2.91%（同期超额 +25.07%）
valuation_x1_w0.2_swap_X2016,37402969.65422219,11.467656551407396,0.2702053308351482,0.25206979223810466,0.295585287078475,2018-01-25~2018-10-18,0.9141366050584627,0.9426173834144663,0.9962110005928343,106,0.8018867924528302,7.434265235188306,282.83962264150944,978,196,1.4104650757930512,2.91%（同期超额 +24.11%）
valuation_x2_w0.2_swap_X2016,37748653.32937572,11.582884443125241,0.2713135308785761,0.25134358266569873,0.2769824805690623,2018-01-25~2018-10-18,0.9795331831860294,0.9497500016073254,0.9982431619302723,99,0.8383838383838383,5.26287429657676,276.65656565656565,595,114,1.5744326704849352,2.91%（同期超额 +24.22%）
