策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x0.5_w0.05_swap_corr0.7_tranche_sl1.1_lot100_ml5H_2011-07,65767152.73419999,0.9537536587811055,0.42472629465416767,1.9424485436583023,0.28375742249850755,0.2678877208875303,0.0,147,20.92238424473333,0.227928955776735,0.2764604610470162,0.31376032259542064,2024-05-29~2024-09-11,0.7264428908388101,0.7065350039537066,0.9026638741145111,1854,0.35005393743257823,5.882039746328235,25.208198489751886,10156,1935,4.520930076814331,2.91%（同期超额 +19.88%）
trend_x0.5_w0.1_swap_corr0.7_tranche_sl1.1_lot100_ml5H_2011-07,68336435.3603,1.0454519945214567,0.48412478154593,1.711190533977661,0.2790615409582494,0.2895683726773992,0.0,147,21.778811786766667,0.23106241113781212,0.24955489985956858,0.3301740482402271,2015-06-12~2016-02-25,0.6998200263447004,0.7952656846716076,0.8661210952314491,1627,0.3484941610325753,6.087988882041321,26.12661339889367,9993,1738,4.650835085997989,2.91%（同期超额 +20.20%）
