策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_ma20_vstop0.25_B3,435365426.9798018,144.12180899326725,0.22691195624484717,0.23441634594581884,0.5165470452826744,2008-01-18~2008-11-04,0.4392861372784975,0.8289182762533168,0.7696030535374977,6946,0.4342067376907573,12.487240261655224,9.88799308954794,17031,7769,1.4964730877869035,7.55%（同期超额 +15.14%）
