策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_swap_rD2018,21832048.047356255,6.277349349118752,0.26131989983304504,0.24322819604606238,0.24284957715507793,2018-03-12~2018-10-18,1.0760566392346338,0.9403512450994472,0.9704507691501747,103,0.7669902912621359,4.223036343147464,296.15533980582524,3503,107,1.62496173655528,1.63%（同期超额 +24.50%）
