策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x0.5_w0.1_swap_corr0.7_tranche_sl1.1_lot100_ml5HSG_2018-07,25581720.277799997,1.3051920479721026,0.6307191371766069,1.7226321179555872,0.3228104124117349,0.3960009694304124,0.0,62,7.5272400926,0.30455918966246864,0.2578723698590276,0.3228104124117349,2021-09-23~2021-11-16,0.9434614806476955,1.054627244374045,0.9002186377509355,959,0.36392075078206465,5.462141589183302,25.407716371220022,5511,1038,5.194917527471217,4.05%（同期超额 +26.40%）
