策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_swap_corr0.7_P_n5,41741960.79372219,0.7834831568676537,-0.009184247993278027,1.1876325920019775,0.2905772073934251,0.2088182069534119,0.10559006211180125,161,12.91398693124073,0.17656408699621484,0.2603490531672186,0.45688099789920966,2011-04-18~2013-12-26,0.38645530851157395,0.5529658065086598,0.9432209417880278,153,0.7254901960784313,8.019299751468937,175.67320261437908,4442,506,1.2419960771490446,2.76%（同期超额 +14.89%）
