策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x0.5_w0.1_swap_corr0.7_tranche_sl1.1_lot100_ml5RJ2_s06_2002,708378907.7129,0.9117936543870139,0.035810834984407694,4.077187780960023,0.27743697533465284,0.25015911916524947,0.07279693486590039,261,235.1263025709667,0.25169671335228694,0.2432117238258602,0.43582235987828677,2010-11-10~2012-11-28,0.5775213401684551,0.900847817152608,0.7249697894197048,1643,0.3548387096774194,6.805296159045061,30.911138161898965,11843,2641,4.442454268813853,7.55%（同期超额 +17.62%）
