策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x1_w0.1_t10stop,54937976.920772,17.31265897359067,0.1924891264412072,0.20458041707922708,0.44854419161058157,2010-11-11~2012-11-28,0.42914194418623297,0.7815467672130597,0.7880100351832799,499,0.20240480961923848,15.889982068467361,106.54709418837675,499,1175,3.3491305932334696,1.73%（同期超额 +17.52%）
