策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x0.5_w0.1_swap_corr0.7_tranche_sl1.1_lot100_ml5G0_s06_2018,16435140.423999999,1.043080330260183,0.4797005805190229,1.4811803157979087,0.3239773821901326,0.299530192935029,0.0,68,4.478380141333333,0.22011382764623444,0.2514928740227387,0.3239773821901326,2021-09-23~2021-11-16,0.6794110939419106,0.745603093276681,0.8541219600831415,743,0.3633916554508748,5.433274844281394,27.86541049798116,4874,839,4.471246689501966,1.63%（同期超额 +20.38%）
