策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x1_w-0.2637_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc_B6M1align20030501,189424931.73343492,0.5612839077425439,-0.04282152951132654,1.3844064971900065,0.3790019138526771,0.17392617417377532,0.11788617886178862,246,62.141643911144975,0.19600885948830626,0.3576642343837918,0.5488108920492911,2006-05-22~2006-05-25,0.35715191212112796,0.45687793450189496,0.8378558549602484,1140,0.3912280701754386,21.373036995709302,23.5359649122807,2558,1693,0.810357156155204,640291.6080150984,0.21343053600503278,7.55%（同期超额 +12.06%）
