策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x0.5_w0.1_swap_nostop_corr0.7_tranche_BEST2014,42221176.01610733,0.8310506023721675,0.5198011336897417,1.487803465596037,0.2526517462834629,0.2224555894909157,0.0,113,13.073725338702443,0.2413800544406033,0.23783670709456403,0.3359901286116499,2018-02-05~2019-01-02,0.7184141255518833,0.8778295585792582,0.9415557794153491,233,0.6566523605150214,12.075636100216359,138.78969957081546,2437,397,2.0053423389305296,6.57%（同期超额 +17.57%）
