策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_stab_swap_rC2012,76018978.0120007,24.339659337333565,0.24925167461419928,0.24747999666311138,0.3900785247015628,2015-06-12~2016-02-15,0.6389782026705884,0.8754312053401401,0.9716113633855011,164,0.7804878048780488,5.207861927084035,317.109756097561,5430,211,1.4360478086958595,5.04%（同期超额 +19.89%）
