策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x1_w0.1_swap_nostop_corr0.7_tranche_T_t10s20,34544326.13658543,0.6292793073172666,-0.006489600029281088,1.1092952262327969,0.32454631375903364,0.1755937376411909,0.10559006211180125,161,10.51477537886181,0.16289215803600476,0.24499222925098782,0.4322656780654629,2011-04-13~2014-03-10,0.3768334297670891,0.5318217463325587,0.9582387609375368,134,0.6716417910447762,5.321807612028349,292.85820895522386,1108,383,0.9001385165532607,2.76%（同期超额 +13.53%）
