策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x0.5_w0.1_swap_corr0.7_tranche_sl1.1_lot100_ml5TFB_tfb50_2010,78754559.50639999,0.9445690848323648,0.1623094498420776,1.5437711142636794,0.3138515145926126,0.25465393318761786,0.06666666666666667,165,25.251519835466663,0.21877627524165244,0.24491726746068762,0.489952325002747,2010-11-10~2012-11-27,0.44652563949038476,0.7601600096804049,0.8690975722789298,1993,0.35122930255895635,6.035165100665269,24.76818866031109,12543,2303,6.0673811675207325,1.73%（同期超额 +20.15%）
