策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_swap_corr0.7_minup_cap0.1_MUCAP2012,43942591.07064551,13.647530356881838,0.20298837911056822,0.21806299035894083,0.4201424929049473,2015-06-12~2016-02-29,0.483141749617057,0.7813724648656055,0.8762943689741088,1533,0.6157860404435747,3.786362045921214,34.303326810176124,10398,1576,3.03214050857427,5.04%（同期超额 +15.26%）
