策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_stab_swap_corr0.7_P_stab,28837182.410366192,0.6412194288895666,-0.06418867244846478,0.9876543656888701,0.3049256109164413,0.1751864986315641,0.11180124223602485,161,8.612394136788732,0.14999580172728577,0.24379335797063412,0.376223601628899,2011-07-18~2014-03-10,0.3986879108005543,0.4815382989375319,0.9635223595878072,330,0.5575757575757576,12.491815705355526,130.98181818181817,4378,915,1.1110893290234092,2.76%（同期超额 +12.24%）
