策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_swap_quota_TQ2016,43031721.71942463,13.343907239808209,0.28719767192586443,0.23631526248825974,0.29136561777221737,2018-01-25~2018-10-18,0.9856951349365753,1.0773646458856,0.9782828953765532,256,0.63671875,10.899078409873546,133.765625,4031,408,1.7237494993864375,2.91%（同期超额 +25.81%）
