策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x1_w0.1_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc_B6AllL120110501,8612217.558405202,0.28012466052296625,-0.10943295421634688,1.5608441723653905,0.2699766124305788,0.07423044123992417,0.19463087248322147,149,1.8707391861350673,0.07179889317350852,0.19227531042521895,0.3478969285173543,2015-07-07~2015-08-25,0.20637978460889728,0.20386876634853335,0.9397380852059491,1284,0.31542056074766356,5.282432089096815,42.21417445482866,4500,1743,3.82846815997968,110151.9297547999,0.03671730991826663,2.53%（同期超额 +4.65%）
