策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x1_w0.1_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc_C5s2520031101,47759949.159041606,0.43496412386503874,-0.13985660591790405,2.0021849222387837,0.25650515938217927,0.11187319550787789,0.25,240,14.919983053013869,0.1298575284004646,0.21299330400888053,0.3936578518028443,2009-12-30~2014-03-28,0.32987409702550824,0.4566226436797831,0.7890290950435633,701,0.3181169757489301,10.208807317583204,75.06276747503567,2983,1193,2.039936187182087,310709.14516840025,0.10356971505613342,7.55%（同期超额 +5.44%）
