策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x1_w0.1_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc_B2Stop6020030501,59808381.98593701,0.4811151363012949,-0.09645994893111265,2.076002103983892,0.2500954884947123,0.1400751249436133,0.17073170731707318,246,18.936127328645668,0.1379315754770658,0.21660146238671327,0.3792127764020825,2015-06-08~2015-08-25,0.36373135099967147,0.48629225065513315,0.7500886115317335,838,0.3341288782816229,7.379085100698998,70.87708830548927,4542,1517,3.3602666468181597,584646.6676830015,0.1948822225610005,7.55%（同期超额 +6.25%）
