策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x8_w0.1_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc_B5REALx8c8520050101,72075636.19803767,0.917489649672296,0.020611084164109995,1.5235461373971768,0.29884616230018224,0.18885560850748373,0.084070796460177,226,23.025212066012557,0.15938939607831615,0.290931534662144,0.48300407702173354,2019-04-19~2021-11-30,0.32999596413581445,0.4358050542294003,0.6677284563593852,68,0.39705882352941174,5.095722558707369,155.0,302,173,1.312305236140777,366453.26986232004,0.12215108995410669,7.55%（同期超额 +8.39%）
