策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_swap_corr0.7_minup_MU2016,47297056.53100885,14.765685510336283,0.29878153722854095,0.23562088040660087,0.28933985993486433,2018-02-05~2018-10-18,1.0326317891209393,1.12970282570613,0.97051679992825,429,0.6573426573426573,12.825027121123222,74.51515151515152,5164,465,1.9555014664800638,2.91%（同期超额 +26.97%）
