策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.1_mos_A,1303200978.2240484,433.40032607468277,0.28344133437418706,0.27910284030130345,0.6059686943493067,2008-01-18~2008-11-04,0.4677491378965514,0.8987417371516364,0.9244215503150321,71,0.9014084507042254,92.89131457596797,997.9718309859155,3731,2819,0.2626111012353469,7.55%（同期超额 +20.80%）
valuation_x0.25_w0.2_mos_A,1169229287.7370827,388.7430959123609,0.2777340478003689,0.279492051054017,0.6435699178057592,2008-01-18~2008-11-04,0.43155225270208164,0.8770699704627893,0.9280718729320903,64,0.921875,75.31590793275512,1119.640625,3483,2574,0.23551782667459387,7.55%（同期超额 +20.23%）
