策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x0.5_w0.1_swap_nostop_corr0.7_tranche_both_D_b1.15,33359705.590141892,0.7228295924984957,-0.01990053053045424,1.1329334695149813,0.27480192862400665,0.19301485604140334,0.10559006211180125,161,10.119901863380631,0.16038886242653327,0.22207921286944263,0.3045874263351003,2015-06-09~2016-02-25,0.5265774242764606,0.5754203553658163,0.8963547480206479,214,0.6635514018691588,4.349988003317003,200.2289719626168,2388,577,1.284538174123108,2.76%（同期超额 +13.28%）
