策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_ma60_r16ma60,19036497.581705347,5.345499193901782,0.19143133634186515,0.21897566684771252,0.2635210256266345,2018-02-05~2019-01-02,0.7264366700404831,0.7253380057725191,0.9752445672011752,931,0.45005370569280345,37.955238925467405,32.86466165413534,2384,1346,0.5639545563055387,2.91%（同期超额 +16.23%）
