策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.1_w0.2_swap_X2018,19889759.951035034,5.629919983678344,0.24764793676020513,0.22620485743383162,0.22574202756628203,2024-05-20~2024-09-10,1.097039569592291,0.9506779666978289,0.9126524136910148,101,0.801980198019802,3.250609286808881,305.990099009901,8013,99,1.5535308217354684,1.63%（同期超额 +23.13%）
valuation_x0.25_w0.2_swap_X2018,21832048.047356255,6.277349349118752,0.26131989983304504,0.24322819604606238,0.24284957715507793,2018-03-12~2018-10-18,1.0760566392346338,0.9403512450994472,0.9704507691501747,103,0.7669902912621359,4.223036343147464,296.15533980582524,3503,107,1.62496173655528,1.63%（同期超额 +24.50%）
valuation_x0.5_w0.2_swap_X2018,20392105.864506107,5.797368621502035,0.2512933526110528,0.2490350100812488,0.28946571732174586,2018-03-12~2018-10-18,0.8681282016265026,0.8781632337632579,0.9863593242728944,103,0.8252427184466019,2.980971499981513,279.9805825242718,1830,100,1.6249398313454835,1.63%（同期超额 +23.50%）
valuation_x1_w0.2_swap_X2018,19728150.791886877,5.576050263962292,0.2464578813719236,0.25484655618474855,0.2947581769188322,2018-03-12~2018-10-18,0.8361358587171303,0.839163462656531,0.993563244440802,99,0.7878787878787878,4.879471556123225,243.05050505050505,931,155,1.557696116275711,1.63%（同期超额 +23.01%）
valuation_x2_w0.2_swap_X2018,23707279.46760926,6.902426489203087,0.27353619107140204,0.2564181162024987,0.24722181309615165,2024-05-20~2024-09-10,1.1064403567213381,0.9396224876844967,0.9971023312369048,93,0.8064516129032258,6.4365371941483245,238.96774193548387,554,94,1.6504968322334392,1.63%（同期超额 +25.72%）
