策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.1_base,1332618984.1856668,443.20632806188894,0.28461893276776395,0.283560837915835,0.6144504718999649,2008-01-18~2008-11-04,0.46320890907233464,0.8887650769487747,0.9328486208105072,74,0.8918918918918919,47.832873954705896,967.2702702702703,3924,2999,0.26627023008354067,7.55%（同期超额 +20.91%）
valuation_x0.25_w0.15_base,1226155437.6843984,407.7184792281328,0.2802320306920123,0.27689139366835963,0.61501148818804,2008-01-18~2008-11-04,0.4556533269283114,0.8943292334711209,0.9288866510497544,70,0.9142857142857143,39.90620666413646,1017.9571428571429,3729,2824,0.2531900902668301,7.55%（同期超额 +20.48%）
valuation_x0.25_w0.2_base,1281273043.7924902,426.0910145974967,0.2825468616293989,0.28095641837099256,0.6417943352582101,2008-01-18~2008-11-04,0.44024517841174643,0.8896287197878335,0.9272980779343837,66,0.9242424242424242,81.19647233708872,1094.2878787878788,3426,2528,0.22828570110827137,7.55%（同期超额 +20.71%）
valuation_x0.25_w0.25_base,1493143463.68961,496.7144878965367,0.29063578501899556,0.28212659157435166,0.5714941641591306,2008-01-18~2008-11-04,0.5085542482251298,0.9146100718164843,0.9208559085534102,62,0.967741935483871,34.424025768775074,1164.1774193548388,3311,2407,0.21652721983429313,7.55%（同期超额 +21.52%）
valuation_x0.25_w0.3_base,1300745183.1948993,432.5817277316331,0.2833418795313576,0.2718620753708701,0.5176131507070203,2008-01-18~2008-11-04,0.5474008516675708,0.9223129645849332,0.9117665540041455,62,0.9838709677419355,7.730812513597692,1161.8548387096773,3276,2397,0.2222885668249527,7.55%（同期超额 +20.79%）
