策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x0.5_w0.1_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc_B2OneShot1220160101,5839063.347764004,0.1361151196787669,-0.059737852668287135,1.4391319489457597,0.24699496663640952,0.031288416836004584,0.22580645161290322,93,0.946354449254668,0.06516412596509835,0.1566975796480839,0.30515371885439146,2018-02-05~2020-06-15,0.21354524601482036,0.20781535490461361,0.8294209637724578,997,0.3069207622868606,4.942220790422165,32.0802407221665,5690,1313,4.4455310977625855,88596.15637599991,0.029532052125333302,2.91%（同期超额 +3.61%）
