策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x1_w0.1_x1c_sma20_swap_corr0.9_tranche_sl1.1_sp_lot100_lrc_E20201101,5338616.097644001,0.9070870943132475,0.20967541697025494,1.5573676836286263,0.17375930407836893,0.15588613943507657,0.0,34,0.7795386992146671,0.10566868718723699,0.16715419009667715,0.2284076151502511,2021-02-18~2021-11-29,0.46263206731406925,0.4371336686632762,0.911272737261049,620,0.2693548387096774,6.9285066765563865,43.946774193548386,2404,774,5.824213061319743,55367.855546000064,0.018455951848666687,-0.10%（同期超额 +10.66%）
