策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_swap_N15_2012,73378424.10393229,23.459474701310764,0.2462146742840785,0.25240730888956137,0.4239149270520016,2015-06-12~2016-02-15,0.5808115227182726,0.8463095319466598,0.9909655801856887,200,0.77,3.144337685134552,354.96,4701,474,1.4280718171492823,5.04%（同期超额 +19.58%）
