策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x0.5_w0.1_sma20-60_swap_corr0.7_tranche_sl1.1_lot100_ml5ST_m20_60_2002,799428380.8063002,0.9557464083545261,-0.002162249603494358,2.1893283342443075,0.28873857219820653,0.2744512245960562,0.10344827586206896,261,265.4761269354334,0.25793040203870254,0.25775003356979004,0.48165663554207205,2010-11-10~2012-11-28,0.5355067967628419,0.8742207947757756,0.7726899104187542,1892,0.3477801268498943,6.3074873803249805,32.18023255813954,12695,2203,4.535457703259984,7.55%（同期超额 +18.25%）
