策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x0.5_w0.2_x1c_sma20_swap_corr0.7_tranche_sl1.1_sp_lot100_lrc_w02020160101,5448329.490148997,0.23126301559103213,-0.026299070225969418,0.7908892760419413,0.22770974735474714,0.054950432155605355,0.12903225806451613,93,0.8161098300496656,0.05819362701116382,0.17133896944967156,0.28496753787570894,2025-07-10~2026-06-30,0.2042114250800927,0.14937444911412148,0.7700588234412239,921,0.2931596091205212,4.445920002439274,23.58957654723127,5849,1389,4.971731242550303,100118.7435709999,0.033372914523666634,2.91%（同期超额 +2.91%）
