策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_swap_V_nocorr,83422844.37654439,0.9247439671133705,0.4049618579309042,1.4813224219391143,0.2532487619385495,0.26042128366856265,0.0,161,26.80761479218146,0.22796651112240474,0.2468506856390758,0.3838023087214364,2015-06-08~2015-08-25,0.5939685769005177,0.7914361176627046,0.9778267592427138,148,0.7972972972972973,4.0763976251492915,372.6756756756757,5016,557,1.4461137110011313,2.76%（同期超额 +20.03%）
