策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
valuation_x0.25_w0.2_swap_minup_onlyL1_L1N10_2014,62564263.72129921,19.854754573766403,0.27376258667888953,0.2732008798409944,0.33441637265299384,2015-06-24~2015-08-25,0.8186279412908962,0.8827300409186483,0.9155111145174564,23,0.7391304347826086,1.8522373275032191,878.0434782608696,2315,888,0.929202423737966,5.77%（同期超额 +21.61%）
