策略,期末资产,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,基准年化
trend_x1_w0.1_refma60,440061454.75785226,145.68715158595074,0.22745287315370266,0.20352254067805053,0.4549969334028209,2010-11-10~2012-11-29,0.4998997937252746,0.9574021121527758,0.7113607598587866,444,0.30180180180180183,6.968127290397985,151.3153153153153,444,1502,2.8184397774892553,7.55%（同期超额 +15.20%）
