策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x1_w0.1_x1c_sma20_swap_corr0.85_tranche_sl1.1_sp_lot100_lrc_B6M2raw20160101,7478191.632687995,0.35897199792546763,0.019668381147948086,1.196876304949281,0.19473603400076156,0.0763363714581542,0.043010752688172046,93,1.4927305442293317,0.0904417707248173,0.16541873303076163,0.28768950437130103,2018-02-05~2020-06-23,0.31437285459010117,0.3496690297840878,0.8755387860497432,876,0.2865296803652968,6.568918055867724,33.16552511415525,3784,1247,5.556800039813207,107218.94627200026,0.035739648757333424,2.91%（同期超额 +6.14%）
