策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年回撤中位,滚动3年年化中位,滚动3年为负的窗口占比,滚动窗口数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,平均仓位,周期数,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,累计手续费,手续费占初始本金,基准年化
trend_x1.5_w0.1_x1c_sma20_swap_corr0.7_tranche_sl1.1_sp_lot100_lrc_x15020060101,41620826.54922793,0.3232760738532906,-0.011370326719197745,1.3822142613795747,0.24345199271788764,0.0897351813494307,0.11214953271028037,214,12.873608849742643,0.13685590444839146,0.22850685959764566,0.4069645960656183,2009-12-30~2012-08-22,0.33628454605502106,0.45624862988414105,0.7382414388285935,1271,0.35641227380015733,3.670422383488586,17.30763178599528,5624,1919,8.210481396651032,1201417.857552003,0.400472619184001,8.15%（同期超额 +5.53%）
