date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2010-07-28,600660,买入,14100,10.570,149037,0.9488,10.846,首次建仓,福耀玻璃
2010-07-29,600660,买入,14200,10.510,149242,0.9746,10.846,定投加仓,福耀玻璃
2010-07-29,000651,买入,10000,14.850,148500,1.0037,14.886,首次建仓,格力电器
2010-07-30,600660,买入,14200,10.500,149100,0.9690,10.846,定投加仓,福耀玻璃
2010-07-30,000651,买入,10000,14.950,149500,0.9976,14.886,定投加仓,格力电器
2010-08-02,600660,买入,14000,10.740,150360,0.9681,10.846,定投加仓,福耀玻璃
2010-08-02,000651,买入,9800,15.380,150724,1.0043,14.886,定投加仓,格力电器
2010-08-03,600660,买入,14100,10.580,149178,0.9902,10.846,定投加仓,福耀玻璃
2010-08-03,000651,买入,9900,15.110,149589,1.0332,14.886,定投加仓,格力电器
2010-08-04,600660,买入,14100,10.620,149742,0.9755,10.846,定投加仓,福耀玻璃
2010-08-04,000651,买入,9900,15.010,148599,1.0151,14.886,定投加仓,格力电器
2010-08-05,600660,买入,13700,10.940,149878,0.9792,10.846,定投加仓,福耀玻璃
2010-08-05,000022,买入,11100,13.440,149184,0.9946,13.392,首次建仓,
2010-08-05,000651,买入,10200,14.620,149124,1.0084,14.886,定投加仓,格力电器
2010-08-06,601088,买入,6300,23.830,150129,0.9447,24.790,首次建仓,中国神华
2010-08-06,000933,买入,7500,20.120,150900,0.9804,20.176,首次建仓,神火股份
2010-08-06,000651,买入,10200,14.770,150654,0.9822,14.886,定投加仓,格力电器
2010-08-06,000022,买入,11600,13.030,151148,1.0036,13.392,定投加仓,
2010-08-06,600660,买入,13600,11.110,151096,1.0087,10.846,定投加仓,福耀玻璃
2010-08-09,601088,买入,6300,23.980,151074,0.9613,24.790,定投加仓,中国神华
2010-08-09,000022,买入,11700,13.000,152100,0.9730,13.392,定投加仓,
2010-08-09,000651,买入,10300,14.850,152955,0.9922,14.886,定投加仓,格力电器
2010-08-09,000933,买入,7400,20.600,152440,0.9972,20.176,定投加仓,神火股份
2010-08-09,600660,买入,13500,11.330,152955,1.0244,10.846,定投加仓,福耀玻璃
2010-08-10,601088,买入,6200,23.170,143654,0.9673,24.790,定投加仓,中国神华
2010-08-10,000022,买入,11600,12.580,145928,0.9707,13.392,定投加仓,
2010-08-10,000651,买入,10200,14.280,145656,0.9976,14.886,定投加仓,格力电器
2010-08-10,600660,买入,13400,10.840,145256,1.0185,11.125,定投加仓,福耀玻璃
2010-08-10,000933,买入,7300,19.780,144394,1.0210,20.176,定投加仓,神火股份
2010-08-11,601088,买入,6500,23.010,149565,0.9346,24.790,定投加仓,中国神华
2010-08-11,000022,买入,11700,12.780,149526,0.9394,13.392,定投加仓,
2010-08-11,000651,买入,10200,14.550,148410,0.9593,14.886,定投加仓,格力电器
2010-08-11,600660,买入,13400,11.170,149678,0.9744,11.125,定投加仓,福耀玻璃
2010-08-11,000933,买入,3200,19.820,63424,0.9804,20.176,定投加仓,神火股份
2010-08-12,601088,卖出,25300,22.450,567985,,,跌破建仓日MA60止损,中国神华
2010-08-12,000022,买入,11200,12.700,142240,0.9543,13.392,定投加仓,
2010-08-12,000651,买入,10000,14.270,142700,0.9775,14.886,定投加仓,格力电器
2010-08-12,000933,买入,7400,19.140,141636,0.9824,20.176,定投加仓,神火股份
2010-08-12,600660,买入,1800,10.760,19368,1.0041,11.125,定投加仓,福耀玻璃
2010-08-13,000022,买入,5800,12.880,74704,0.9483,13.392,定投加仓,
2010-08-13,600660,买入,100,10.890,1089,0.9672,11.125,定投加仓,福耀玻璃
2010-08-16,000022,买入,7600,13.510,102676,0.9618,13.392,定投加仓,
2010-08-17,601088,买入,2800,24.540,68712,0.9653,24.790,首次建仓,中国神华
2010-08-18,601088,买入,2700,24.400,65880,0.9899,24.790,定投加仓,中国神华
2010-08-19,601088,买入,900,25.710,23139,0.9843,24.790,定投加仓,中国神华
2010-09-06,601088,买入,1200,24.470,29364,0.9363,25.238,定投加仓,中国神华
2010-09-07,601088,买入,700,24.300,17010,0.9696,25.238,定投加仓,中国神华
2010-09-07,600309,买入,100,17.240,1724,0.9736,17.687,首次建仓,万华化学
2010-09-08,601088,买入,100,24.230,2423,0.9628,25.238,定投加仓,中国神华
2010-09-08,000651,买入,100,15.300,1530,1.0199,15.021,定投加仓,格力电器
2010-09-16,601088,卖出,8400,22.840,191856,,,跌破建仓日MA60止损,中国神华
2010-09-27,000651,买入,500,14.200,7100,0.9420,15.021,定投加仓,格力电器
2010-09-27,600660,买入,100,11.720,1172,1.0077,11.125,定投加仓,福耀玻璃
2010-10-08,000022,卖出,11700,13.920,162864,,,换仓·减一档：让位给601088,
2010-10-08,601088,买入,6300,25.800,162540,0.9355,25.238,首次建仓,中国神华
2010-10-08,000651,买入,6600,14.650,96690,0.9440,15.021,定投加仓,格力电器
2010-10-11,000651,买入,9700,15.150,146955,0.9753,15.021,定投加仓,格力电器
2010-10-12,600309,买入,3300,19.100,63030,1.0070,17.687,定投加仓,万华化学
2010-10-13,000651,买入,8700,16.500,143550,0.9986,15.021,定投加仓,格力电器
2010-11-11,000651,买入,7000,17.820,124740,1.0416,17.089,定投加仓,格力电器
2011-01-20,601088,卖出,6300,23.150,145845,,,跌破建仓日MA60止损,中国神华
2011-02-16,600660,买入,17200,12.290,211388,1.0168,11.930,定投加仓,福耀玻璃
2011-02-17,600660,买入,6700,12.040,80668,1.0302,11.930,定投加仓,福耀玻璃
2011-02-21,600660,买入,4800,12.120,58176,0.9824,11.930,定投加仓,福耀玻璃
2011-02-28,600660,买入,15400,12.530,192962,0.9991,11.930,定投加仓,福耀玻璃
2011-03-04,601088,买入,1700,25.790,43843,0.9428,26.994,首次建仓,中国神华
2011-03-07,601088,买入,5700,28.370,161709,0.9554,26.994,定投加仓,中国神华
2011-03-07,600660,买入,100,12.770,1277,1.0137,12.627,定投加仓,福耀玻璃
2011-03-25,600660,买入,6300,12.840,80892,0.9821,12.627,定投加仓,福耀玻璃
2011-04-07,600660,买入,2300,11.950,27485,0.9646,12.057,定投加仓,福耀玻璃
2011-04-08,600660,买入,5600,12.160,68096,0.9912,12.057,定投加仓,福耀玻璃
2011-08-08,000022,卖出,70600,11.940,842964,,,跌破建仓日MA60止损,
2011-08-11,601088,买入,1000,27.720,27720,0.9512,28.839,定投加仓,中国神华
2011-08-15,601088,买入,200,27.930,5586,0.9584,28.839,定投加仓,中国神华
2011-08-16,601088,买入,200,27.680,5536,0.9685,28.839,定投加仓,中国神华
2011-09-06,600660,卖出,212700,8.840,1880268,,,跌破建仓日MA60止损,福耀玻璃
2011-11-07,600897,买入,11200,14.010,156912,0.9968,14.126,首次建仓,
2011-11-08,600897,买入,11300,13.920,157296,0.9918,14.126,定投加仓,
2011-11-09,600897,买入,11200,14.070,157584,0.9854,14.126,定投加仓,
2011-11-10,601088,买入,5700,26.950,153615,0.8455,32.632,定投加仓,中国神华
2011-11-10,600897,买入,11000,14.030,154330,0.9960,14.126,定投加仓,
2011-11-11,601088,买入,5600,27.050,151480,0.8259,32.632,定投加仓,中国神华
2011-11-11,600897,买入,10900,14.020,152818,0.9932,14.126,定投加仓,
2011-11-14,601088,买入,5600,28.160,157696,0.8290,32.632,定投加仓,中国神华
2011-11-14,600897,买入,11200,14.230,159376,0.9925,14.126,定投加仓,
2011-11-18,600897,卖出,66800,13.530,903804,,,跌破建仓日MA60止损,
2011-11-18,601088,买入,5300,26.630,141139,0.8394,32.632,定投加仓,中国神华
2011-11-21,601088,买入,5200,26.220,136344,0.8161,32.632,定投加仓,中国神华
2011-11-22,601088,买入,5200,26.060,135512,0.8035,32.632,定投加仓,中国神华
2011-11-23,601088,买入,5200,25.580,133016,0.7986,32.632,定投加仓,中国神华
2011-11-24,601088,买入,2100,25.780,54138,0.7839,32.632,定投加仓,中国神华
2011-11-28,000933,卖出,52480,11.500,603520,,,跌破建仓日MA60止损,神火股份
2011-11-28,601088,买入,5100,25.810,131631,0.7830,32.632,定投加仓,中国神华
2011-11-29,601088,买入,5100,26.150,133365,0.7910,32.632,定投加仓,中国神华
2011-11-30,601088,买入,400,25.390,10156,0.8014,32.632,定投加仓,中国神华
2011-12-01,601088,买入,3700,26.050,96385,0.7781,32.632,定投加仓,中国神华
2011-12-13,600309,卖出,4420,11.900,52598,,,跌破建仓日MA60止损,万华化学
2012-02-03,600660,买入,16400,8.740,143336,0.7462,11.526,首次建仓,福耀玻璃
2012-02-03,601088,买入,200,27.350,5470,0.8348,32.632,定投加仓,中国神华
2012-02-06,600660,买入,16600,8.680,144088,0.7583,11.526,定投加仓,福耀玻璃
2012-02-06,601088,买入,300,27.350,8205,0.8381,32.632,定投加仓,中国神华
2012-02-07,600660,买入,4700,8.540,40138,0.7531,11.526,定投加仓,福耀玻璃
2012-02-08,600660,买入,8200,8.660,71012,0.7410,11.526,定投加仓,福耀玻璃
2012-02-10,600660,买入,100,8.580,858,0.7479,11.526,定投加仓,福耀玻璃
2012-02-21,000338,买入,1300,34.440,44772,0.6574,52.021,首次建仓,潍柴动力
2012-02-22,000338,买入,1100,34.800,38280,0.6620,52.021,定投加仓,潍柴动力
2012-02-22,600660,买入,100,8.760,876,0.7488,11.526,定投加仓,福耀玻璃
2012-02-23,600660,买入,200,8.810,1762,0.7601,11.526,定投加仓,福耀玻璃
2012-02-24,000338,买入,1100,35.600,39160,0.6690,52.021,定投加仓,潍柴动力
2012-02-24,600660,买入,100,8.910,891,0.7644,11.526,定投加仓,福耀玻璃
2012-02-27,000338,买入,400,36.030,14412,0.6843,52.021,定投加仓,潍柴动力
2012-03-01,000338,买入,400,34.750,13900,0.6713,52.021,定投加仓,潍柴动力
2012-03-02,000338,买入,2300,35.460,81558,0.6680,52.021,定投加仓,潍柴动力
2012-03-02,600660,买入,100,8.980,898,0.7644,11.526,定投加仓,福耀玻璃
2012-03-09,000338,买入,100,34.840,3484,0.6615,52.021,定投加仓,潍柴动力
2012-03-09,600660,买入,200,9.110,1822,0.7765,11.526,定投加仓,福耀玻璃
2012-03-20,000338,卖出,6700,33.000,221100,,,跌破建仓日MA60止损,潍柴动力
2012-03-20,600660,买入,4300,8.530,36679,0.7574,11.526,定投加仓,福耀玻璃
2012-03-21,600660,买入,1000,8.420,8420,0.7401,11.526,定投加仓,福耀玻璃
2012-03-22,600660,买入,900,8.430,7587,0.7306,11.526,定投加仓,福耀玻璃
2012-03-26,600660,买入,1700,8.340,14178,0.7306,11.526,定投加仓,福耀玻璃
2012-03-28,600660,卖出,54600,8.090,441714,,,跌破建仓日MA60止损,福耀玻璃
2012-03-28,601088,买入,1600,25.490,40784,0.8619,30.455,定投加仓,中国神华
2012-04-16,002128,买入,10200,15.520,158304,0.7844,19.874,首次建仓,电投能源
2012-04-17,002128,卖出,200,15.200,3040,,,跌破建仓日MA60止损（同日对冲 10000 股）,电投能源
2012-04-18,002128,买入,10100,15.730,158873,0.7648,19.874,定投加仓,电投能源
2012-04-19,002128,买入,9600,15.670,150432,0.7915,19.874,定投加仓,电投能源
2012-04-20,002128,买入,1600,15.890,25424,0.7885,19.874,定投加仓,电投能源
2012-04-26,002128,买入,300,16.170,4851,0.8136,19.874,定投加仓,电投能源
2012-04-27,002128,买入,2300,16.400,37720,0.8136,19.874,定投加仓,电投能源
2012-05-02,002128,买入,4600,17.390,79994,0.8948,18.329,定投加仓,电投能源
2012-05-07,002128,买入,100,17.740,1774,0.9537,18.329,定投加仓,电投能源
2012-05-22,002128,卖出,9600,16.760,160896,,,换仓·减一档：让位给600660,电投能源
2012-05-22,600660,买入,6300,8.780,55314,0.7271,12.076,首次建仓,福耀玻璃
2012-05-25,002128,卖出,9300,16.250,151125,,,换仓·减一档：让位给600660（同日对冲 400 股）,电投能源
2012-05-25,600660,买入,12400,8.460,104904,0.7221,12.076,定投加仓,福耀玻璃
2012-05-25,000933,买入,100,11.000,1100,0.9838,11.313,首次建仓,神火股份
2012-05-28,600660,买入,5200,8.620,44824,0.7006,12.076,定投加仓,福耀玻璃
2012-05-29,600660,买入,5200,8.870,46124,0.7138,12.076,定投加仓,福耀玻璃
2012-05-31,600660,买入,2600,8.760,22776,0.7287,12.076,定投加仓,福耀玻璃
2012-06-04,600660,卖出,31700,8.420,266914,,,跌破建仓日MA60止损,福耀玻璃
2012-06-04,000933,卖出,100,10.490,1049,,,跌破建仓日MA60止损,神火股份
2012-06-04,002001,买入,7400,21.650,160210,0.8188,26.782,首次建仓,新和成
2012-06-04,002128,买入,900,15.810,14229,0.9079,18.329,定投加仓,电投能源
2012-06-04,601988,买入,100,3.000,300,1.0447,2.900,首次建仓,
2012-06-05,601988,卖出,100,3.010,301,,,跌破建仓日MA60止损,
2012-06-14,002128,卖出,20600,15.160,312296,,,跌破建仓日MA60止损,电投能源
2012-06-14,002001,买入,6900,21.580,148902,0.8365,26.182,定投加仓,新和成
2012-06-14,600309,买入,6500,14.960,97240,1.0274,14.581,首次建仓,万华化学
2012-06-15,002001,买入,2100,22.000,46200,0.8242,26.182,定投加仓,新和成
2012-06-18,002001,买入,800,21.960,17568,0.8403,26.182,定投加仓,新和成
2012-06-25,601088,卖出,65100,22.610,1471911,,,跌破建仓日MA60止损,中国神华
2012-06-25,600309,卖出,6500,13.830,89895,,,跌破建仓日MA60止损,万华化学
2012-06-25,002001,买入,6800,20.990,142732,0.8090,26.182,定投加仓,新和成
2012-06-26,002001,买入,6900,20.750,143175,0.8017,26.182,定投加仓,新和成
2012-06-27,002001,买入,6700,20.690,138623,0.7925,26.182,定投加仓,新和成
2012-06-27,600897,买入,10400,13.350,138840,1.0422,12.867,首次建仓,
2012-06-28,002001,买入,6700,20.790,139293,0.7902,26.182,定投加仓,新和成
2012-06-28,600897,买入,10500,13.310,139755,1.0375,12.867,定投加仓,
2012-06-29,002001,买入,6700,21.130,141571,0.7941,26.182,定投加仓,新和成
