security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000003,2010-06-30,-0.0963,,,-9.1787,-8.94,,,73.7312,372797150.72,-0.0837,-0.2794,,sina vFD_FinancialGuideLine,2026-08-11T16:53:40+00:00
000005,2010-06-30,-0.0175,-0.018,-0.017,0.7507,0.751,-2.33,-2.31,40.1936,1316129196.3,-0.0104,19.147,,sina vFD_FinancialGuideLine,2026-08-11T16:54:06+00:00
000018,2010-06-30,0.0317,0.03,0.03,0.8685,0.87,3.7,3.69,55.3,200951524,-0.0022,-57.713,,sina vFD_FinancialGuideLine,2026-08-11T16:54:54+00:00
000030,2010-06-30,-0.043,-0.043,-0.043,-5.9892,-5.99,,,100,41724461.11,0.0007,-100,,sina vFD_FinancialGuideLine,2026-08-11T16:55:37+00:00
000040,2010-06-30,0.0888,0.067,-0.01,1.6915,1.65,4.07,3.44,38.4504,2277970286.97,1.1741,126.9343,,sina vFD_FinancialGuideLine,2026-08-11T16:56:05+00:00
000048,2010-06-30,0.0019,-0.003,-0.006,-0.0168,-0.207,,,11.9285,786984942.91,0.001,26.3158,,sina vFD_FinancialGuideLine,2026-08-11T16:56:43+00:00
000062,2010-06-30,0.0714,0.08,0.08,2.468,2.42,3.23,3.18,72.9865,3566496312.11,-1.0046,-62.0196,,sina vFD_FinancialGuideLine,2026-08-11T16:57:29+00:00
000409,2010-06-30,-0.0143,-0.014,-0.017,0.2268,0.23,-6.32,-6.12,,50042048.73,-0.117,-100,,sina vFD_FinancialGuideLine,2026-08-11T16:58:27+00:00
000415,2010-06-30,-0.0428,-0.0427,-0.04,0.9352,0.803,-5.31,-5.18,10.4614,1185508434.46,0.0017,48.953,,sina vFD_FinancialGuideLine,2026-08-11T16:58:43+00:00
000420,2010-06-30,-0.1336,-0.1204,-0.1248,2.4692,2.23,-5.41,-5.23,8.1086,2809979348.15,-0.0899,22.2389,,sina vFD_FinancialGuideLine,2026-08-11T16:58:56+00:00
000519,2010-06-30,0.0066,0.006,0.012,1.8431,1.7802,0.36,0.36,21.1434,482307342.02,-0.1878,20.3265,-60.1327,sina vFD_FinancialGuideLine,2026-08-11T17:00:01+00:00
000563,2010-06-30,0.0806,0.0806,0.0583,1.604,1.6,5.02,4.86,41.5571,1049028560.63,-0.0386,,75.6812,sina vFD_FinancialGuideLine,2026-08-11T17:01:30+00:00
