security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2019-03-31,-0.017,-0.0168,,1.475,1.3901,-1.21,-1.2,25.6226,2952178790.86,0.0666,-44.9761,-212.5903,sina vFD_FinancialGuideLine,2026-08-11T16:54:20+00:00
000018,2019-03-31,-0.0759,-0.08,,0.08,0.0621,-122.2,-75.37,14.7826,9364866921.6,0.0146,-83.4842,-158.9465,sina vFD_FinancialGuideLine,2026-08-11T16:55:08+00:00
000019,2019-03-31,0.1078,0.1053,,3.8863,3.7256,2.83,2.87,10.1795,6341280597.33,-0.1912,4372.8231,,sina vFD_FinancialGuideLine,2026-08-11T16:55:19+00:00
000040,2019-03-31,0.0112,0.0125,,9.8126,9.7653,0.13,0.13,10.3184,33940850799.11,0.1629,108.6237,-98.4578,sina vFD_FinancialGuideLine,2026-08-11T16:56:20+00:00
000048,2019-03-31,0.2846,0.2838,,3.4224,2.8838,9.84,10.35,41.304,5804758384.89,2.5109,86.9583,2413.0557,sina vFD_FinancialGuideLine,2026-08-11T16:56:59+00:00
000050,2019-03-31,0.1413,0.1413,,12.8327,12.8327,1.1,1.11,13.8943,61215801100.76,0.3065,5.3678,-25.3292,sina vFD_FinancialGuideLine,2026-08-11T16:57:12+00:00
000422,2019-03-31,0.0062,0.002,,2.1371,1.214,2.59,0.17,12.7653,23746250688.24,0.2207,37.768,,sina vFD_FinancialGuideLine,2026-08-11T16:59:01+00:00
000504,2019-03-31,-0.021,-0.02,,0.3241,-0.0543,,0,63.0934,360972527.49,-0.0277,74.1594,,sina vFD_FinancialGuideLine,2026-08-11T16:59:29+00:00
000511,2019-03-31,-0.0407,-0.04,,0.6271,0.6438,-6.24,-6.24,,3335041998.97,0.0417,-99.6975,-270.4225,sina vFD_FinancialGuideLine,2026-08-11T16:59:43+00:00
000523,2019-03-31,0.0152,0.02,,3.0312,3.0419,0.57,0.57,3.2759,7137798689.3,0.0034,-3.8357,21.9415,sina vFD_FinancialGuideLine,2026-08-11T17:00:08+00:00
000585,2019-03-31,-0.0059,-0.0057,,0.0246,0.0087,-65.3,,46.0271,503368430.59,-0.0082,204.8991,,sina vFD_FinancialGuideLine,2026-08-11T17:01:56+00:00
000587,2019-03-31,-0.397,-0.38,,2.727,2.7162,-13.96,-13.65,-58.0018,30877315364.57,-0.5513,-86.43,-900.3139,sina vFD_FinancialGuideLine,2026-08-11T17:02:06+00:00
000595,2019-03-31,-0.0245,-0.03,,0.8919,0.7903,-3.43,-3.22,12.275,1842448710.75,-0.0061,-13.8129,-357.9754,sina vFD_FinancialGuideLine,2026-08-11T17:02:46+00:00
000606,2019-03-31,0.096,0.0929,,3.7885,3.7311,2.49,2.52,29.3393,4426547075.62,0.0038,156.7408,56.9943,sina vFD_FinancialGuideLine,2026-08-11T17:03:38+00:00
000660,2019-03-31,0.0031,0.005,,1.6184,1.2954,0.38,0.39,20.3269,694520141.06,-0.0112,94.2806,42.6188,sina vFD_FinancialGuideLine,2026-08-11T17:05:47+00:00
000662,2019-03-31,0.0537,0.0537,,5.2311,5.2311,1.03,1.03,54.6782,7354985199.07,-0.0116,-19.1302,-33.0586,sina vFD_FinancialGuideLine,2026-08-11T17:06:26+00:00
000665,2019-03-31,0.096,0.08,,10.3099,9.8976,0.98,1,37.8208,11446807784.94,0.0953,-5.7711,-29.8787,sina vFD_FinancialGuideLine,2026-08-11T17:06:30+00:00
000670,2019-03-31,-0.0289,-0.0285,,0.212,0.599,-13.41,-12.55,25.9321,218688387.47,-0.0238,-97.6774,,sina vFD_FinancialGuideLine,2026-08-11T17:07:18+00:00
000687,2019-03-31,-0.0317,-0.0276,,1.3564,1.2706,-2.15,-2.12,13.0727,3995096928.46,0.0107,-16.0911,-239.6634,sina vFD_FinancialGuideLine,2026-08-11T17:08:28+00:00
000688,2019-03-31,0.1014,0.1014,,2.1213,2.1213,4.78,4.81,38.4527,2633873191.2,0.0735,0.5233,5.3022,sina vFD_FinancialGuideLine,2026-08-11T17:08:53+00:00
000701,2019-03-31,0.0255,-0.068,,12.3474,10.7537,0.03,-0.99,1.5893,27338853433.09,-14.9464,92.0002,-79.1716,sina vFD_FinancialGuideLine,2026-08-11T17:09:35+00:00
000737,2019-03-31,0.0093,0.008,,0.7282,0.7023,1.14,1.11,30.889,1565797330.33,-0.0806,-54.4605,,sina vFD_FinancialGuideLine,2026-08-11T17:11:03+00:00
000760,2019-03-31,-0.0208,-0.02,,0.6744,0.6744,-3.09,-3.02,8.0643,793733050.36,-0.2351,-96.343,,sina vFD_FinancialGuideLine,2026-08-11T17:11:45+00:00
000767,2019-03-31,0.0027,0.0032,,2.6233,2.4556,0.13,0.13,16.6369,50147013338.08,0.281,10.0744,,sina vFD_FinancialGuideLine,2026-08-11T17:12:18+00:00
000779,2019-03-31,0.1449,0.1453,,4.5132,4.4901,3.24,3.49,30.0284,3325080896.36,-0.7715,622.3124,9921.701,sina vFD_FinancialGuideLine,2026-08-11T17:12:42+00:00
000792,2019-03-31,-0.1,-0.095,,6.6543,5.906,-1.61,-1.6,32.5049,73658301195.38,0.3862,53.7467,,sina vFD_FinancialGuideLine,2026-08-11T17:13:06+00:00
000796,2019-03-31,0.0488,0.0377,,2.9813,2.7765,1.36,1.36,14.8566,5877014310.99,-0.0796,0.4053,3.4361,sina vFD_FinancialGuideLine,2026-08-11T17:13:35+00:00
000803,2019-03-31,-0.1786,-0.13,,1.1709,0.5433,-24.49,-21.82,2.5473,1086641071.64,0.5047,-91.8759,,sina vFD_FinancialGuideLine,2026-08-11T17:14:44+00:00
000809,2019-03-31,-0.0347,-0.035,,3.847,3.847,-0.9,-0.9,-55.9231,5828218830.82,0.0389,-33.5009,-195.6206,sina vFD_FinancialGuideLine,2026-08-11T17:15:33+00:00
000820,2019-03-31,-0.0585,-0.06,,0.2411,1.6849,-24.25,-21.63,96.7665,1866015942.81,0.0044,-0.5123,,sina vFD_FinancialGuideLine,2026-08-11T17:16:02+00:00
000833,2019-03-31,0.0053,0.0078,,4.0806,4.0908,0.19,0.19,10.1936,4056607387.1,-0.1669,6.6555,-88.4354,sina vFD_FinancialGuideLine,2026-08-11T17:16:25+00:00
000835,2019-03-31,-0.0208,-0.0208,,0.0722,0.0735,-28.32,-23.85,72.1779,828821132.15,-0.0342,-39.4273,,sina vFD_FinancialGuideLine,2026-08-11T17:16:29+00:00
000851,2019-03-31,-0.0233,-0.0223,,4.2946,3.6433,-0.61,-0.61,5.3127,9238257253.19,-0.6219,-13.7641,,sina vFD_FinancialGuideLine,2026-08-11T17:16:48+00:00
000890,2019-03-31,0.0211,0.0211,,1.8525,1.8525,1.14,1.18,11.766,7486857854,-0.1601,-30.3766,22.0413,sina vFD_FinancialGuideLine,2026-08-11T17:17:27+00:00
000892,2019-03-31,0.0111,0.0111,,3.524,3.5245,0.32,0.32,93.0636,4772929496.33,-0.0481,-26.8213,37.9036,sina vFD_FinancialGuideLine,2026-08-11T17:17:38+00:00
000908,2019-03-31,0.0077,0.0218,,3.2611,5.9827,0.77,0.78,61.683,5163742254.51,-0.1214,-23.0705,-56.0886,sina vFD_FinancialGuideLine,2026-08-11T17:18:23+00:00
