security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2005-09-30,-0.035,,0,1.1699,1.17,-2.99,0,49.1585,1781712610.31,0.0203,-35.3125,-2018.7177,sina vFD_FinancialGuideLine,2026-08-11T16:53:57+00:00
000009,2005-09-30,0.0412,,0,1.7888,1.2506,0.84,0,33.6849,5252344973.82,0.365,9.0956,19.1108,sina vFD_FinancialGuideLine,2026-08-11T16:54:30+00:00
000010,2005-09-30,0.0416,,0,2.3762,0.97,-8.85,0,40.3208,964600636.19,0.2517,38.3239,-66.8739,sina vFD_FinancialGuideLine,2026-08-11T16:54:34+00:00
000030,2005-09-30,-0.0527,,0,-5.3329,-5.5882,,0,14.0974,264707312.41,0.1693,-10.9254,,sina vFD_FinancialGuideLine,2026-08-11T16:55:27+00:00
000040,2005-09-30,-0.0582,,0,1.8186,1.76,-2.95,0,41.6689,1881510958.8,0.339,-53.1692,-198.6309,sina vFD_FinancialGuideLine,2026-08-11T16:55:57+00:00
000048,2005-09-30,0.0208,,0,0.2661,0.143,9.71,0,14.0694,1131413392.4,0.1775,-10.2506,-17.879,sina vFD_FinancialGuideLine,2026-08-11T16:56:34+00:00
000056,2005-09-30,0.0464,,0,0.9846,0.91,1.76,0,28.7997,763331161.56,0.333,70.0151,,sina vFD_FinancialGuideLine,2026-08-11T16:57:24+00:00
000503,2005-09-30,0.0236,,0,1.9426,1.892,1.1884,0,48.2443,1775102716,-0.1553,-30.8093,-95.5881,sina vFD_FinancialGuideLine,2026-08-11T16:59:12+00:00
000507,2005-09-30,0.0688,,0,3.055,3,2.22,0,27.2877,1214655151.48,-0.0143,26.9032,-17.4157,sina vFD_FinancialGuideLine,2026-08-11T16:59:33+00:00
000529,2005-09-30,-0.2671,,0,-0.3307,-0.33,,0,0.7181,1131170035.57,-0.0085,-44.794,-7531.681,sina vFD_FinancialGuideLine,2026-08-11T17:00:22+00:00
000555,2005-09-30,-0.0751,,0,-0.5472,-0.55,,0,19.4134,121384750.3,0.2669,80.1243,,sina vFD_FinancialGuideLine,2026-08-11T17:01:04+00:00
000558,2005-09-30,0.0422,,0,1.3592,1.29,3.4,0,39.803,691776806.47,0.327,-18.9756,-26.2423,sina vFD_FinancialGuideLine,2026-08-11T17:01:17+00:00
000562,2005-09-30,-0.0464,,,1.0797,1.08,-4.299,,487.6519,3777085548.15,0.414,-124.7728,-909.6835,sina vFD_FinancialGuideLine,2026-08-11T17:01:25+00:00
000584,2005-09-30,-0.0242,,0,1.6093,1.152,0.3525,0,19.7007,1166387777.41,0.0473,-6.2574,-135.9481,sina vFD_FinancialGuideLine,2026-08-11T17:01:51+00:00
000603,2005-09-30,0.0023,,0,0.8311,0.85,0.28,0,2.7663,202774614.63,-0.0022,372.6825,-18.7381,sina vFD_FinancialGuideLine,2026-08-11T17:03:00+00:00
000626,2005-09-30,0.3371,,0,2.2063,1.52,10.48,0,4.5533,2258684334.4,0.672,27.3195,11.4786,sina vFD_FinancialGuideLine,2026-08-11T17:04:38+00:00
000632,2005-09-30,0.0138,,0,2.7379,2.232,0.2,0,8.7453,3048496171.38,0.4768,0.8099,-82.7059,sina vFD_FinancialGuideLine,2026-08-11T17:04:43+00:00
000633,2005-09-30,-0.1802,,0,0.3017,0.2,-80.58,0,-0.5274,1047394798.97,-0.0946,-77.0663,,sina vFD_FinancialGuideLine,2026-08-11T17:04:48+00:00
000662,2005-09-30,0.3551,,0,2.3179,2.0011,17.7,0,54.239,830638665.57,0.4985,0.9626,0.6266,sina vFD_FinancialGuideLine,2026-08-11T17:06:05+00:00
000670,2005-09-30,-0.3064,,0,2.5489,2.35,-13,0,4.4031,1693084318.92,0.0147,6.9988,-45004.5139,sina vFD_FinancialGuideLine,2026-08-11T17:06:55+00:00
000672,2005-09-30,0.0017,,,0.7322,0.73,0.25,,12.4635,305907274.14,-0.0052,-69.1695,,sina vFD_FinancialGuideLine,2026-08-11T17:07:28+00:00
000676,2005-09-30,0.0477,,0,1.5181,1.33,2.98,0,17.2254,1473490849.59,0.0166,9.8414,-37.7963,sina vFD_FinancialGuideLine,2026-08-11T17:08:05+00:00
000688,2005-09-30,-1.0025,,0,1.3316,1.09,-85,0,-4.6942,2001796571.83,0.2457,-42.7958,,sina vFD_FinancialGuideLine,2026-08-11T17:08:32+00:00
000728,2005-09-30,-0.3749,,,2.7346,2.73,-13.71,,3.1266,1079287453.71,-0.1625,-15.5211,-262.8557,sina vFD_FinancialGuideLine,2026-08-11T17:10:26+00:00
000736,2005-09-30,-0.2879,,0,-9.6911,-10.05,,0,38.2031,297382720.98,-0.061,-68.0206,,sina vFD_FinancialGuideLine,2026-08-11T17:10:39+00:00
000750,2005-09-30,-0.1338,,,2.2404,2.0614,-5.87,,20.4065,1100036288.65,0.1031,-18.1712,,sina vFD_FinancialGuideLine,2026-08-11T17:11:15+00:00
000753,2005-09-30,-0.6027,,0,2.3661,2.07,-22.2,0,10.6834,1281558397.9,0.8125,413.0717,-722.1363,sina vFD_FinancialGuideLine,2026-08-11T17:11:32+00:00
000766,2005-09-30,0.0071,,0,0.0873,0.0873,8.11,0,60.6182,1088130282.22,0.002,17.8308,,sina vFD_FinancialGuideLine,2026-08-11T17:11:59+00:00
000780,2005-09-30,0.098,,0,5.0205,4.87,2.08,0,0.715,4368002192.71,0.6458,0.7235,-10.0089,sina vFD_FinancialGuideLine,2026-08-11T17:12:44+00:00
000783,2005-09-30,-0.6399,,,0.7986,0.75,-86.4,,-4.0954,3061202747,-0.8111,38.8733,,sina vFD_FinancialGuideLine,2026-08-11T17:12:48+00:00
000796,2005-09-30,0.0352,,,3.7316,3.73,1.055,,16.5213,1297344241.33,-0.1185,76.451,-39.7932,sina vFD_FinancialGuideLine,2026-08-11T17:13:14+00:00
000799,2005-09-30,-0.5007,,0,3.1812,3.063,-16.6,0,44.5048,1947980649.03,-1.2668,-1.5839,-552.3244,sina vFD_FinancialGuideLine,2026-08-11T17:13:55+00:00
000801,2005-09-30,0.0145,,0,0.7506,0.69,0.6,0,11.4253,231306415.31,0.0163,179.601,,sina vFD_FinancialGuideLine,2026-08-11T17:13:58+00:00
000803,2005-09-30,-0.0488,,0,1.7041,1.67,-2.8,0,20.3423,350275719.79,0.1322,86.5232,,sina vFD_FinancialGuideLine,2026-08-11T17:14:20+00:00
000809,2005-09-30,0.0648,,0,1.4018,1.15,4.37,0,46.0957,205866166.88,0.0857,76.6514,-28.0325,sina vFD_FinancialGuideLine,2026-08-11T17:15:11+00:00
000885,2005-09-30,-0.2188,,0,0.375,0.3688,-58.74,0,-1.5398,269283757.39,0.066,-26.3883,,sina vFD_FinancialGuideLine,2026-08-11T17:17:09+00:00
000887,2005-09-30,-0.2139,,0,-0.4058,-0.46,,0,-46.8588,824913013.41,-0.0568,-89.1954,,sina vFD_FinancialGuideLine,2026-08-11T17:17:24+00:00
000908,2005-09-30,0.0107,,0,1.2149,1.18,0.79,0,24.2862,855166215.81,0.005,-18.9618,-43.0714,sina vFD_FinancialGuideLine,2026-08-11T17:18:00+00:00
000917,2005-09-30,-0.0203,,0,7.9664,7.13,0.42,0,24.5998,4658728045.45,0.0395,30.5756,-132.0214,sina vFD_FinancialGuideLine,2026-08-11T17:18:49+00:00
000925,2005-09-30,-0.2358,,0,4.047,3.73,-8.21,0,30.185,523071297.15,0.2548,6.7821,-251.8193,sina vFD_FinancialGuideLine,2026-08-11T17:19:09+00:00
000972,2005-09-30,0.2349,,0,6.36,4.63,3.07,0,33.9785,3055222158.81,1.1365,-37.8423,68.1165,sina vFD_FinancialGuideLine,2026-08-11T17:20:14+00:00
000980,2005-09-30,0.0443,,0,2.7459,2.67,1.45,0,15.6622,676962477.72,-0.0992,59.6022,43.1309,sina vFD_FinancialGuideLine,2026-08-11T17:20:57+00:00
000981,2005-09-30,0.0251,,,3.5559,3.556,1.81,,11.4248,1235376573.55,-0.4888,5.8239,-78.8349,sina vFD_FinancialGuideLine,2026-08-11T17:21:22+00:00
000998,2005-09-30,0.2393,,0,9.4975,7.92,1.95,0,12.0147,1824541731.04,1.3453,101.2585,15.0572,sina vFD_FinancialGuideLine,2026-08-11T17:22:03+00:00
002736,2005-09-30,-0.0223,,,1.0174,,-2.19,,,5518320000,,-82.6249,-2637.5033,sina vFD_FinancialGuideLine,2026-08-11T17:31:49+00:00
200030,2005-09-30,-0.0527,,0,-5.3329,-5.5882,,0,14.0974,264707312.41,0.1693,-10.9254,,sina vFD_FinancialGuideLine,2026-08-11T17:33:01+00:00
200056,2005-09-30,0.0464,,0,0.9846,0.91,1.76,0,28.7997,763331161.56,0.333,70.0151,,sina vFD_FinancialGuideLine,2026-08-11T17:33:26+00:00
200468,2005-09-30,0.0214,,0,1.7689,1.574,0.85,0,17.3675,1009622250,0.1003,-11.4137,-18.7034,sina vFD_FinancialGuideLine,2026-08-11T17:33:28+00:00
600015,2005-09-30,0.2633,,,2.4458,2.45,10.76,,22.2746,333491697270.12,-0.6841,27.8356,39.7564,sina vFD_FinancialGuideLine,2026-08-11T18:00:34+00:00
600016,2005-09-30,0.317,,,2.3601,2.36,13.43,,22.1078,518772128000,-0.1998,-100,26.8437,sina vFD_FinancialGuideLine,2026-08-11T18:00:38+00:00
600057,2005-09-30,-0.4348,,0,2.8297,2.62,-17.16,0,16.4669,4082156686.59,0.1293,-7.5871,-429.8856,sina vFD_FinancialGuideLine,2026-08-11T18:00:54+00:00
600086,2005-09-30,0.0059,,0,0.9967,0.889,0.33,0,42.8673,642734978.07,0.0234,-8.9712,97.9354,sina vFD_FinancialGuideLine,2026-08-11T18:01:22+00:00
600090,2005-09-30,0.0269,,0,-3.0902,-3.15,,0,50.2421,857386043.51,0.0226,-31.6152,,sina vFD_FinancialGuideLine,2026-08-11T18:01:28+00:00
600093,2005-09-30,0.0226,,,1.6198,1.5,0.86,,21.7876,986461603.21,-0.05,6.7986,-44.9975,sina vFD_FinancialGuideLine,2026-08-11T18:01:55+00:00
600108,2005-09-30,0.0191,,0,2.0855,1.7,1.0134,0,15.1762,2941652799.39,0.0568,-27.7473,-81.6455,sina vFD_FinancialGuideLine,2026-08-11T18:02:30+00:00
600109,2005-09-30,0.0262,,,3.3521,2.902,1.27,,17.7211,547673787.75,-1.1999,-61.7283,-71.67,sina vFD_FinancialGuideLine,2026-08-11T18:02:31+00:00
600136,2005-09-30,-0.1066,,0,0.3785,0.12,-73.56,0,1.9046,445874611.26,0.051,-66.6952,,sina vFD_FinancialGuideLine,2026-08-11T18:03:03+00:00
600137,2005-09-30,-0.2409,,0,-9.0018,-8.973,,0,41.2832,114453641.66,-0.9974,-77.0711,,sina vFD_FinancialGuideLine,2026-08-11T18:03:44+00:00
600146,2005-09-30,0.0138,,0,1.6635,1.61,0.74,0,12.7927,399313076.37,0.0813,42.7421,,sina vFD_FinancialGuideLine,2026-08-11T18:04:13+00:00
600155,2005-09-30,0.0639,,0,2.492,2.26,3.415,0,12.5705,2977304515.13,0.2921,1.2806,-44.631,sina vFD_FinancialGuideLine,2026-08-11T18:04:24+00:00
600180,2005-09-30,0.2116,,0,4.1988,3.87,5.56,0,16.8028,2096836700.25,0.4493,-11.625,-5.1711,sina vFD_FinancialGuideLine,2026-08-11T18:04:43+00:00
600191,2005-09-30,0.1141,,0,4.6681,4.26,2.4,0,14.6497,2103763186.47,0.0718,-7.3957,-53.7603,sina vFD_FinancialGuideLine,2026-08-11T18:05:38+00:00
600193,2005-09-30,0.0657,,0,1.8565,1.713,3.28,0,41.8148,695482161.78,0.4387,-25.0692,5.6855,sina vFD_FinancialGuideLine,2026-08-11T18:05:41+00:00
600219,2005-09-30,0.4415,,0,7.015,6.7,6.59,0,22.0994,3202957346.58,0.5705,10.0273,3.8925,sina vFD_FinancialGuideLine,2026-08-11T18:06:28+00:00
600225,2005-09-30,0.0036,,0,2.262,1.764,0.0035,0,6.5901,1242182116.4,0.0479,-3.0804,-90.526,sina vFD_FinancialGuideLine,2026-08-11T18:06:41+00:00
600242,2005-09-30,-0.8705,,,1.2317,1.23,-68.74,,-55.6643,528176694.99,-0.0173,-94.2563,-4450.904,sina vFD_FinancialGuideLine,2026-08-11T18:07:19+00:00
600249,2005-09-30,0.0763,,0,7.5485,6.9,1.29,0,14.7648,1701539350.32,0.1403,51.3808,-56.0162,sina vFD_FinancialGuideLine,2026-08-11T18:07:51+00:00
600272,2005-09-30,0.064,,0,0.769,0.565,5.74,0,18.5253,1098613761.24,-0.2573,-70.1931,-54.9428,sina vFD_FinancialGuideLine,2026-08-11T18:08:05+00:00
600318,2005-09-30,-0.1137,,0,3.2049,3.1,-3.22,0,19.2454,1273787496.13,0.3058,-32.5626,-175.8735,sina vFD_FinancialGuideLine,2026-08-11T18:08:36+00:00
600339,2005-09-30,0.0649,,0,1.7127,1.69,3.83,0,10.7927,1923350158.9,-0.19,1.8191,-37.3152,sina vFD_FinancialGuideLine,2026-08-11T18:08:59+00:00
600358,2005-09-30,0.032,,0,1.6334,1.14,0.09,0,49.5696,4089442894.94,-0.2716,-51.8432,-50.9328,sina vFD_FinancialGuideLine,2026-08-11T18:09:27+00:00
600372,2005-09-30,-0.1625,,0,5.1622,3.03,-1.87,0,10.0784,4684859985.69,0.0912,-4.7123,,sina vFD_FinancialGuideLine,2026-08-11T18:09:36+00:00
600385,2005-09-30,-0.1019,,0,-0.2342,-0.3,,0,29.2032,227897298.13,0.013,-59.9167,,sina vFD_FinancialGuideLine,2026-08-11T18:09:57+00:00
600455,2005-09-30,-0.1102,,0,4.1139,3.93,-2.77,0,50.9824,425636194.77,-0.0386,-37.6772,-202.2419,sina vFD_FinancialGuideLine,2026-08-11T18:10:40+00:00
600507,2005-09-30,0.1357,,0,1.8753,1.78,7.29,0,10.2658,1467779779.15,0.231,24.3525,-18.5936,sina vFD_FinancialGuideLine,2026-08-11T18:11:30+00:00
600568,2005-09-30,0.1751,,0,5.4626,4.37,0.77,0,11.228,1468541101.46,0.4886,300.4367,206.2064,sina vFD_FinancialGuideLine,2026-08-11T18:12:38+00:00
600604,2005-09-30,0.007,,0,1.1841,1.167,0.55,0,13.4357,1359224554.8,-0.1401,-31.4514,-48.5119,sina vFD_FinancialGuideLine,2026-08-11T18:13:21+00:00
600617,2005-09-30,0.0492,,0,0.1858,0.11,32.84,0,11.5994,414972702.16,-0.1122,139.1857,,sina vFD_FinancialGuideLine,2026-08-11T18:13:49+00:00
600630,2005-09-30,0.0145,,0,3.3463,3.177,0.607,0,14.7209,4006394815.58,0.1495,6.0153,110.7199,sina vFD_FinancialGuideLine,2026-08-11T18:14:10+00:00
600647,2005-09-30,0.0316,,0,1.1202,1.1073,2.84,0,25.9368,120915366.82,-0.3865,-36.6951,,sina vFD_FinancialGuideLine,2026-08-11T18:14:45+00:00
600656,2005-09-30,-0.1148,,0,4.0094,1.5,-13.59,0,26.5267,1901279938.56,-0.0034,-9.8201,-119.9675,sina vFD_FinancialGuideLine,2026-08-11T18:15:25+00:00
600677,2005-09-30,0.0517,,0,2.152,1.6738,1.92,0,12.7888,2331439683.85,0.3414,-15.8556,-20.0482,sina vFD_FinancialGuideLine,2026-08-11T18:16:10+00:00
600696,2005-09-30,0.0105,,0,1.4342,1.26,1,0,51.6587,1258717992.8,-0.19,-45.1473,-10.2738,sina vFD_FinancialGuideLine,2026-08-11T18:17:08+00:00
600698,2005-09-30,0.0076,,0,0.4043,0.383,2.29,0,9.6165,1142043882.25,0.0106,28.1224,3.9994,sina vFD_FinancialGuideLine,2026-08-11T18:17:25+00:00
600703,2005-09-30,-0.2332,,0,1.6816,1.64,-13.93,0,6.7132,746159010.45,0.2817,-47.1059,-435.6623,sina vFD_FinancialGuideLine,2026-08-11T18:18:02+00:00
600705,2005-09-30,-0.137,,0,1.5134,1.482,-8.69,0,9.1623,3962510409.53,-0.0653,-60.436,-591.8072,sina vFD_FinancialGuideLine,2026-08-11T18:18:05+00:00
600711,2005-09-30,-0.0497,,0,2.0217,1.95,-5.24,0,25.5449,236851642.65,0.2466,-5.1778,-116.1758,sina vFD_FinancialGuideLine,2026-08-11T18:18:26+00:00
600712,2005-09-30,0.021,,,1.1123,1.0991,1.86,,12.9024,1074158268.12,0.1082,12.4333,-49.747,sina vFD_FinancialGuideLine,2026-08-11T18:18:35+00:00
600722,2005-09-30,0.0086,,0,2.8365,2.47,0.35,0,7.6149,3978833671.5,0.0505,-12.9115,-92.0389,sina vFD_FinancialGuideLine,2026-08-11T18:18:54+00:00
600733,2005-09-30,-0.0069,,0,1.5425,1.3926,1.9539,0,64.2223,741377922.63,0.8922,-61.22,-196.7123,sina vFD_FinancialGuideLine,2026-08-11T18:19:17+00:00
600745,2005-09-30,-0.5349,,0,-0.4657,-0.5,,0,-23.9337,255485568.55,0.0126,-97.1931,,sina vFD_FinancialGuideLine,2026-08-11T18:20:02+00:00
600762,2005-09-30,-0.3477,,0,0.5647,0.219,-158.39,0,20.2829,599465791.59,0.003,-96.7892,-426.688,sina vFD_FinancialGuideLine,2026-08-11T18:21:00+00:00
600766,2005-09-30,-0.1985,,0,0.7573,0.3318,-60.89,0,19.5322,694210490.65,-0.0613,-52.0578,-1192.7476,sina vFD_FinancialGuideLine,2026-08-11T18:21:06+00:00
600772,2005-09-30,-0.0758,,0,1.9493,1.82,-3.95,0,20.3831,1119463525.79,0.0796,-71.0649,-1018.1344,sina vFD_FinancialGuideLine,2026-08-11T18:21:36+00:00
600773,2005-09-30,-0.5781,,0,0.667,0.67,-75.83,0,73.6083,806968204.71,-0.1363,-92.4858,,sina vFD_FinancialGuideLine,2026-08-11T18:21:39+00:00
600775,2005-09-30,0.1052,,0,1.9527,1.89,5.2,0,14.1245,2682452195.99,0.0858,-71.9943,-20.0766,sina vFD_FinancialGuideLine,2026-08-11T18:21:49+00:00
600799,2005-09-30,0.0642,,0,-1.195,-1.196,,0,73.3102,93461984.73,0.0156,349.0038,,sina vFD_FinancialGuideLine,2026-08-11T18:22:13+00:00
600800,2005-09-30,0.0393,,0,1.5356,1.51,3.026,0,31.4032,3108285574.81,0.0734,-45.8356,34.7485,sina vFD_FinancialGuideLine,2026-08-11T18:22:15+00:00
600812,2005-09-30,-0.0479,,0,2.1477,1.88,-3.46,0,18.3958,7224887302.95,0.178,8.1915,-183.9691,sina vFD_FinancialGuideLine,2026-08-11T18:22:52+00:00
600816,2005-09-30,-0.0252,,,0.9679,0.89,-2.96,,-18.4476,1909208125.97,-0.0063,94.7981,,sina vFD_FinancialGuideLine,2026-08-11T18:23:01+00:00
600821,2005-09-30,0.0055,,0,2.1077,2.11,0.26,0,7.1516,1135637979.62,-0.4194,15.8263,-42.974,sina vFD_FinancialGuideLine,2026-08-11T18:23:36+00:00
600828,2005-09-30,-0.2488,,0,2.017,1.78,-12.77,0,11.5843,1341450234.07,0.3743,7.3925,-1442.7014,sina vFD_FinancialGuideLine,2026-08-11T18:23:47+00:00
600842,2005-09-30,-0.2057,,0,-2.4158,-2.5274,,0,37.0693,536385236.22,-0.002,2.1018,,sina vFD_FinancialGuideLine,2026-08-11T18:23:55+00:00
900902,2005-09-30,0.007,,0,1.1841,1.167,0.55,0,13.4357,1359224554.8,-0.1401,-31.4514,-48.5119,sina vFD_FinancialGuideLine,2026-08-11T18:41:34+00:00
900913,2005-09-30,0.0492,,0,0.1858,0.11,32.84,0,11.5994,414972702.16,-0.1122,139.1857,,sina vFD_FinancialGuideLine,2026-08-11T18:41:58+00:00
900943,2005-09-30,0.064,,0,0.769,0.565,5.74,0,18.5253,1098613761.24,-0.2573,-70.1931,-54.9428,sina vFD_FinancialGuideLine,2026-08-11T18:42:43+00:00
900946,2005-09-30,0.0076,,0,0.4043,0.383,2.29,0,9.6165,1142043882.25,0.0106,28.1224,3.9994,sina vFD_FinancialGuideLine,2026-08-11T18:42:49+00:00
