security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000003,2014-12-31,-0.0389,-0.039,-0.039,-9.8966,-9.897,,0,50.9254,1885780.4,0.0031,11.6569,,sina vFD_FinancialGuideLine,2026-08-11T16:53:46+00:00
000005,2014-12-31,0.0472,0.0472,-0.0641,0.7325,0.7325,6.45,6.68,26.2421,1366663807.86,-0.01,1.3739,,sina vFD_FinancialGuideLine,2026-08-11T16:54:12+00:00
000018,2014-12-31,0.0253,0.0254,0.0178,0.7658,0.7761,3.27,3.35,65.8592,184418905,0.0082,-59.2007,-45.3854,sina vFD_FinancialGuideLine,2026-08-11T16:54:59+00:00
000033,2014-12-31,-1.3647,-1.3647,-0.2691,-0.5393,-0.5393,,-954.25,31.5985,431909051.4,0.0136,-19.8094,-12994.6143,sina vFD_FinancialGuideLine,2026-08-11T16:55:44+00:00
000037,2014-12-31,-0.6995,-0.55,-0.55,2.2864,2.1079,-26.01,-23.02,,5056415825.14,0.9477,11.1375,-674.594,sina vFD_FinancialGuideLine,2026-08-11T16:55:56+00:00
000040,2014-12-31,0.1132,0.11,0.02,2.7014,2.7019,4.19,4.12,33.176,4269813106.09,-0.1451,27.1648,-48.3073,sina vFD_FinancialGuideLine,2026-08-11T16:56:11+00:00
000048,2014-12-31,0.3075,0.29,0.25,1.5474,1.3239,22,24.74,24.8475,1982938749.22,1.3008,36.9964,,sina vFD_FinancialGuideLine,2026-08-11T16:56:50+00:00
000050,2014-12-31,0.607,0.7116,0.0276,7.5646,7.1989,7.52,14.09,18.6529,15692498583,1.2244,106.2754,140.5738,sina vFD_FinancialGuideLine,2026-08-11T16:57:05+00:00
000066,2014-12-31,-0.0368,0.044,-0.128,6.4256,1.9264,2.26,2.183,,39715144725.2,1.9671,-2.6418,,sina vFD_FinancialGuideLine,2026-08-11T16:57:34+00:00
000408,2014-12-31,-0.2197,-0.219,-0.1919,0.5454,0.5376,-40.73,-33.84,-0.9061,456452646.85,0.0025,-70.5903,-374.5638,sina vFD_FinancialGuideLine,2026-08-11T16:58:20+00:00
000504,2014-12-31,-0.0852,-0.08,-0.08,0.0226,0.0151,-555.3,-493.66,26.8066,106632343.61,-0.1046,-30.0906,-299.2644,sina vFD_FinancialGuideLine,2026-08-11T16:59:21+00:00
